MoonRise,Az,Phase,Paksha,days,Fullmoon,Newmoon,Eclipse
-01440-03-21,66.862,35.996,Shukla,2111.0,0,0,0.0
-01440-03-22,62.3649,46.713,Shukla,2110.0,0,0,0.0
-01440-03-23,60.5079,58.066,Shukla,2109.0,0,0,0.0
-01440-03-24,59.7744,69.337,Shukla,2108.0,0,0,0.0
-01440-03-25,61.5313,79.891,Shukla,2107.0,0,0,0.0
-01440-03-26,66.0604,88.91799999999999,Shukla,2106.0,0,0,0.0
-01440-03-27,71.373,95.54,Shukla,2105.0,0,0,0.0
-01440-03-28,79.1305,99.225,Shukla,2104.0,0,0,0.0
-01440-03-29,86.7939,99.616,Shukla,2103.0,1,0,0.0
-01440-03-30,94.7563,96.8,Krishna,2102.0,0,0,0.0
-01440-03-31,102.4376,91.171,Krishna,2101.0,0,0,0.0
-01440-04-01,109.3493,83.346,Krishna,2100.0,0,0,0.0
-01440-04-02,114.112,74.079,Krishna,2099.0,0,0,0.0
-01440-04-03,118.5754,63.917,Krishna,2098.0,0,0,0.0
-01440-04-04,120.6717,53.526,Krishna,2097.0,0,0,0.0
-01440-04-05,121.5221,43.293,Krishna,2096.0,0,0,0.0
-01440-04-06,120.3164,33.614000000000004,Krishna,2095.0,0,0,0.0
-01440-04-07,117.2835,24.761999999999997,Krishna,2094.0,0,0,0.0
-01440-04-08,113.5961,16.933,Krishna,2093.0,0,0,0.0
-01440-04-09,109.401,10.355,Krishna,2092.0,0,0,0.0
-01440-04-10,103.8415,5.27,Krishna,2091.0,0,0,0.0
-01440-04-12,97.9822,1.84,Krishna,2089.0,0,0,0.0
-01440-04-13,91.8996,0.242,Krishna,2088.0,0,1,0.0
-01440-04-14,85.6716,0.608,Shukla,2087.0,0,0,0.0
-01440-04-15,79.389,3.016,Shukla,2086.0,0,0,0.0
-01440-04-16,73.1666,7.465,Shukla,2085.0,0,0,0.0
-01440-04-17,68.1034,13.921,Shukla,2084.0,0,0,0.0
-01440-04-18,63.4557,22.176,Shukla,2083.0,0,0,0.0
-01440-04-19,60.4506,32.016,Shukla,2082.0,0,0,0.0
-01440-04-20,59.4408,43.06399999999999,Shukla,2081.0,0,0,0.0
-01440-04-21,60.7965,54.809,Shukla,2080.0,0,0,0.0
-01440-04-22,63.8206,66.53399999999999,Shukla,2079.0,0,0,0.0
-01440-04-23,68.5593,77.506,Shukla,2078.0,0,0,0.0
-01440-04-24,74.811,86.95700000000001,Shukla,2077.0,0,0,0.0
-01440-04-25,83.1861,94.205,Shukla,2076.0,0,0,0.0
-01440-04-26,91.1273,98.611,Shukla,2075.0,0,0,0.0
-01440-04-27,98.0405,99.943,Shukla,2074.0,1,0,0.0
-01440-04-28,105.4286,98.25,Krishna,2073.0,0,0,0.0
-01440-04-29,111.8102,93.83200000000001,Krishna,2072.0,0,0,0.0
-01440-04-30,116.8723,87.2,Krishna,2071.0,0,0,0.0
-01440-05-01,120.4908,78.937,Krishna,2070.0,0,0,0.0
-01440-05-02,121.7196,69.661,Krishna,2069.0,0,0,0.0
-01440-05-03,120.7789,59.86600000000001,Krishna,2068.0,0,0,0.0
-01440-05-04,118.9153,49.903,Krishna,2067.0,0,0,0.0
-01440-05-05,115.3711,40.157,Krishna,2066.0,0,0,0.0
-01440-05-06,111.3023,30.864,Krishna,2065.0,0,0,0.0
-01440-05-07,105.8557,22.342,Krishna,2064.0,0,0,0.0
-01440-05-08,100.0877,14.808,Krishna,2063.0,0,0,0.0
-01440-05-09,94.0574,8.538,Krishna,2062.0,0,0,0.0
-01440-05-10,87.8241,3.812,Krishna,2061.0,0,0,0.0
-01440-05-11,81.4624,0.902,Krishna,2060.0,0,0,0.0
-01440-05-13,75.0788,0.045,Krishna,2058.0,0,1,0.0
-01440-05-14,69.774,1.43,Shukla,2057.0,0,0,0.0
-01440-05-15,64.8139,5.14,Shukla,2056.0,0,0,0.0
-01440-05-16,61.4366,11.169,Shukla,2055.0,0,0,0.0
-01440-05-17,60.0042,19.352,Shukla,2054.0,0,0,0.0
-01440-05-18,59.9381,29.296,Shukla,2053.0,0,0,0.0
-01440-05-19,62.4809,40.578,Shukla,2052.0,0,0,0.0
-01440-05-20,66.7499,52.52,Shukla,2051.0,0,0,0.0
-01440-05-21,72.5848,64.429,Shukla,2050.0,0,0,0.0
-01440-05-22,79.635,75.572,Shukla,2049.0,0,0,0.0
-01440-05-23,87.4334,85.23200000000001,Shukla,2048.0,0,0,0.0
-01440-05-24,95.4602,92.779,Shukla,2047.0,0,0,0.0
-01440-05-25,102.1587,97.726,Shukla,2046.0,0,0,0.0
-01440-05-26,109.0879,99.899,Shukla,2045.0,1,0,0.0
-01440-05-27,114.8197,99.274,Krishna,2044.0,0,0,1.0
-01440-05-28,119.106,96.086,Krishna,2043.0,0,0,0.0
-01440-05-29,120.8954,90.755,Krishna,2042.0,0,0,0.0
-01440-05-30,121.3516,83.714,Krishna,2041.0,0,0,0.0
-01440-05-31,119.7445,75.455,Krishna,2040.0,0,0,0.0
-01440-06-01,117.3415,66.348,Krishna,2039.0,0,0,0.0
-01440-06-02,113.3912,56.797,Krishna,2038.0,0,0,0.0
-01440-06-03,108.0563,47.123000000000005,Krishna,2037.0,0,0,0.0
-01440-06-04,102.4117,37.563,Krishna,2036.0,0,0,0.0
-01440-06-05,96.5096,28.404,Krishna,2035.0,0,0,0.0
-01440-06-06,90.3884,19.949,Krishna,2034.0,0,0,0.0
-01440-06-07,84.0907,12.534,Krishna,2033.0,0,0,0.0
-01440-06-08,77.6864,6.521,Krishna,2032.0,0,0,0.0
-01440-06-09,72.2393,2.265,Krishna,2031.0,0,0,0.0
-01440-06-10,66.9926,0.16899999999999998,Krishna,2030.0,0,1,0.0
-01440-06-12,62.2292,0.519,Shukla,2028.0,0,0,0.0
-01440-06-13,60.2241,3.52,Shukla,2027.0,0,0,0.0
-01440-06-14,59.5086,9.147,Shukla,2026.0,0,0,0.0
-01440-06-15,61.4082,17.207,Shukla,2025.0,0,0,0.0
-01440-06-16,65.114,27.212,Shukla,2024.0,0,0,0.0
-01440-06-17,70.5051,38.556999999999995,Shukla,2023.0,0,0,0.0
-01440-06-18,77.2425,50.548,Shukla,2022.0,0,0,0.0
-01440-06-19,84.8648,62.458,Shukla,2021.0,0,0,0.0
-01440-06-20,92.8716,73.583,Shukla,2020.0,0,0,0.0
-01440-06-21,99.7352,83.23200000000001,Shukla,2019.0,0,0,0.0
-01440-06-22,107.0318,91.0,Shukla,2018.0,0,0,0.0
-01440-06-23,112.2886,96.425,Shukla,2017.0,0,0,0.0
-01440-06-24,117.2318,99.381,Shukla,2016.0,0,0,0.0
-01440-06-25,120.6828,99.819,Shukla,2015.0,1,0,0.0
-01440-06-26,121.6776,97.904,Krishna,2014.0,0,0,0.0
-01440-06-27,120.453,93.926,Krishna,2013.0,0,0,0.0
-01440-06-28,118.2903,88.189,Krishna,2012.0,0,0,0.0
-01440-06-29,114.4849,81.064,Krishna,2011.0,0,0,0.0
-01440-06-30,110.2256,72.84,Krishna,2010.0,0,0,0.0
-01440-07-01,104.6825,63.868,Krishna,2009.0,0,0,0.0
-01440-07-02,98.9083,54.387,Krishna,2008.0,0,0,0.0
-01440-07-03,92.9448,44.673,Krishna,2007.0,0,0,0.0
-01440-07-04,86.8183,35.018,Krishna,2006.0,0,0,0.0
-01440-07-05,80.5625,25.752,Krishna,2005.0,0,0,0.0
-01440-07-06,74.2444,17.257,Krishna,2004.0,0,0,0.0
-01440-07-07,68.9365,9.931000000000001,Krishna,2003.0,0,0,0.0
-01440-07-08,63.9087,4.323,Krishna,2002.0,0,0,0.0
-01440-07-09,60.4446,0.9059999999999999,Krishna,2001.0,0,0,0.0
-01440-07-11,59.9631,0.14800000000000002,Krishna,1999.0,0,1,0.0
-01440-07-12,61.0301,2.352,Shukla,1998.0,0,0,0.0
-01440-07-13,63.9526,7.494,Shukla,1997.0,0,0,0.0
-01440-07-14,68.7233,15.265999999999998,Shukla,1996.0,0,0,0.0
-01440-07-15,75.0471,25.12,Shukla,1995.0,0,0,0.0
-01440-07-16,82.4485,36.355,Shukla,1994.0,0,0,0.0
-01440-07-17,90.3922,48.218,Shukla,1993.0,0,0,0.0
-01440-07-18,97.3355,59.908,Shukla,1992.0,0,0,0.0
-01440-07-19,104.8513,70.914,Shukla,1991.0,0,0,0.0
-01440-07-20,110.4771,80.564,Shukla,1990.0,0,0,0.0
-01440-07-21,115.9198,88.546,Shukla,1989.0,0,0,0.0
-01440-07-22,119.9482,94.5,Shukla,1988.0,0,0,0.0
-01440-07-23,121.5045,98.24799999999999,Shukla,1987.0,0,0,0.0
-01440-07-24,121.7435,99.78299999999999,Shukla,1986.0,1,0,0.0
-01440-07-25,119.9127,99.17299999999999,Krishna,1985.0,0,0,0.0
-01440-07-26,116.3099,96.587,Krishna,1984.0,0,0,0.0
-01440-07-27,112.1717,92.215,Krishna,1983.0,0,0,0.0
-01440-07-28,106.7032,86.316,Krishna,1982.0,0,0,0.0
-01440-07-29,101.0033,79.104,Krishna,1981.0,0,0,0.0
-01440-07-30,95.143,70.817,Krishna,1980.0,0,0,0.0
-01440-07-31,89.1634,61.698,Krishna,1979.0,0,0,0.0
-01440-08-01,83.0924,52.003,Krishna,1978.0,0,0,0.0
-01440-08-02,76.9685,42.019,Krishna,1977.0,0,0,0.0
-01440-08-03,70.8638,32.086999999999996,Krishna,1976.0,0,0,0.0
-01440-08-04,65.8619,22.561,Krishna,1975.0,0,0,0.0
-01440-08-05,62.2025,13.968,Krishna,1974.0,0,0,0.0
-01440-08-06,60.2616,6.936,Krishna,1973.0,0,0,0.0
-01440-08-07,59.5709,2.16,Krishna,1972.0,0,0,0.0
-01440-08-09,62.5138,0.18,Krishna,1970.0,0,1,0.0
-01440-08-10,66.4156,1.39,Shukla,1969.0,0,0,0.0
-01440-08-11,73.1003,5.81,Shukla,1968.0,0,0,0.0
-01440-08-12,80.1504,13.043,Shukla,1967.0,0,0,0.0
-01440-08-13,87.9828,22.49,Shukla,1966.0,0,0,0.0
-01440-08-14,96.0162,33.383,Shukla,1965.0,0,0,0.0
-01440-08-15,102.6943,44.86600000000001,Shukla,1964.0,0,0,0.0
-01440-08-16,109.6262,56.36600000000001,Shukla,1963.0,0,0,0.0
-01440-08-17,114.4164,67.158,Shukla,1962.0,0,0,0.0
-01440-08-18,118.877,76.899,Shukla,1961.0,0,0,0.0
-01440-08-19,120.9009,85.12799999999999,Shukla,1960.0,0,0,0.0
-01440-08-20,121.5806,91.655,Shukla,1959.0,0,0,0.0
-01440-08-21,120.123,96.29700000000001,Shukla,1958.0,0,0,0.0
-01440-08-22,117.7781,99.001,Shukla,1957.0,0,0,0.0
-01440-08-23,113.8108,99.74600000000001,Shukla,1956.0,1,0,0.0
-01440-08-24,108.4345,98.595,Krishna,1955.0,0,0,0.0
-01440-08-25,102.7791,95.64399999999999,Krishna,1954.0,0,0,0.0
-01440-08-26,96.9467,91.016,Krishna,1953.0,0,0,0.0
-01440-08-27,91.0099,84.87,Krishna,1952.0,0,0,0.0
-01440-08-28,85.019,77.38600000000001,Krishna,1951.0,0,0,0.0
-01440-08-29,79.0189,68.766,Krishna,1950.0,0,0,0.0
-01440-08-30,73.0691,59.245,Krishna,1949.0,0,0,0.0
-01440-08-31,67.2587,49.099,Krishna,1948.0,0,0,0.0
-01440-09-01,63.6528,38.527,Krishna,1947.0,0,0,0.0
-01440-09-02,60.6087,28.122,Krishna,1946.0,0,0,0.0
-01440-09-03,59.4618,18.392,Krishna,1945.0,0,0,0.0
-01440-09-04,60.6711,10.05,Krishna,1944.0,0,0,0.0
-01440-09-05,63.6429,3.903,Krishna,1943.0,0,0,0.0
-01440-09-06,69.4688,0.597,Krishna,1942.0,0,0,0.0
-01440-09-08,75.9239,0.593,Krishna,1940.0,0,0,0.0
-01440-09-09,84.5099,3.948,Shukla,1939.0,0,0,0.0
-01440-09-10,92.5734,10.286,Shukla,1938.0,0,0,0.0
-01440-09-11,100.5076,18.98,Shukla,1937.0,0,0,0.0
-01440-09-12,107.7777,29.241999999999997,Shukla,1936.0,0,0,0.0
-01440-09-13,112.9473,40.225,Shukla,1935.0,0,0,0.0
-01440-09-14,117.7962,51.373999999999995,Shukla,1934.0,0,0,0.0
-01440-09-15,121.2046,62.07899999999999,Shukla,1933.0,0,0,0.0
-01440-09-16,122.2291,71.874,Shukla,1932.0,0,0,0.0
-01440-09-17,121.0754,80.469,Shukla,1931.0,0,0,0.0
-01440-09-18,118.9907,87.68299999999999,Shukla,1930.0,0,0,0.0
-01440-09-19,115.2217,93.30799999999999,Shukla,1929.0,0,0,0.0
-01440-09-20,110.9567,97.24600000000001,Shukla,1928.0,0,0,0.0
-01440-09-21,105.3658,99.389,Shukla,1927.0,0,0,0.0
-01440-09-22,99.5483,99.709,Shukla,1926.0,1,0,0.0
-01440-09-23,92.6261,98.209,Krishna,1925.0,0,0,0.0
-01440-09-24,86.6025,94.90899999999999,Krishna,1924.0,0,0,0.0
-01440-09-25,80.578,89.89200000000001,Krishna,1923.0,0,0,0.0
-01440-09-26,74.6265,83.28399999999999,Krishna,1922.0,0,0,0.0
-01440-09-27,68.8416,75.25399999999999,Krishna,1921.0,0,0,0.0
-01440-09-28,64.311,65.94800000000001,Krishna,1920.0,0,0,0.0
-01440-09-29,61.2363,55.625,Krishna,1919.0,0,0,0.0
-01440-09-30,58.9509,44.713,Krishna,1918.0,0,0,0.0
-01440-10-01,59.745,33.547,Krishna,1917.0,0,0,0.0
-01440-10-02,62.0641,22.893,Krishna,1916.0,0,0,0.0
-01440-10-03,66.1192,13.487,Krishna,1915.0,0,0,0.0
-01440-10-04,72.8583,6.08,Krishna,1914.0,0,0,0.0
-01440-10-05,79.9699,1.4769999999999999,Krishna,1913.0,0,0,0.0
-01440-10-07,87.9057,0.111,Krishna,1911.0,0,1,0.0
-01440-10-08,96.0377,2.101,Shukla,1910.0,0,0,0.0
-01440-10-09,103.7392,7.169,Shukla,1909.0,0,0,0.0
-01440-10-10,111.4942,14.775,Shukla,1908.0,0,0,0.0
-01440-10-11,116.8698,24.083000000000002,Shukla,1907.0,0,0,0.0
-01440-10-12,119.7127,34.332,Shukla,1906.0,0,0,0.0
-01440-10-13,122.0824,44.998999999999995,Shukla,1905.0,0,0,0.0
-01440-10-14,122.1761,55.464,Shukla,1904.0,0,0,0.0
-01440-10-15,120.2771,65.35,Shukla,1903.0,0,0,0.0
-01440-10-16,116.6602,74.372,Shukla,1902.0,0,0,0.0
-01440-10-17,112.5238,82.338,Shukla,1901.0,0,0,0.0
-01440-10-18,107.0347,89.005,Shukla,1900.0,0,0,0.0
-01440-10-19,101.2799,94.229,Shukla,1899.0,0,0,0.0
-01440-10-20,95.336,97.839,Shukla,1898.0,0,0,0.0
-01440-10-21,88.3113,99.68700000000001,Shukla,1897.0,1,0,0.0
-01440-10-22,82.2018,99.691,Shukla,1896.0,1,0,0.0
-01440-10-23,76.1289,97.777,Krishna,1895.0,0,0,0.0
-01440-10-24,70.2002,93.945,Krishna,1894.0,0,0,0.0
-01440-10-25,65.5175,88.22,Krishna,1893.0,0,0,0.0
-01440-10-26,62.274,80.704,Krishna,1892.0,0,0,0.0
-01440-10-27,59.7894,71.65100000000001,Krishna,1891.0,0,0,0.0
-01440-10-28,59.3343,61.295,Krishna,1890.0,0,0,0.0
-01440-10-29,60.2698,50.105,Krishna,1889.0,0,0,0.0
-01440-10-30,63.7847,38.525,Krishna,1888.0,0,0,0.0
-01440-10-31,68.9367,27.268,Krishna,1887.0,0,0,0.0
-01440-11-01,75.5248,17.076,Krishna,1886.0,0,0,0.0
-01440-11-02,84.1722,8.686,Krishna,1885.0,0,0,0.0
-01440-11-03,92.318,2.912,Krishna,1884.0,0,0,0.0
-01440-11-05,100.3644,0.196,Krishna,1882.0,0,1,0.0
-01440-11-06,107.7048,0.705,Shukla,1881.0,0,0,0.0
-01440-11-07,113.8211,4.248,Shukla,1880.0,0,0,0.0
-01440-11-08,118.3782,10.344000000000001,Shukla,1879.0,0,0,0.0
-01440-11-09,121.2891,18.359,Shukla,1878.0,0,0,0.0
-01440-11-10,121.7255,27.59,Shukla,1877.0,0,0,0.0
-01440-11-11,120.9961,37.509,Shukla,1876.0,0,0,0.0
-01440-11-12,118.4559,47.595,Shukla,1875.0,0,0,0.0
-01440-11-13,114.3763,57.476000000000006,Shukla,1874.0,0,0,0.0
-01440-11-14,108.9474,66.858,Shukla,1873.0,0,0,0.0
-01440-11-15,103.2615,75.531,Shukla,1872.0,0,0,0.0
-01440-11-16,97.3818,83.256,Shukla,1871.0,0,0,0.0
-01440-11-17,91.3557,89.792,Shukla,1870.0,0,0,0.0
-01440-11-18,85.23,94.899,Shukla,1869.0,0,0,0.0
-01440-11-19,78.1197,98.32700000000001,Shukla,1868.0,0,0,0.0
-01440-11-20,72.9814,99.917,Shukla,1867.0,1,0,1.0
-01440-11-21,67.1046,99.45700000000001,Krishna,1866.0,0,0,0.0
-01440-11-22,62.5913,96.846,Krishna,1865.0,0,0,0.0
-01440-11-23,59.7255,92.045,Krishna,1864.0,0,0,0.0
-01440-11-24,58.8474,85.126,Krishna,1863.0,0,0,0.0
-01440-11-25,59.3284,76.35600000000001,Krishna,1862.0,0,0,0.0
-01440-11-26,62.3832,66.02600000000001,Krishna,1861.0,0,0,0.0
-01440-11-27,67.0846,54.663999999999994,Krishna,1860.0,0,0,0.0
-01440-11-28,73.2645,42.849,Krishna,1859.0,0,0,0.0
-01440-11-29,80.5826,31.246,Krishna,1858.0,0,0,0.0
-01440-11-30,88.5857,20.584,Krishna,1857.0,0,0,0.0
-01440-12-01,95.7243,11.639000000000001,Krishna,1856.0,0,0,0.0
-01440-12-02,103.4864,4.948,Krishna,1855.0,0,0,0.0
-01440-12-04,110.3004,1.0290000000000001,Krishna,1853.0,0,0,0.0
-01440-12-05,116.7174,0.073,Krishna,1852.0,0,1,0.0
-01440-12-06,120.433,1.989,Shukla,1851.0,0,0,0.0
-01440-12-07,122.4784,6.422999999999999,Shukla,1850.0,0,0,0.0
-01440-12-08,122.1092,12.855,Shukla,1849.0,0,0,0.0
-01440-12-09,119.7176,20.750999999999998,Shukla,1848.0,0,0,0.0
-01440-12-10,115.6709,29.615,Shukla,1847.0,0,0,0.0
-01440-12-11,111.2102,39.074,Shukla,1846.0,0,0,0.0
-01440-12-12,105.525,48.726000000000006,Shukla,1845.0,0,0,0.0
-01440-12-13,99.6789,58.318999999999996,Shukla,1844.0,0,0,0.0
-01440-12-14,93.716,67.579,Shukla,1843.0,0,0,0.0
-01440-12-15,87.6621,76.236,Shukla,1842.0,0,0,0.0
-01440-12-16,80.5943,83.959,Shukla,1841.0,0,0,0.0
-01440-12-17,74.4836,90.54299999999999,Shukla,1840.0,0,0,0.0
-01440-12-18,69.4281,95.64,Shukla,1839.0,0,0,0.0
-01440-12-19,64.6481,98.876,Shukla,1838.0,0,0,0.0
-01440-12-20,61.3593,99.959,Shukla,1837.0,1,0,0.0
-01440-12-21,58.9693,98.647,Krishna,1836.0,0,0,0.0
-01440-12-22,59.7865,94.79700000000001,Krishna,1835.0,0,0,0.0
-01440-12-23,61.2525,88.551,Krishna,1834.0,0,0,0.0
-01440-12-24,65.4181,80.101,Krishna,1833.0,0,0,0.0
-01440-12-25,71.183,69.913,Krishna,1832.0,0,0,0.0
-01440-12-26,78.2116,58.54600000000001,Krishna,1831.0,0,0,0.0
-01440-12-27,86.0533,46.648,Krishna,1830.0,0,0,0.0
-01440-12-28,93.1859,34.979,Krishna,1829.0,0,0,0.0
-01440-12-29,101.1393,24.096999999999998,Krishna,1828.0,0,0,0.0
-01440-12-30,108.3824,14.727,Krishna,1827.0,0,0,0.0
-01440-12-31,114.4429,7.416,Krishna,1826.0,0,0,0.0
-01441-01-01,112.8476,18.977,Shukla,2556.0,0,0,0.0
-01441-01-02,107.7263,27.25,Shukla,2555.0,0,0,0.0
-01441-01-03,103.042,36.635,Shukla,2554.0,0,0,0.0
-01441-01-04,96.9154,46.76,Shukla,2553.0,0,0,0.0
-01441-01-05,90.3764,57.34,Shukla,2552.0,0,0,0.0
-01441-01-06,84.4449,68.015,Shukla,2551.0,0,0,0.0
-01441-01-07,78.2742,78.171,Shukla,2550.0,0,0,0.0
-01441-01-08,72.0689,87.14200000000001,Shukla,2549.0,0,0,0.0
-01441-01-09,67.0906,94.23200000000001,Shukla,2548.0,0,0,0.0
-01441-01-10,63.804,98.694,Shukla,2547.0,0,0,0.0
-01441-01-11,61.8249,99.965,Shukla,2546.0,1,0,0.0
-01441-01-12,63.5574,97.84200000000001,Krishna,2545.0,0,0,0.0
-01441-01-13,66.3468,92.589,Krishna,2544.0,0,0,0.0
-01441-01-14,70.9852,84.787,Krishna,2543.0,0,0,0.0
-01441-01-15,77.0622,75.192,Krishna,2542.0,0,0,0.0
-01441-01-16,84.0696,64.567,Krishna,2541.0,0,0,0.0
-01441-01-17,90.5105,53.655,Krishna,2540.0,0,0,0.0
-01441-01-18,96.9867,42.937,Krishna,2539.0,0,0,0.0
-01441-01-19,102.1387,32.895,Krishna,2538.0,0,0,0.0
-01441-01-20,107.7296,23.744,Krishna,2537.0,0,0,0.0
-01441-01-21,112.5037,15.812999999999999,Krishna,2536.0,0,0,0.0
-01441-01-22,116.2785,9.322000000000001,Krishna,2535.0,0,0,0.0
-01441-01-24,117.9254,4.475,Krishna,2533.0,0,0,0.0
-01441-01-25,119.4418,1.36,Krishna,2532.0,0,0,0.0
-01441-01-26,118.868,0.113,Krishna,2531.0,0,1,0.0
-01441-01-27,116.3452,0.758,Shukla,2530.0,0,0,0.0
-01441-01-28,113.9998,3.3110000000000004,Shukla,2529.0,0,0,0.0
-01441-01-29,109.0333,7.667000000000001,Shukla,2528.0,0,0,0.0
-01441-01-30,104.5132,13.786,Shukla,2527.0,0,0,0.0
-01441-01-31,98.596,21.447,Shukla,2526.0,0,0,0.0
-01441-02-01,93.2945,30.528000000000002,Shukla,2525.0,0,0,0.0
-01441-02-02,86.7543,40.645,Shukla,2524.0,0,0,0.0
-01441-02-03,80.0279,51.49,Shukla,2523.0,0,0,0.0
-01441-02-04,74.1877,62.676,Shukla,2522.0,0,0,0.0
-01441-02-05,68.4816,73.547,Shukla,2521.0,0,0,0.0
-01441-02-06,65.1228,83.527,Shukla,2520.0,0,0,0.0
-01441-02-07,62.6667,91.679,Shukla,2519.0,0,0,0.0
-01441-02-08,62.5783,97.29899999999999,Shukla,2518.0,0,0,0.0
-01441-02-09,64.3174,99.79700000000001,Shukla,2517.0,1,0,0.0
-01441-02-10,68.9716,98.973,Krishna,2516.0,0,0,0.0
-01441-02-11,74.3479,95.03399999999999,Krishna,2515.0,0,0,0.0
-01441-02-12,80.9524,88.485,Krishna,2514.0,0,0,0.0
-01441-02-13,87.2441,80.04899999999999,Krishna,2513.0,0,0,0.0
-01441-02-14,93.7474,70.372,Krishna,2512.0,0,0,0.0
-01441-02-15,100.0648,60.071000000000005,Krishna,2511.0,0,0,0.0
-01441-02-16,105.8751,49.658,Krishna,2510.0,0,0,0.0
-01441-02-17,110.9243,39.546,Krishna,2509.0,0,0,0.0
-01441-02-18,115.0188,30.066999999999997,Krishna,2508.0,0,0,0.0
-01441-02-19,118.0305,21.499000000000002,Krishna,2507.0,0,0,0.0
-01441-02-20,118.8949,14.124,Krishna,2506.0,0,0,0.0
-01441-02-21,118.6561,8.112,Krishna,2505.0,0,0,0.0
-01441-02-23,117.396,3.6719999999999997,Krishna,2503.0,0,0,0.0
-01441-02-24,115.2501,0.991,Krishna,2502.0,0,0,0.0
-01441-02-25,111.3784,0.221,Krishna,2501.0,0,1,0.0
-01441-02-26,105.9371,1.4380000000000002,Shukla,2500.0,0,0,0.0
-01441-02-27,101.008,4.696000000000001,Shukla,2499.0,0,0,0.0
-01441-02-28,94.7566,9.924,Shukla,2498.0,0,0,0.0
-01441-03-01,88.2624,17.012999999999998,Shukla,2497.0,0,0,0.0
-01441-03-02,81.6301,25.754,Shukla,2496.0,0,0,0.0
-01441-03-03,75.9344,35.908,Shukla,2495.0,0,0,0.0
-01441-03-04,70.3877,47.01,Shukla,2494.0,0,0,0.0
-01441-03-05,66.1753,58.61,Shukla,2493.0,0,0,0.0
-01441-03-06,62.6829,69.993,Shukla,2492.0,0,0,0.0
-01441-03-07,62.2301,80.558,Shukla,2491.0,0,0,0.0
-01441-03-08,63.3325,89.374,Shukla,2490.0,0,0,0.0
-01441-03-09,66.232,95.757,Shukla,2489.0,0,0,0.0
-01441-03-10,70.8821,99.227,Shukla,2488.0,0,0,0.0
-01441-03-11,76.9716,99.602,Shukla,2487.0,1,0,0.0
-01441-03-12,84.0264,97.012,Krishna,2486.0,0,0,0.0
-01441-03-13,91.5344,91.84200000000001,Krishna,2485.0,0,0,0.0
-01441-03-14,98.0076,84.681,Krishna,2484.0,0,0,0.0
-01441-03-15,104.0792,76.077,Krishna,2483.0,0,0,0.0
-01441-03-16,109.449,66.572,Krishna,2482.0,0,0,0.0
-01441-03-17,113.8946,56.631,Krishna,2481.0,0,0,0.0
-01441-03-18,117.2714,46.648999999999994,Krishna,2480.0,0,0,0.0
-01441-03-19,118.5074,37.004,Krishna,2479.0,0,0,0.0
-01441-03-20,119.622,27.881,Krishna,2478.0,0,0,0.0
-01441-03-21,118.687,19.646,Krishna,2477.0,0,0,0.0
-01441-03-22,115.8278,12.552,Krishna,2476.0,0,0,0.0
-01441-03-24,112.1685,6.8260000000000005,Krishna,2474.0,0,0,0.0
-01441-03-25,107.8307,2.7430000000000003,Krishna,2473.0,0,0,0.0
-01441-03-26,102.9393,0.5589999999999999,Krishna,2472.0,0,0,0.0
-01441-03-27,96.6445,0.484,Krishna,2471.0,0,1,0.0
-01441-03-28,90.0444,2.637,Shukla,2470.0,0,0,0.0
-01441-03-29,83.2689,7.0489999999999995,Shukla,2469.0,0,0,0.0
-01441-03-30,77.421,13.673,Shukla,2468.0,0,0,0.0
-01441-03-31,71.7307,22.255,Shukla,2467.0,0,0,0.0
-01441-04-01,66.4329,32.419000000000004,Shukla,2466.0,0,0,0.0
-01441-04-02,63.7287,43.824,Shukla,2465.0,0,0,0.0
-01441-04-03,62.0795,55.716,Shukla,2464.0,0,0,0.0
-01441-04-04,61.8434,67.391,Shukla,2463.0,0,0,0.0
-01441-04-05,64.2393,78.185,Shukla,2462.0,0,0,0.0
-01441-04-06,68.3502,87.31700000000001,Shukla,2461.0,0,0,0.0
-01441-04-07,73.9763,94.198,Shukla,2460.0,0,0,0.0
-01441-04-08,80.7353,98.427,Shukla,2459.0,0,0,0.0
-01441-04-09,88.1571,99.835,Shukla,2458.0,1,0,0.0
-01441-04-10,94.7465,98.512,Krishna,2457.0,0,0,0.0
-01441-04-11,101.0917,94.742,Krishna,2456.0,0,0,0.0
-01441-04-12,107.8597,88.882,Krishna,2455.0,0,0,0.0
-01441-04-13,112.7255,81.454,Krishna,2454.0,0,0,0.0
-01441-04-14,116.5312,72.874,Krishna,2453.0,0,0,0.0
-01441-04-15,118.1792,63.602,Krishna,2452.0,0,0,0.0
-01441-04-16,119.6854,53.89,Krishna,2451.0,0,0,0.0
-01441-04-17,119.1167,44.155,Krishna,2450.0,0,0,0.0
-01441-04-18,117.586,34.638000000000005,Krishna,2449.0,0,0,0.0
-01441-04-19,114.2296,25.677,Krishna,2448.0,0,0,0.0
-01441-04-20,110.1537,17.532,Krishna,2447.0,0,0,0.0
-01441-04-21,104.488,10.579,Krishna,2446.0,0,0,0.0
-01441-04-22,99.267,5.105,Krishna,2445.0,0,0,0.0
-01441-04-24,92.6625,1.54,Krishna,2443.0,0,0,0.0
-01441-04-25,85.7653,0.18100000000000002,Krishna,2442.0,0,1,0.0
-01441-04-26,79.6817,1.285,Shukla,2441.0,0,0,0.0
