DaysSince,Date,jd,Body,EclType,Mag
354,-749-Oct-03,1447768.0,L,T,2.74
178,-748-Mar-29,1447946.0,L,P,1.347
326,-747-Feb-17,1448272.0,L,N,0.728
204,-747-Sep-10,1448476.0,L,N,0.21
150,-746-Feb-06,1448626.0,L,P,2.013
176,-746-Aug-02,1448802.0,L,T,1.98
178,-745-Jan-26,1448980.0,L,T,2.481
176,-745-Jul-22,1449156.0,L,T,2.351
356,-744-Jul-11,1449512.0,L,N,0.905
176,-743-Jan-04,1449688.0,L,N,0.025
326,-743-Nov-25,1450014.0,L,P,1.95
176,-742-May-20,1450190.0,L,T,2.52
178,-742-Nov-14,1450368.0,L,T,2.519
176,-741-May-10,1450544.0,L,P,1.777
178,-741-Nov-03,1450722.0,L,P,1.22
176,-740-Apr-28,1450898.0,L,N,0.466
148,-740-Sep-23,1451046.0,L,N,0.318
178,-739-Mar-20,1451224.0,L,P,1.8880000000000001
354,-738-Mar-09,1451578.0,L,T,2.464
176,-738-Sep-01,1451754.0,L,T,2.6630000000000003
178,-737-Feb-26,1451932.0,L,P,1.0979999999999999
326,-736-Jan-17,1452258.0,L,N,0.594
176,-736-Jul-12,1452434.0,L,N,0.836
30,-736-Aug-11,1452464.0,L,N,0.026000000000000002
324,-735-Jul-01,1452788.0,L,T,2.207
178,-735-Dec-25,1452966.0,L,T,2.481
176,-734-Jun-20,1453142.0,L,T,2.171
178,-734-Dec-15,1453320.0,L,P,1.258
178,-733-Jun-10,1453498.0,L,N,0.7909999999999999
324,-732-Apr-30,1453822.0,L,P,1.4769999999999999
178,-732-Oct-24,1454000.0,L,P,1.777
176,-731-Apr-19,1454176.0,L,T,2.819
178,-731-Oct-13,1454354.0,L,T,2.775
354,-730-Oct-02,1454708.0,L,P,1.4769999999999999
324,-729-Aug-23,1455032.0,L,N,0.61
30,-729-Sep-22,1455062.0,L,N,0.264
680,-727-Aug-02,1455742.0,L,T,2.461
176,-726-Jan-25,1455918.0,L,P,1.226
326,-726-Dec-16,1456244.0,L,N,0.758
176,-725-Jun-11,1456420.0,L,N,0.9229999999999999
178,-725-Dec-06,1456598.0,L,P,1.9509999999999998
176,-724-May-30,1456774.0,L,T,2.367
178,-724-Nov-24,1456952.0,L,T,2.519
356,-723-Nov-14,1457308.0,L,P,1.226
146,-722-Apr-10,1457454.0,L,N,0.48200000000000004
30,-722-May-10,1457484.0,L,N,0.594
178,-722-Nov-03,1457662.0,L,N,0.006
324,-721-Sep-23,1457986.0,L,P,1.651
178,-720-Mar-19,1458164.0,L,T,2.5660000000000003
176,-720-Sep-12,1458340.0,L,T,2.721
178,-719-Mar-08,1458518.0,L,P,1.192
176,-719-Sep-01,1458694.0,L,P,1.4480000000000002
326,-718-Jul-24,1459020.0,L,N,0.716
176,-717-Jan-16,1459196.0,L,P,1.9280000000000002
710,-716-Dec-25,1459906.0,L,P,1.263
324,-715-Nov-15,1460230.0,L,N,0.5529999999999999
354,-714-Nov-04,1460584.0,L,P,1.7630000000000001
178,-713-May-01,1460762.0,L,T,2.7089999999999996
176,-713-Oct-24,1460938.0,L,T,2.799
178,-712-Apr-19,1461116.0,L,P,1.578
178,-712-Oct-13,1461294.0,L,P,1.508
148,-711-Mar-10,1461442.0,L,N,0.541
176,-711-Sep-03,1461618.0,L,N,0.5479999999999999
178,-710-Feb-27,1461796.0,L,P,1.85
176,-710-Aug-23,1461972.0,L,P,1.806
178,-709-Feb-16,1462150.0,L,T,2.597
354,-708-Feb-06,1462504.0,L,P,1.272
178,-708-Aug-01,1462682.0,L,P,1.147
176,-707-Jan-25,1462858.0,L,N,0.081
148,-707-Jun-22,1463006.0,L,N,0.772
178,-707-Dec-16,1463184.0,L,P,1.945
530,-705-May-31,1463714.0,L,T,2.0580000000000003
326,-704-Apr-21,1464040.0,L,N,0.36
176,-704-Oct-14,1464216.0,L,N,0.264
178,-703-Apr-10,1464394.0,L,P,1.6580000000000001
176,-703-Oct-03,1464570.0,L,P,1.6219999999999999
180,-702-Mar-31,1464750.0,L,T,2.682
530,-701-Sep-13,1465280.0,L,P,1.505
148,-700-Feb-07,1465428.0,L,N,0.512
206,-700-Sep-01,1465634.0,L,N,0.166
148,-699-Jan-27,1465782.0,L,P,1.8940000000000001
354,-698-Jan-16,1466136.0,L,T,2.517
530,-697-Jul-01,1466666.0,L,P,1.09
150,-697-Nov-27,1466816.0,L,N,0.546
176,-696-May-21,1466992.0,L,P,1.21
178,-696-Nov-15,1467170.0,L,P,1.7519999999999998
354,-695-Nov-04,1467524.0,L,T,2.8139999999999996
178,-694-May-01,1467702.0,L,P,1.705
324,-693-Mar-22,1468026.0,L,N,0.428
206,-693-Oct-13,1468232.0,L,N,0.336
148,-692-Mar-10,1468380.0,L,P,1.746
178,-692-Sep-03,1468558.0,L,P,1.7380000000000002
176,-691-Feb-27,1468734.0,L,T,2.676
178,-691-Aug-23,1468912.0,L,T,2.6489999999999996
354,-690-Aug-12,1469266.0,L,P,1.253
148,-689-Jan-07,1469414.0,L,N,0.733
30,-689-Feb-06,1469444.0,L,N,0.124
324,-689-Dec-28,1469768.0,L,P,1.9369999999999998
354,-688-Dec-16,1470122.0,L,T,2.524
178,-687-Jun-11,1470300.0,L,T,2.198
176,-687-Dec-05,1470476.0,L,P,1.235
178,-686-May-31,1470654.0,L,N,0.86
148,-686-Oct-26,1470802.0,L,N,0.251
28,-686-Nov-24,1470830.0,L,N,0.027000000000000003
150,-685-Apr-22,1470980.0,L,P,1.53
530,-684-Oct-03,1471510.0,L,T,2.801
178,-683-Mar-30,1471688.0,L,P,1.421
324,-682-Feb-18,1472012.0,L,N,0.45299999999999996
178,-682-Aug-14,1472190.0,L,N,0.504
30,-682-Sep-13,1472220.0,L,N,0.218
324,-681-Aug-03,1472544.0,L,P,1.815
178,-680-Jan-28,1472722.0,L,T,2.549
176,-680-Jul-22,1472898.0,L,T,2.61
178,-679-Jan-16,1473076.0,L,P,1.2930000000000001
176,-679-Jul-11,1473252.0,L,P,1.228
326,-678-Jun-02,1473578.0,L,P,1.0759999999999998
176,-678-Nov-26,1473754.0,L,P,1.744
178,-677-May-22,1473932.0,L,T,2.436
176,-677-Nov-15,1474108.0,L,T,2.822
354,-676-Nov-03,1474462.0,L,P,1.5430000000000001
178,-675-Apr-30,1474640.0,L,N,0.363
148,-675-Sep-24,1474788.0,L,N,0.457
710,-673-Sep-04,1475498.0,L,T,2.7260000000000004
176,-672-Feb-27,1475674.0,L,P,1.4040000000000001
326,-671-Jan-18,1476000.0,L,N,0.7070000000000001
176,-671-Jul-13,1476176.0,L,N,0.493
178,-670-Jan-07,1476354.0,L,P,1.919
176,-670-Jul-02,1476530.0,L,P,1.94
178,-670-Dec-28,1476708.0,L,T,2.535
354,-669-Dec-17,1477062.0,L,P,1.2429999999999999
148,-668-May-12,1477210.0,L,N,0.1
30,-668-Jun-11,1477240.0,L,P,0.995
176,-668-Dec-05,1477416.0,L,N,0.036000000000000004
324,-667-Oct-25,1477740.0,L,P,1.5919999999999999
178,-666-Apr-21,1477918.0,L,T,2.812
178,-666-Oct-15,1478096.0,L,T,2.824
176,-665-Apr-10,1478272.0,L,P,1.554
178,-665-Oct-04,1478450.0,L,P,1.584
176,-664-Mar-29,1478626.0,L,N,0.228
148,-664-Aug-24,1478774.0,L,N,0.41700000000000004
178,-663-Feb-17,1478952.0,L,P,1.79
178,-663-Aug-14,1479130.0,L,P,1.7069999999999999
354,-662-Aug-03,1479484.0,L,T,2.736
178,-661-Jan-28,1479662.0,L,P,1.321
324,-661-Dec-18,1479986.0,L,N,0.526
206,-660-Jul-11,1480192.0,L,N,0.068
148,-660-Dec-06,1480340.0,L,P,1.734
178,-659-Jun-02,1480518.0,L,T,2.298
176,-659-Nov-25,1480694.0,L,T,2.8289999999999997
178,-658-May-22,1480872.0,L,T,1.98
176,-658-Nov-15,1481048.0,L,P,1.55
178,-657-May-12,1481226.0,L,N,0.5
148,-657-Oct-06,1481374.0,L,N,0.42700000000000005
28,-657-Nov-04,1481402.0,L,N,0.371
148,-656-Mar-31,1481550.0,L,P,1.5019999999999998
178,-656-Sep-24,1481728.0,L,P,1.6380000000000001
176,-655-Mar-20,1481904.0,L,T,2.8710000000000004
356,-654-Mar-10,1482260.0,L,P,1.489
176,-654-Sep-03,1482436.0,L,P,1.431
178,-653-Feb-27,1482614.0,L,N,0.24600000000000002
146,-653-Jul-24,1482760.0,L,N,0.368
180,-652-Jan-19,1482940.0,L,P,1.893
176,-652-Jul-13,1483116.0,L,P,1.811
354,-651-Jul-02,1483470.0,L,T,2.465
502,-650-Nov-16,1483972.0,L,N,0.247
178,-649-May-13,1484150.0,L,P,1.251
176,-649-Nov-06,1484326.0,L,P,1.588
178,-648-May-02,1484504.0,L,T,2.6660000000000004
176,-648-Oct-25,1484680.0,L,T,2.838
178,-647-Apr-21,1484858.0,L,P,1.6969999999999998
178,-647-Oct-15,1485036.0,L,P,1.607
146,-646-Mar-11,1485182.0,L,N,0.299
30,-646-Apr-10,1485212.0,L,N,0.355
178,-646-Oct-04,1485390.0,L,N,0.28600000000000003
148,-645-Mar-01,1485538.0,L,P,1.719
354,-644-Feb-18,1485892.0,L,T,2.648
680,-643-Dec-29,1486572.0,L,N,0.507
176,-642-Jun-23,1486748.0,L,N,0.815
30,-642-Jul-23,1486778.0,L,N,0.188
148,-642-Dec-18,1486926.0,L,P,1.723
354,-641-Dec-07,1487280.0,L,T,2.833
178,-640-Jun-02,1487458.0,L,T,2.122
324,-639-Apr-22,1487782.0,L,N,0.02
206,-639-Nov-15,1487988.0,L,N,0.37799999999999995
148,-638-Apr-11,1488136.0,L,P,1.3659999999999999
178,-638-Oct-06,1488314.0,L,P,1.6030000000000002
176,-637-Apr-01,1488490.0,L,T,2.7689999999999997
178,-637-Sep-25,1488668.0,L,T,2.841
354,-636-Sep-13,1489022.0,L,P,1.501
148,-635-Feb-08,1489170.0,L,N,0.621
30,-635-Mar-10,1489200.0,L,N,0.325
176,-635-Sep-02,1489376.0,L,N,0.198
502,-633-Jan-18,1489878.0,L,T,2.5789999999999997
178,-633-Jul-14,1490056.0,L,T,2.589
176,-632-Jan-07,1490232.0,L,P,1.2770000000000001
178,-632-Jul-02,1490410.0,L,P,1.252
148,-632-Nov-27,1490558.0,L,N,0.249
28,-632-Dec-26,1490586.0,L,N,0.063
150,-631-May-24,1490736.0,L,P,1.105
530,-630-Nov-05,1491266.0,L,T,2.845
354,-629-Oct-26,1491620.0,L,P,1.62
148,-628-Mar-22,1491768.0,L,N,0.205
208,-628-Oct-15,1491976.0,L,N,0.304
324,-627-Sep-04,1492300.0,L,P,1.5319999999999998
178,-626-Mar-01,1492478.0,L,T,2.716
176,-626-Aug-24,1492654.0,L,T,2.847
178,-625-Feb-18,1492832.0,L,P,1.4140000000000001
176,-625-Aug-13,1493008.0,L,P,1.581
148,-624-Jan-09,1493156.0,L,N,0.48200000000000004
178,-624-Jul-04,1493334.0,L,N,0.6940000000000001
176,-624-Dec-28,1493510.0,L,P,1.703
178,-623-Jun-23,1493688.0,L,T,2.0269999999999997
176,-623-Dec-17,1493864.0,L,T,2.84
354,-622-Dec-06,1494218.0,L,P,1.557
178,-621-Jun-02,1494396.0,L,N,0.7909999999999999
148,-621-Oct-27,1494544.0,L,N,0.395
178,-620-Apr-22,1494722.0,L,P,1.218
176,-620-Oct-16,1494898.0,L,P,1.58
356,-619-Oct-06,1495254.0,L,T,2.873
176,-618-Mar-31,1495430.0,L,P,1.694
178,-618-Sep-25,1495608.0,L,P,1.556
148,-617-Feb-20,1495756.0,L,N,0.56
354,-616-Feb-09,1496110.0,L,P,1.8030000000000002
176,-616-Aug-03,1496286.0,L,P,1.59
178,-615-Jan-29,1496464.0,L,T,2.6180000000000003
354,-614-Jan-18,1496818.0,L,P,1.308
178,-614-Jul-14,1496996.0,L,P,1.3730000000000002
176,-613-Jan-07,1497172.0,L,N,0.085
324,-613-Nov-27,1497496.0,L,P,1.5919999999999999
178,-612-May-23,1497674.0,L,T,2.3569999999999998
354,-611-May-12,1498028.0,L,P,2.006
178,-611-Nov-05,1498206.0,L,P,1.6269999999999998
176,-610-May-01,1498382.0,L,N,0.637
148,-610-Sep-26,1498530.0,L,N,0.231
178,-609-Mar-22,1498708.0,L,P,1.5430000000000001
178,-609-Sep-16,1498886.0,L,P,1.465
352,-608-Sep-03,1499238.0,L,T,2.767
180,-607-Mar-01,1499418.0,L,P,1.4809999999999999
176,-607-Aug-24,1499594.0,L,P,1.672
148,-606-Jan-19,1499742.0,L,N,0.446
206,-606-Aug-13,1499948.0,L,N,0.396
148,-605-Jan-08,1500096.0,L,P,1.6780000000000002
178,-605-Jul-05,1500274.0,L,P,1.899
176,-605-Dec-28,1500450.0,L,T,2.8510000000000004
178,-604-Jun-23,1500628.0,L,T,2.404
176,-604-Dec-17,1500804.0,L,P,1.5619999999999998
178,-603-Jun-13,1500982.0,L,N,0.938
176,-603-Dec-06,1501158.0,L,N,0.38799999999999996
326,-602-Oct-27,1501484.0,L,P,1.565
176,-601-Apr-22,1501660.0,L,T,2.501
354,-600-Apr-11,1502014.0,L,P,1.811
178,-600-Oct-05,1502192.0,L,P,1.6
176,-599-Mar-31,1502368.0,L,N,0.517
148,-599-Aug-25,1502516.0,L,N,0.075
178,-598-Feb-20,1502694.0,L,P,1.7380000000000002
176,-598-Aug-15,1502870.0,L,P,1.4969999999999999
354,-597-Aug-04,1503224.0,L,T,2.8089999999999997
502,-596-Dec-18,1503726.0,L,N,0.249
208,-595-Jul-14,1503934.0,L,N,0.099
148,-595-Dec-08,1504082.0,L,P,1.594
176,-594-Jun-03,1504258.0,L,T,2.199
178,-594-Nov-27,1504436.0,L,T,2.843
176,-593-May-23,1504612.0,L,T,2.169
356,-592-May-12,1504968.0,L,N,0.7879999999999999
176,-592-Nov-05,1505144.0,L,N,0.314
148,-591-Apr-02,1505292.0,L,P,1.4380000000000002
354,-590-Mar-22,1505646.0,L,T,2.775
680,-588-Jan-31,1506326.0,L,N,0.397
30,-588-Feb-29,1506356.0,L,N,0.136
146,-588-Jul-25,1506502.0,L,N,0.475
30,-588-Aug-24,1506532.0,L,N,0.483
148,-587-Jan-19,1506680.0,L,P,1.64
354,-586-Jan-08,1507034.0,L,T,2.8710000000000004
178,-586-Jul-04,1507212.0,L,T,2.5380000000000003
176,-586-Dec-28,1507388.0,L,P,1.5719999999999998
326,-585-Nov-18,1507714.0,L,N,0.385
30,-585-Dec-18,1507744.0,L,N,0.39399999999999996
146,-584-May-13,1507890.0,L,N,0.9109999999999999
354,-583-May-02,1508244.0,L,T,2.356
178,-583-Oct-27,1508422.0,L,T,2.8369999999999997
354,-582-Oct-16,1508776.0,L,P,1.633
148,-581-Mar-13,1508924.0,L,N,0.39899999999999997
30,-581-Apr-12,1508954.0,L,N,0.627
148,-581-Sep-06,1509102.0,L,N,0.005
28,-581-Oct-05,1509130.0,L,N,0.381
504,-579-Feb-19,1509634.0,L,T,2.739
176,-579-Aug-14,1509810.0,L,T,2.7739999999999996
178,-578-Feb-08,1509988.0,L,P,1.409
176,-578-Aug-04,1510164.0,L,P,1.59
148,-578-Dec-30,1510312.0,L,N,0.243
30,-577-Jan-28,1510342.0,L,N,0.161
148,-577-Jun-25,1510490.0,L,N,0.669
354,-576-Jun-14,1510844.0,L,P,2.042
178,-576-Dec-08,1511022.0,L,T,2.84
176,-575-Jun-03,1511198.0,L,T,2.331
178,-575-Nov-27,1511376.0,L,P,1.6269999999999998
354,-574-Nov-17,1511730.0,L,N,0.312
324,-573-Oct-07,1512054.0,L,P,1.371
178,-572-Apr-02,1512232.0,L,T,2.668
176,-572-Sep-25,1512408.0,L,T,2.6460000000000004
178,-571-Mar-22,1512586.0,L,P,1.649
176,-571-Sep-14,1512762.0,L,P,1.8130000000000002
180,-570-Mar-12,1512942.0,L,N,0.214
146,-570-Aug-06,1513088.0,L,N,0.381
178,-569-Jan-30,1513266.0,L,P,1.5919999999999999
176,-569-Jul-26,1513442.0,L,P,1.666
178,-568-Jan-19,1513620.0,L,T,2.888
354,-567-Jan-07,1513974.0,L,P,1.589
326,-567-Nov-29,1514300.0,L,N,0.385
176,-566-May-25,1514476.0,L,N,0.755
178,-566-Nov-18,1514654.0,L,P,1.5519999999999998
176,-565-May-14,1514830.0,L,T,2.21
178,-565-Nov-08,1515008.0,L,T,2.8289999999999997
176,-564-May-02,1515184.0,L,T,2.07
178,-564-Oct-27,1515362.0,L,P,1.656
148,-563-Mar-24,1515510.0,L,N,0.301
206,-563-Oct-16,1515716.0,L,N,0.418
148,-562-Mar-13,1515864.0,L,P,1.569
176,-562-Sep-05,1516040.0,L,P,1.3519999999999999
180,-561-Mar-03,1516220.0,L,T,2.821
354,-560-Feb-20,1516574.0,L,P,1.4809999999999999
176,-560-Aug-15,1516750.0,L,P,1.682
178,-559-Feb-08,1516928.0,L,N,0.21899999999999997
324,-559-Dec-29,1517252.0,L,P,1.585
710,-557-Dec-09,1517962.0,L,P,1.625
324,-556-Oct-29,1518286.0,L,N,0.147
30,-556-Nov-27,1518316.0,L,N,0.306
146,-555-Apr-23,1518462.0,L,P,1.206
178,-555-Oct-17,1518640.0,L,P,1.341
354,-554-Oct-06,1518994.0,L,T,2.6060000000000003
178,-553-Apr-03,1519172.0,L,P,1.751
176,-553-Sep-26,1519348.0,L,P,1.8630000000000002
148,-552-Feb-21,1519496.0,L,N,0.26
206,-552-Sep-14,1519702.0,L,N,0.616
148,-551-Feb-09,1519850.0,L,P,1.5290000000000001
178,-551-Aug-06,1520028.0,L,P,1.5659999999999998
176,-550-Jan-29,1520204.0,L,T,2.844
356,-549-Jan-19,1520560.0,L,P,1.614
176,-549-Jul-15,1520736.0,L,P,1.3630000000000002
178,-548-Jan-08,1520914.0,L,N,0.42
326,-548-Nov-29,1521240.0,L,P,1.55
530,-546-May-14,1521770.0,L,T,2.207
178,-546-Nov-07,1521948.0,L,P,1.671
176,-545-May-03,1522124.0,L,N,0.873
326,-544-Mar-24,1522450.0,L,P,1.465
176,-544-Sep-16,1522626.0,L,P,1.2990000000000002
354,-543-Sep-05,1522980.0,L,T,2.6260000000000003
502,-541-Jan-20,1523482.0,L,N,0.204
208,-541-Aug-16,1523690.0,L,N,0.39299999999999996
148,-540-Jan-10,1523838.0,L,P,1.57
176,-540-Jul-05,1524014.0,L,P,1.739
178,-540-Dec-29,1524192.0,L,T,2.825
176,-539-Jun-24,1524368.0,L,T,2.6510000000000002
354,-538-Jun-13,1524722.0,L,P,1.246
178,-538-Dec-08,1524900.0,L,N,0.301
148,-537-May-05,1525048.0,L,P,1.079
354,-536-Apr-23,1525402.0,L,T,2.4290000000000003
680,-534-Mar-04,1526082.0,L,N,0.172
30,-534-Apr-02,1526112.0,L,N,0.41
146,-534-Aug-27,1526258.0,L,N,0.22699999999999998
30,-534-Sep-26,1526288.0,L,N,0.665
148,-533-Feb-21,1526436.0,L,P,1.455
354,-532-Feb-10,1526790.0,L,T,2.787
178,-532-Aug-05,1526968.0,L,T,2.827
176,-531-Jan-29,1527144.0,L,P,1.649
178,-531-Jul-26,1527322.0,L,P,1.492
148,-531-Dec-20,1527470.0,L,N,0.375
30,-530-Jan-19,1527500.0,L,N,0.444
500,-529-Jun-04,1528000.0,L,P,1.9140000000000001
178,-529-Nov-29,1528178.0,L,T,2.823
354,-528-Nov-17,1528532.0,L,P,1.682
148,-527-Apr-14,1528680.0,L,N,0.075
30,-527-May-14,1528710.0,L,P,1.003
176,-527-Nov-06,1528886.0,L,N,0.46299999999999997
504,-525-Mar-24,1529390.0,L,T,2.741
176,-525-Sep-17,1529566.0,L,T,2.571
178,-524-Mar-12,1529744.0,L,P,1.6680000000000001
176,-524-Sep-05,1529920.0,L,P,1.834
148,-523-Jan-31,1530068.0,L,N,0.168
30,-523-Mar-01,1530098.0,L,N,0.37
148,-523-Jul-27,1530246.0,L,N,0.28
176,-522-Jan-20,1530422.0,L,P,1.545
178,-522-Jul-16,1530600.0,L,P,1.599
178,-521-Jan-10,1530778.0,L,T,2.8089999999999997
176,-521-Jul-05,1530954.0,L,T,2.804
178,-521-Dec-30,1531132.0,L,P,1.632
176,-520-Jun-24,1531308.0,L,P,1.3940000000000001
148,-520-Nov-19,1531456.0,L,N,0.124
354,-519-Nov-08,1531810.0,L,P,1.307
178,-518-May-05,1531988.0,L,T,2.3
176,-518-Oct-28,1532164.0,L,T,2.559
178,-517-Apr-24,1532342.0,L,T,1.989
176,-517-Oct-17,1532518.0,L,P,1.925
180,-516-Apr-13,1532698.0,L,N,0.527
146,-516-Sep-07,1532844.0,L,N,0.168
354,-515-Aug-27,1533198.0,L,P,1.3969999999999998
178,-514-Feb-20,1533376.0,L,T,2.717
178,-514-Aug-17,1533554.0,L,T,2.734
176,-513-Feb-09,1533730.0,L,P,1.6969999999999998
326,-512-Jan-01,1534056.0,L,N,0.363
176,-512-Jun-25,1534232.0,L,N,0.302
178,-512-Dec-20,1534410.0,L,P,1.5390000000000001
176,-511-Jun-15,1534586.0,L,P,1.77
178,-511-Dec-10,1534764.0,L,T,2.823
176,-510-Jun-04,1534940.0,L,T,2.4859999999999998
178,-510-Nov-29,1535118.0,L,P,1.689
354,-509-Nov-18,1535472.0,L,N,0.475
148,-508-Apr-14,1535620.0,L,P,1.2229999999999999
176,-508-Oct-07,1535796.0,L,P,1.2309999999999999
178,-507-Apr-03,1535974.0,L,T,2.6189999999999998
354,-506-Mar-23,1536328.0,L,P,1.78
178,-506-Sep-17,1536506.0,L,P,1.891
178,-505-Mar-13,1536684.0,L,N,0.466
148,-505-Aug-08,1536832.0,L,N,0.168
28,-505-Sep-06,1536860.0,L,N,0.536
148,-504-Jan-31,1537008.0,L,P,1.508
354,-503-Jan-20,1537362.0,L,T,2.78
356,-502-Jan-10,1537718.0,L,P,1.646
324,-502-Dec-01,1538042.0,L,N,0.11599999999999999
30,-502-Dec-30,1538072.0,L,N,0.301
146,-501-May-26,1538218.0,L,N,0.8170000000000001
30,-501-Jun-24,1538248.0,L,N,0.221
148,-501-Nov-19,1538396.0,L,P,1.2990000000000002
352,-500-Nov-07,1538748.0,L,T,2.549
178,-499-May-04,1538926.0,L,T,2.12
178,-499-Oct-28,1539104.0,L,P,1.9409999999999998
354,-498-Oct-17,1539458.0,L,N,0.726
148,-497-Mar-14,1539606.0,L,P,1.264
178,-497-Sep-08,1539784.0,L,P,1.331
176,-496-Mar-02,1539960.0,L,T,2.634
532,-495-Aug-16,1540492.0,L,P,1.7180000000000002
176,-494-Feb-09,1540668.0,L,N,0.521
148,-494-Jul-07,1540816.0,L,N,0.16399999999999998
30,-494-Aug-05,1540846.0,L,N,0.377
148,-493-Jan-01,1540994.0,L,P,1.526
530,-492-Jun-14,1541524.0,L,T,2.6239999999999997
178,-492-Dec-09,1541702.0,L,P,1.6980000000000002
178,-491-Jun-04,1541880.0,L,P,1.272
324,-490-Apr-25,1542204.0,L,P,1.088
178,-490-Oct-19,1542382.0,L,P,1.213
178,-489-Apr-15,1542560.0,L,T,2.4819999999999998
176,-489-Oct-08,1542736.0,L,T,2.496
178,-488-Apr-03,1542914.0,L,P,1.9080000000000001
324,-487-Feb-21,1543238.0,L,N,0.061
206,-487-Sep-16,1543444.0,L,N,0.589
148,-486-Feb-11,1543592.0,L,P,1.4609999999999999
354,-485-Jan-31,1543946.0,L,T,2.7430000000000003
356,-484-Jan-21,1544302.0,L,P,1.6680000000000001
176,-484-Jul-15,1544478.0,L,P,1.672
178,-483-Jan-10,1544656.0,L,N,0.311
146,-483-Jun-05,1544802.0,L,N,0.687
356,-482-May-26,1545158.0,L,T,2.028
530,-481-Nov-08,1545688.0,L,P,1.95
178,-480-May-04,1545866.0,L,N,0.79
148,-480-Sep-28,1546014.0,L,N,0.084
30,-480-Oct-28,1546044.0,L,N,0.7440000000000001
148,-479-Mar-25,1546192.0,L,P,1.149
354,-478-Mar-14,1546546.0,L,T,2.539
176,-478-Sep-07,1546722.0,L,T,2.5839999999999996
178,-477-Mar-03,1546900.0,L,P,1.829
178,-477-Aug-28,1547078.0,L,P,1.8119999999999998
146,-476-Jan-22,1547224.0,L,N,0.314
208,-476-Aug-16,1547432.0,L,N,0.488
324,-475-Jul-06,1547756.0,L,P,1.5030000000000001
178,-475-Dec-31,1547934.0,L,T,2.803
354,-474-Dec-20,1548288.0,L,P,1.7080000000000002
176,-473-Jun-15,1548464.0,L,P,1.4080000000000001
178,-473-Dec-09,1548642.0,L,N,0.495
680,-471-Oct-19,1549322.0,L,T,2.474
176,-470-Apr-14,1549498.0,L,P,2.045
178,-470-Oct-08,1549676.0,L,P,1.969
176,-469-Apr-03,1549852.0,L,N,0.695
326,-468-Feb-22,1550178.0,L,P,1.399
176,-468-Aug-17,1550354.0,L,P,1.24
178,-467-Feb-11,1550532.0,L,T,2.6919999999999997
176,-467-Aug-06,1550708.0,L,T,2.5839999999999996
178,-466-Jan-31,1550886.0,L,P,1.702
178,-466-Jul-27,1551064.0,L,P,1.796
148,-466-Dec-22,1551212.0,L,N,0.092
354,-465-Dec-11,1551566.0,L,P,1.2819999999999998
176,-464-Jun-05,1551742.0,L,P,1.89
178,-464-Nov-29,1551920.0,L,T,2.5380000000000003
178,-463-May-26,1552098.0,L,T,2.4
176,-463-Nov-18,1552274.0,L,P,1.953
178,-462-May-15,1552452.0,L,N,0.934
148,-462-Oct-10,1552600.0,L,N,0.057
354,-461-Sep-29,1552954.0,L,P,1.236
354,-460-Sep-18,1553308.0,L,T,2.529
176,-459-Mar-13,1553484.0,L,P,1.911
356,-458-Mar-03,1553840.0,L,N,0.644
324,-457-Jan-22,1554164.0,L,P,1.475
176,-457-Jul-17,1554340.0,L,P,1.381
180,-456-Jan-12,1554520.0,L,T,2.781
354,-456-Dec-31,1554874.0,L,P,1.726
354,-455-Dec-20,1555228.0,L,N,0.507
176,-454-Jun-15,1555404.0,L,N,0.131
148,-454-Nov-09,1555552.0,L,P,1.2009999999999998
178,-453-May-06,1555730.0,L,T,2.185
354,-452-Apr-24,1556084.0,L,T,2.194
178,-452-Oct-19,1556262.0,L,T,1.992
176,-451-Apr-13,1556438.0,L,N,0.825
178,-451-Oct-08,1556616.0,L,N,0.662
146,-450-Mar-04,1556762.0,L,P,1.327
178,-450-Aug-29,1556940.0,L,P,1.146
178,-449-Feb-22,1557118.0,L,T,2.63
176,-449-Aug-18,1557294.0,L,T,2.476
178,-448-Feb-12,1557472.0,L,P,1.7469999999999999
326,-447-Jan-02,1557798.0,L,N,0.071
28,-447-Jan-31,1557826.0,L,N,0.364
176,-447-Jul-26,1558002.0,L,N,0.596
150,-447-Dec-22,1558152.0,L,P,1.27
354,-446-Dec-11,1558506.0,L,T,2.532
176,-445-Jun-06,1558682.0,L,T,2.544
356,-444-May-26,1559038.0,L,P,1.082
176,-444-Nov-18,1559214.0,L,N,0.759
148,-443-Apr-15,1559362.0,L,N,0.89
178,-443-Oct-10,1559540.0,L,P,1.205
176,-442-Apr-04,1559716.0,L,T,2.315
532,-441-Sep-18,1560248.0,L,P,1.962
176,-440-Mar-13,1560424.0,L,N,0.725
178,-440-Sep-06,1560602.0,L,N,0.67
148,-439-Feb-02,1560750.0,L,P,1.432
354,-438-Jan-22,1561104.0,L,T,2.75
176,-438-Jul-17,1561280.0,L,T,2.661
178,-437-Jan-11,1561458.0,L,P,1.75
502,-436-May-27,1561960.0,L,N,0.65
178,-436-Nov-20,1562138.0,L,P,1.202
178,-435-May-17,1562316.0,L,P,2.029
176,-435-Nov-09,1562492.0,L,T,2.4530000000000003
178,-434-May-06,1562670.0,L,T,2.3480000000000003
354,-433-Apr-25,1563024.0,L,N,0.965
178,-433-Oct-20,1563202.0,L,N,0.682
500,-431-Mar-04,1563702.0,L,T,2.5540000000000003
