epoch	tara_name	decl	geo_lat	rise	lat	lon	ra	city_lat°	city_lat	city	year	dt	jd
850	vaśiṣṭha	61.11	28.89	22.28	56.31	149.41	-171.15	9.92°	9.92	Madurai	0850	0850-01-02T23:12:29	2031522.25
850	arundhatī 	61.16	28.84	22.3	56.49	149.59	-170.76	9.92°	9.92	Madurai	0850	0850-01-02T23:12:29	2031522.25
900	dhruva	69.83	20.17	22.62	66.33	141.82	-156.24	9.92°	9.92	Madurai	0900	0900-01-02T23:12:29	2049784.25
900	mārīca	63.04	26.96	0.61	71.11	169.22	-134.56	9.92°	9.92	Madurai	0900	0900-01-02T23:12:29	2049784.25
900	mahendra	61.75	28.25	1.37	74.55	181.31	-124.26	9.92°	9.92	Madurai	0900	0900-01-02T23:12:29	2049784.25
900	agni	64.16	25.84	1.69	78.48	178.57	-117.27	9.92°	9.92	Madurai	0900	0900-01-02T23:12:29	2049784.25
900	vaśiṣṭha	60.83	29.17	22.34	56.32	150.11	-170.6	9.92°	9.92	Madurai	0900	0900-01-02T23:12:29	2049784.25
900	arundhatī 	60.88	29.12	22.36	56.49	150.29	-170.21	9.92°	9.92	Madurai	0900	0900-01-02T23:12:29	2049784.25
950	dhruva	69.57	20.43	22.61	66.33	142.54	-155.91	9.92°	9.92	Madurai	0950	0950-01-02T23:12:29	2068047.25
950	mārīca	62.84	27.16	0.58	71.11	169.95	-134.31	9.92°	9.92	Madurai	0950	0950-01-02T23:12:29	2068047.25
950	mahendra	61.6	28.4	1.34	74.54	182.02	-124.06	9.92°	9.92	Madurai	0950	0950-01-02T23:12:29	2068047.25
950	agni	64.03	25.97	1.65	78.48	179.31	-117.14	9.92°	9.92	Madurai	0950	0950-01-02T23:12:29	2068047.25
950	vaśiṣṭha	60.55	29.45	22.33	56.32	150.83	-170.03	9.92°	9.92	Madurai	0950	0950-01-02T23:12:29	2068047.25
950	arundhatī 	60.6	29.4	22.36	56.49	151.01	-169.65	9.92°	9.92	Madurai	0950	0950-01-02T23:12:29	2068047.25
1000	dhruva	69.31	20.69	22.6	66.33	143.25	-155.58	9.92°	9.92	Madurai	1000	1000-01-03T23:12:29	2086310.25
1000	mārīca	62.65	27.35	0.55	71.11	170.66	-134.06	9.92°	9.92	Madurai	1000	1000-01-03T23:12:29	2086310.25
1000	mahendra	61.44	28.56	1.3	74.54	182.72	-123.86	9.92°	9.92	Madurai	1000	1000-01-03T23:12:29	2086310.25
1000	agni	63.9	26.1	1.61	78.47	180.04	-117.01	9.92°	9.92	Madurai	1000	1000-01-03T23:12:29	2086310.25
1000	vaśiṣṭha	60.28	29.72	22.33	56.32	151.53	-169.48	9.92°	9.92	Madurai	1000	1000-01-03T23:12:29	2086310.25
1000	arundhatī 	60.33	29.67	22.35	56.5	151.71	-169.1	9.92°	9.92	Madurai	1000	1000-01-03T23:12:29	2086310.25
1050	dhruva	69.06	20.94	22.66	66.33	143.95	-155.26	9.92°	9.92	Madurai	1050	1050-01-02T23:12:29	2104572.25
1050	mārīca	62.46	27.54	0.59	71.11	171.36	-133.82	9.92°	9.92	Madurai	1050	1050-01-02T23:12:29	2104572.25
1050	mahendra	61.29	28.71	1.33	74.53	183.4	-123.66	9.92°	9.92	Madurai	1050	1050-01-02T23:12:29	2104572.25
1050	agni	63.78	26.22	1.63	78.47	180.74	-116.89	9.92°	9.92	Madurai	1050	1050-01-02T23:12:29	2104572.25
1050	vaśiṣṭha	60.01	29.99	22.38	56.32	152.23	-168.94	9.92°	9.92	Madurai	1050	1050-01-02T23:12:29	2104572.25
1050	arundhatī 	60.06	29.94	22.41	56.5	152.41	-168.56	9.92°	9.92	Madurai	1050	1050-01-02T23:12:29	2104572.25
1100	dhruva	68.8	21.2	22.65	66.33	144.67	-154.92	9.92°	9.92	Madurai	1100	1100-01-03T23:12:29	2122835.25
1100	mārīca	62.26	27.74	0.56	71.11	172.09	-133.56	9.92°	9.92	Madurai	1100	1100-01-03T23:12:29	2122835.25
1100	mahendra	61.14	28.86	1.29	74.53	184.11	-123.46	9.92°	9.92	Madurai	1100	1100-01-03T23:12:29	2122835.25
1100	agni	63.65	26.35	1.59	78.47	181.47	-116.76	9.92°	9.92	Madurai	1100	1100-01-03T23:12:29	2122835.25
1100	vaśiṣṭha	59.73	30.27	22.37	56.33	152.95	-168.39	9.92°	9.92	Madurai	1100	1100-01-03T23:12:29	2122835.25
1100	arundhatī 	59.78	30.22	22.4	56.5	153.13	-168.01	9.92°	9.92	Madurai	1100	1100-01-03T23:12:29	2122835.25
1150	dhruva	68.55	21.45	22.64	66.34	145.38	-154.59	9.92°	9.92	Madurai	1150	1150-01-03T23:12:29	2141098.25
1150	mārīca	62.07	27.93	0.53	71.11	172.8	-133.31	9.92°	9.92	Madurai	1150	1150-01-03T23:12:29	2141098.25
1150	mahendra	60.99	29.01	1.25	74.52	184.81	-123.25	9.92°	9.92	Madurai	1150	1150-01-03T23:12:29	2141098.25
1150	agni	63.53	26.47	1.55	78.47	182.21	-116.62	9.92°	9.92	Madurai	1150	1150-01-03T23:12:29	2141098.25
1150	vaśiṣṭha	59.46	30.54	22.37	56.33	153.66	-167.84	9.92°	9.92	Madurai	1150	1150-01-03T23:12:29	2141098.25
1150	arundhatī 	59.51	30.49	22.39	56.5	153.83	-167.47	9.92°	9.92	Madurai	1150	1150-01-03T23:12:29	2141098.25
1200	dhruva	68.3	21.7	22.69	66.34	146.08	-154.27	9.92°	9.92	Madurai	1200	1200-01-03T23:12:29	2159360.25
1200	mārīca	61.88	28.12	0.56	71.1	173.5	-133.06	9.92°	9.92	Madurai	1200	1200-01-03T23:12:29	2159360.25
1200	mahendra	60.84	29.16	1.28	74.52	185.49	-123.05	9.92°	9.92	Madurai	1200	1200-01-03T23:12:29	2159360.25
1200	agni	63.41	26.59	1.57	78.47	182.91	-116.49	9.92°	9.92	Madurai	1200	1200-01-03T23:12:29	2159360.25
1200	vaśiṣṭha	59.19	30.81	22.42	56.33	154.36	-167.31	9.92°	9.92	Madurai	1200	1200-01-03T23:12:29	2159360.25
1200	arundhatī 	59.24	30.76	22.44	56.51	154.53	-166.94	9.92°	9.92	Madurai	1200	1200-01-03T23:12:29	2159360.25
1250	dhruva	68.05	21.95	22.68	66.34	146.8	-153.93	9.92°	9.92	Madurai	1250	1250-01-03T23:12:29	2177623.25
1250	mārīca	61.69	28.31	0.53	71.1	174.22	-132.8	9.92°	9.92	Madurai	1250	1250-01-03T23:12:29	2177623.25
1250	mahendra	60.69	29.31	1.25	74.51	186.2	-122.84	9.92°	9.92	Madurai	1250	1250-01-03T23:12:29	2177623.25
1250	agni	63.28	26.72	1.53	78.47	183.64	-116.35	9.92°	9.92	Madurai	1250	1250-01-03T23:12:29	2177623.25
1250	vaśiṣṭha	58.91	31.09	22.41	56.34	155.07	-166.77	9.92°	9.92	Madurai	1250	1250-01-03T23:12:29	2177623.25
1250	arundhatī 	58.96	31.04	22.43	56.51	155.25	-166.4	9.92°	9.92	Madurai	1250	1250-01-03T23:12:29	2177623.25
1300	dhruva	67.8	22.2	22.73	66.34	147.51	-153.59	9.92°	9.92	Madurai	1300	1300-01-03T23:12:29	2195885.25
1300	mārīca	61.5	28.5	0.57	71.1	174.95	-132.54	9.92°	9.92	Madurai	1300	1300-01-03T23:12:29	2195885.25
1300	mahendra	60.54	29.46	1.27	74.51	186.91	-122.63	9.92°	9.92	Madurai	1300	1300-01-03T23:12:29	2195885.25
1300	agni	63.16	26.84	1.56	78.46	184.38	-116.2	9.92°	9.92	Madurai	1300	1300-01-03T23:12:29	2195885.25
1300	vaśiṣṭha	58.64	31.36	22.47	56.34	155.78	-166.23	9.92°	9.92	Madurai	1300	1300-01-03T23:12:29	2195885.25
1300	arundhatī 	58.69	31.31	22.49	56.51	155.96	-165.87	9.92°	9.92	Madurai	1300	1300-01-03T23:12:29	2195885.25
1350	dhruva	67.55	22.45	22.71	66.34	148.21	-153.27	9.92°	9.92	Madurai	1350	1350-01-03T23:12:29	2214148.25
1350	mārīca	61.32	28.68	0.54	71.1	175.65	-132.29	9.92°	9.92	Madurai	1350	1350-01-03T23:12:29	2214148.25
1350	mahendra	60.4	29.6	1.24	74.5	187.59	-122.43	9.92°	9.92	Madurai	1350	1350-01-03T23:12:29	2214148.25
1350	agni	63.04	26.96	1.52	78.46	185.08	-116.07	9.92°	9.92	Madurai	1350	1350-01-03T23:12:29	2214148.25
1350	vaśiṣṭha	58.37	31.63	22.46	56.34	156.48	-165.71	9.92°	9.92	Madurai	1350	1350-01-03T23:12:29	2214148.25
1350	arundhatī 	58.43	31.57	22.48	56.51	156.66	-165.35	9.92°	9.92	Madurai	1350	1350-01-03T23:12:29	2214148.25
1400	dhruva	67.3	22.7	22.7	66.34	148.92	-152.94	9.92°	9.92	Madurai	1400	1400-01-04T23:12:29	2232411.25
1400	mārīca	61.13	28.87	0.5	71.1	176.37	-132.02	9.92°	9.92	Madurai	1400	1400-01-04T23:12:29	2232411.25
1400	mahendra	60.25	29.75	1.2	74.5	188.29	-122.21	9.92°	9.92	Madurai	1400	1400-01-04T23:12:29	2232411.25
1400	agni	62.92	27.08	1.47	78.46	185.8	-115.92	9.92°	9.92	Madurai	1400	1400-01-04T23:12:29	2232411.25
1400	vaśiṣṭha	58.1	31.9	22.44	56.34	157.19	-165.18	9.92°	9.92	Madurai	1400	1400-01-04T23:12:29	2232411.25
1400	arundhatī 	58.15	31.85	22.47	56.52	157.37	-164.82	9.92°	9.92	Madurai	1400	1400-01-04T23:12:29	2232411.25
1450	dhruva	67.05	22.95	22.75	66.35	149.64	-152.6	9.92°	9.92	Madurai	1450	1450-01-03T23:12:29	2250673.25
1450	mārīca	60.94	29.06	0.54	71.1	177.09	-131.76	9.92°	9.92	Madurai	1450	1450-01-03T23:12:29	2250673.25
1450	mahendra	60.1	29.9	1.23	74.49	189	-122	9.92°	9.92	Madurai	1450	1450-01-03T23:12:29	2250673.25
1450	agni	62.79	27.21	1.5	78.46	186.55	-115.77	9.92°	9.92	Madurai	1450	1450-01-03T23:12:29	2250673.25
1450	vaśiṣṭha	57.83	32.17	22.5	56.35	157.91	-164.65	9.92°	9.92	Madurai	1450	1450-01-03T23:12:29	2250673.25
1450	arundhatī 	57.88	32.12	22.52	56.52	158.08	-164.29	9.92°	9.92	Madurai	1450	1450-01-03T23:12:29	2250673.25
1500	dhruva	66.8	23.2	22.74	66.35	150.35	-152.27	9.92°	9.92	Madurai	1500	1500-01-04T23:12:29	2268936.25
1500	mārīca	60.76	29.24	0.51	71.1	177.8	-131.5	9.92°	9.92	Madurai	1500	1500-01-04T23:12:29	2268936.25
1500	mahendra	59.96	30.04	1.19	74.48	189.69	-121.78	9.92°	9.92	Madurai	1500	1500-01-04T23:12:29	2268936.25
1500	agni	62.67	27.33	1.46	78.46	187.26	-115.62	9.92°	9.92	Madurai	1500	1500-01-04T23:12:29	2268936.25
1500	vaśiṣṭha	57.56	32.44	22.49	56.35	158.61	-164.13	9.92°	9.92	Madurai	1500	1500-01-04T23:12:29	2268936.25
1500	arundhatī 	57.62	32.38	22.51	56.52	158.78	-163.78	9.92°	9.92	Madurai	1500	1500-01-04T23:12:29	2268936.25
1550	dhruva	66.56	23.44	22.72	66.35	151.06	-151.94	9.92°	9.92	Madurai	1550	1550-01-04T23:12:29	2287199.25
1550	mārīca	60.57	29.43	0.48	71.1	178.51	-131.23	9.92°	9.92	Madurai	1550	1550-01-04T23:12:29	2287199.25
1550	mahendra	59.82	30.18	1.16	74.48	190.38	-121.57	9.92°	9.92	Madurai	1550	1550-01-04T23:12:29	2287199.25
1550	agni	62.56	27.44	1.42	78.45	187.97	-115.47	9.92°	9.92	Madurai	1550	1550-01-04T23:12:29	2287199.25
1550	vaśiṣṭha	57.29	32.71	22.47	56.35	159.32	-163.61	9.92°	9.92	Madurai	1550	1550-01-04T23:12:29	2287199.25
1550	arundhatī 	57.35	32.65	22.49	56.52	159.49	-163.26	9.92°	9.92	Madurai	1550	1550-01-04T23:12:29	2287199.25
1600	dhruva	66.31	23.69	22.77	66.35	151.78	-151.6	9.92°	9.92	Madurai	1600	1600-01-14T23:12:29	2305461.25
1600	mārīca	60.39	29.61	0.51	71.1	179.24	-130.96	9.92°	9.92	Madurai	1600	1600-01-14T23:12:29	2305461.25
1600	mahendra	59.67	30.33	1.19	74.47	191.09	-121.34	9.92°	9.92	Madurai	1600	1600-01-14T23:12:29	2305461.25
1600	agni	62.43	27.57	1.44	78.45	188.71	-115.31	9.92°	9.92	Madurai	1600	1600-01-14T23:12:29	2305461.25
1600	vaśiṣṭha	57.02	32.98	22.53	56.36	160.04	-163.09	9.92°	9.92	Madurai	1600	1600-01-14T23:12:29	2305461.25
1600	arundhatī 	57.08	32.92	22.55	56.53	160.21	-162.74	9.92°	9.92	Madurai	1600	1600-01-14T23:12:29	2305461.25
1650	dhruva	66.06	23.94	22.75	66.35	152.48	-151.26	9.92°	9.92	Madurai	1650	1650-01-14T23:12:29	2323724.25
1650	mārīca	60.21	29.79	0.48	71.1	179.95	-130.69	9.92°	9.92	Madurai	1650	1650-01-14T23:12:29	2323724.25
1650	mahendra	59.53	30.47	1.15	74.47	191.78	-121.12	9.92°	9.92	Madurai	1650	1650-01-14T23:12:29	2323724.25
1650	agni	62.32	27.68	1.4	78.45	189.43	-115.16	9.92°	9.92	Madurai	1650	1650-01-14T23:12:29	2323724.25
1650	vaśiṣṭha	56.76	33.24	22.51	56.36	160.74	-162.57	9.92°	9.92	Madurai	1650	1650-01-14T23:12:29	2323724.25
1650	arundhatī 	56.82	33.18	22.53	56.53	160.91	-162.23	9.92°	9.92	Madurai	1650	1650-01-14T23:12:29	2323724.25
1700	dhruva	65.82	24.18	22.8	66.35	153.19	-150.93	9.92°	9.92	Madurai	1700	1700-01-14T23:12:29	2341986.25
1700	mārīca	60.03	29.97	0.51	71.1	180.65	-130.43	9.92°	9.92	Madurai	1700	1700-01-14T23:12:29	2341986.25
1700	mahendra	59.39	30.61	1.18	74.46	192.47	-120.9	9.92°	9.92	Madurai	1700	1700-01-14T23:12:29	2341986.25
1700	agni	62.2	27.8	1.42	78.45	190.14	-115	9.92°	9.92	Madurai	1700	1700-01-14T23:12:29	2341986.25
1700	vaśiṣṭha	56.5	33.5	22.56	56.36	161.44	-162.06	9.92°	9.92	Madurai	1700	1700-01-14T23:12:29	2341986.25
1700	arundhatī 	56.55	33.45	22.58	56.53	161.62	-161.72	9.92°	9.92	Madurai	1700	1700-01-14T23:12:29	2341986.25
1750	dhruva	65.57	24.43	22.78	66.35	153.91	-150.59	9.92°	9.92	Madurai	1750	1750-01-15T23:12:29	2360249.25
1750	mārīca	59.84	30.16	0.48	71.09	181.38	-130.15	9.92°	9.92	Madurai	1750	1750-01-15T23:12:29	2360249.25
1750	mahendra	59.25	30.75	1.14	74.46	193.18	-120.68	9.92°	9.92	Madurai	1750	1750-01-15T23:12:29	2360249.25
1750	agni	62.08	27.92	1.38	78.45	190.88	-114.84	9.92°	9.92	Madurai	1750	1750-01-15T23:12:29	2360249.25
1750	vaśiṣṭha	56.23	33.77	22.55	56.36	162.16	-161.54	9.92°	9.92	Madurai	1750	1750-01-15T23:12:29	2360249.25
1750	arundhatī 	56.29	33.71	22.57	56.54	162.34	-161.21	9.92°	9.92	Madurai	1750	1750-01-15T23:12:29	2360249.25
1800	dhruva	65.33	24.67	22.76	66.36	154.62	-150.25	9.92°	9.92	Madurai	1800	1800-01-16T23:12:29	2378512.25
1800	mārīca	59.67	30.33	0.45	71.09	182.1	-129.88	9.92°	9.92	Madurai	1800	1800-01-16T23:12:29	2378512.25
1800	mahendra	59.11	30.89	1.1	74.45	193.88	-120.45	9.92°	9.92	Madurai	1800	1800-01-16T23:12:29	2378512.25
1800	agni	61.96	28.04	1.34	78.44	191.61	-114.68	9.92°	9.92	Madurai	1800	1800-01-16T23:12:29	2378512.25
1800	vaśiṣṭha	55.97	34.03	22.54	56.37	162.87	-161.04	9.92°	9.92	Madurai	1800	1800-01-16T23:12:29	2378512.25
1800	arundhatī 	56.03	33.97	22.56	56.54	163.04	-160.7	9.92°	9.92	Madurai	1800	1800-01-16T23:12:29	2378512.25
1850	dhruva	65.09	24.91	22.95	66.35	155.32	-149.92	9.92°	9.92	Madurai	1850	1850-01-16T23:21:10	2396774.25
1850	mārīca	59.49	30.51	0.63	71.09	182.8	-129.61	9.92°	9.92	Madurai	1850	1850-01-16T23:21:10	2396774.25
1850	mahendra	58.97	31.03	1.28	74.45	194.56	-120.23	9.92°	9.92	Madurai	1850	1850-01-16T23:21:10	2396774.25
1850	agni	61.85	28.15	1.51	78.44	192.31	-114.52	9.92°	9.92	Madurai	1850	1850-01-16T23:21:10	2396774.25
1850	vaśiṣṭha	55.7	34.3	22.73	56.37	163.57	-160.53	9.92°	9.92	Madurai	1850	1850-01-16T23:21:10	2396774.25
1850	arundhatī 	55.77	34.23	22.75	56.54	163.75	-160.2	9.92°	9.92	Madurai	1850	1850-01-16T23:21:10	2396774.25
1900	dhruva	64.85	25.15	22.94	66.36	156.05	-149.58	9.92°	9.92	Madurai	1900	1900-01-17T23:21:10	2415037.25
1900	mārīca	59.31	30.69	0.6	71.09	183.53	-129.33	9.92°	9.92	Madurai	1900	1900-01-17T23:21:10	2415037.25
1900	mahendra	58.83	31.17	1.24	74.44	195.28	-119.99	9.92°	9.92	Madurai	1900	1900-01-17T23:21:10	2415037.25
1900	agni	61.74	28.26	1.47	78.44	193.05	-114.35	9.92°	9.92	Madurai	1900	1900-01-17T23:21:10	2415037.25
1900	vaśiṣṭha	55.44	34.56	22.72	56.37	164.29	-160.02	9.92°	9.92	Madurai	1900	1900-01-17T23:21:10	2415037.25
1900	arundhatī 	55.5	34.5	22.74	56.54	164.47	-159.69	9.92°	9.92	Madurai	1900	1900-01-17T23:21:10	2415037.25
1950	dhruva	64.61	25.39	23.13	66.36	156.76	-149.24	9.92°	9.92	Madurai	1950	1950-01-17T23:30:00	2433299.25
1950	mārīca	59.13	30.87	0.78	71.09	184.25	-129.05	9.92°	9.92	Madurai	1950	1950-01-17T23:30:00	2433299.25
1950	mahendra	58.69	31.31	1.42	74.44	195.98	-119.76	9.92°	9.92	Madurai	1950	1950-01-17T23:30:00	2433299.25
1950	agni	61.62	28.38	1.64	78.44	193.78	-114.18	9.92°	9.92	Madurai	1950	1950-01-17T23:30:00	2433299.25
1950	vaśiṣṭha	55.18	34.82	22.92	56.37	165	-159.52	9.92°	9.92	Madurai	1950	1950-01-17T23:30:00	2433299.25
1950	arundhatī 	55.24	34.76	22.94	56.55	165.17	-159.19	9.92°	9.92	Madurai	1950	1950-01-17T23:30:00	2433299.25
2000	dhruva	64.37	25.63	23.11	66.36	157.46	-148.91	9.92°	9.92	Madurai	2000	2000-01-18T23:30:00	2451562.25
2000	mārīca	58.96	31.04	0.75	71.09	184.95	-128.78	9.92°	9.92	Madurai	2000	2000-01-18T23:30:00	2451562.25
2000	mahendra	58.56	31.44	1.38	74.43	196.66	-119.54	9.92°	9.92	Madurai	2000	2000-01-18T23:30:00	2451562.25
2000	agni	61.51	28.49	1.6	78.44	194.48	-114.01	9.92°	9.92	Madurai	2000	2000-01-18T23:30:00	2451562.25
2000	vaśiṣṭha	54.92	35.08	22.9	56.37	165.7	-159.02	9.92°	9.92	Madurai	2000	2000-01-18T23:30:00	2451562.25
2000	arundhatī 	54.98	35.02	22.92	56.55	165.88	-158.7	9.92°	9.92	Madurai	2000	2000-01-18T23:30:00	2451562.25
