nid	naks	gname	lon	lat	year	date	jd
N13-Has	हस्तः	δ Crv	150.651	-11.926	-1100	-1100-12-31T06:00:00	1319647.534468
N14-Chi	चित्रा	α Vir	160.877	-1.860	-1100	-1100-12-31T06:00:00	1319647.534468
N15-Swa	स्वाती	α Boo	161.040	32.985	-1100	-1100-12-31T06:00:00	1319647.534468
N16-Vis	विशाखे	α2 Lib	182.150	0.697	-1100	-1100-12-31T06:00:00	1319647.534468
N17-Anu	अनूराधा	δ Sco	199.576	-1.588	-1100	-1100-12-31T06:00:00	1319647.534468
N18-Jye	ज्येष्ठा	ε Sco	212.807	-10.923	-1100	-1100-12-31T06:00:00	1319647.534468
N19-Mul	मूलं	κ Sco	223.487	-15.209	-1100	-1100-12-31T06:00:00	1319647.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	237.133	-3.543	-1100	-1100-12-31T06:00:00	1319647.534468
N21-UAsh	उत्तराषाढा	η Sgr	228.415	-53.668	-1100	-1100-12-31T06:00:00	1319647.534468
N22-Shr	श्रवणः	α Aql	258.279	29.435	-1100	-1100-12-31T06:00:00	1319647.534468
N23-Dha	धनिष्ठा	β Del	273.418	32.287	-1100	-1100-12-31T06:00:00	1319647.534468
N24-Sha	शतभिषक्	λ Aqr	298.548	-0.259	-1100	-1100-12-31T06:00:00	1319647.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	310.590	19.521	-1100	-1100-12-31T06:00:00	1319647.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	310.228	28.887	-1100	-1100-12-31T06:00:00	1319647.534468
N27-Rev	रेवती	ε Psc	334.586	0.931	-1100	-1100-12-31T06:00:00	1319647.534468
N01-Ash	अश्विनी	β Ari	351.649	8.384	-1050	-1050-12-31T18:00:00	1337910.034468
N02-Bha	भरणी	* 41 Ari	5.917	10.269	-1050	-1050-12-31T18:00:00	1337910.034468
N03-Kri	क्रित्तिकाः	η Tau	17.692	3.749	-1050	-1050-12-31T18:00:00	1337910.034468
N04-Roh	रोहिणी	α Tau	27.434	-5.669	-1050	-1050-12-31T18:00:00	1337910.034468
N05-Mrg	मृगशीर्षः	λ Ori	41.383	-13.769	-1050	-1050-12-31T18:00:00	1337910.034468
N06-Ard	आर्द्रा	γ Gem	56.782	-7.098	-1050	-1050-12-31T18:00:00	1337910.034468
N07-Pun	पुनर्वसू	β Gem	71.397	6.542	-1050	-1050-12-31T18:00:00	1337910.034468
N08-Pus	पुष्यः	δ Cnc	86.368	-0.051	-1050	-1050-12-31T18:00:00	1337910.034468
N09-Asl	आश्लेषः	ζ Hya	92.386	-11.243	-1050	-1050-12-31T18:00:00	1337910.034468
N10-Mag	मघाः	ζ Leo	105.168	11.637	-1050	-1050-12-31T18:00:00	1337910.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	118.743	14.227	-1050	-1050-12-31T18:00:00	1337910.034468
N12-UPal	उत्तरफल्गुनी	β Leo	129.569	12.461	-1050	-1050-12-31T18:00:00	1337910.034468
N13-Has	हस्तः	δ Crv	151.337	-11.930	-1050	-1050-12-31T18:00:00	1337910.034468
N14-Chi	चित्रा	α Vir	161.565	-1.863	-1050	-1050-12-31T18:00:00	1337910.034468
N15-Swa	स्वाती	α Boo	161.733	32.949	-1050	-1050-12-31T18:00:00	1337910.034468
N16-Vis	विशाखे	α2 Lib	182.838	0.692	-1050	-1050-12-31T18:00:00	1337910.034468
N17-Anu	अनूराधा	δ Sco	200.265	-1.594	-1050	-1050-12-31T18:00:00	1337910.034468
N18-Jye	ज्येष्ठा	ε Sco	213.488	-10.936	-1050	-1050-12-31T18:00:00	1337910.034468
N19-Mul	मूलं	κ Sco	224.176	-15.216	-1050	-1050-12-31T18:00:00	1337910.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	237.823	-3.550	-1050	-1050-12-31T18:00:00	1337910.034468
N21-UAsh	उत्तराषाढा	η Sgr	229.104	-53.675	-1050	-1050-12-31T18:00:00	1337910.034468
N22-Shr	श्रवणः	α Aql	258.977	29.432	-1050	-1050-12-31T18:00:00	1337910.034468
N23-Dha	धनिष्ठा	β Del	274.107	32.280	-1050	-1050-12-31T18:00:00	1337910.034468
N24-Sha	शतभिषक्	λ Aqr	299.238	-0.262	-1050	-1050-12-31T18:00:00	1337910.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	311.277	19.518	-1050	-1050-12-31T18:00:00	1337910.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	310.915	28.885	-1050	-1050-12-31T18:00:00	1337910.034468
N27-Rev	रेवती	ε Psc	335.274	0.933	-1050	-1050-12-31T18:00:00	1337910.034468
N01-Ash	अश्विनी	β Ari	352.339	8.385	-1000	-1000-12-31T06:00:00	1356172.534468
N02-Bha	भरणी	* 41 Ari	6.606	10.271	-1000	-1000-12-31T06:00:00	1356172.534468
N03-Kri	क्रित्तिकाः	η Tau	18.381	3.754	-1000	-1000-12-31T06:00:00	1356172.534468
N04-Roh	रोहिणी	α Tau	28.125	-5.666	-1000	-1000-12-31T06:00:00	1356172.534468
N05-Mrg	मृगशीर्षः	λ Ori	42.073	-13.763	-1000	-1000-12-31T06:00:00	1356172.534468
N06-Ard	आर्द्रा	γ Gem	57.472	-7.092	-1000	-1000-12-31T06:00:00	1356172.534468
N07-Pun	पुनर्वसू	β Gem	72.078	6.544	-1000	-1000-12-31T06:00:00	1356172.534468
N08-Pus	पुष्यः	δ Cnc	87.058	-0.048	-1000	-1000-12-31T06:00:00	1356172.534468
N09-Asl	आश्लेषः	ζ Hya	93.073	-11.238	-1000	-1000-12-31T06:00:00	1356172.534468
N10-Mag	मघाः	ζ Leo	105.858	11.641	-1000	-1000-12-31T06:00:00	1356172.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	119.437	14.230	-1000	-1000-12-31T06:00:00	1356172.534468
N12-UPal	उत्तरफल्गुनी	β Leo	130.254	12.459	-1000	-1000-12-31T06:00:00	1356172.534468
N13-Has	हस्तः	δ Crv	152.024	-11.934	-1000	-1000-12-31T06:00:00	1356172.534468
N14-Chi	चित्रा	α Vir	162.254	-1.865	-1000	-1000-12-31T06:00:00	1356172.534468
N15-Swa	स्वाती	α Boo	162.426	32.913	-1000	-1000-12-31T06:00:00	1356172.534468
N16-Vis	विशाखे	α2 Lib	183.527	0.687	-1000	-1000-12-31T06:00:00	1356172.534468
N17-Anu	अनूराधा	δ Sco	200.954	-1.600	-1000	-1000-12-31T06:00:00	1356172.534468
N18-Jye	ज्येष्ठा	ε Sco	214.170	-10.949	-1000	-1000-12-31T06:00:00	1356172.534468
N19-Mul	मूलं	κ Sco	224.865	-15.223	-1000	-1000-12-31T06:00:00	1356172.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	238.514	-3.557	-1000	-1000-12-31T06:00:00	1356172.534468
N21-UAsh	उत्तराषाढा	η Sgr	229.792	-53.682	-1000	-1000-12-31T06:00:00	1356172.534468
N22-Shr	श्रवणः	α Aql	259.674	29.430	-1000	-1000-12-31T06:00:00	1356172.534468
N23-Dha	धनिष्ठा	β Del	274.795	32.274	-1000	-1000-12-31T06:00:00	1356172.534468
N24-Sha	शतभिषक्	λ Aqr	299.928	-0.265	-1000	-1000-12-31T06:00:00	1356172.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	311.965	19.515	-1000	-1000-12-31T06:00:00	1356172.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	311.602	28.883	-1000	-1000-12-31T06:00:00	1356172.534468
N27-Rev	रेवती	ε Psc	335.963	0.935	-1000	-1000-12-31T06:00:00	1356172.534468
N01-Ash	अश्विनी	β Ari	353.029	8.386	-950	-0950-12-31T18:00:00	1374435.034468
N02-Bha	भरणी	* 41 Ari	7.295	10.274	-950	-0950-12-31T18:00:00	1374435.034468
N03-Kri	क्रित्तिकाः	η Tau	19.071	3.759	-950	-0950-12-31T18:00:00	1374435.034468
N04-Roh	रोहिणी	α Tau	28.815	-5.663	-950	-0950-12-31T18:00:00	1374435.034468
N05-Mrg	मृगशीर्षः	λ Ori	42.763	-13.756	-950	-0950-12-31T18:00:00	1374435.034468
N06-Ard	आर्द्रा	γ Gem	58.162	-7.086	-950	-0950-12-31T18:00:00	1374435.034468
N07-Pun	पुनर्वसू	β Gem	72.760	6.547	-950	-0950-12-31T18:00:00	1374435.034468
N08-Pus	पुष्यः	δ Cnc	87.748	-0.046	-950	-0950-12-31T18:00:00	1374435.034468
N09-Asl	आश्लेषः	ζ Hya	93.761	-11.233	-950	-0950-12-31T18:00:00	1374435.034468
N10-Mag	मघाः	ζ Leo	106.549	11.646	-950	-0950-12-31T18:00:00	1374435.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	120.131	14.232	-950	-0950-12-31T18:00:00	1374435.034468
N12-UPal	उत्तरफल्गुनी	β Leo	130.939	12.456	-950	-0950-12-31T18:00:00	1374435.034468
N13-Has	हस्तः	δ Crv	152.710	-11.937	-950	-0950-12-31T18:00:00	1374435.034468
N14-Chi	चित्रा	α Vir	162.943	-1.868	-950	-0950-12-31T18:00:00	1374435.034468
N15-Swa	स्वाती	α Boo	163.120	32.878	-950	-0950-12-31T18:00:00	1374435.034468
N16-Vis	विशाखे	α2 Lib	184.215	0.681	-950	-0950-12-31T18:00:00	1374435.034468
N17-Anu	अनूराधा	δ Sco	201.644	-1.606	-950	-0950-12-31T18:00:00	1374435.034468
N18-Jye	ज्येष्ठा	ε Sco	214.852	-10.962	-950	-0950-12-31T18:00:00	1374435.034468
N19-Mul	मूलं	κ Sco	225.554	-15.230	-950	-0950-12-31T18:00:00	1374435.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	239.204	-3.563	-950	-0950-12-31T18:00:00	1374435.034468
N21-UAsh	उत्तराषाढा	η Sgr	230.481	-53.689	-950	-0950-12-31T18:00:00	1374435.034468
N22-Shr	श्रवणः	α Aql	260.373	29.427	-950	-0950-12-31T18:00:00	1374435.034468
N23-Dha	धनिष्ठा	β Del	275.484	32.267	-950	-0950-12-31T18:00:00	1374435.034468
N24-Sha	शतभिषक्	λ Aqr	300.618	-0.268	-950	-0950-12-31T18:00:00	1374435.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	312.653	19.513	-950	-0950-12-31T18:00:00	1374435.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	312.288	28.881	-950	-0950-12-31T18:00:00	1374435.034468
N27-Rev	रेवती	ε Psc	336.652	0.937	-950	-0950-12-31T18:00:00	1374435.034468
N01-Ash	अश्विनी	β Ari	353.718	8.387	-900	-0900-12-31T06:00:00	1392697.534468
N02-Bha	भरणी	* 41 Ari	7.984	10.276	-900	-0900-12-31T06:00:00	1392697.534468
N03-Kri	क्रित्तिकाः	η Tau	19.760	3.763	-900	-0900-12-31T06:00:00	1392697.534468
N04-Roh	रोहिणी	α Tau	29.506	-5.660	-900	-0900-12-31T06:00:00	1392697.534468
N05-Mrg	मृगशीर्षः	λ Ori	43.453	-13.749	-900	-0900-12-31T06:00:00	1392697.534468
N06-Ard	आर्द्रा	γ Gem	58.852	-7.080	-900	-0900-12-31T06:00:00	1392697.534468
N07-Pun	पुनर्वसू	β Gem	73.441	6.550	-900	-0900-12-31T06:00:00	1392697.534468
N08-Pus	पुष्यः	δ Cnc	88.439	-0.043	-900	-0900-12-31T06:00:00	1392697.534468
N09-Asl	आश्लेषः	ζ Hya	94.449	-11.227	-900	-0900-12-31T06:00:00	1392697.534468
N10-Mag	मघाः	ζ Leo	107.241	11.650	-900	-0900-12-31T06:00:00	1392697.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	120.825	14.235	-900	-0900-12-31T06:00:00	1392697.534468
N12-UPal	उत्तरफल्गुनी	β Leo	131.625	12.454	-900	-0900-12-31T06:00:00	1392697.534468
N13-Has	हस्तः	δ Crv	153.397	-11.941	-900	-0900-12-31T06:00:00	1392697.534468
N14-Chi	चित्रा	α Vir	163.633	-1.870	-900	-0900-12-31T06:00:00	1392697.534468
N15-Swa	स्वाती	α Boo	163.813	32.842	-900	-0900-12-31T06:00:00	1392697.534468
N16-Vis	विशाखे	α2 Lib	184.904	0.676	-900	-0900-12-31T06:00:00	1392697.534468
N17-Anu	अनूराधा	δ Sco	202.334	-1.613	-900	-0900-12-31T06:00:00	1392697.534468
N18-Jye	ज्येष्ठा	ε Sco	215.534	-10.975	-900	-0900-12-31T06:00:00	1392697.534468
N19-Mul	मूलं	κ Sco	226.243	-15.237	-900	-0900-12-31T06:00:00	1392697.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	239.894	-3.570	-900	-0900-12-31T06:00:00	1392697.534468
N21-UAsh	उत्तराषाढा	η Sgr	231.169	-53.697	-900	-0900-12-31T06:00:00	1392697.534468
N22-Shr	श्रवणः	α Aql	261.071	29.424	-900	-0900-12-31T06:00:00	1392697.534468
N23-Dha	धनिष्ठा	β Del	276.173	32.261	-900	-0900-12-31T06:00:00	1392697.534468
N24-Sha	शतभिषक्	λ Aqr	301.308	-0.271	-900	-0900-12-31T06:00:00	1392697.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	313.341	19.510	-900	-0900-12-31T06:00:00	1392697.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	312.975	28.878	-900	-0900-12-31T06:00:00	1392697.534468
N27-Rev	रेवती	ε Psc	337.340	0.939	-900	-0900-12-31T06:00:00	1392697.534468
N01-Ash	अश्विनी	β Ari	354.408	8.388	-850	-0850-12-31T18:00:00	1410960.034468
N02-Bha	भरणी	* 41 Ari	8.673	10.279	-850	-0850-12-31T18:00:00	1410960.034468
N03-Kri	क्रित्तिकाः	η Tau	20.450	3.768	-850	-0850-12-31T18:00:00	1410960.034468
N04-Roh	रोहिणी	α Tau	30.196	-5.657	-850	-0850-12-31T18:00:00	1410960.034468
N05-Mrg	मृगशीर्षः	λ Ori	44.143	-13.743	-850	-0850-12-31T18:00:00	1410960.034468
N06-Ard	आर्द्रा	γ Gem	59.542	-7.074	-850	-0850-12-31T18:00:00	1410960.034468
N07-Pun	पुनर्वसू	β Gem	74.123	6.552	-850	-0850-12-31T18:00:00	1410960.034468
N08-Pus	पुष्यः	δ Cnc	89.129	-0.040	-850	-0850-12-31T18:00:00	1410960.034468
N09-Asl	आश्लेषः	ζ Hya	95.137	-11.222	-850	-0850-12-31T18:00:00	1410960.034468
N10-Mag	मघाः	ζ Leo	107.932	11.654	-850	-0850-12-31T18:00:00	1410960.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	121.519	14.237	-850	-0850-12-31T18:00:00	1410960.034468
N12-UPal	उत्तरफल्गुनी	β Leo	132.310	12.451	-850	-0850-12-31T18:00:00	1410960.034468
N13-Has	हस्तः	δ Crv	154.083	-11.944	-850	-0850-12-31T18:00:00	1410960.034468
N14-Chi	चित्रा	α Vir	164.322	-1.872	-850	-0850-12-31T18:00:00	1410960.034468
N15-Swa	स्वाती	α Boo	164.507	32.806	-850	-0850-12-31T18:00:00	1410960.034468
N16-Vis	विशाखे	α2 Lib	185.593	0.671	-850	-0850-12-31T18:00:00	1410960.034468
N17-Anu	अनूराधा	δ Sco	203.024	-1.619	-850	-0850-12-31T18:00:00	1410960.034468
N18-Jye	ज्येष्ठा	ε Sco	216.216	-10.988	-850	-0850-12-31T18:00:00	1410960.034468
N19-Mul	मूलं	κ Sco	226.933	-15.244	-850	-0850-12-31T18:00:00	1410960.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	240.585	-3.577	-850	-0850-12-31T18:00:00	1410960.034468
N21-UAsh	उत्तराषाढा	η Sgr	231.858	-53.704	-850	-0850-12-31T18:00:00	1410960.034468
N22-Shr	श्रवणः	α Aql	261.769	29.422	-850	-0850-12-31T18:00:00	1410960.034468
N23-Dha	धनिष्ठा	β Del	276.862	32.254	-850	-0850-12-31T18:00:00	1410960.034468
N24-Sha	शतभिषक्	λ Aqr	301.999	-0.273	-850	-0850-12-31T18:00:00	1410960.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	314.029	19.507	-850	-0850-12-31T18:00:00	1410960.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	313.663	28.876	-850	-0850-12-31T18:00:00	1410960.034468
N27-Rev	रेवती	ε Psc	338.029	0.941	-850	-0850-12-31T18:00:00	1410960.034468
N01-Ash	अश्विनी	β Ari	355.099	8.390	-800	-0800-12-31T06:00:00	1429222.534468
N02-Bha	भरणी	* 41 Ari	9.363	10.281	-800	-0800-12-31T06:00:00	1429222.534468
N03-Kri	क्रित्तिकाः	η Tau	21.140	3.773	-800	-0800-12-31T06:00:00	1429222.534468
N04-Roh	रोहिणी	α Tau	30.887	-5.654	-800	-0800-12-31T06:00:00	1429222.534468
N05-Mrg	मृगशीर्षः	λ Ori	44.834	-13.736	-800	-0800-12-31T06:00:00	1429222.534468
N06-Ard	आर्द्रा	γ Gem	60.232	-7.068	-800	-0800-12-31T06:00:00	1429222.534468
N07-Pun	पुनर्वसू	β Gem	74.805	6.555	-800	-0800-12-31T06:00:00	1429222.534468
N08-Pus	पुष्यः	δ Cnc	89.820	-0.038	-800	-0800-12-31T06:00:00	1429222.534468
N09-Asl	आश्लेषः	ζ Hya	95.825	-11.217	-800	-0800-12-31T06:00:00	1429222.534468
N10-Mag	मघाः	ζ Leo	108.623	11.659	-800	-0800-12-31T06:00:00	1429222.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	122.213	14.240	-800	-0800-12-31T06:00:00	1429222.534468
N12-UPal	उत्तरफल्गुनी	β Leo	132.996	12.449	-800	-0800-12-31T06:00:00	1429222.534468
N13-Has	हस्तः	δ Crv	154.770	-11.948	-800	-0800-12-31T06:00:00	1429222.534468
N14-Chi	चित्रा	α Vir	165.011	-1.875	-800	-0800-12-31T06:00:00	1429222.534468
N15-Swa	स्वाती	α Boo	165.200	32.770	-800	-0800-12-31T06:00:00	1429222.534468
N16-Vis	विशाखे	α2 Lib	186.282	0.665	-800	-0800-12-31T06:00:00	1429222.534468
N17-Anu	अनूराधा	δ Sco	203.714	-1.625	-800	-0800-12-31T06:00:00	1429222.534468
N18-Jye	ज्येष्ठा	ε Sco	216.899	-11.001	-800	-0800-12-31T06:00:00	1429222.534468
N19-Mul	मूलं	κ Sco	227.622	-15.251	-800	-0800-12-31T06:00:00	1429222.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	241.276	-3.584	-800	-0800-12-31T06:00:00	1429222.534468
N21-UAsh	उत्तराषाढा	η Sgr	232.548	-53.711	-800	-0800-12-31T06:00:00	1429222.534468
N22-Shr	श्रवणः	α Aql	262.467	29.419	-800	-0800-12-31T06:00:00	1429222.534468
N23-Dha	धनिष्ठा	β Del	277.551	32.248	-800	-0800-12-31T06:00:00	1429222.534468
N24-Sha	शतभिषक्	λ Aqr	302.689	-0.276	-800	-0800-12-31T06:00:00	1429222.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	314.718	19.505	-800	-0800-12-31T06:00:00	1429222.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	314.350	28.874	-800	-0800-12-31T06:00:00	1429222.534468
N27-Rev	रेवती	ε Psc	338.718	0.943	-800	-0800-12-31T06:00:00	1429222.534468
N01-Ash	अश्विनी	β Ari	355.789	8.391	-750	-0750-12-31T18:00:00	1447485.034468
N02-Bha	भरणी	* 41 Ari	10.053	10.284	-750	-0750-12-31T18:00:00	1447485.034468
N03-Kri	क्रित्तिकाः	η Tau	21.830	3.777	-750	-0750-12-31T18:00:00	1447485.034468
N04-Roh	रोहिणी	α Tau	31.578	-5.651	-750	-0750-12-31T18:00:00	1447485.034468
N05-Mrg	मृगशीर्षः	λ Ori	45.524	-13.730	-750	-0750-12-31T18:00:00	1447485.034468
N06-Ard	आर्द्रा	γ Gem	60.923	-7.062	-750	-0750-12-31T18:00:00	1447485.034468
N07-Pun	पुनर्वसू	β Gem	75.487	6.558	-750	-0750-12-31T18:00:00	1447485.034468
N08-Pus	पुष्यः	δ Cnc	90.511	-0.035	-750	-0750-12-31T18:00:00	1447485.034468
N09-Asl	आश्लेषः	ζ Hya	96.513	-11.212	-750	-0750-12-31T18:00:00	1447485.034468
N10-Mag	मघाः	ζ Leo	109.315	11.663	-750	-0750-12-31T18:00:00	1447485.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	122.908	14.242	-750	-0750-12-31T18:00:00	1447485.034468
N12-UPal	उत्तरफल्गुनी	β Leo	133.682	12.446	-750	-0750-12-31T18:00:00	1447485.034468
N13-Has	हस्तः	δ Crv	155.457	-11.952	-750	-0750-12-31T18:00:00	1447485.034468
N14-Chi	चित्रा	α Vir	165.701	-1.877	-750	-0750-12-31T18:00:00	1447485.034468
N15-Swa	स्वाती	α Boo	165.894	32.734	-750	-0750-12-31T18:00:00	1447485.034468
N16-Vis	विशाखे	α2 Lib	186.971	0.660	-750	-0750-12-31T18:00:00	1447485.034468
N17-Anu	अनूराधा	δ Sco	204.404	-1.631	-750	-0750-12-31T18:00:00	1447485.034468
N18-Jye	ज्येष्ठा	ε Sco	217.581	-11.014	-750	-0750-12-31T18:00:00	1447485.034468
N19-Mul	मूलं	κ Sco	228.312	-15.258	-750	-0750-12-31T18:00:00	1447485.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	241.967	-3.591	-750	-0750-12-31T18:00:00	1447485.034468
N21-UAsh	उत्तराषाढा	η Sgr	233.237	-53.718	-750	-0750-12-31T18:00:00	1447485.034468
N22-Shr	श्रवणः	α Aql	263.166	29.417	-750	-0750-12-31T18:00:00	1447485.034468
N23-Dha	धनिष्ठा	β Del	278.240	32.241	-750	-0750-12-31T18:00:00	1447485.034468
N24-Sha	शतभिषक्	λ Aqr	303.380	-0.279	-750	-0750-12-31T18:00:00	1447485.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	315.406	19.502	-750	-0750-12-31T18:00:00	1447485.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	315.037	28.872	-750	-0750-12-31T18:00:00	1447485.034468
N27-Rev	रेवती	ε Psc	339.408	0.945	-750	-0750-12-31T18:00:00	1447485.034468
N01-Ash	अश्विनी	β Ari	356.479	8.392	-700	-0700-12-31T06:00:00	1465747.534468
N02-Bha	भरणी	* 41 Ari	10.742	10.286	-700	-0700-12-31T06:00:00	1465747.534468
N03-Kri	क्रित्तिकाः	η Tau	22.520	3.782	-700	-0700-12-31T06:00:00	1465747.534468
N04-Roh	रोहिणी	α Tau	32.269	-5.648	-700	-0700-12-31T06:00:00	1465747.534468
N05-Mrg	मृगशीर्षः	λ Ori	46.215	-13.723	-700	-0700-12-31T06:00:00	1465747.534468
N06-Ard	आर्द्रा	γ Gem	61.613	-7.056	-700	-0700-12-31T06:00:00	1465747.534468
N07-Pun	पुनर्वसू	β Gem	76.169	6.560	-700	-0700-12-31T06:00:00	1465747.534468
N08-Pus	पुष्यः	δ Cnc	91.202	-0.033	-700	-0700-12-31T06:00:00	1465747.534468
N09-Asl	आश्लेषः	ζ Hya	97.202	-11.207	-700	-0700-12-31T06:00:00	1465747.534468
N10-Mag	मघाः	ζ Leo	110.006	11.668	-700	-0700-12-31T06:00:00	1465747.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	123.602	14.245	-700	-0700-12-31T06:00:00	1465747.534468
N12-UPal	उत्तरफल्गुनी	β Leo	134.368	12.444	-700	-0700-12-31T06:00:00	1465747.534468
N13-Has	हस्तः	δ Crv	156.144	-11.956	-700	-0700-12-31T06:00:00	1465747.534468
N14-Chi	चित्रा	α Vir	166.391	-1.880	-700	-0700-12-31T06:00:00	1465747.534468
N15-Swa	स्वाती	α Boo	166.588	32.698	-700	-0700-12-31T06:00:00	1465747.534468
N16-Vis	विशाखे	α2 Lib	187.660	0.654	-700	-0700-12-31T06:00:00	1465747.534468
N17-Anu	अनूराधा	δ Sco	205.094	-1.637	-700	-0700-12-31T06:00:00	1465747.534468
N18-Jye	ज्येष्ठा	ε Sco	218.264	-11.027	-700	-0700-12-31T06:00:00	1465747.534468
N19-Mul	मूलं	κ Sco	229.002	-15.265	-700	-0700-12-31T06:00:00	1465747.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	242.658	-3.598	-700	-0700-12-31T06:00:00	1465747.534468
N21-UAsh	उत्तराषाढा	η Sgr	233.927	-53.726	-700	-0700-12-31T06:00:00	1465747.534468
N22-Shr	श्रवणः	α Aql	263.865	29.414	-700	-0700-12-31T06:00:00	1465747.534468
N23-Dha	धनिष्ठा	β Del	278.929	32.235	-700	-0700-12-31T06:00:00	1465747.534468
N24-Sha	शतभिषक्	λ Aqr	304.070	-0.282	-700	-0700-12-31T06:00:00	1465747.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	316.095	19.500	-700	-0700-12-31T06:00:00	1465747.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	315.725	28.870	-700	-0700-12-31T06:00:00	1465747.534468
N27-Rev	रेवती	ε Psc	340.097	0.947	-700	-0700-12-31T06:00:00	1465747.534468
N01-Ash	अश्विनी	β Ari	357.170	8.393	-650	-0650-12-31T18:00:00	1484010.034468
N02-Bha	भरणी	* 41 Ari	11.432	10.289	-650	-0650-12-31T18:00:00	1484010.034468
N03-Kri	क्रित्तिकाः	η Tau	23.210	3.787	-650	-0650-12-31T18:00:00	1484010.034468
N04-Roh	रोहिणी	α Tau	32.960	-5.644	-650	-0650-12-31T18:00:00	1484010.034468
N05-Mrg	मृगशीर्षः	λ Ori	46.906	-13.717	-650	-0650-12-31T18:00:00	1484010.034468
N06-Ard	आर्द्रा	γ Gem	62.304	-7.050	-650	-0650-12-31T18:00:00	1484010.034468
N07-Pun	पुनर्वसू	β Gem	76.851	6.563	-650	-0650-12-31T18:00:00	1484010.034468
N08-Pus	पुष्यः	δ Cnc	91.893	-0.030	-650	-0650-12-31T18:00:00	1484010.034468
N09-Asl	आश्लेषः	ζ Hya	97.890	-11.202	-650	-0650-12-31T18:00:00	1484010.034468
N10-Mag	मघाः	ζ Leo	110.698	11.672	-650	-0650-12-31T18:00:00	1484010.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	124.297	14.247	-650	-0650-12-31T18:00:00	1484010.034468
N12-UPal	उत्तरफल्गुनी	β Leo	135.054	12.441	-650	-0650-12-31T18:00:00	1484010.034468
N13-Has	हस्तः	δ Crv	156.831	-11.959	-650	-0650-12-31T18:00:00	1484010.034468
N14-Chi	चित्रा	α Vir	167.081	-1.883	-650	-0650-12-31T18:00:00	1484010.034468
N15-Swa	स्वाती	α Boo	167.282	32.662	-650	-0650-12-31T18:00:00	1484010.034468
N16-Vis	विशाखे	α2 Lib	188.349	0.649	-650	-0650-12-31T18:00:00	1484010.034468
N17-Anu	अनूराधा	δ Sco	205.784	-1.643	-650	-0650-12-31T18:00:00	1484010.034468
N18-Jye	ज्येष्ठा	ε Sco	218.947	-11.040	-650	-0650-12-31T18:00:00	1484010.034468
N19-Mul	मूलं	κ Sco	229.692	-15.272	-650	-0650-12-31T18:00:00	1484010.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	243.349	-3.604	-650	-0650-12-31T18:00:00	1484010.034468
N21-UAsh	उत्तराषाढा	η Sgr	234.616	-53.733	-650	-0650-12-31T18:00:00	1484010.034468
N22-Shr	श्रवणः	α Aql	264.563	29.412	-650	-0650-12-31T18:00:00	1484010.034468
N23-Dha	धनिष्ठा	β Del	279.619	32.228	-650	-0650-12-31T18:00:00	1484010.034468
N24-Sha	शतभिषक्	λ Aqr	304.761	-0.284	-650	-0650-12-31T18:00:00	1484010.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	316.784	19.497	-650	-0650-12-31T18:00:00	1484010.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	316.412	28.868	-650	-0650-12-31T18:00:00	1484010.034468
N27-Rev	रेवती	ε Psc	340.786	0.949	-650	-0650-12-31T18:00:00	1484010.034468
