date	hhmm	dist	lon	lat
1998-Apr-21	00:00	20.35763233	35.9174397	-0.1903638
1998-Apr-26	00:00	20.44189549	39.6102849	-0.1361874
1998-May-01	00:00	20.52066647	43.2821347	-0.0820891
1998-May-06	00:00	20.59373141	46.9317627	-0.0281513
1998-May-11	00:00	20.66100237	50.5591444	0.0254827
1998-May-16	00:00	20.72225565	54.1645821	0.0786590
1998-May-21	00:00	20.77704114	57.7492882	0.1313203
1998-May-26	00:00	20.82469834	61.3131329	0.1835038
1998-May-31	00:00	20.86470371	64.8556705	0.2352090
1998-Jun-05	00:00	20.89689718	68.3761047	0.2863368
1998-Jun-10	00:00	20.92117277	71.8750654	0.3367718
1998-Jun-15	00:00	20.93728393	75.3534707	0.3864538
1998-Jun-20	00:00	20.94472737	78.8119928	0.4354120
1998-Jun-25	00:00	20.94285064	82.2511474	0.4837134
1998-Jun-30	00:00	20.93125986	85.6701315	0.5313361
1998-Jul-05	00:00	20.90985987	89.0688146	0.5781869
1998-Jul-10	00:00	20.87856922	92.4480501	0.6242008
1998-Jul-15	00:00	20.83714561	95.8086445	0.6693926
1998-Jul-20	00:00	20.78505859	99.1515754	0.7138582
1998-Jul-25	00:00	20.72174904	102.4768804	0.7576541
1998-Jul-30	00:00	20.64698514	105.7837298	0.8007292
1998-Aug-04	00:00	20.56075713	109.0723988	0.8430144
1998-Aug-09	00:00	20.46305052	112.3435177	0.8844978
1998-Aug-14	00:00	20.35364214	115.5979119	0.9252646
1998-Aug-19	00:00	20.23202770	118.8364618	0.9654312
1998-Aug-24	00:00	20.09782695	122.0583844	1.0050100
1998-Aug-29	00:00	19.95099071	125.2630898	1.0439407
1998-Sep-03	00:00	19.79163449	128.4507079	1.0821878
1998-Sep-08	00:00	19.61985090	131.6214912	1.1197955
1998-Sep-13	00:00	19.43545508	134.7764145	1.1568975
1998-Sep-18	00:00	19.23806117	137.9154067	1.1935785
1998-Sep-23	00:00	19.02753730	141.0371901	1.2298088
1998-Sep-28	00:00	18.80404734	144.1411002	1.2655386
1998-Oct-03	00:00	18.56788739	147.2266590	1.3007721
1998-Oct-08	00:00	18.31928916	150.2939009	1.3356066
1998-Oct-13	00:00	18.05814966	153.3434109	1.3701802
1998-Oct-18	00:00	17.78431305	156.3737636	1.4045150
1998-Oct-23	00:00	17.49794537	159.3833133	1.4385590
1998-Oct-28	00:00	17.19946887	162.3706590	1.4722843
1998-Nov-02	00:00	16.88941373	165.3344866	1.5057374
1998-Nov-07	00:00	16.56816721	168.2746284	1.5390480
1998-Nov-12	00:00	16.23578333	171.1901629	1.5723007
1998-Nov-17	00:00	15.89242811	174.0783991	1.6054529
1998-Nov-22	00:00	15.53859821	176.9366834	1.6384450
1998-Nov-27	00:00	15.17502013	179.7621338	1.6712717
1998-Dec-02	00:00	14.80248407	182.5524637	1.7040105
1998-Dec-07	00:00	14.42153574	185.3063601	1.7367658
1998-Dec-12	00:00	14.03247599	188.0204105	1.7695168
1998-Dec-17	00:00	13.63584258	190.6900924	1.8021569
1998-Dec-22	00:00	13.23248742	193.3103470	1.8346063
1998-Dec-27	00:00	12.82347671	195.8758190	1.8668556
1999-Jan-01	00:00	12.40985244	198.3823727	1.8989508
1999-Jan-06	00:00	11.99234572	200.8252914	1.9308559
1999-Jan-11	00:00	11.57160366	203.1972923	1.9623753
1999-Jan-16	00:00	11.14858586	205.4897015	1.9932752
1999-Jan-21	00:00	10.72456801	207.6924872	2.0233566
1999-Jan-26	00:00	10.30102605	209.7957290	2.0524678
1999-Jan-31	00:00	9.87929896	211.7902478	2.0803927
1999-Feb-05	00:00	9.46046102	213.6641925	2.1066881
1999-Feb-10	00:00	9.04572251	215.4026370	2.1307267
1999-Feb-15	00:00	8.63668552	216.9880432	2.1518112
1999-Feb-20	00:00	8.23533642	218.4011709	2.1691954
1999-Feb-25	00:00	7.84384507	219.6238182	2.1820116
1999-Mar-02	00:00	7.46419244	220.6370800	2.1890378
1999-Mar-07	00:00	7.09833476	221.4186957	2.1886198
1999-Mar-12	00:00	6.74862566	221.9440207	2.1788025
1999-Mar-17	00:00	6.41793819	222.1880692	2.1574175
1999-Mar-22	00:00	6.10958866	222.1302643	2.1221287
1999-Mar-27	00:00	5.82689535	221.7590136	2.0703515
1999-Apr-01	00:00	5.57288877	221.0697896	1.9992221
1999-Apr-06	00:00	5.35062061	220.0672915	1.9060225
1999-Apr-11	00:00	5.16327066	218.7705035	1.7887655
1999-Apr-16	00:00	5.01391078	217.2185222	1.6467492
1999-Apr-21	00:00	4.90498399	215.4757275	1.4809472
1999-Apr-26	00:00	4.83755864	213.6255945	1.2938930
1999-May-01	00:00	4.81141594	211.7583955	1.0895816
1999-May-06	00:00	4.82544432	209.9644511	0.8733730
1999-May-11	00:00	4.87775007	208.3280231	0.6514657
1999-May-16	00:00	4.96567275	206.9231679	0.4301124
1999-May-21	00:00	5.08562210	205.8087965	0.2146130
1999-May-26	00:00	5.23329105	205.0194155	0.0086121
1999-May-31	00:00	5.40450009	204.5676778	-0.1855243
1999-Jun-05	00:00	5.59553627	204.4514833	-0.3662959
1999-Jun-10	00:00	5.80315126	204.6602993	-0.5328683
1999-Jun-15	00:00	6.02435190	205.1803921	-0.6850652
1999-Jun-20	00:00	6.25609818	205.9932753	-0.8235626
1999-Jun-25	00:00	6.49564539	207.0747781	-0.9494877
1999-Jun-30	00:00	6.74090768	208.3998381	-1.0638185
1999-Jul-05	00:00	6.99035860	209.9451189	-1.1672874
1999-Jul-10	00:00	7.24282021	211.6913836	-1.2604837
1999-Jul-15	00:00	7.49710084	213.6229953	-1.3441583
1999-Jul-20	00:00	7.75187907	215.7235114	-1.4193397
1999-Jul-25	00:00	8.00614736	217.9763517	-1.4868816
1999-Jul-30	00:00	8.25933915	220.3663049	-1.5472834
1999-Aug-04	00:00	8.51121198	222.8807969	-1.6007901
1999-Aug-09	00:00	8.76159861	225.5111945	-1.6476286
1999-Aug-14	00:00	9.01008191	228.2498494	-1.6882841
1999-Aug-19	00:00	9.25614478	231.0881350	-1.7233286
1999-Aug-24	00:00	9.49955474	234.0172409	-1.7530817
1999-Aug-29	00:00	9.74039010	237.0289366	-1.7776170
1999-Sep-03	00:00	9.97894142	240.1174129	-1.7968944
1999-Sep-08	00:00	10.21538408	243.2791223	-1.8110389
1999-Sep-13	00:00	10.44957796	246.5099244	-1.8204088
1999-Sep-18	00:00	10.68137449	249.8049039	-1.8252954
1999-Sep-23	00:00	10.91087101	253.1584123	-1.8257777
1999-Sep-28	00:00	11.13842299	256.5653298	-1.8217878
1999-Oct-03	00:00	11.36451948	260.0228642	-1.8132836
1999-Oct-08	00:00	11.58938301	263.5288398	-1.8004709
1999-Oct-13	00:00	11.81295767	267.0805399	-1.7836498
1999-Oct-18	00:00	12.03524114	270.6741998	-1.7629859
1999-Oct-23	00:00	12.25643876	274.3052637	-1.7385003
1999-Oct-28	00:00	12.47699897	277.9701734	-1.7101540
1999-Nov-02	00:00	12.69740445	281.6669981	-1.6780541
1999-Nov-07	00:00	12.91777121	285.3939250	-1.6425037
1999-Nov-12	00:00	13.13801444	289.1486741	-1.6037645
1999-Nov-17	00:00	13.35812335	292.9276167	-1.5619696
1999-Nov-22	00:00	13.57827569	296.7268173	-1.5171686
1999-Nov-27	00:00	13.79888703	300.5435920	-1.4694399
1999-Dec-02	00:00	14.02028099	304.3760816	-1.4190539
1999-Dec-07	00:00	14.24238680	308.2229213	-1.3663402
1999-Dec-12	00:00	14.46500565	312.0817696	-1.3115214
1999-Dec-17	00:00	14.68801627	315.9491564	-1.2547240
1999-Dec-22	00:00	14.91149763	319.8219427	-1.1960476
1999-Dec-27	00:00	15.13574505	323.6978269	-1.1356960
2000-Jan-01	00:00	15.36083832	327.5754592	-1.0740061
2000-Jan-06	00:00	15.58650111	331.4538503	-1.0112511
2000-Jan-11	00:00	15.81237898	335.3306743	-0.9475947
2000-Jan-16	00:00	16.03820878	339.2030887	-0.8831427
2000-Jan-21	00:00	16.26396702	343.0687793	-0.8180344
2000-Jan-26	00:00	16.48978823	346.9258636	-0.7525360
2000-Jan-31	00:00	16.71550847	350.7740011	-0.6869304
2000-Feb-05	00:00	16.94067933	354.6123759	-0.6213856
2000-Feb-10	00:00	17.16480385	358.4390812	-0.5559884
2000-Feb-15	00:00	17.38751643	2.2522333	-0.4908139
2000-Feb-20	00:00	17.60873538	6.0500271	-0.4260243
2000-Feb-25	00:00	17.82843867	9.8316176	-0.3618588
2000-Mar-01	00:00	18.04628198	13.5974078	-0.2984800
2000-Mar-06	00:00	18.26170504	17.3467749	-0.2359472
2000-Mar-11	00:00	18.47411960	21.0785898	-0.1742767
2000-Mar-16	00:00	18.68313951	24.7916810	-0.1135304
2000-Mar-21	00:00	18.88867383	28.4847451	-0.0538685
2000-Mar-26	00:00	19.09057665	32.1582270	0.0045593
2000-Mar-31	00:00	19.28840341	35.8127198	0.0617097
2000-Apr-05	00:00	19.48153845	39.4479930	0.1176059
2000-Apr-10	00:00	19.66936655	43.0637028	0.1722678
2000-Apr-15	00:00	19.85156481	46.6588147	0.2256214
2000-Apr-20	00:00	20.02805440	50.2330217	0.2775424
2000-Apr-25	00:00	20.19860839	53.7874597	0.3279840
2000-Apr-30	00:00	20.36274333	57.3227168	0.3769861
2000-May-05	00:00	20.51982549	60.8391225	0.4246161
2000-May-10	00:00	20.66927847	64.3365850	0.4708855
2000-May-15	00:00	20.81089484	67.8141854	0.5157057
2000-May-20	00:00	20.94460386	71.2726963	0.5590154
2000-May-25	00:00	21.07013797	74.7132404	0.6008470
2000-May-30	00:00	21.18700746	78.1365464	0.6412847
2000-Jun-04	00:00	21.29458523	81.5433884	0.6803995
2000-Jun-09	00:00	21.39239894	84.9332666	0.7181637
2000-Jun-14	00:00	21.48036469	88.3059476	0.7545002
2000-Jun-19	00:00	21.55841379	91.6626097	0.7894145
2000-Jun-24	00:00	21.62627010	95.0041925	0.8229883
2000-Jun-29	00:00	21.68345078	98.3317352	0.8553428
2000-Jul-04	00:00	21.72936742	101.6457718	0.8864514
2000-Jul-09	00:00	21.76370858	104.9456627	0.9162363
2000-Jul-14	00:00	21.78649344	108.2318531	0.9447412
2000-Jul-19	00:00	21.79766560	111.5052987	0.9719899
2000-Jul-24	00:00	21.79696495	114.7669546	0.9980726
2000-Jul-29	00:00	21.78392675	118.0180545	1.0230634
2000-Aug-03	00:00	21.75805881	121.2584721	1.0469477
2000-Aug-08	00:00	21.71924554	124.4876831	1.0696559
2000-Aug-13	00:00	21.66759270	127.7063705	1.0911975
2000-Aug-18	00:00	21.60308573	130.9152130	1.1116483
2000-Aug-23	00:00	21.52550293	134.1153675	1.1310931
2000-Aug-28	00:00	21.43442819	137.3076792	1.1495597
2000-Sep-02	00:00	21.32954729	140.4913560	1.1669881
2000-Sep-07	00:00	21.21095246	143.6663159	1.1833360
2000-Sep-12	00:00	21.07884778	146.8328461	1.1986457
2000-Sep-17	00:00	20.93330292	149.9915920	1.2129918
2000-Sep-22	00:00	20.77416074	153.1437594	1.2264218
2000-Sep-27	00:00	20.60111941	156.2892128	1.2388998
2000-Oct-02	00:00	20.41412409	159.4271120	1.2503505
2000-Oct-07	00:00	20.21347896	162.5572139	1.2607670
2000-Oct-12	00:00	19.99952535	165.6794227	1.2701987
2000-Oct-17	00:00	19.77245879	168.7945253	1.2786922
2000-Oct-22	00:00	19.53222006	171.9031575	1.2862264
2000-Oct-27	00:00	19.27871481	175.0043235	1.2927073
2000-Nov-01	00:00	19.01219667	178.0971715	1.2980713
2000-Nov-06	00:00	18.73318882	181.1808407	1.3023275
2000-Nov-11	00:00	18.44221089	184.2551002	1.3055016
2000-Nov-16	00:00	18.13960398	187.3206788	1.3075743
2000-Nov-21	00:00	17.82544440	190.3770694	1.3084308
2000-Nov-26	00:00	17.49992460	193.4228782	1.3079416
2000-Dec-01	00:00	17.16360437	196.4566144	1.3060519
2000-Dec-06	00:00	16.81722335	199.4768354	1.3027476
2000-Dec-11	00:00	16.46148628	202.4832569	1.2979875
2000-Dec-16	00:00	16.09685637	205.4758856	1.2916347
2000-Dec-21	00:00	15.72357408	208.4531094	1.2834716
2000-Dec-26	00:00	15.34213426	211.4128518	1.2733419
2000-Dec-31	00:00	14.95334936	214.3524873	1.2611574
2001-Jan-05	00:00	14.55814071	217.2700548	1.2468205
2001-Jan-10	00:00	14.15734599	220.1647923	1.2301505
2001-Jan-15	00:00	13.75148718	223.0352237	1.2108294
2001-Jan-20	00:00	13.34097456	225.8785672	1.1885301
2001-Jan-25	00:00	12.92654932	228.6909685	1.1630252
2001-Jan-30	00:00	12.50919613	231.4682725	1.1341029
2001-Feb-04	00:00	12.08995395	234.2074497	1.1014748
2001-Feb-09	00:00	11.66969921	236.9060162	1.0646933
2001-Feb-14	00:00	11.24895920	239.5601915	1.0231769
2001-Feb-19	00:00	10.82831215	242.1644555	0.9764251
2001-Feb-24	00:00	10.40867972	244.7115591	0.9240002
2001-Mar-01	00:00	9.99117231	247.1944782	0.8653920
2001-Mar-06	00:00	9.57690629	249.6071296	0.7999093
2001-Mar-11	00:00	9.16674460	251.9429025	0.7266203
2001-Mar-16	00:00	8.76127561	254.1932273	0.6445312
2001-Mar-21	00:00	8.36131750	256.3460695	0.5527660
2001-Mar-26	00:00	7.96802832	258.3876067	0.4504106
2001-Mar-31	00:00	7.58274919	260.3043004	0.3363643
2001-Apr-05	00:00	7.20678103	262.0827215	0.2092231
2001-Apr-10	00:00	6.84114039	263.7078561	0.0673624
2001-Apr-15	00:00	6.48680365	265.1606862	-0.0907073
2001-Apr-20	00:00	6.14516143	266.4176732	-0.2662708
2001-Apr-25	00:00	5.81799253	267.4546936	-0.4605531
2001-Apr-30	00:00	5.50729715	268.2494425	-0.6747679
2001-May-05	00:00	5.21497720	268.7816827	-0.9100339
2001-May-10	00:00	4.94275006	269.0318543	-1.1668076
2001-May-15	00:00	4.69258929	268.9798632	-1.4442069
2001-May-20	00:00	4.46692336	268.6113972	-1.7397818
2001-May-25	00:00	4.26841829	267.9261990	-2.0493834
2001-May-30	00:00	4.09956894	266.9435938	-2.3671940
2001-Jun-04	00:00	3.96219719	265.7025980	-2.6857233
2001-Jun-09	00:00	3.85756235	264.2577586	-2.9955712
2001-Jun-14	00:00	3.78661621	262.6788081	-3.2860790
2001-Jun-19	00:00	3.74980532	261.0525677	-3.5469403
2001-Jun-24	00:00	3.74674093	259.4776683	-3.7699956
2001-Jun-29	00:00	3.77583416	258.0518874	-3.9507022
2001-Jul-04	00:00	3.83447384	256.8557323	-4.0878324
2001-Jul-09	00:00	3.91980118	255.9454938	-4.1823647
2001-Jul-14	00:00	4.02903641	255.3578215	-4.2371136
2001-Jul-19	00:00	4.15946666	255.1144873	-4.2564299
2001-Jul-24	00:00	4.30832179	255.2241062	-4.2458140
2001-Jul-29	00:00	4.47264864	255.6808431	-4.2111092
2001-Aug-03	00:00	4.64982257	256.4651376	-4.1570461
2001-Aug-08	00:00	4.83788866	257.5512995	-4.0871391
2001-Aug-13	00:00	5.03540169	258.9145339	-4.0042573
2001-Aug-18	00:00	5.24118824	260.5327936	-3.9110146
2001-Aug-23	00:00	5.45403140	262.3853247	-3.8099655
2001-Aug-28	00:00	5.67265491	264.4497631	-3.7031014
2001-Sep-02	00:00	5.89621749	266.7019793	-3.5914848
2001-Sep-07	00:00	6.12432644	269.1206688	-3.4757767
2001-Sep-12	00:00	6.35683321	271.6890804	-3.3566257
2001-Sep-17	00:00	6.59359480	274.3938034	-3.2348545
2001-Sep-22	00:00	6.83419637	277.2228160	-3.1113448
2001-Sep-27	00:00	7.07818667	280.1625140	-2.9865569
2001-Oct-02	00:00	7.32547067	283.1987549	-2.8606341
2001-Oct-07	00:00	7.57621453	286.3202541	-2.7337525
2001-Oct-12	00:00	7.83067649	289.5185854	-2.6062682
2001-Oct-17	00:00	8.08893811	292.7870682	-2.4787111
2001-Oct-22	00:00	8.35074035	296.1194406	-2.3515005
2001-Oct-27	00:00	8.61587272	299.5070144	-2.2247722
2001-Nov-01	00:00	8.88440560	302.9414751	-2.0986292
2001-Nov-06	00:00	9.15658809	306.4166241	-1.9732984
2001-Nov-11	00:00	9.43267153	309.9278242	-1.8491639
2001-Nov-16	00:00	9.71260147	313.4719061	-1.7266136
2001-Nov-21	00:00	9.99602968	317.0448599	-1.6058247
2001-Nov-26	00:00	10.28272326	320.6406898	-1.4868609
2001-Dec-01	00:00	10.57267433	324.2543975	-1.3698559
2001-Dec-06	00:00	10.86603055	327.8822069	-1.2550656
2001-Dec-11	00:00	11.16285606	331.5216427	-1.1428046
2001-Dec-16	00:00	11.46283751	335.1714726	-1.0332418
2001-Dec-21	00:00	11.76547592	338.8285087	-0.9263849
2001-Dec-26	00:00	12.07041989	342.4888683	-0.8222541
2001-Dec-31	00:00	12.37752209	346.1495137	-0.7209639
2002-Jan-05	00:00	12.68679216	349.8079613	-0.6227201
2002-Jan-10	00:00	12.99805652	353.4636372	-0.5276649
2002-Jan-15	00:00	13.31076765	357.1159165	-0.4357617
2002-Jan-20	00:00	13.62430795	0.7624177	-0.3469271
2002-Jan-25	00:00	13.93822099	4.4009202	-0.2611485
2002-Jan-30	00:00	14.25226842	8.0293960	-0.1785064
2002-Feb-04	00:00	14.56635743	11.6465764	-0.0991113
2002-Feb-09	00:00	14.88010989	15.2531908	-0.0229249
2002-Feb-14	00:00	15.19284384	18.8486027	0.0501976
2002-Feb-19	00:00	15.50389400	22.4314862	0.1203611
2002-Feb-24	00:00	15.81277013	26.0006233	0.1875837
2002-Mar-01	00:00	16.11923360	29.5544931	0.2518112
2002-Mar-06	00:00	16.42313290	33.0933236	0.3130423
2002-Mar-11	00:00	16.72395902	36.6180435	0.3714276
2002-Mar-16	00:00	17.02099919	40.1282760	0.4271254
2002-Mar-21	00:00	17.31360811	43.6235847	0.4802172
2002-Mar-26	00:00	17.60134238	47.1030751	0.5307035
2002-Mar-31	00:00	17.88403580	50.5659380	0.5785601
2002-Apr-05	00:00	18.16149576	54.0134726	0.6238802
2002-Apr-10	00:00	18.43315915	57.4463087	0.6668408
2002-Apr-15	00:00	18.69834892	60.8646568	0.7075625
2002-Apr-20	00:00	18.95648510	64.2684506	0.7460840
2002-Apr-25	00:00	19.20723497	67.6568069	0.7823864
2002-Apr-30	00:00	19.45052494	71.0300579	0.8164926
2002-May-05	00:00	19.68611974	74.3895577	0.8485471
2002-May-10	00:00	19.91345951	77.7359818	0.8786949
2002-May-15	00:00	20.13192920	81.0699860	0.9070039
2002-May-20	00:00	20.34104285	84.3913208	0.9334698
2002-May-25	00:00	20.54061603	87.6994594	0.9580755
2002-May-30	00:00	20.73063733	90.9955423	0.9808963
2002-Jun-04	00:00	20.91083255	94.2805710	1.0020754
2002-Jun-09	00:00	21.08067690	97.5555894	1.0217038
2002-Jun-14	00:00	21.23962221	100.8212286	1.0397984
2002-Jun-19	00:00	21.38730486	104.0768957	1.0563280
2002-Jun-24	00:00	21.52369456	107.3228743	1.0713057
2002-Jun-29	00:00	21.64879473	110.5602434	1.0848367
2002-Jul-04	00:00	21.76231337	113.7900331	1.0970250
2002-Jul-09	00:00	21.86377480	117.0134885	1.1079072
2002-Jul-14	00:00	21.95270575	120.2307516	1.1174589
2002-Jul-19	00:00	22.02890188	123.4413345	1.1256510
2002-Jul-24	00:00	22.09246259	126.6459907	1.1325372
2002-Jul-29	00:00	22.14338234	129.8455070	1.1382142
2002-Aug-03	00:00	22.18138505	133.0412124	1.1427354
2002-Aug-08	00:00	22.20605551	136.2341023	1.1461074
2002-Aug-13	00:00	22.21702618	139.4236934	1.1482404
2002-Aug-18	00:00	22.21428986	142.6101478	1.1491063
2002-Aug-23	00:00	22.19804100	145.7939112	1.1488554
2002-Aug-28	00:00	22.16828295	148.9758856	1.1475190
2002-Sep-02	00:00	22.12479436	152.1574633	1.1450880
2002-Sep-07	00:00	22.06724361	155.3390139	1.1415097
2002-Sep-12	00:00	21.99543054	158.5200349	1.1367392
2002-Sep-17	00:00	21.90956691	161.7006571	1.1308133
2002-Sep-22	00:00	21.80992856	164.8811359	1.1237857
2002-Sep-27	00:00	21.69657638	168.0626825	1.1156538
2002-Oct-02	00:00	21.56938324	171.2463068	1.1063601
2002-Oct-07	00:00	21.42814549	174.4317620	1.0958273
2002-Oct-12	00:00	21.27290754	177.6187553	1.0840376
2002-Oct-17	00:00	21.10409934	180.8069390	1.0710373
2002-Oct-22	00:00	20.92209732	183.9968032	1.0568271
2002-Oct-27	00:00	20.72707270	187.1895558	1.0413408
2002-Nov-01	00:00	20.51902640	190.3855364	1.0244722
2002-Nov-06	00:00	20.29794448	193.5843220	1.0061397
2002-Nov-11	00:00	20.06417142	196.7853701	0.9863526
2002-Nov-16	00:00	19.81833697	199.9880778	0.9651207
2002-Nov-21	00:00	19.56094818	203.1932790	0.9423714
2002-Nov-26	00:00	19.29231403	206.4017791	0.9179700
2002-Dec-01	00:00	19.01257920	209.6133823	0.8917730
2002-Dec-06	00:00	18.72197336	212.8276608	0.8637144
2002-Dec-11	00:00	18.42113391	216.0433541	0.8337969
2002-Dec-16	00:00	18.11085100	219.2602002	0.8019534
2002-Dec-21	00:00	17.79175997	222.4790468	0.7680263
2002-Dec-26	00:00	17.46428010	225.7001366	0.7318130
2002-Dec-31	00:00	17.12868286	228.9231718	0.6931549
2003-Jan-05	00:00	16.78544498	232.1471564	0.6519993
2003-Jan-10	00:00	16.43541168	235.3705067	0.6082880
2003-Jan-15	00:00	16.07946278	238.5933769	0.5618512
2003-Jan-20	00:00	15.71830115	241.8162627	0.5124385
2003-Jan-25	00:00	15.35237117	245.0390801	0.4597920
2003-Jan-30	00:00	14.98202551	248.2613542	0.4037628
2003-Feb-04	00:00	14.60791821	251.4810386	0.3442723
2003-Feb-09	00:00	14.23096688	254.6968197	0.2811532
2003-Feb-14	00:00	13.85204234	257.9087784	0.2141202
2003-Feb-19	00:00	13.47180545	261.1168841	0.1428303
2003-Feb-24	00:00	13.09061634	264.3209836	0.0670035
2003-Mar-01	00:00	12.70885253	267.5194323	-0.0134999
2003-Mar-06	00:00	12.32722450	270.7093846	-0.0988455
2003-Mar-11	00:00	11.94659022	273.8895346	-0.1893368
2003-Mar-16	00:00	11.56771245	277.0592016	-0.2853781
2003-Mar-21	00:00	11.19109369	280.2178003	-0.3873829
2003-Mar-26	00:00	10.81693554	283.3643564	-0.4956145
2003-Mar-31	00:00	10.44559520	286.4949939	-0.6102489
2003-Apr-05	00:00	10.07772899	289.6060253	-0.7315900
2003-Apr-10	00:00	9.71405653	292.6949219	-0.8600827
2003-Apr-15	00:00	9.35516884	295.7594003	-0.9962340
2003-Apr-20	00:00	9.00133939	298.7977394	-1.1404726
2003-Apr-25	00:00	8.65262044	301.8058335	-1.2930365
2003-Apr-30	00:00	8.30933998	304.7766543	-1.4542047
2003-May-05	00:00	7.97206571	307.7039707	-1.6244262
2003-May-10	00:00	7.64138837	310.5818866	-1.8042464
2003-May-15	00:00	7.31773501	313.4049808	-1.9941862
2003-May-20	00:00	7.00118749	316.1676180	-2.1945762
2003-May-25	00:00	6.69177825	318.8590013	-2.4056149
2003-May-30	00:00	6.38989488	321.4662730	-2.6276176
2003-Jun-04	00:00	6.09613430	323.9765792	-2.8609692
2003-Jun-09	00:00	5.81111739	326.3769446	-3.1059694
2003-Jun-14	00:00	5.53527046	328.6550795	-3.3626473
2003-Jun-19	00:00	5.26875329	330.7951635	-3.6306660
2003-Jun-24	00:00	5.01193474	332.7746525	-3.9094647
2003-Jun-29	00:00	4.76561731	334.5693742	-4.1981985
2003-Jul-04	00:00	4.53086419	336.1548921	-4.4954210
2003-Jul-09	00:00	4.30880252	337.5085087	-4.7987357
2003-Jul-14	00:00	4.10038752	338.6089384	-5.1045362
2003-Jul-19	00:00	3.90657529	339.4300813	-5.4079307
2003-Jul-24	00:00	3.72882536	339.9448452	-5.7024831
2003-Jul-29	00:00	3.56908990	340.1331515	-5.9797633
2003-Aug-03	00:00	3.42956542	339.9879399	-6.2291690
2003-Aug-08	00:00	3.31231679	339.5211184	-6.4383466
2003-Aug-13	00:00	3.21905392	338.7598891	-6.5943615
2003-Aug-18	00:00	3.15145347	337.7446188	-6.6850440
2003-Aug-23	00:00	3.11128071	336.5368952	-6.7004417
2003-Aug-28	00:00	3.10001575	335.2208440	-6.6346843
2003-Sep-02	00:00	3.11841689	333.8977409	-6.4875994
2003-Sep-07	00:00	3.16615420	332.6704636	-6.2653115
2003-Sep-12	00:00	3.24214688	331.6232593	-5.9791282
2003-Sep-17	00:00	3.34513657	330.8203381	-5.6433632
2003-Sep-22	00:00	3.47375066	330.3088472	-5.2732806
2003-Sep-27	00:00	3.62638708	330.1192607	-4.8833985
2003-Oct-02	00:00	3.80105650	330.2663901	-4.4862300
2003-Oct-07	00:00	3.99550089	330.7446415	-4.0916478
2003-Oct-12	00:00	4.20780591	331.5331816	-3.7069328
2003-Oct-17	00:00	4.43654572	332.6074274	-3.3371644
2003-Oct-22	00:00	4.68056395	333.9429059	-2.9856102
2003-Oct-27	00:00	4.93873488	335.5171852	-2.6540291
2003-Nov-01	00:00	5.20970435	337.3081652	-2.3429356
2003-Nov-06	00:00	5.49217071	339.2892641	-2.0521618
2003-Nov-11	00:00	5.78527404	341.4354877	-1.7812941
2003-Nov-16	00:00	6.08845927	343.7259245	-1.5297172
2003-Nov-21	00:00	6.40125483	346.1436371	-1.2965768
2003-Nov-26	00:00	6.72302285	348.6758465	-1.0807223
2003-Dec-01	00:00	7.05281198	351.3091193	-0.8808349
2003-Dec-06	00:00	7.38981744	354.0284627	-0.6958325
2003-Dec-11	00:00	7.73356761	356.8213303	-0.5248488
2003-Dec-16	00:00	8.08374752	359.6775180	-0.3670550
2003-Dec-21	00:00	8.44000654	2.5898708	-0.2215331
2003-Dec-26	00:00	8.80169698	5.5532824	-0.0872210
2003-Dec-31	00:00	9.16791557	8.5603500	0.0368456
2004-Jan-05	00:00	9.53799282	11.6036684	0.1513313
2004-Jan-10	00:00	9.91151889	14.6769431	0.2567794
2004-Jan-15	00:00	10.28818887	17.7754128	0.3537570
2004-Jan-20	00:00	10.66758097	20.8968890	0.4429487
2004-Jan-25	00:00	11.04891932	24.0389072	0.5250915
2004-Jan-30	00:00	11.43131583	27.1974225	0.6007223
2004-Feb-04	00:00	11.81415865	30.3685891	0.6701885
2004-Feb-09	00:00	12.19706012	33.5488800	0.7338141
2004-Feb-14	00:00	12.57971554	36.7365634	0.7920008
2004-Feb-19	00:00	12.96161177	39.9314302	0.8452542
2004-Feb-24	00:00	13.34190278	43.1319432	0.8940190
2004-Feb-29	00:00	13.71978096	46.3361256	0.9385501
2004-Mar-05	00:00	14.09471501	49.5416000	0.9790263
2004-Mar-10	00:00	14.46638958	52.7464589	1.0156596
2004-Mar-15	00:00	14.83453112	55.9508516	1.0487645
2004-Mar-20	00:00	15.19856176	59.1548873	1.0786899
2004-Mar-25	00:00	15.55766593	62.3579698	1.1056548
2004-Mar-30	00:00	15.91117011	65.5590347	1.1297629
2004-Apr-04	00:00	16.25866038	68.7564276	1.1511131
2004-Apr-09	00:00	16.59994053	71.9496342	1.1698715
2004-Apr-14	00:00	16.93476762	75.1395128	1.1862903
2004-Apr-19	00:00	17.26253697	78.3263169	1.2005686
2004-Apr-24	00:00	17.58253662	81.5101804	1.2127830
2004-Apr-29	00:00	17.89424304	84.6902300	1.2229698
2004-May-04	00:00	18.19738244	87.8655013	1.2312002
2004-May-09	00:00	18.49188624	91.0365517	1.2376257
2004-May-14	00:00	18.77750882	94.2041367	1.2424247
2004-May-19	00:00	19.05366105	97.3690668	1.2456727
2004-May-24	00:00	19.31976079	100.5315323	1.2473764
2004-May-29	00:00	19.57542749	103.6907429	1.2475526
