year	mm	phase	lon	lat	ra	dec	sz
-1458	01	0.9908395409584045	306.483505415789	-4.572738208771136	-49.7724391983111	-23.402274822099226	0.48408141160468604
-1458	02	0.990871250629425	125.79212588807307	4.724832039584278	129.54486883684663	23.72850441635736	0.5637690265237363
-1458	03	0.9923909306526184	155.25691812334074	4.241474870310857	158.77318237999646	13.681162983248594	0.5461448153025075
-1458	04	0.9929727911949158	183.49501738180933	3.5064801512753747	-175.38670549699535	1.7943709222814068	0.545025073465201
-1458	05	0.9906561970710754	209.24150990941519	0.8743488772111042	-152.5689232414214	-10.583439072445838	0.5417448885790184
-1458	06	0.9919951558113098	238.2077773430638	-1.3873262184611597	-124.46758759385368	-21.465296384926376	0.5100926199976381
-1458	07	0.9908134937286377	266.3812646591313	-4.124412795845485	-94.08627243091595	-27.938423957756736	0.5101225341112602
-1458	08	0.9907028079032898	295.3871994698184	-4.712720011781463	-61.59700049261219	-26.067447875036482	0.48752199074405056
-1458	09	0.9918813109397888	325.635817170621	-4.4863762704807115	-30.40733714603124	-17.41026779336781	0.48451313554364994
-1458	10	0.9906262755393982	354.23382687902046	-3.4503072011337435	-3.880257566066097	-5.486602757085373	0.4991685433047606
-1458	11	0.9923895597457886	25.198541600650284	-1.2139547475021366	23.738683514772145	8.792047820356812	0.5029259303764094
-1458	12	0.9931290149688721	56.19364199997834	1.4803954472099583	53.40878025708399	21.082158561957964	0.5087651234671735
-1457	01	0.9917973279953003	86.06988865654282	3.839566709707956	85.57245601326919	27.64430143702038	0.5271717903395352
-1457	02	0.99261873960495	116.69416397540876	5.030095498455494	119.89428747614616	26.120947001058596	0.5451027459796957
-1457	03	0.9907600283622742	143.8212959688193	4.1132341222306295	147.6768499632628	17.68705358094108	0.5594760008531944
-1457	04	0.9935632944107056	173.54463132873738	2.386896209590583	175.0562725914488	4.791818538844696	0.5479419469777719
-1457	05	0.9914752244949341	199.67474218940865	0.597418061905969	-161.66161581193396	-7.277698937543955	0.5486784472351042
-1457	06	0.9907501339912415	227.40882305440195	-2.593502903265897	-135.9395025051232	-19.812491924956987	0.55382466103091
-1457	07	0.9923705458641052	257.11454384829284	-3.98614937140864	-104.48418295435773	-27.195563172165542	0.5238449731488296
-1457	08	0.9919458031654358	286.0087435700726	-5.510712004266255	-71.82413325304734	-28.35498505852248	0.520917320803595
-1457	08	0.990482747554779	313.3914492059449	-4.268152848750637	-42.718901492634636	-21.17754152436942	0.4990714993529645
-1457	09	0.9900654554367065	342.36244866806163	-3.301525810998648	-14.909827748719803	-10.081825378355445	0.5009916826472501
-1457	10	0.9912000298500061	12.812680032720428	-0.7517721502784623	12.04761579025148	4.457493397452965	0.48819793965030234
-1457	11	0.9911946058273315	43.492498819119014	1.9752490303892734	40.3099479400255	18.048675410949283	0.48700198874672856
-1457	12	0.9909394979476929	74.29698329799983	3.9231437242259024	72.38867362574425	26.817776745624766	0.4953675139898756
-1456	01	0.9906845092773438	104.44781980889297	4.832909405467983	106.3335911917354	27.869384536755987	0.5183380939279627
-1456	02	0.9926250576972961	134.57136528040218	3.987392562332513	138.39192676191072	20.555879722259327	0.5266383156072081
-1456	03	0.9909682273864746	161.41656893016798	1.8084246593776332	163.6172131638318	9.075448886682839	0.5514363442516471
-1456	04	0.9934419989585876	191.10213440506004	-0.6195071082465761	-170.07410556162046	-5.036605582412003	0.5438691479967191
-1456	05	0.9917314052581787	218.0232757348275	-2.5846763138405	-145.32085188906507	-16.870639228389614	0.5536689211338808
-1456	06	0.9900261163711548	245.85989406971507	-5.182470311352948	-117.13996295922954	-26.76363643910105	0.5617733519706987
