jd,elong_Moon,idx_scp,nid,proxy,muhurta,lon,prev_lon,next_lon,left,right,pn_spread,lr_spread,diff1,diff2,cross,dwell_time
1367183.333,281.2,22,N23-Shr,α Aql,30.0,282.90377505330105,278.77262103018904,296.0841026820747,280.83819804174504,289.49393886768786,17.31148165188563,8.655740825942814,0.36180195825494366,0.0,left,0.5556666667107493
1367183.8886666668,289.1,23,N24-Dha,β Del,30.0,296.0841026820747,282.90377505330105,309.2644303108483,289.49393886768786,302.6742664964615,26.36065525754725,13.180327628773625,0.3939388676878366,0.0,left,0.9443333332892507
1367184.833,302.4,24,N25-Sha,λ Aqr,15.0,309.2644303108483,296.0841026820747,315.8545941252351,302.6742664964615,312.55951221804173,19.770491443160438,9.885245721580247,0.27426649646150736,0.0,left,0.7226666666101664
1367185.5556666667,312.4,25,N26-PBha,α Peg,30.0,315.8545941252351,309.2644303108483,329.03492175400874,312.55951221804173,322.4447579396219,19.770491443160438,9.88524572158019,0.15951221804175475,0.0,left,0.7220000000670552
1367186.2776666668,322.4,26,N27-UBha,λ Peg,45.0,329.03492175400874,315.8545941252351,348.8054131971692,322.4447579396219,338.920167475589,32.95081907193406,16.47540953596706,0.0447579396219453,0.0,left,1.2223333332221955
1367187.5,338.9,27,N28-Rev,ε Psc,30.0,348.8054131971692,329.03492175400874,1.9857408259427984,338.920167475589,355.395577011556,32.95081907193406,16.475409535967003,0.020167475589005335,0.0,left,1.2776666667778045
1367188.7776666668,355.7,0,N01-Ash,β Ari,30.0,1.9857408259427984,348.8054131971692,15.166068454716424,355.395577011556,8.575904640329611,26.36065525754725,13.180327628773625,0.30442298844400284,0.0,left,1.0
1367189.7776666668,8.4,1,N02-Bha,* 41 Ari,15.0,15.166068454716424,1.9857408259427984,21.756232269103293,8.575904640329611,18.46115036190986,19.770491443160495,9.885245721580247,0.17590464032961073,0.0,left,0.7779999999329448
1367190.5556666667,18.2,2,N03-Kri,η Tau,30.0,21.756232269103293,15.166068454716424,34.93655989787692,18.46115036190986,28.346396083490106,19.770491443160495,9.885245721580247,0.2611503619098592,0.0,left,0.8330000001005828
1367191.3886666668,28.5,3,N04-Roh,α Tau,45.0,34.93655989787692,21.756232269103293,54.7070513410373,28.346396083490106,44.82180561945711,32.950819071934006,16.475409535967003,0.15360391650989413,0.0,left,1.3336666664108634
1367192.7223333332,44.6,4,N05-Mrg,λ Ori,30.0,54.7070513410373,34.93655989787692,67.88737896981098,44.82180561945711,61.29721515542414,32.95081907193406,16.47540953596703,0.22180561945710764,0.0,left,1.3889999999664724
1367194.1113333332,61.2,5,N06-Ard,γ Gem,15.0,67.88737896981098,54.7070513410373,74.4775427841978,61.29721515542414,71.18246087700439,19.770491443160495,9.885245721580247,0.09721515542413783,0.0,left,0.8330000001005828
1367194.9443333333,71.1,6,N07-Pun,β Gem,45.0,74.4775427841978,67.88737896981098,94.24803422735818,71.18246087700439,84.36278850577798,26.360655257547194,13.180327628773597,0.08246087700439375,0.0,left,1.1113333334214985
1367196.0556666667,84.3,7,N08-Pus,δ Cnc,30.0,94.24803422735818,74.4775427841978,107.42836185613191,84.36278850577798,100.83819804174504,32.95081907193412,16.47540953596706,0.06278850577798778,0.0,left,1.3886666665785015
1367197.4443333333,101.1,8,N09-Asl,ζ Hya,15.0,107.42836185613191,94.24803422735818,114.01852567051867,100.83819804174504,110.72344376332529,19.770491443160495,9.885245721580247,0.26180195825494934,0.0,left,0.7779999999329448
1367198.2223333332,110.6,9,N10-Mag,ζ Leo,30.0,114.01852567051867,107.42836185613191,127.1988532992923,110.72344376332529,120.60868948490548,19.77049144316038,9.88524572158019,0.12344376332529805,0.0,left,0.7776666667778045
1367199.0,120.4,10,N11-PPal,δ Leo,30.0,127.1988532992923,114.01852567051867,140.37918092806592,120.60868948490548,133.7890171136791,26.36065525754725,13.180327628773625,0.20868948490547723,0.0,left,1.0556666667107493
1367200.0556666667,133.9,11,N12-UPal,β Leo,45.0,140.37918092806592,127.1988532992923,160.14967237122642,133.7890171136791,150.26442664964617,32.95081907193412,16.47540953596706,0.11098288632089748,0.0,left,1.2220000000670552
1367201.2776666668,150.0,12,N13-Has,δ Crv,30.0,160.14967237122642,140.37918092806592,173.33,150.26442664964617,166.73983618561323,32.95081907193409,16.47540953596706,0.26442664964616824,0.0,left,1.2223333332221955
1367202.5,166.6,13,N14-Chi,α Vir,30.0,173.33,160.14967237122642,186.51032762877364,166.73983618561323,179.92016381438683,26.360655257547222,13.180327628773597,0.13983618561323397,0.0,left,0.9443333332892507
1367203.4443333333,179.8,14,N15-Swa,α Boo,15.0,186.51032762877364,173.33,193.10049144316045,179.92016381438683,189.80540953596704,19.770491443160438,9.885245721580219,0.12016381438681378,0.0,left,0.7226666666101664
1367204.167,190.0,15,N16-Vis,α2 Lib,45.0,193.10049144316045,186.51032762877364,212.87098288632092,189.80540953596704,202.98573716474067,26.36065525754728,13.180327628773625,0.19459046403295588,0.0,left,0.8886666668113321
1367205.0556666667,202.7,16,N17-Anu,δ Sco,30.0,212.87098288632092,193.10049144316045,226.05131051509454,202.98573716474067,219.46114670070773,32.95081907193409,16.47540953596706,0.2857371647406808,0.0,left,1.1666666665114462
1367206.2223333332,219.4,17,N18-Jye,ε Sco,15.0,226.05131051509454,212.87098288632092,232.64147432948135,219.46114670070773,229.34639242228795,19.770491443160438,9.885245721580219,0.06114670070772377,0.0,left,0.6663333335891366
1367206.8886666668,229.0,18,N19-Mul,κ Sco,30.0,232.64147432948135,226.05131051509454,245.82180195825498,229.34639242228795,239.23163814386817,19.770491443160438,9.885245721580219,0.3463924222879484,0.0,left,0.7226666663773358
1367207.6113333332,239.3,19,N20-PAsh,λ Sgr,30.0,245.82180195825498,232.64147432948135,259.0021295870286,239.23163814386817,252.4119657726418,26.36065525754725,13.180327628773625,0.06836185613184398,0.0,left,0.9443333335220814
1367208.5556666667,252.8,20,N21-UAsh,τ Sgr,45.0,259.0021295870286,245.82180195825498,278.77262103018904,252.4119657726418,268.88737530860885,32.95081907193406,16.47540953596706,0.3880342273582187,0.0,left,1.1666666665114462
1367209.7223333332,269.2,21,N22-Abi,α Lyr,9.403,278.77262103018904,259.0021295870286,282.90377505330105,268.88737530860885,280.83819804174504,23.90164546627244,11.950822733136192,0.3126246913911359,0.0,left,0.8333333334885538
1367210.5556666667,280.9,22,N23-Shr,α Aql,30.0,282.90377505330105,278.77262103018904,296.0841026820747,280.83819804174504,289.49393886768786,17.31148165188563,8.655740825942814,0.06180195825493229,0.0,left,0.6113333331886679
1367211.167,289.3,23,N24-Dha,β Del,30.0,296.0841026820747,282.90377505330105,309.2644303108483,289.49393886768786,302.6742664964615,26.36065525754725,13.180327628773625,0.19393886768784796,0.0,left,0.9443333332892507
1367212.1113333332,302.3,24,N25-Sha,λ Aqr,15.0,309.2644303108483,296.0841026820747,315.8545941252351,302.6742664964615,312.55951221804173,19.770491443160438,9.885245721580247,0.37426649646147325,0.0,left,0.7773333336226642
1367212.8886666668,312.9,25,N26-PBha,α Peg,30.0,315.8545941252351,309.2644303108483,329.03492175400874,312.55951221804173,322.4447579396219,19.770491443160438,9.88524572158019,0.34048778195824525,0.0,left,0.7226666663773358
1367213.6113333332,322.6,26,N27-UBha,λ Peg,45.0,329.03492175400874,315.8545941252351,348.8054131971692,322.4447579396219,338.920167475589,32.95081907193406,16.47540953596706,0.15524206037810018,0.0,left,1.221666666911915
1367214.833,338.8,27,N28-Rev,ε Psc,30.0,348.8054131971692,329.03492175400874,1.9857408259427984,338.920167475589,355.395577011556,32.95081907193406,16.475409535967003,0.12016747558897123,0.0,left,1.278333333088085
1367216.1113333332,355.5,0,N01-Ash,β Ari,30.0,1.9857408259427984,348.8054131971692,15.166068454716424,355.395577011556,8.575904640329611,26.36065525754725,13.180327628773625,0.10442298844401421,0.0,left,1.0
1367217.1113333332,8.3,1,N02-Bha,* 41 Ari,15.0,15.166068454716424,1.9857408259427984,21.756232269103293,8.575904640329611,18.46115036190986,19.770491443160495,9.885245721580247,0.2759046403296104,0.0,left,0.8330000001005828
1367217.9443333333,18.7,2,N03-Kri,η Tau,30.0,21.756232269103293,15.166068454716424,34.93655989787692,18.46115036190986,28.346396083490106,19.770491443160495,9.885245721580247,0.23884963809014081,0.0,left,0.7779999999329448
1367218.7223333332,28.4,3,N04-Roh,α Tau,45.0,34.93655989787692,21.756232269103293,54.7070513410373,28.346396083490106,44.82180561945711,32.950819071934006,16.475409535967003,0.05360391650989271,0.0,left,1.3333333334885538
1367220.0556666667,44.6,4,N05-Mrg,λ Ori,30.0,54.7070513410373,34.93655989787692,67.88737896981098,44.82180561945711,61.29721515542414,32.95081907193406,16.47540953596703,0.22180561945710764,0.0,left,1.3886666665785015
1367221.4443333333,61.2,5,N06-Ard,γ Gem,15.0,67.88737896981098,54.7070513410373,74.4775427841978,61.29721515542414,71.18246087700439,19.770491443160495,9.885245721580247,0.09721515542413783,0.0,left,0.8333333334885538
1367222.2776666668,71.1,6,N07-Pun,β Gem,45.0,74.4775427841978,67.88737896981098,94.24803422735818,71.18246087700439,84.36278850577798,26.360655257547194,13.180327628773597,0.08246087700439375,0.0,left,1.1110000000335276
1367223.3886666668,84.3,7,N08-Pus,δ Cnc,30.0,94.24803422735818,74.4775427841978,107.42836185613191,84.36278850577798,100.83819804174504,32.95081907193412,16.47540953596706,0.06278850577798778,0.0,left,1.3889999999664724
1367224.7776666668,100.9,8,N09-Asl,ζ Hya,15.0,107.42836185613191,94.24803422735818,114.01852567051867,100.83819804174504,110.72344376332529,19.770491443160495,9.885245721580247,0.06180195825496071,0.0,left,0.8336666664108634
1367225.6113333332,111.0,9,N10-Mag,ζ Leo,30.0,114.01852567051867,107.42836185613191,127.1988532992923,110.72344376332529,120.60868948490548,19.77049144316038,9.88524572158019,0.27655623667470763,0.0,left,0.7773333336226642
1367226.3886666668,120.6,10,N11-PPal,δ Leo,30.0,127.1988532992923,114.01852567051867,140.37918092806592,120.60868948490548,133.7890171136791,26.36065525754725,13.180327628773625,0.008689484905488598,0.0,left,1.0556666664779186
1367227.4443333333,133.9,11,N12-UPal,β Leo,45.0,140.37918092806592,127.1988532992923,160.14967237122642,133.7890171136791,150.26442664964617,32.95081907193412,16.47540953596706,0.11098288632089748,0.0,left,1.2226666666101664
1367228.667,149.9,12,N13-Has,δ Crv,30.0,160.14967237122642,140.37918092806592,173.33,150.26442664964617,166.73983618561323,32.95081907193409,16.47540953596706,0.36442664964616256,0.0,left,1.221666666911915
1367229.8886666668,166.6,13,N14-Chi,α Vir,30.0,173.33,160.14967237122642,186.51032762877364,166.73983618561323,179.92016381438683,26.360655257547222,13.180327628773597,0.13983618561323397,0.0,left,0.9443333332892507
1367230.833,179.8,14,N15-Swa,α Boo,15.0,186.51032762877364,173.33,193.10049144316045,179.92016381438683,189.80540953596704,19.770491443160438,9.885245721580219,0.12016381438681378,0.0,left,0.7226666666101664
1367231.5556666667,190.2,15,N16-Vis,α2 Lib,45.0,193.10049144316045,186.51032762877364,212.87098288632092,189.80540953596704,202.98573716474067,26.36065525754728,13.180327628773625,0.3945904640329445,0.0,left,0.8886666665785015
1367232.4443333333,203.1,16,N17-Anu,δ Sco,30.0,212.87098288632092,193.10049144316045,226.05131051509454,202.98573716474067,219.46114670070773,32.95081907193409,16.47540953596706,0.1142628352593249,0.0,left,1.1113333334214985
1367233.5556666667,219.5,17,N18-Jye,ε Sco,15.0,226.05131051509454,212.87098288632092,232.64147432948135,219.46114670070773,229.34639242228795,19.770491443160438,9.885245721580219,0.03885329929227055,0.0,left,0.6666666665114462
1367234.2223333332,229.4,18,N19-Mul,κ Sco,30.0,232.64147432948135,226.05131051509454,245.82180195825498,229.34639242228795,239.23163814386817,19.770491443160438,9.885245721580219,0.053607577712057264,0.0,left,0.6663333335891366
1367234.8886666668,239.2,19,N20-PAsh,λ Sgr,30.0,245.82180195825498,232.64147432948135,259.0021295870286,239.23163814386817,252.4119657726418,26.36065525754725,13.180327628773625,0.03163814386817876,0.0,left,0.8889999999664724
1367235.7776666668,252.3,20,N21-UAsh,τ Sgr,45.0,259.0021295870286,245.82180195825498,278.77262103018904,252.4119657726418,268.88737530860885,32.95081907193406,16.47540953596706,0.11196577264178131,0.0,left,1.1666666665114462
1367236.9443333333,269.1,21,N22-Abi,α Lyr,9.403,278.77262103018904,259.0021295870286,282.90377505330105,268.88737530860885,280.83819804174504,23.90164546627244,11.950822733136192,0.21262469139117002,0.0,left,0.8333333334885538
1367237.7776666668,280.9,22,N23-Shr,α Aql,30.0,282.90377505330105,278.77262103018904,296.0841026820747,280.83819804174504,289.49393886768786,17.31148165188563,8.655740825942814,0.06180195825493229,0.0,left,0.6110000000335276
1367238.3886666668,289.4,23,N24-Dha,β Del,30.0,296.0841026820747,282.90377505330105,309.2644303108483,289.49393886768786,302.6742664964615,26.36065525754725,13.180327628773625,0.09393886768788207,0.0,left,0.9443333332892507
1367239.333,302.3,24,N25-Sha,λ Aqr,15.0,309.2644303108483,296.0841026820747,315.8545941252351,302.6742664964615,312.55951221804173,19.770491443160438,9.885245721580247,0.37426649646147325,0.0,left,0.778333333088085
1367240.1113333332,312.8,25,N26-PBha,α Peg,30.0,315.8545941252351,309.2644303108483,329.03492175400874,312.55951221804173,322.4447579396219,19.770491443160438,9.88524572158019,0.24048778195827936,0.0,left,0.721666666911915
1367240.833,322.4,26,N27-UBha,λ Peg,45.0,329.03492175400874,315.8545941252351,348.8054131971692,322.4447579396219,338.920167475589,32.95081907193406,16.47540953596706,0.0447579396219453,0.0,left,1.278333333088085
1367242.1113333332,339.1,27,N28-Rev,ε Psc,30.0,348.8054131971692,329.03492175400874,1.9857408259427984,338.920167475589,355.395577011556,32.95081907193406,16.475409535967003,0.17983252441104014,0.0,left,1.2773333336226642
1367243.3886666668,355.5,0,N01-Ash,β Ari,30.0,1.9857408259427984,348.8054131971692,15.166068454716424,355.395577011556,8.575904640329611,26.36065525754725,13.180327628773625,0.10442298844401421,0.0,left,1.0556666664779186
1367244.4443333333,8.8,1,N02-Bha,* 41 Ari,15.0,15.166068454716424,1.9857408259427984,21.756232269103293,8.575904640329611,18.46115036190986,19.770491443160495,9.885245721580247,0.22409535967038963,0.0,left,0.7779999999329448
1367245.2223333332,18.5,2,N03-Kri,η Tau,30.0,21.756232269103293,15.166068454716424,34.93655989787692,18.46115036190986,28.346396083490106,19.770491443160495,9.885245721580247,0.038849638090141525,0.0,left,0.7776666667778045
1367246.0,28.1,3,N04-Roh,α Tau,45.0,34.93655989787692,21.756232269103293,54.7070513410373,28.346396083490106,44.82180561945711,32.950819071934006,16.475409535967003,0.24639608349010444,0.0,left,1.388666666811332
1367247.3886666668,45.0,4,N05-Mrg,λ Ori,30.0,54.7070513410373,34.93655989787692,67.88737896981098,44.82180561945711,61.29721515542414,32.95081907193406,16.47540953596703,0.17819438054289094,0.0,left,1.3889999999664724
1367248.7776666668,61.6,5,N06-Ard,γ Gem,15.0,67.88737896981098,54.7070513410373,74.4775427841978,61.29721515542414,71.18246087700439,19.770491443160495,9.885245721580247,0.30278484457586075,0.0,left,0.8336666664108634
1367249.6113333332,71.5,6,N07-Pun,β Gem,45.0,74.4775427841978,67.88737896981098,94.24803422735818,71.18246087700439,84.36278850577798,26.360655257547194,13.180327628773597,0.31753912299561193,0.0,left,1.1110000000335276
1367250.7223333332,84.6,7,N08-Pus,δ Cnc,30.0,94.24803422735818,74.4775427841978,107.42836185613191,84.36278850577798,100.83819804174504,32.95081907193412,16.47540953596706,0.23721149422200938,0.0,left,1.3889999999664724
1367252.1113333332,101.1,8,N09-Asl,ζ Hya,15.0,107.42836185613191,94.24803422735818,114.01852567051867,100.83819804174504,110.72344376332529,19.770491443160495,9.885245721580247,0.26180195825494934,0.0,left,0.7773333336226642
1367252.8886666668,110.4,9,N10-Mag,ζ Leo,30.0,114.01852567051867,107.42836185613191,127.1988532992923,110.72344376332529,120.60868948490548,19.77049144316038,9.88524572158019,0.3234437633252867,0.0,left,0.8336666664108634
1367253.7223333332,120.5,10,N11-PPal,δ Leo,30.0,127.1988532992923,114.01852567051867,140.37918092806592,120.60868948490548,133.7890171136791,26.36065525754725,13.180327628773625,0.10868948490548291,0.0,left,1.055333333555609
1367254.7776666668,133.6,11,N12-UPal,β Leo,45.0,140.37918092806592,127.1988532992923,160.14967237122642,133.7890171136791,150.26442664964617,32.95081907193412,16.47540953596706,0.1890171136791139,0.0,left,1.2779999999329448
1367256.0556666667,150.0,12,N13-Has,δ Crv,30.0,160.14967237122642,140.37918092806592,173.33,150.26442664964617,166.73983618561323,32.95081907193409,16.47540953596706,0.26442664964616824,0.0,left,1.2773333333898336
1367257.333,167.0,13,N14-Chi,α Vir,30.0,173.33,160.14967237122642,186.51032762877364,166.73983618561323,179.92016381438683,26.360655257547222,13.180327628773597,0.2601638143867717,0.0,left,0.9446666666772217
1367258.2776666668,180.2,14,N15-Swa,α Boo,15.0,186.51032762877364,173.33,193.10049144316045,179.92016381438683,189.80540953596704,19.770491443160438,9.885245721580219,0.2798361856131635,0.0,left,0.6666666665114462
1367258.9443333333,189.7,15,N16-Vis,α2 Lib,45.0,193.10049144316045,186.51032762877364,212.87098288632092,189.80540953596704,202.98573716474067,26.36065525754728,13.180327628773625,0.10540953596705549,0.0,left,0.8886666668113321
1367259.833,202.7,16,N17-Anu,δ Sco,30.0,212.87098288632092,193.10049144316045,226.05131051509454,202.98573716474067,219.46114670070773,32.95081907193409,16.47540953596706,0.2857371647406808,0.0,left,1.111333333188668
1367260.9443333333,219.3,17,N18-Jye,ε Sco,15.0,226.05131051509454,212.87098288632092,232.64147432948135,219.46114670070773,229.34639242228795,19.770491443160438,9.885245721580219,0.16114670070771808,0.0,left,0.6669999998994172
1367261.6113333332,229.3,18,N19-Mul,κ Sco,30.0,232.64147432948135,226.05131051509454,245.82180195825498,229.34639242228795,239.23163814386817,19.770491443160438,9.885245721580219,0.04639242228793705,0.0,left,0.6663333335891366
1367262.2776666668,239.4,19,N20-PAsh,λ Sgr,30.0,245.82180195825498,232.64147432948135,259.0021295870286,239.23163814386817,252.4119657726418,26.36065525754725,13.180327628773625,0.1683618561318383,0.0,left,0.8893333331216127
1367263.167,252.8,20,N21-UAsh,τ Sgr,45.0,259.0021295870286,245.82180195825498,278.77262103018904,252.4119657726418,268.88737530860885,32.95081907193406,16.47540953596706,0.3880342273582187,0.0,left,1.0553333333227783
1367264.2223333332,268.5,21,N22-Abi,α Lyr,9.403,278.77262103018904,259.0021295870286,282.90377505330105,268.88737530860885,280.83819804174504,23.90164546627244,11.950822733136192,0.3873753086088527,0.0,left,0.8333333334885538
1367265.0556666667,280.7,22,N23-Shr,α Aql,30.0,282.90377505330105,278.77262103018904,296.0841026820747,280.83819804174504,289.49393886768786,17.31148165188563,8.655740825942814,0.13819804174505634,0.0,left,0.6113333331886679
1367265.667,289.5,23,N24-Dha,β Del,30.0,296.0841026820747,282.90377505330105,309.2644303108483,289.49393886768786,302.6742664964615,26.36065525754725,13.180327628773625,0.006061132312140671,0.0,left,0.9443333332892507
1367266.6113333332,302.7,24,N25-Sha,λ Aqr,15.0,309.2644303108483,296.0841026820747,315.8545941252351,302.6742664964615,312.55951221804173,19.770491443160438,9.885245721580247,0.02573350353850401,0.0,left,0.721666666911915
1367267.333,312.6,25,N26-PBha,α Peg,30.0,315.8545941252351,309.2644303108483,329.03492175400874,312.55951221804173,322.4447579396219,19.770491443160438,9.88524572158019,0.040487781958290725,0.0,left,0.7226666666101664
1367268.0556666667,322.3,26,N27-UBha,λ Peg,45.0,329.03492175400874,315.8545941252351,348.8054131971692,322.4447579396219,338.920167475589,32.95081907193406,16.47540953596706,0.1447579396219112,0.0,left,1.2773333333898336
1367269.333,339.1,27,N28-Rev,ε Psc,30.0,348.8054131971692,329.03492175400874,1.9857408259427984,338.920167475589,355.395577011556,32.95081907193406,16.475409535967003,0.17983252441104014,0.0,left,1.278333333088085
1367270.6113333332,355.4,0,N01-Ash,β Ari,30.0,1.9857408259427984,348.8054131971692,15.166068454716424,355.395577011556,8.575904640329611,26.36065525754725,13.180327628773625,0.004422988443991471,0.0,left,1.0556666667107493
1367271.667,8.6,1,N02-Bha,* 41 Ari,15.0,15.166068454716424,1.9857408259427984,21.756232269103293,8.575904640329611,18.46115036190986,19.770491443160495,9.885245721580247,0.02409535967038856,0.0,left,0.7773333333898336
1367272.4443333333,18.2,2,N03-Kri,η Tau,30.0,21.756232269103293,15.166068454716424,34.93655989787692,18.46115036190986,28.346396083490106,19.770491443160495,9.885245721580247,0.2611503619098592,0.0,left,0.8333333334885538
1367273.2776666668,28.4,3,N04-Roh,α Tau,45.0,34.93655989787692,21.756232269103293,54.7070513410373,28.346396083490106,44.82180561945711,32.950819071934006,16.475409535967003,0.05360391650989271,0.0,left,1.3336666664108634
1367274.6113333332,44.5,4,N05-Mrg,λ Ori,30.0,54.7070513410373,34.93655989787692,67.88737896981098,44.82180561945711,61.29721515542414,32.95081907193406,16.47540953596703,0.32180561945710906,0.0,left,1.388666666811332
1367276.0,61.1,5,N06-Ard,γ Gem,15.0,67.88737896981098,54.7070513410373,74.4775427841978,61.29721515542414,71.18246087700439,19.770491443160495,9.885245721580247,0.19721515542413925,0.0,left,0.8330000001005828
1367276.833,71.0,6,N07-Pun,β Gem,45.0,74.4775427841978,67.88737896981098,94.24803422735818,71.18246087700439,84.36278850577798,26.360655257547194,13.180327628773597,0.18246087700438807,0.0,left,1.111333333188668
1367277.9443333333,84.1,7,N08-Pus,δ Cnc,30.0,94.24803422735818,74.4775427841978,107.42836185613191,84.36278850577798,100.83819804174504,32.95081907193412,16.47540953596706,0.2627885057779906,0.0,left,1.388666666811332
1367279.333,100.5,8,N09-Asl,ζ Hya,15.0,107.42836185613191,94.24803422735818,114.01852567051867,100.83819804174504,110.72344376332529,19.770491443160495,9.885245721580247,0.338198041745045,0.0,left,0.8339999997988343
1367280.167,110.4,9,N10-Mag,ζ Leo,30.0,114.01852567051867,107.42836185613191,127.1988532992923,110.72344376332529,120.60868948490548,19.77049144316038,9.88524572158019,0.3234437633252867,0.0,left,0.8330000001005828
1367281.0,120.4,10,N11-PPal,δ Leo,30.0,127.1988532992923,114.01852567051867,140.37918092806592,120.60868948490548,133.7890171136791,26.36065525754725,13.180327628773625,0.20868948490547723,0.0,left,1.111333333188668
1367282.1113333332,133.9,11,N12-UPal,β Leo,45.0,140.37918092806592,127.1988532992923,160.14967237122642,133.7890171136791,150.26442664964617,32.95081907193412,16.47540953596706,0.11098288632089748,0.0,left,1.3330000001005828
1367283.4443333333,150.6,12,N13-Has,δ Crv,30.0,160.14967237122642,140.37918092806592,173.33,150.26442664964617,166.73983618561323,32.95081907193409,16.47540953596706,0.33557335035382607,0.0,left,1.2226666666101664
1367284.667,166.6,13,N14-Chi,α Vir,30.0,173.33,160.14967237122642,186.51032762877364,166.73983618561323,179.92016381438683,26.360655257547222,13.180327628773597,0.13983618561323397,0.0,left,1.0
1367285.667,180.1,14,N15-Swa,α Boo,15.0,186.51032762877364,173.33,193.10049144316045,179.92016381438683,189.80540953596704,19.770491443160438,9.885245721580219,0.17983618561316916,0.0,left,0.721666666911915
1367286.3886666668,190.2,15,N16-Vis,α2 Lib,45.0,193.10049144316045,186.51032762877364,212.87098288632092,189.80540953596704,202.98573716474067,26.36065525754728,13.180327628773625,0.3945904640329445,0.0,left,0.8889999999664724
1367287.2776666668,202.9,16,N17-Anu,δ Sco,30.0,212.87098288632092,193.10049144316045,226.05131051509454,202.98573716474067,219.46114670070773,32.95081907193409,16.47540953596706,0.08573716474066373,0.0,left,1.1110000000335276
1367288.3886666668,219.3,17,N18-Jye,ε Sco,15.0,226.05131051509454,212.87098288632092,232.64147432948135,219.46114670070773,229.34639242228795,19.770491443160438,9.885245721580219,0.16114670070771808,0.0,left,0.6669999998994172
1367289.0556666667,229.4,18,N19-Mul,κ Sco,30.0,232.64147432948135,226.05131051509454,245.82180195825498,229.34639242228795,239.23163814386817,19.770491443160438,9.885245721580219,0.053607577712057264,0.0,left,0.6666666665114462
1367289.7223333332,239.5,19,N20-PAsh,λ Sgr,30.0,245.82180195825498,232.64147432948135,259.0021295870286,239.23163814386817,252.4119657726418,26.36065525754725,13.180327628773625,0.2683618561318326,0.0,left,0.8333333334885538
1367290.5556666667,252.2,20,N21-UAsh,τ Sgr,45.0,259.0021295870286,245.82180195825498,278.77262103018904,252.4119657726418,268.88737530860885,32.95081907193406,16.47540953596706,0.21196577264180405,0.0,left,1.111333333188668
1367291.667,269.1,21,N22-Abi,α Lyr,9.403,278.77262103018904,259.0021295870286,282.90377505330105,268.88737530860885,280.83819804174504,23.90164546627244,11.950822733136192,0.21262469139117002,0.0,left,0.7773333333898336
1367292.4443333333,280.8,22,N23-Shr,α Aql,30.0,282.90377505330105,278.77262103018904,296.0841026820747,280.83819804174504,289.49393886768786,17.31148165188563,8.655740825942814,0.038198041745033606,0.0,left,0.6113333334214985
1367293.0556666667,289.8,23,N24-Dha,β Del,30.0,296.0841026820747,282.90377505330105,309.2644303108483,289.49393886768786,302.6742664964615,26.36065525754725,13.180327628773625,0.30606113231215204,0.0,left,0.8886666665785015
1367293.9443333333,302.7,24,N25-Sha,λ Aqr,15.0,309.2644303108483,296.0841026820747,315.8545941252351,302.6742664964615,312.55951221804173,19.770491443160438,9.885245721580247,0.02573350353850401,0.0,left,0.7226666666101664
1367294.667,312.9,25,N26-PBha,α Peg,30.0,315.8545941252351,309.2644303108483,329.03492175400874,312.55951221804173,322.4447579396219,19.770491443160438,9.88524572158019,0.34048778195824525,0.0,left,0.6660000002011657
1367295.333,322.2,26,N27-UBha,λ Peg,45.0,329.03492175400874,315.8545941252351,348.8054131971692,322.4447579396219,338.920167475589,32.95081907193406,16.47540953596706,0.24475793962193393,0.0,left,1.2226666666101664
1367296.5556666667,338.6,27,N28-Rev,ε Psc,30.0,348.8054131971692,329.03492175400874,1.9857408259427984,338.920167475589,355.395577011556,32.95081907193406,16.475409535967003,0.32016747558895986,0.0,left,1.2773333333898336
1367297.833,355.1,0,N01-Ash,β Ari,30.0,1.9857408259427984,348.8054131971692,15.166068454716424,355.395577011556,8.575904640329611,26.36065525754725,13.180327628773625,0.29557701155596305,0.0,left,1.0556666667107493
1367298.8886666668,8.4,1,N02-Bha,* 41 Ari,15.0,15.166068454716424,1.9857408259427984,21.756232269103293,8.575904640329611,18.46115036190986,19.770491443160495,9.885245721580247,0.17590464032961073,0.0,left,0.8336666664108634
1367299.7223333332,18.7,2,N03-Kri,η Tau,30.0,21.756232269103293,15.166068454716424,34.93655989787692,18.46115036190986,28.346396083490106,19.770491443160495,9.885245721580247,0.23884963809014081,0.0,left,0.7776666667778045
1367300.5,28.2,3,N04-Roh,α Tau,45.0,34.93655989787692,21.756232269103293,54.7070513410373,28.346396083490106,44.82180561945711,32.950819071934006,16.475409535967003,0.14639608349010658,0.0,left,1.388666666811332
1367301.8886666668,44.9,4,N05-Mrg,λ Ori,30.0,54.7070513410373,34.93655989787692,67.88737896981098,44.82180561945711,61.29721515542414,32.95081907193406,16.47540953596703,0.07819438054288952,0.0,left,1.3889999999664724
1367303.2776666668,61.4,5,N06-Ard,γ Gem,15.0,67.88737896981098,54.7070513410373,74.4775427841978,61.29721515542414,71.18246087700439,19.770491443160495,9.885245721580247,0.1027848445758579,0.0,left,0.8336666664108634
1367304.1113333332,71.3,6,N07-Pun,β Gem,45.0,74.4775427841978,67.88737896981098,94.24803422735818,71.18246087700439,84.36278850577798,26.360655257547194,13.180327628773597,0.11753912299560909,0.0,left,1.1110000000335276
