iter	fits	jd	sun_ra	sun_dec	sun_lon	sun_lat	moon_ra	moon_dec	moon_lon	moon_lat	phase	jd_diff	sun_lat_lon	moon_lat_lon	yr	stel_jd	sun_naks	moon_naks	sun_न	moon_न	moon_phase	season	eqnx_1_tol	eqnx_2_tol	eqnx_3_tol	eqnx_4_tol
4	-00348-01-12T16:02:24.775	1593967.168	327.794	-13.201	292.830	-0.000	146.011	9.008	112.608	-4.537	179.770	29.766	(-0.00046255371515571166, 292.83029987028334)	(-4.537139749184065, 112.60811726079524)	-347	1593962.168	N23-Dha/γ2 Del	N10-Mag/ζ Leo	N23-Dha	N10-Mag	1	0	False	False	False	False
4	-00348-02-11T10:25:05.296	1593996.934	355.651	-1.914	322.618	0.001	174.305	-0.547	142.376	-2.794	179.755	29.703	(0.0006231658887228323, 322.61807894448435)	(-2.7943051667635657, 142.3761165896889)	-347	1593991.934	N25-PBha/α Peg	N12-UPal/β Leo	N25-PBha	N12-UPal	1	0	False	False	False	False
4	-00348-03-12T03:17:57.948	1594026.637	22.604	9.598	351.832	0.002	202.340	-9.784	171.656	-0.270	179.828	29.543	(0.0015777811486847439, 351.83156877690556)	(-0.27031776323029294, 171.65641833922035)	-347	1594021.637	N27-Rev/ε Psc	N15-Swa/α Boo	N27-Rev	N15-Swa	1	1	False	False	False	False
3	-00348-04-10T16:19:14.229	1594056.180	50.572	18.772	20.411	0.002	230.487	-16.438	199.727	2.234	179.324	29.507	(0.0021494091039764725, 20.410660925877682)	(2.2335512941204794, 199.72655764376609)	-347	1594051.180	N02-Bha/* 39 Ari	N16-Vis/α2 Lib	N02-Bha	N16-Vis	1	1	False	False	False	False
3	-00348-05-10T04:28:38.456	1594085.687	80.449	23.459	48.623	0.002	260.548	-19.268	228.425	4.186	179.813	29.388	(0.002239639022676229, 48.622903070344464)	(4.185641997067509, 228.4252116248043)	-347	1594080.687	N05-Mrg/γ Ori	N19-Mul/ν Sco	N05-Mrg	N19-Mul	1	2	False	False	False	False
3	-00348-06-08T13:47:04.614	1594115.074	110.854	22.355	76.602	0.002	290.136	-17.399	256.622	5.000	180.032	29.382	(0.0018490786535383128, 76.6018926941408)	(5.000365540312947, 256.6221750886986)	-347	1594110.074	N07-Pun/α Gem	N21-UAsh/τ Sgr	N07-Pun	N21-UAsh	1	2	False	False	False	False
2	-00348-07-07T22:56:38.340	1594144.456	139.824	15.851	104.688	0.001	319.246	-11.325	285.533	4.480	180.854	29.248	(0.0010554930110092179, 104.68822336361158)	(4.479907591967169, 285.53315511282017)	-347	1594139.456	N09-Asl/ζ Hya	N23-Dha/δ Del	N09-Asl	N23-Dha	1	3	False	False	False	False
3	-00348-08-06T04:53:22.130	1594173.704	166.766	5.756	132.968	0.000	345.442	-3.216	312.741	2.854	179.778	29.362	(3.628754310387152e-05, 132.9675641408201)	(2.853615894486599, 312.74115414976166)	-347	1594168.704	N11-PPal/θ Leo	N24-Sha/λ Aqr	N11-PPal	N24-Sha	1	3	False	False	False	False
3	-00348-09-04T13:34:35.085	1594203.066	193.268	-5.764	161.822	-0.001	12.894	6.006	341.576	0.370	179.753	29.435	(-0.0009629604359478376, 161.8220608645461)	(0.369522542922925, 341.5759946909506)	-347	1594198.066	N13-Has/δ Crv	N26-UBha/α And	N13-Has	N26-UBha	1	4	False	False	False	False
3	-00348-10-04T00:00:43.919	1594232.501	221.352	-16.209	191.252	-0.002	41.949	14.002	11.143	-2.277	179.885	29.569	(-0.001648373815309286, 191.25204599697238)	(-2.27708110763332, 11.143112940643059)	-347	1594227.500	N16-Vis/α1 Lib	N02-Bha/* 35 Ari	N16-Vis	N02-Bha	1	4	False	False	False	False
2	-00348-11-02T13:39:55.245	1594262.069	252.450	-22.761	221.229	-0.002	73.871	18.566	42.071	-4.320	180.831	29.503	(-0.0018481879534036618, 221.2294199492638)	(-4.319767031088892, 42.0705110823343)	-347	1594257.069	N18-Jye/ε Sco	N04-Roh/α Tau	N18-Jye	N04-Roh	1	5	False	False	False	False
3	-00348-12-02T01:44:48.783	1594291.573	285.200	-23.010	251.339	-0.002	104.549	18.042	71.258	-5.002	179.907	29.619	(-0.0015195335351961196, 251.33907031845456)	(-5.0019528581066846, 71.25779375327613)	-347	1594286.573	N21-UAsh/ζ Sgr	N06-Ard/γ Gem	N21-UAsh	N06-Ard	1	5	False	False	False	False
3	-00348-12-31T16:36:37.828	1594321.192	316.647	-16.811	281.489	-0.001	134.910	12.869	101.029	-4.258	179.531	29.667	(-0.0007253631354969258, 281.488594001452)	(-4.257976942109355, 101.02927337555757)	-347	1594316.192	N23-Dha/β Del	N09-Asl/ρ Hya	N23-Dha	N09-Asl	1	0	False	False	False	False
3	-00347-01-30T08:36:25.037	1594350.859	345.270	-6.387	311.353	0.000	163.461	4.643	130.375	-2.306	179.016	29.802	(0.0003302578963404791, 311.35290770017065)	(-2.305505912783605, 130.3745664162438)	-346	1594345.859	N24-Sha/λ Aqr	N11-PPal/θ Leo	N24-Sha	N11-PPal	1	0	False	False	False	False
4	-00347-03-01T03:50:55.306	1594380.660	12.374	5.385	340.862	0.001	192.304	-4.927	160.617	0.393	179.756	29.698	(0.0013584126503828728, 340.8618814198349)	(0.392577415179613, 160.61706250527757)	-346	1594375.660	N26-UBha/α And	N13-Has/δ Crv	N26-UBha	N13-Has	1	1	False	False	False	False
4	-00347-03-30T20:36:15.877	1594410.359	39.861	15.749	9.759	0.002	220.541	-12.943	189.516	2.870	179.763	29.624	(0.0020558354695172686, 9.759233468720595)	(2.870490816348454, 189.51620640958623)	-346	1594405.359	N02-Bha/* 35 Ari	N16-Vis/α1 Lib	N02-Bha	N16-Vis	1	1	False	False	False	False
4	-00347-04-29T11:34:26.543	1594439.982	69.164	22.356	38.184	0.002	249.692	-17.842	218.025	4.536	179.851	29.487	(0.002270486037951684, 38.18413332136185)	(4.535833795046453, 218.02520883954597)	-346	1594434.982	N04-Roh/α Tau	N18-Jye/α Sco	N04-Roh	N18-Jye	1	2	False	False	False	False
3	-00347-05-28T23:15:14.816	1594469.469	99.688	23.451	66.273	0.002	278.712	-18.504	245.669	4.994	179.408	29.485	(0.0019838106115658886, 66.2728842866801)	(4.9935157355638555, 245.6692196474892)	-346	1594464.469	N06-Ard/γ Gem	N20-PAsh/λ Sgr	N06-Ard	N20-PAsh	1	2	False	False	False	False
3	-00347-06-27T10:53:31.674	1594498.954	129.460	18.767	94.388	0.001	308.185	-14.792	274.200	4.153	179.823	29.423	(0.0012648620799468608, 94.38800036884417)	(4.15343877486107, 274.2001412050935)	-346	1594493.954	N08-Pus/δ Cnc	N22-Shr/β Aql	N08-Pus	N22-Shr	1	3	False	False	False	False
3	-00347-07-26T21:01:56.504	1594528.376	157.175	9.690	122.697	0.000	336.371	-7.640	302.710	2.199	180.020	29.426	(0.0002704012888586276, 122.69697259140138)	(2.1986989608135072, 302.71014534184565)	-346	1594523.376	N10-Mag/α Leo	N24-Sha/λ Aqr	N10-Mag	N24-Sha	1	3	False	False	False	False
2	-00347-08-25T07:15:30.319	1594557.802	183.705	-1.626	151.436	-0.001	4.307	1.433	331.907	-0.418	180.473	29.353	(-0.000768970972082522, 151.4361823721578)	(-0.41835591898566343, 331.9074787426425)	-346	1594552.802	N13-Has/γ Crv	N26-UBha/γ Peg	N13-Has	N26-UBha	1	4	False	False	False	False
3	-00347-09-23T15:43:12.768	1594587.155	210.939	-12.746	180.608	-0.002	31.755	9.986	0.413	-2.866	179.801	29.416	(-0.0015833517413487658, 180.60757815192406)	(-2.8658058592839355, 0.412927916674068)	-346	1594582.155	N15-Swa/α Boo	N01-Ash/γ Ari	N15-Swa	N01-Ash	1	4	True	True	True	True
3	-00347-10-23T01:42:35.493	1594616.571	240.807	-21.014	210.301	-0.002	61.466	16.469	30.037	-4.577	179.727	29.466	(-0.0019623540026529386, 210.30084427781642)	(-4.577229487353229, 30.036956080115484)	-346	1594611.571	N17-Anu/π Sco	N03-Kri/* 27 Tau	N17-Anu	N03-Kri	1	5	False	False	False	False
3	-00347-11-21T12:54:08.987	1594646.038	273.217	-23.719	240.331	-0.002	92.957	18.769	60.208	-4.952	179.865	29.587	(-0.001799185142576628, 240.33083886505017)	(-4.952475104318467, 60.207546339957084)	-346	1594641.038	N20-PAsh/γ Sgr	N05-Mrg/α Ori	N20-PAsh	N05-Mrg	1	5	False	False	False	False
2	-00347-12-21T03:00:07.328	1594675.625	305.482	-19.716	270.509	-0.001	125.477	15.825	91.426	-3.782	180.906	29.489	(-0.001116936120791575, 270.5094767094914)	(-3.7823237830296015, 91.42568342188105)	-346	1594670.625	N22-Shr/β Aql	N08-Pus/δ Cnc	N22-Shr	N08-Pus	1	0	False	False	False	False
3	-00346-01-19T14:44:30.533	1594705.114	334.952	-10.556	300.342	-0.000	154.235	9.102	120.221	-1.611	179.871	29.585	(-8.584457040493113e-05, 300.34218530101685)	(-1.6112406290645132, 120.22069530084109)	-345	1594700.114	N24-Sha/λ Aqr	N10-Mag/α Leo	N24-Sha	N10-Mag	1	0	False	False	False	False
3	-00346-02-18T04:47:32.977	1594734.700	2.229	0.978	329.829	0.001	182.146	0.182	149.288	1.028	179.457	29.608	(0.0010288569964747758, 329.82904078426066)	(1.0276963011171791, 149.28787169690767)	-345	1594729.700	N25-PBha/β Peg	N13-Has/γ Crv	N25-PBha	N13-Has	1	0	False	False	False	False
3	-00346-03-19T19:22:35.538	1594764.307	29.217	12.121	358.823	0.002	209.464	-8.643	177.825	3.340	179.006	29.718	(0.001907414833584838, 358.8233434659731)	(3.3397718373289256, 177.82494901420125)	-345	1594759.307	N27-Rev/ε Psc	N15-Swa/α Boo	N27-Rev	N15-Swa	1	1	False	True	True	True
4	-00346-04-18T12:36:56.804	1594794.026	57.830	20.429	27.471	0.002	238.673	-15.717	207.244	4.773	179.782	29.626	(0.0023233842812229698, 27.470919831047215)	(4.7726134184283735, 207.24442344162094)	-345	1594789.026	N03-Kri/η Tau	N17-Anu/δ Sco	N03-Kri	N17-Anu	1	1	False	False	False	False
4	-00346-05-18T03:38:26.749	1594823.652	88.186	23.742	55.743	0.002	268.029	-18.867	235.520	4.870	179.789	29.598	(0.0021950214156530035, 55.74274806806152)	(4.870051301676356, 235.52001620521153)	-345	1594818.652	N05-Mrg/α Ori	N19-Mul/ι1 Sco	N05-Mrg	N19-Mul	1	2	False	False	False	False
4	-00346-06-16T17:59:14.669	1594853.249	118.602	21.125	83.927	0.002	297.704	-17.532	263.768	3.687	179.851	29.511	(0.001589435574280859, 83.92744419468944)	(3.6873360786251212, 263.7677531084717)	-345	1594848.249	N07-Pun/β Gem	N22-Shr/α Aql	N07-Pun	N22-Shr	1	2	False	False	False	False
3	-00346-07-16T06:15:07.396	1594882.761	147.152	13.427	112.205	0.001	325.981	-12.166	291.545	1.571	179.348	29.549	(0.0006404578553746264, 112.20504162120089)	(1.5707005619086345, 291.5449047154007)	-345	1594877.760	N10-Mag/ζ Leo	N23-Dha/γ2 Del	N10-Mag	N23-Dha	1	3	False	False	False	False
3	-00346-08-14T19:25:47.813	1594912.310	174.039	2.619	140.894	-0.000	354.274	-3.690	320.676	-1.075	179.785	29.492	(-0.00044479378422440186, 140.89438842230194)	(-1.0747890742157218, 320.67640788893044)	-345	1594907.310	N12-UPal/β Leo	N25-PBha/α Peg	N12-UPal	N25-PBha	1	3	False	False	False	False
3	-00346-09-13T07:14:07.993	1594941.801	200.876	-8.910	170.021	-0.001	22.205	5.736	350.055	-3.435	180.032	29.498	(-0.001389792768577083, 170.02108365561924)	(-3.435129071539407, 350.0551292974073)	-345	1594936.801	N14-Chi/α Vir	N27-Rev/ε Psc	N14-Chi	N27-Rev	1	4	False	False	False	False
2	-00346-10-12T19:10:43.135	1594971.299	229.768	-18.569	199.646	-0.002	51.822	14.083	20.417	-4.838	180.763	29.365	(-0.0019424250177772992, 199.6462506267045)	(-4.837533030073331, 20.41725554902585)	-345	1594966.299	N16-Vis/α2 Lib	N02-Bha/* 39 Ari	N16-Vis	N02-Bha	1	4	False	False	False	False
3	-00346-11-11T03:56:46.937	1595000.664	261.378	-23.513	229.497	-0.002	81.411	18.692	49.247	-4.812	179.739	29.447	(-0.0019511811961939061, 229.4974553329704)	(-4.811948029208556, 49.24742625996533)	-345	1594995.664	N19-Mul/ν Sco	N05-Mrg/γ Ori	N19-Mul	N05-Mrg	1	5	False	False	False	False
3	-00346-12-10T14:40:31.520	1595030.111	293.983	-21.904	259.555	-0.001	113.122	18.609	79.300	-3.381	179.734	29.480	(-0.0014095163777350626, 259.5548936847658)	(-3.3808184193783917, 79.30013138008191)	-345	1595025.111	N21-UAsh/τ Sgr	N07-Pun/α Gem	N21-UAsh	N07-Pun	1	5	False	False	False	False
3	-00345-01-09T02:11:11.785	1595059.591	324.520	-14.329	289.494	-0.000	144.125	13.479	109.417	-0.928	179.915	29.522	(-0.00044003058547923064, 289.49358967833166)	(-0.9283237137358608, 109.4174015333178)	-344	1595054.591	N23-Dha/γ2 Del	N10-Mag/μ Leo	N23-Dha	N10-Mag	1	0	False	False	False	False
2	-00345-02-07T14:42:45.553	1595089.113	352.383	-3.341	319.093	0.001	173.441	4.841	139.464	1.796	180.368	29.468	(0.0007033765071216648, 319.092598757047)	(1.7960546971718714, 139.46423714781324)	-344	1595084.113	N25-PBha/α Peg	N12-UPal/β Leo	N25-PBha	N12-UPal	1	0	False	False	False	False
3	-00345-03-09T01:56:06.551	1595118.581	19.105	8.194	348.137	0.002	200.458	-4.538	167.992	3.890	179.857	29.505	(0.0016920006156115716, 348.1370103054763)	(3.890412166005693, 167.99234704781807)	-344	1595113.581	N27-Rev/ε Psc	N13-Has/β Crv	N27-Rev	N13-Has	1	1	False	False	False	False
3	-00345-04-07T14:03:03.480	1595148.085	46.799	17.784	16.732	0.002	227.713	-12.903	196.236	4.933	179.510	29.535	(0.0022781961633457355, 16.732498135697146)	(4.933453260796756, 196.23557958020115)	-344	1595143.085	N02-Bha/* 39 Ari	N16-Vis/α2 Lib	N02-Bha	N16-Vis	1	1	False	False	False	False
3	-00345-05-07T02:52:51.230	1595177.620	76.477	23.164	45.001	0.002	255.993	-18.399	224.082	4.697	179.091	29.678	(0.0023465926722332615, 45.000968453264775)	(4.696523865495396, 224.08175944474655)	-344	1595172.620	N05-Mrg/γ Ori	N18-Jye/ε Sco	N05-Mrg	N18-Jye	1	2	False	False	False	False
4	-00345-06-05T19:08:52.913	1595207.298	107.222	22.799	73.257	0.002	286.590	-19.663	253.027	3.182	179.782	29.644	(0.0018978338331282257, 73.25657971312897)	(3.1817220032094493, 253.02714165905485)	-344	1595202.298	N07-Pun/α Gem	N21-UAsh/τ Sgr	N07-Pun	N21-UAsh	1	2	False	False	False	False
4	-00345-07-05T10:35:58.363	1595236.942	136.686	16.800	101.569	0.001	316.198	-16.063	281.326	0.840	179.767	29.650	(0.001037396127949146, 101.56875934473338)	(0.8400214697887508, 281.3264556775241)	-344	1595231.942	N09-Asl/ζ Hya	N23-Dha/β Del	N09-Asl	N23-Dha	1	3	False	False	False	False
4	-00345-08-04T02:12:25.912	1595266.592	164.163	6.850	130.197	-0.000	344.702	-8.538	310.029	-1.762	179.837	29.570	(-4.5022428302958506e-05, 130.19711988094772)	(-1.7622732378464236, 310.028789668064)	-344	1595261.592	N11-PPal/θ Leo	N24-Sha/λ Aqr	N11-PPal	N24-Sha	1	3	False	False	False	False
3	-00345-09-02T15:53:44.498	1595296.162	190.823	-4.721	159.212	-0.001	11.764	0.911	338.569	-3.871	179.357	29.603	(-0.0010844535674546074, 159.21196550845366)	(-3.8707458012780522, 338.56916082574674)	-344	1595291.162	N13-Has/ε Crv	N26-UBha/γ Peg	N13-Has	N26-UBha	1	4	False	False	False	False
3	-00345-10-02T06:21:36.451	1595325.765	218.860	-15.433	188.770	-0.002	40.287	10.669	8.616	-4.958	179.840	29.534	(-0.0018121213342939557, 188.76979277422032)	(-4.9579072442246215, 8.615953852008825)	-344	1595320.765	N16-Vis/α1 Lib	N01-Ash/α Ari	N16-Vis	N01-Ash	1	4	False	False	False	False
3	-00345-10-31T19:10:04.907	1595355.299	249.675	-22.423	218.684	-0.002	70.385	17.894	38.730	-4.576	180.036	29.480	(-0.002020228457124007, 218.68371935035987)	(-4.575613889771671, 38.7296732355751)	-344	1595350.299	N18-Jye/α Sco	N04-Roh/α Tau	N18-Jye	N04-Roh	1	5	False	False	False	False
3	-00345-11-30T06:41:26.818	1595384.779	282.368	-23.260	248.761	-0.002	102.039	20.439	68.708	-2.835	179.936	29.450	(-0.0016907591769150412, 248.76141492271478)	(-2.834858763035232, 68.70841033962917)	-344	1595379.779	N21-UAsh/σ Sgr	N06-Ard/γ Gem	N21-UAsh	N06-Ard	1	5	False	False	False	False
3	-00345-12-29T17:29:03.851	1595414.229	313.866	-17.603	278.755	-0.001	133.572	17.419	98.546	-0.254	179.782	29.430	(-0.0008189051598539552, 278.7545323383689)	(-0.25428024933793314, 98.54624703427997)	-344	1595409.229	N23-Dha/β Del	N09-Asl/σ Hya	N23-Dha	N09-Asl	1	0	False	False	False	False
3	-00344-01-28T03:48:26.666	1595443.659	342.510	-7.536	308.421	0.000	163.231	9.826	128.202	2.388	179.776	29.414	(0.0002649470912144211, 308.42074510808703)	(2.387570698854877, 128.20219432846505)	-343	1595438.659	N24-Sha/λ Aqr	N11-PPal/δ Leo	N24-Sha	N11-PPal	1	0	False	False	False	False
3	-00344-02-26T13:44:29.472	1595473.073	9.334	4.080	337.601	0.001	190.963	-0.087	157.511	4.309	179.909	29.455	(0.0013143057040346025, 337.6013488250382)	(4.309227081097478, 157.51084157417648)	-343	1595468.073	N26-UBha/γ Peg	N13-Has/γ Crv	N26-UBha	N13-Has	1	1	False	False	False	False
2	-00344-03-27T00:40:18.562	1595502.528	36.442	14.647	6.319	0.002	218.696	-10.103	186.947	5.007	180.633	29.374	(0.0020525207287742323, 6.319187228126101)	(5.007359819663118, 186.9469776569411)	-343	1595497.528	N01-Ash/α Ari	N16-Vis/α1 Lib	N01-Ash	N16-Vis	1	1	False	False	False	False
3	-00344-04-25T09:38:37.720	1595531.902	65.245	21.782	34.545	0.002	245.900	-17.447	214.421	4.374	179.885	29.465	(0.0023132007808315943, 34.54542979852138)	(4.373831799975536, 214.4211304818763)	-343	1595526.902	N04-Roh/δ Tau	N18-Jye/σ Sco	N04-Roh	N18-Jye	1	2	False	False	False	False
3	-00344-05-24T20:48:40.858	1595561.367	95.675	23.649	62.628	0.002	275.037	-21.032	242.124	2.635	179.508	29.536	(0.0020621878405456713, 62.62781165922081)	(2.634805671238739, 242.12435527319295)	-343	1595556.367	N06-Ard/γ Gem	N20-PAsh/δ Sgr	N06-Ard	N20-PAsh	1	2	False	False	False	False
3	-00344-06-23T09:41:09.639	1595590.904	125.711	19.664	90.775	0.001	304.647	-19.667	269.789	0.228	179.024	29.721	(0.001360562720533706, 90.7750476919302)	(0.22769886804375386, 269.7885190445543)	-343	1595585.904	N08-Pus/δ Cnc	N22-Shr/β Aql	N08-Pus	N22-Shr	1	3	False	False	False	False
4	-00344-07-23T02:59:50.692	1595620.625	153.953	10.939	119.329	0.000	334.609	-13.233	299.087	-2.371	179.765	29.695	(0.0003503989710876891, 119.32918151494079)	(-2.370954172624087, 299.08654263685617)	-343	1595615.625	N10-Mag/α Leo	N24-Sha/λ Aqr	N10-Mag	N24-Sha	1	3	False	False	False	False
4	-00344-08-21T19:40:18.886	1595650.320	180.776	-0.339	148.276	-0.001	2.289	-3.665	328.044	-4.274	179.770	29.703	(-0.000716444264654861, 148.2762354003042)	(-4.273792319898179, 328.0441572667916)	-343	1595645.320	N12-UPal/β Leo	N25-PBha/β Peg	N12-UPal	N25-PBha	1	3	False	False	False	False
4	-00344-09-20T12:33:04.719	1595680.023	208.157	-11.729	177.744	-0.002	29.802	7.004	357.599	-4.992	179.851	29.630	(-0.0015609850510059863, 177.7439350937598)	(-4.99201879330116, 357.5990122809601)	-343	1595675.023	N15-Swa/α Boo	N27-Rev/ε Psc	N15-Swa	N27-Rev	1	4	False	False	True	True
3	-00344-10-20T03:40:24.077	1595709.653	237.955	-20.454	207.615	-0.002	58.295	16.137	27.020	-4.285	179.395	29.656	(-0.001953982378700576, 207.6153788608441)	(-4.285499192918245, 27.01967371987632)	-343	1595704.653	N17-Anu/δ Sco	N03-Kri/* 19 Tau	N17-Anu	N03-Kri	1	4	False	False	False	False
3	-00344-11-18T19:25:17.625	1595739.309	270.434	-23.751	237.822	-0.002	90.249	21.495	57.669	-2.255	179.835	29.567	(-0.0017942334447637188, 237.82244736197876)	(-2.254561581529429, 57.6691640438042)	-343	1595734.309	N20-PAsh/γ Sgr	N05-Mrg/α Ori	N20-PAsh	N05-Mrg	1	5	False	False	False	False
3	-00344-12-18T09:02:19.509	1595768.877	302.827	-20.294	267.988	-0.001	122.970	20.733	88.033	0.459	180.035	29.540	(-0.0011192131693383883, 267.9879429509601)	(0.45868350339150493, 88.0333484931228)	-343	1595763.877	N22-Shr/α Aql	N07-Pun/β Gem	N22-Shr	N07-Pun	1	5	False	False	False	False
2	-00343-01-16T21:59:48.400	1595798.417	332.594	-11.452	297.900	-0.000	154.679	13.959	118.899	3.072	180.992	29.306	(-9.59474287591188e-05, 297.90048354717936)	(3.071625677597021, 118.89943420206907)	-342	1595793.417	N23-Dha/γ2 Del	N10-Mag/α Leo	N23-Dha	N10-Mag	1	0	False	False	False	False
3	-00343-02-15T05:20:45.553	1595827.723	359.743	-0.115	327.153	0.001	181.359	4.450	146.885	4.617	179.730	29.342	(0.0009857708921126361, 327.1527754785117)	(4.616919862836278, 146.8847448895518)	-342	1595822.723	N25-PBha/β Peg	N12-UPal/β Leo	N25-PBha	N12-UPal	1	0	False	False	False	False
3	-00343-03-16T13:33:17.818	1595857.065	26.426	11.079	355.937	0.002	207.961	-6.350	175.653	4.956	179.719	29.343	(0.0018470376638255524, 355.9373675036615)	(4.955714929055804, 175.6531935226338)	-342	1595852.065	N27-Rev/ε Psc	N15-Swa/α Boo	N27-Rev	N15-Swa	1	1	False	False	False	False
3	-00343-04-14T21:46:48.408	1595886.408	54.464	19.701	24.267	0.002	235.329	-15.826	204.161	3.958	179.902	29.413	(0.0022746451717254542, 24.266735493493968)	(3.9578765018758433, 204.1607442460609)	-342	1595881.407	N03-Kri/* 17 Tau	N17-Anu/δ Sco	N03-Kri	N17-Anu	1	1	False	False	False	False
2	-00343-05-14T07:42:06.564	1595915.821	84.448	23.653	52.359	0.002	265.155	-21.800	232.933	1.873	180.585	29.372	(0.0021885463719275673, 52.35896558705632)	(1.8733809777400954, 232.9327279751184)	-342	1595910.821	N05-Mrg/λ Ori	N19-Mul/θ Sco	N05-Mrg	N19-Mul	1	2	False	False	False	False
3	-00343-06-12T16:37:24.135	1595945.193	114.749	21.784	80.322	0.002	294.697	-22.383	260.162	-0.584	179.852	29.486	(0.001624319312691586, 80.32159573196517)	(-0.5835075210252301, 260.1620252372765)	-342	1595940.193	N07-Pun/β Gem	N21-UAsh/τ Sgr	N07-Pun	N21-UAsh	1	2	False	False	False	False
3	-00343-07-12T04:17:14.937	1595974.679	143.545	14.655	108.537	0.001	324.010	-17.607	287.992	-2.937	179.463	29.576	(0.0007099340589238327, 108.53744449740424)	(-2.937341685853762, 287.9917216540552)	-342	1595969.679	N10-Mag/ε Leo	N23-Dha/γ2 Del	N10-Mag	N23-Dha	1	3	False	False	False	False
3	-00343-08-10T18:07:07.949	1596004.255	170.602	4.112	137.193	-0.000	351.519	-8.675	316.207	-4.548	179.017	29.774	(-0.00032119142503132347, 137.1933573801339)	(-4.547880330688317, 316.20655575027837)	-342	1595999.255	N12-UPal/* 93 Leo	N25-PBha/α Peg	N12-UPal	N25-PBha	1	3	False	False	False	False
4	-00343-09-09T12:41:19.251	1596034.029	197.578	-7.568	166.533	-0.001	19.266	2.913	346.306	-4.943	179.772	29.764	(-0.0012316374327761795, 166.53301300802613)	(-4.943002934970316, 346.3062486060597)	-342	1596029.029	N13-Has/β Crv	N27-Rev/ε Psc	N13-Has	N27-Rev	1	4	False	False	False	False
4	-00343-10-09T07:01:35.821	1596063.793	226.410	-17.677	196.374	-0.002	47.288	13.880	16.146	-3.881	179.765	29.779	(-0.001775328573673679, 196.3739737555643)	(-3.8812154930313496, 16.145882707107113)	-342	1596058.793	N16-Vis/α2 Lib	N02-Bha/* 39 Ari	N16-Vis	N02-Bha	1	4	False	False	False	False
4	-00343-11-08T01:42:44.600	1596093.571	258.205	-23.304	226.619	-0.002	78.178	21.661	46.469	-1.634	179.839	29.676	(-0.0018081898895500105, 226.61944283955236)	(-1.633534189321334, 46.469101161786)	-342	1596088.571	N19-Mul/ζ2 Sco	N05-Mrg/γ Ori	N19-Mul	N05-Mrg	1	5	False	False	False	False
3	-00343-12-07T17:56:49.512	1596123.248	291.122	-22.318	256.914	-0.001	110.622	23.467	76.305	1.072	179.380	29.649	(-0.0013231018679430236, 256.9135708033972)	(1.07224654308321, 76.3046100942129)	-342	1596118.248	N21-UAsh/τ Sgr	N07-Pun/α Gem	N21-UAsh	N07-Pun	1	5	False	False	False	False
3	-00342-01-06T09:31:52.249	1596152.897	322.088	-15.132	287.050	-0.000	143.147	18.500	106.940	3.516	179.881	29.498	(-0.00043195493740300897, 287.049535727518)	(3.515725265402869, 106.93959218560774)	-341	1596147.897	N23-Dha/γ2 Del	N10-Mag/ε Leo	N23-Dha	N10-Mag	1	0	False	False	False	False
3	-00342-02-04T21:29:23.696	1596182.395	350.112	-4.324	316.664	0.001	172.094	8.759	136.707	4.852	180.039	29.374	(0.0006239051417890103, 316.6638224668477)	(4.852015879575775, 136.70727810969012)	-341	1596177.395	N25-PBha/α Peg	N12-UPal/* 93 Leo	N25-PBha	N12-UPal	1	0	False	False	False	False
3	-00342-03-06T06:28:11.237	1596211.770	16.758	7.229	345.660	0.002	198.493	-2.747	165.533	4.800	179.874	29.313	(0.0015536740844454163, 345.6604307178207)	(4.799642865985882, 165.53261339675674)	-341	1596206.770	N27-Rev/ε Psc	N13-Has/β Crv	N27-Rev	N13-Has	1	1	False	False	False	False
3	-00342-04-04T13:58:20.597	1596241.082	44.121	17.031	14.110	0.002	224.876	-13.628	193.821	3.467	179.718	29.304	(0.0021156838722683853, 14.109718904466266)	(3.4665315661159117, 193.82117999899302)	-341	1596236.082	N02-Bha/* 35 Ari	N16-Vis/α2 Lib	N02-Bha	N16-Vis	1	1	False	False	False	False
3	-00342-05-03T21:16:32.268	1596270.386	73.388	22.864	42.184	0.002	253.293	-21.619	221.943	1.223	179.769	29.327	(0.002195950706962225, 42.18387694772028)	(1.223485785789423, 221.94277118131942)	-341	1596265.386	N04-Roh/α Tau	N18-Jye/ε Sco	N04-Roh	N18-Jye	1	2	False	False	False	False
3	-00342-06-02T05:07:04.717	1596299.713	103.777	23.142	70.109	0.002	283.842	-24.480	250.028	-1.340	179.931	29.395	(0.0017987768304152797, 70.10863769895604)	(-1.339779366975681, 250.02786539583067)	-341	1596294.713	N06-Ard/γ Gem	N21-UAsh/σ Sgr	N06-Ard	N21-UAsh	1	2	False	False	False	False
2	-00342-07-01T14:35:31.691	1596329.108	133.219	17.782	98.158	0.001	314.608	-21.116	278.474	-3.569	180.326	29.412	(0.0010097303230936882, 98.15791622028054)	(-3.569160747904221, 278.47393377838114)	-341	1596324.108	N09-Asl/δ Hya	N23-Dha/β Del	N09-Asl	N23-Dha	1	3	False	False	False	False
3	-00342-07-31T00:28:32.494	1596358.520	160.683	8.284	126.504	0.000	342.431	-12.796	306.360	-4.826	179.862	29.530	(1.7436440262010032e-06, 126.50408773671305)	(-4.825884629457549, 306.3595977165993)	-341	1596353.520	N11-PPal/δ Leo	N24-Sha/λ Aqr	N11-PPal	N24-Sha	1	3	False	False	False	False
