jd	date	yr	season	rtu	sun_lon	sun_naks	sun_naks_by_angle	moon_lat	moon_lon	moon_naks	moon_naks_by_angle	moon_phase	moon_sun_diff	sun_न	moon_न	sun_न_by_angle	moon_न_by_angle	sun_naks_angle	moon_naks_angle
809648.75	-2496-08-23	-2496	3	R3-varṣā	147.99	N15-Swa/α Boo	N14-Chi/α Vir	-1.49	147.39	N15-Swa/α Boo	N14-Chi/α Vir	0	0	N15-Swa	N15-Swa	N14-Chi	N14-Chi	6.59	5.75
809664.25	-2496-09-07	-2496	4	R4-śarat	163.64	N16-Vis/α2 Lib	N16-Vis/α2 Lib	2.69	342.03	N02-Bha/* 35 Ari	N02-Bha/* 41 Ari	1	178	N16-Vis	N02-Bha	N16-Vis	N02-Bha	1.10	8.48
809678.75	-2496-09-22	-2496	4	R4-śarat	178.38	N17-Anu/δ Sco	N17-Anu/δ Sco	-4.01	181.65	N17-Anu/ω1 Sco	N17-Anu/π Sco	0	3	N17-Anu	N17-Anu	N17-Anu	N17-Anu	2.41	1.31
809694.25	-2496-10-07	-2496	4	R4-śarat	194.21	N18-Jye/ε Sco	N18-Jye/α Sco	4.77	19.39	N05-Mrg/γ Ori	N04-Roh/ε Tau	1	174	N18-Jye	N05-Mrg	N18-Jye	N04-Roh	7.77	15.43
809707.75	-2496-10-21	-2496	4	R4-śarat	208.02	N20-PAsh/γ Sgr	N20-PAsh/γ Sgr	-4.84	202.75	N19-Mul/λ Sco	N20-PAsh/γ Sgr	0	5	N20-PAsh	N19-Mul	N20-PAsh	N20-PAsh	6.22	6.49
809723.25	-2496-11-05	-2496	5	R5-hemanta	223.86	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	4.99	42.64	N07-Pun/α Gem	N07-Pun/α Gem	1	178	N21-UAsh	N07-Pun	N21-UAsh	N07-Pun	4.37	7.27
809737.75	-2496-11-20	-2496	5	R5-hemanta	238.65	N22-Shr/α Aql	N21-UAsh/τ Sgr	-4.70	235.59	N22-Shr/α Aql	N21-UAsh/τ Sgr	0	3	N22-Shr	N22-Shr	N21-UAsh	N21-UAsh	16.42	12.80
809753.25	-2496-12-05	-2496	5	R5-hemanta	254.36	N23-Dha/β Del	N24-Sha/λ Aqr	3.38	81.25	N10-Mag/μ Leo	N10-Mag/η Leo	1	173	N23-Dha	N10-Mag	N24-Sha	N10-Mag	24.93	4.50
809767.75	-2496-12-20	-2496	5	R5-hemanta	268.96	N23-Dha/α Αqr	N24-Sha/λ Aqr	-2.86	268.17	N23-Dha/α Αqr	N24-Sha/λ Aqr	0	0	N23-Dha	N23-Dha	N24-Sha	N24-Sha	10.33	11.44
809782.25	-2495-01-03	-2495	6	R6-śiśira	283.44	N24-Sha/λ Aqr	N24-Sha/λ Aqr	1.52	104.33	N12-UPal/* 93 Leo	N11-PPal/θ Leo	1	179	N24-Sha	N12-UPal	N24-Sha	N11-PPal	4.15	8.66
809797.75	-2495-01-19	-2495	6	R6-śiśira	298.77	N25-PBha/β Peg	N26-UBha/γ Peg	0.01	301.24	N25-PBha/β Peg	N26-UBha/γ Peg	0	2	N25-PBha	N25-PBha	N26-UBha	N26-UBha	15.02	13.82
809811.25	-2495-02-01	-2495	6	R6-śiśira	312.00	N26-UBha/α And	N27-Rev/ε Psc	-0.57	127.26	N13-Has/γ Crv	N13-Has/δ Crv	1	175	N26-UBha	N13-Has	N27-Rev	N13-Has	3.48	12.03
809826.75	-2495-02-17	-2495	6	R6-śiśira	327.05	N01-Ash/γ Ari	N01-Ash/γ Ari	1.91	322.62	N27-Rev/ε Psc	N27-Rev/ε Psc	0	4	N01-Ash	N27-Rev	N01-Ash	N27-Rev	8.03	7.32
809841.25	-2495-03-03	-2495	1	R1-vasanta	341.02	N02-Bha/* 35 Ari	N02-Bha/* 41 Ari	-3.49	163.62	N16-Vis/α2 Lib	N16-Vis/α2 Lib	1	177	N02-Bha	N16-Vis	N02-Bha	N16-Vis	11.34	4.39
809856.75	-2495-03-19	-2495	1	R1-vasanta	355.86	N03-Kri/* 17 Tau	N03-Kri/* 23 Tau	4.31	358.13	N03-Kri/* 27 Tau	N03-Kri/* 20 Tau	0	2	N03-Kri	N03-Kri	N03-Kri	N03-Kri	3.88	0.76
809870.25	-2495-04-01	-2495	1	R1-vasanta	8.72	N04-Roh/α Tau	N04-Roh/ε Tau	-4.59	185.61	N18-Jye/σ Sco	N18-Jye/σ Sco	1	176	N04-Roh	N18-Jye	N04-Roh	N18-Jye	4.03	1.12
809885.75	-2495-04-17	-2495	1	R1-vasanta	23.46	N05-Mrg/λ Ori	N05-Mrg/λ Ori	4.97	21.05	N05-Mrg/λ Ori	N04-Roh/ε Tau	0	2	N05-Mrg	N05-Mrg	N05-Mrg	N04-Roh	14.10	16.96
809900.25	-2495-05-01	-2495	2	R2-grīṣma	37.23	N06-Ard/γ Gem	N06-Ard/γ Gem	-4.87	219.63	N21-UAsh/σ Sgr	N21-UAsh/σ Sgr	1	177	N06-Ard	N21-UAsh	N06-Ard	N21-UAsh	7.29	2.15
809914.75	-2495-05-16	-2495	2	R2-grīṣma	51.03	N07-Pun/β Gem	N07-Pun/β Gem	4.78	44.33	N07-Pun/α Gem	N07-Pun/α Gem	0	6	N07-Pun	N07-Pun	N07-Pun	N07-Pun	6.49	6.28
809929.25	-2495-05-30	-2495	2	R2-grīṣma	64.89	N08-Pus/δ Cnc	N08-Pus/δ Cnc	-4.10	240.61	N22-Shr/β Aql	N21-UAsh/τ Sgr	1	175	N08-Pus	N22-Shr	N08-Pus	N21-UAsh	1.53	17.80
809944.75	-2495-06-15	-2495	2	R2-grīṣma	79.78	N10-Mag/μ Leo	N10-Mag/η Leo	2.62	83.00	N10-Mag/ζ Leo	N10-Mag/η Leo	0	3	N10-Mag	N10-Mag	N10-Mag	N10-Mag	7.36	3.22
809959.25	-2495-06-29	-2495	3	R3-varṣā	93.83	N11-PPal/δ Leo	N10-Mag/α Leo	-1.74	273.14	N23-Dha/α Αqr	N24-Sha/λ Aqr	1	179	N11-PPal	N23-Dha	N10-Mag	N24-Sha	5.93	6.35
809973.75	-2495-07-14	-2495	3	R3-varṣā	107.99	N12-UPal/* 93 Leo	N11-PPal/θ Leo	0.57	106.41	N12-UPal/* 93 Leo	N11-PPal/θ Leo	0	1	N12-UPal	N12-UPal	N11-PPal	N11-PPal	11.77	10.43
809989.25	-2495-07-29	-2495	3	R3-varṣā	123.28	N13-Has/γ Crv	N13-Has/δ Crv	1.24	305.80	N26-UBha/γ Peg	N27-Rev/ε Psc	1	177	N13-Has	N26-UBha	N13-Has	N27-Rev	14.38	9.57
810003.75	-2495-08-13	-2495	3	R3-varṣā	137.72	N13-Has/β Crv	N14-Chi/α Vir	-2.77	144.22	N15-Swa/α Boo	N14-Chi/α Vir	0	6	N13-Has	N15-Swa	N14-Chi	N14-Chi	4.32	2.75
810018.25	-2495-08-27	-2495	4	R4-śarat	152.28	N15-Swa/α Boo	N16-Vis/α1 Lib	2.96	326.84	N01-Ash/γ Ari	N01-Ash/γ Ari	1	174	N15-Swa	N01-Ash	N16-Vis	N01-Ash	10.67	5.76
810032.75	-2495-09-11	-2495	4	R4-śarat	166.95	N16-Vis/α2 Lib	N16-Vis/α2 Lib	-4.20	166.75	N16-Vis/α2 Lib	N16-Vis/α2 Lib	0	0	N16-Vis	N16-Vis	N16-Vis	N16-Vis	4.10	6.32
810048.25	-2495-09-26	-2495	4	R4-śarat	182.72	N17-Anu/ω1 Sco	N17-Anu/ω1 Sco	4.75	361.38	N03-Kri/* 27 Tau	N03-Kri/* 27 Tau	1	178	N17-Anu	N03-Kri	N17-Anu	N03-Kri	1.51	3.49
810062.75	-2495-10-11	-2495	4	R4-śarat	197.54	N19-Mul/ζ2 Sco	N18-Jye/α Sco	-4.96	202.32	N19-Mul/λ Sco	N20-PAsh/γ Sgr	0	4	N19-Mul	N19-Mul	N18-Jye	N20-PAsh	10.76	6.89
810078.25	-2495-10-26	-2495	5	R5-hemanta	213.39	N20-PAsh/ε Sgr	N20-PAsh/λ Sgr	4.67	37.71	N06-Ard/γ Gem	N07-Pun/α Gem	1	175	N20-PAsh	N06-Ard	N20-PAsh	N07-Pun	1.49	11.55
810091.75	-2495-11-09	-2495	5	R5-hemanta	227.19	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	-4.43	223.84	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	0	3	N21-UAsh	N21-UAsh	N21-UAsh	N21-UAsh	6.12	1.10
810107.25	-2495-11-24	-2495	5	R5-hemanta	242.97	N22-Shr/β Aql	N21-UAsh/τ Sgr	3.55	60.57	N08-Pus/δ Cnc	N08-Pus/δ Cnc	1	177	N22-Shr	N08-Pus	N21-UAsh	N08-Pus	20.63	6.90
810121.75	-2495-12-09	-2495	5	R5-hemanta	257.65	N23-Dha/γ2 Del	N24-Sha/λ Aqr	-2.33	257.11	N23-Dha/γ2 Del	N24-Sha/λ Aqr	0	0	N23-Dha	N23-Dha	N24-Sha	N24-Sha	21.64	22.27
810137.25	-2495-12-24	-2495	6	R6-śiśira	273.22	N23-Dha/α Αqr	N24-Sha/λ Aqr	0.39	98.76	N11-PPal/δ Leo	N11-PPal/θ Leo	1	174	N23-Dha	N11-PPal	N24-Sha	N11-PPal	6.07	9.47
810151.75	-2494-01-08	-2494	6	R6-śiśira	287.66	N25-PBha/α Peg	N24-Sha/λ Aqr	0.60	289.56	N25-PBha/α Peg	N24-Sha/λ Aqr	0	1	N25-PBha	N25-PBha	N24-Sha	N24-Sha	8.38	10.30
810166.25	-2494-01-22	-2494	6	R6-śiśira	301.97	N25-PBha/β Peg	N27-Rev/ε Psc	-1.75	122.04	N13-Has/γ Crv	N13-Has/δ Crv	1	179	N25-PBha	N13-Has	N27-Rev	N13-Has	13.42	13.77
810180.75	-2494-02-06	-2494	6	R6-śiśira	316.15	N27-Rev/ε Psc	N27-Rev/ε Psc	2.41	310.17	N26-UBha/α And	N27-Rev/ε Psc	0	5	N27-Rev	N26-UBha	N27-Rev	N27-Rev	1.18	5.41
810195.25	-2494-02-20	-2494	1	R1-vasanta	330.20	N01-Ash/γ Ari	N01-Ash/γ Ari	-3.55	145.42	N15-Swa/α Boo	N14-Chi/α Vir	1	175	N01-Ash	N15-Swa	N01-Ash	N14-Chi	7.07	4.15
810210.75	-2494-03-08	-2494	1	R1-vasanta	345.11	N02-Bha/* 35 Ari	N02-Bha/* 41 Ari	4.47	343.25	N02-Bha/* 35 Ari	N02-Bha/* 41 Ari	0	1	N02-Bha	N02-Bha	N02-Bha	N02-Bha	10.25	6.35
810225.25	-2494-03-22	-2494	1	R1-vasanta	358.97	N03-Kri/* 27 Tau	N03-Kri/* 27 Tau	-4.97	183.15	N17-Anu/ω1 Sco	N17-Anu/π Sco	1	175	N03-Kri	N17-Anu	N03-Kri	N17-Anu	3.59	2.42
810240.75	-2494-04-07	-2494	1	R1-vasanta	13.72	N05-Mrg/γ Ori	N04-Roh/ε Tau	4.90	17.79	N05-Mrg/γ Ori	N04-Roh/ε Tau	0	4	N05-Mrg	N05-Mrg	N04-Roh	N04-Roh	8.22	14.14
810254.25	-2494-04-20	-2494	1	R1-vasanta	26.55	N05-Mrg/α Ori	N06-Ard/γ Gem	-4.74	205.76	N19-Mul/ι1 Sco	N20-PAsh/γ Sgr	1	179	N05-Mrg	N19-Mul	N06-Ard	N20-PAsh	12.57	3.65
810269.75	-2494-05-06	-2494	2	R2-grīṣma	41.28	N06-Ard/γ Gem	N06-Ard/γ Gem	4.18	40.18	N06-Ard/γ Gem	N07-Pun/α Gem	0	1	N06-Ard	N06-Ard	N06-Ard	N07-Pun	8.52	9.70
810284.25	-2494-05-20	-2494	2	R2-grīṣma	55.09	N07-Pun/β Gem	N07-Pun/β Gem	-2.90	240.71	N22-Shr/β Aql	N21-UAsh/τ Sgr	1	174	N07-Pun	N22-Shr	N07-Pun	N21-UAsh	7.29	17.96
810298.75	-2494-06-04	-2494	2	R2-grīṣma	68.97	N09-Asl/σ Hya	N08-Pus/δ Cnc	2.75	62.83	N08-Pus/δ Cnc	N08-Pus/δ Cnc	0	6	N09-Asl	N08-Pus	N08-Pus	N08-Pus	2.56	4.60
810313.25	-2494-06-18	-2494	2	R2-grīṣma	82.93	N10-Mag/ζ Leo	N10-Mag/α Leo	-1.15	261.87	N23-Dha/β Αqr	N24-Sha/λ Aqr	1	178	N10-Mag	N23-Dha	N10-Mag	N24-Sha	4.97	17.45
810328.75	-2494-07-04	-2494	3	R3-varṣā	97.98	N11-PPal/δ Leo	N11-PPal/θ Leo	-0.56	100.60	N11-PPal/θ Leo	N11-PPal/θ Leo	0	2	N11-PPal	N11-PPal	N11-PPal	N11-PPal	10.06	10.15
810343.25	-2494-07-18	-2494	3	R3-varṣā	112.18	N12-UPal/β Leo	N12-UPal/β Leo	1.84	294.60	N25-PBha/β Peg	N24-Sha/λ Aqr	1	177	N12-UPal	N25-PBha	N12-UPal	N24-Sha	12.75	15.44
810357.75	-2494-08-02	-2494	3	R3-varṣā	126.51	N13-Has/γ Crv	N13-Has/δ Crv	-2.61	123.92	N13-Has/γ Crv	N13-Has/δ Crv	0	2	N13-Has	N13-Has	N13-Has	N13-Has	12.83	11.90
810373.25	-2494-08-17	-2494	3	R3-varṣā	141.98	N15-Swa/α Boo	N14-Chi/α Vir	4.16	327.10	N01-Ash/γ Ari	N01-Ash/γ Ari	1	174	N15-Swa	N01-Ash	N14-Chi	N01-Ash	1.84	4.77
810387.75	-2494-09-01	-2494	4	R4-śarat	156.57	N16-Vis/α1 Lib	N16-Vis/α1 Lib	-4.78	162.45	N16-Vis/α1 Lib	N16-Vis/α2 Lib	0	5	N16-Vis	N16-Vis	N16-Vis	N16-Vis	6.40	5.64
810402.25	-2494-09-15	-2494	4	R4-śarat	171.27	N16-Vis/α2 Lib	N16-Vis/α2 Lib	4.89	347.97	N02-Bha/* 39 Ari	N02-Bha/* 41 Ari	1	176	N16-Vis	N02-Bha	N16-Vis	N02-Bha	8.38	5.66
810416.75	-2494-09-30	-2494	4	R4-śarat	186.05	N18-Jye/σ Sco	N18-Jye/σ Sco	-4.97	185.50	N18-Jye/σ Sco	N18-Jye/σ Sco	0	0	N18-Jye	N18-Jye	N18-Jye	N18-Jye	3.51	1.50
810432.25	-2494-10-15	-2494	4	R4-śarat	201.89	N19-Mul/ν Sco	N20-PAsh/γ Sgr	4.57	21.63	N05-Mrg/λ Ori	N04-Roh/ε Tau	1	179	N19-Mul	N05-Mrg	N20-PAsh	N04-Roh	9.48	17.30
810446.75	-2494-10-30	-2494	5	R5-hemanta	216.73	N21-UAsh/φ Sgr	N20-PAsh/λ Sgr	-3.51	222.22	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	0	5	N21-UAsh	N21-UAsh	N20-PAsh	N21-UAsh	2.86	0.89
810462.25	-2494-11-14	-2494	5	R5-hemanta	232.55	N22-Shr/α Aql	N21-UAsh/τ Sgr	2.48	56.62	N07-Pun/β Gem	N07-Pun/β Gem	1	175	N22-Shr	N07-Pun	N21-UAsh	N07-Pun	10.66	6.32
810475.75	-2494-11-28	-2494	5	R5-hemanta	246.28	N23-Dha/ε Αqr	N21-UAsh/τ Sgr	-1.85	244.10	N22-Shr/β Aql	N21-UAsh/τ Sgr	0	2	N23-Dha	N22-Shr	N21-UAsh	N21-UAsh	23.87	21.44
810491.25	-2494-12-13	-2494	5	R5-hemanta	261.94	N23-Dha/β Αqr	N24-Sha/λ Aqr	0.54	78.89	N10-Mag/ε Leo	N10-Mag/η Leo	1	176	N23-Dha	N10-Mag	N24-Sha	N10-Mag	17.35	7.80
810505.75	-2494-12-28	-2494	6	R6-śiśira	276.48	N24-Sha/λ Aqr	N24-Sha/λ Aqr	1.20	278.14	N24-Sha/λ Aqr	N24-Sha/λ Aqr	0	1	N24-Sha	N24-Sha	N24-Sha	N24-Sha	2.81	1.79
810521.25	-2493-01-12	-2493	6	R6-śiśira	291.88	N25-PBha/α Peg	N24-Sha/λ Aqr	-2.76	116.29	N12-UPal/β Leo	N12-UPal/β Leo	1	175	N25-PBha	N12-UPal	N24-Sha	N12-UPal	12.59	16.60
810535.75	-2493-01-27	-2493	6	R6-śiśira	306.14	N26-UBha/γ Peg	N27-Rev/ε Psc	3.77	311.08	N26-UBha/α And	N27-Rev/ε Psc	0	4	N26-UBha	N26-UBha	N27-Rev	N27-Rev	9.26	5.16
810550.25	-2493-02-10	-2493	6	R6-śiśira	320.28	N27-Rev/ε Psc	N27-Rev/ε Psc	-4.27	139.69	N14-Chi/α Vir	N14-Chi/α Vir	1	179	N27-Rev	N14-Chi	N27-Rev	N14-Chi	5.00	3.15
810564.75	-2493-02-25	-2493	1	R1-vasanta	334.31	N01-Ash/α Ari	N01-Ash/γ Ari	4.73	331.84	N01-Ash/β Ari	N01-Ash/γ Ari	0	2	N01-Ash	N01-Ash	N01-Ash	N01-Ash	7.79	2.47
810579.25	-2493-03-11	-2493	1	R1-vasanta	348.23	N02-Bha/* 39 Ari	N03-Kri/* 17 Tau	-4.99	163.35	N16-Vis/α2 Lib	N16-Vis/α2 Lib	1	175	N02-Bha	N16-Vis	N03-Kri	N16-Vis	9.71	5.85
810594.75	-2493-03-27	-2493	1	R1-vasanta	3.03	N04-Roh/γ Tau	N04-Roh/ε Tau	4.82	4.63	N04-Roh/δ Tau	N03-Kri/* 27 Tau	0	1	N04-Roh	N04-Roh	N04-Roh	N03-Kri	4.30	6.62
810609.25	-2493-04-10	-2493	1	R1-vasanta	16.82	N05-Mrg/γ Ori	N04-Roh/α Tau	-4.18	201.99	N19-Mul/ν Sco	N20-PAsh/γ Sgr	1	174	N05-Mrg	N19-Mul	N04-Roh	N20-PAsh	10.97	7.38
810623.75	-2493-04-25	-2493	2	R2-grīṣma	30.60	N05-Mrg/α Ori	N06-Ard/γ Gem	3.96	25.71	N05-Mrg/α Ori	N06-Ard/γ Gem	0	4	N05-Mrg	N05-Mrg	N06-Ard	N06-Ard	9.57	15.79
810638.25	-2493-05-09	-2493	2	R2-grīṣma	44.38	N07-Pun/α Gem	N07-Pun/β Gem	-2.67	225.01	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	1	179	N07-Pun	N21-UAsh	N07-Pun	N21-UAsh	9.75	2.73
810653.75	-2493-05-25	-2493	2	R2-grīṣma	59.16	N08-Pus/δ Cnc	N08-Pus/δ Cnc	1.43	59.87	N08-Pus/δ Cnc	N08-Pus/δ Cnc	0	0	N08-Pus	N08-Pus	N08-Pus	N08-Pus	7.25	6.73
810667.25	-2493-06-07	-2493	2	R2-grīṣma	72.10	N09-Asl/ζ Hya	N08-Pus/δ Cnc	-0.76	247.56	N23-Dha/ε Αqr	N21-UAsh/τ Sgr	1	175	N09-Asl	N23-Dha	N08-Pus	N21-UAsh	5.69	25.02
810682.75	-2493-06-23	-2493	2	R2-grīṣma	87.05	N10-Mag/γ Leo	N10-Mag/α Leo	-0.54	81.85	N10-Mag/μ Leo	N10-Mag/α Leo	0	5	N10-Mag	N10-Mag	N10-Mag	N10-Mag	0.87	6.09
810697.25	-2493-07-07	-2493	3	R3-varṣā	101.16	N11-PPal/θ Leo	N11-PPal/θ Leo	2.34	282.53	N24-Sha/λ Aqr	N24-Sha/λ Aqr	1	178	N11-PPal	N24-Sha	N11-PPal	N24-Sha	9.57	4.09
810712.75	-2493-07-23	-2493	3	R3-varṣā	116.37	N12-UPal/β Leo	N12-UPal/β Leo	-3.52	118.56	N12-UPal/β Leo	N13-Has/γ Crv	0	2	N12-UPal	N12-UPal	N12-UPal	N13-Has	14.13	14.85
810727.25	-2493-08-06	-2493	3	R3-varṣā	130.75	N13-Has/α Crv	N14-Chi/α Vir	4.47	316.06	N27-Rev/ε Psc	N27-Rev/ε Psc	1	174	N13-Has	N27-Rev	N14-Chi	N27-Rev	11.05	3.64
810741.75	-2493-08-21	-2493	3	R3-varṣā	145.25	N15-Swa/α Boo	N14-Chi/α Vir	-4.69	141.68	N14-Chi/α Vir	N14-Chi/α Vir	0	3	N15-Swa	N14-Chi	N14-Chi	N14-Chi	4.03	2.89
810756.25	-2493-09-04	-2493	4	R4-śarat	159.87	N16-Vis/α1 Lib	N16-Vis/α1 Lib	5.00	336.92	N01-Ash/α Ari	N01-Ash/α Ari	1	177	N16-Vis	N01-Ash	N16-Vis	N01-Ash	3.17	5.14
810771.75	-2493-09-20	-2493	4	R4-śarat	175.60	N17-Anu/δ Sco	N17-Anu/δ Sco	-4.73	180.30	N17-Anu/δ Sco	N17-Anu/π Sco	0	4	N17-Anu	N17-Anu	N17-Anu	N17-Anu	4.94	0.47
810786.25	-2493-10-04	-2493	4	R4-śarat	190.39	N18-Jye/α Sco	N18-Jye/α Sco	4.34	9.56	N04-Roh/α Tau	N04-Roh/ε Tau	1	179	N18-Jye	N04-Roh	N18-Jye	N04-Roh	4.91	8.16
810800.75	-2493-10-19	-2493	4	R4-śarat	205.22	N19-Mul/ι1 Sco	N20-PAsh/γ Sgr	-3.56	203.55	N19-Mul/θ Sco	N20-PAsh/γ Sgr	0	1	N19-Mul	N19-Mul	N20-PAsh	N20-PAsh	7.27	6.14
810816.25	-2493-11-03	-2493	5	R5-hemanta	221.08	N21-UAsh/ζ Sgr	N21-UAsh/σ Sgr	2.12	42.39	N06-Ard/γ Gem	N07-Pun/α Gem	1	178	N21-UAsh	N06-Ard	N21-UAsh	N07-Pun	2.93	9.57
810830.75	-2493-11-18	-2493	5	R5-hemanta	235.87	N22-Shr/α Aql	N21-UAsh/τ Sgr	-0.46	241.12	N22-Shr/β Aql	N21-UAsh/τ Sgr	0	5	N22-Shr	N22-Shr	N21-UAsh	N21-UAsh	13.76	18.73
810846.25	-2493-12-03	-2493	5	R5-hemanta	251.60	N23-Dha/ε Αqr	N24-Sha/λ Aqr	-0.91	76.15	N10-Mag/ε Leo	N08-Pus/δ Cnc	1	175	N23-Dha	N10-Mag	N24-Sha	N08-Pus	27.68	9.77
810859.75	-2493-12-17	-2493	5	R5-hemanta	265.22	N23-Dha/β Αqr	N24-Sha/λ Aqr	1.57	263.48	N23-Dha/β Αqr	N24-Sha/λ Aqr	0	1	N23-Dha	N23-Dha	N24-Sha	N24-Sha	14.07	15.90
810875.25	-2492-01-01	-2492	6	R6-śiśira	280.72	N24-Sha/λ Aqr	N24-Sha/λ Aqr	-2.74	97.93	N11-PPal/δ Leo	N10-Mag/α Leo	1	177	N24-Sha	N11-PPal	N24-Sha	N10-Mag	1.45	10.43
810889.75	-2492-01-16	-2492	6	R6-śiśira	295.09	N25-PBha/β Peg	N24-Sha/λ Aqr	4.09	298.77	N25-PBha/β Peg	N26-UBha/γ Peg	0	3	N25-PBha	N25-PBha	N24-Sha	N26-UBha	15.81	11.78
810905.25	-2492-01-31	-2492	6	R6-śiśira	310.31	N26-UBha/α And	N27-Rev/ε Psc	-4.75	134.44	N13-Has/β Crv	N13-Has/δ Crv	1	175	N26-UBha	N13-Has	N27-Rev	N13-Has	5.13	7.66
810918.75	-2492-02-14	-2492	6	R6-śiśira	323.44	N01-Ash/γ Ari	N27-Rev/ε Psc	4.87	320.30	N27-Rev/ε Psc	N27-Rev/ε Psc	0	3	N01-Ash	N27-Rev	N27-Rev	N27-Rev	8.13	6.34
810934.25	-2492-02-29	-2492	1	R1-vasanta	338.40	N01-Ash/α Ari	N01-Ash/γ Ari	-4.99	157.69	N16-Vis/α1 Lib	N16-Vis/α2 Lib	1	179	N01-Ash	N16-Vis	N01-Ash	N16-Vis	10.24	7.83
810948.75	-2492-03-15	-2492	1	R1-vasanta	352.30	N03-Kri/* 17 Tau	N03-Kri/* 17 Tau	4.62	353.64	N03-Kri/* 17 Tau	N03-Kri/* 17 Tau	0	1	N03-Kri	N03-Kri	N03-Kri	N03-Kri	6.16	3.63
810963.25	-2492-03-29	-2492	1	R1-vasanta	6.13	N04-Roh/ε Tau	N04-Roh/ε Tau	-4.32	181.24	N17-Anu/β1 Sco	N17-Anu/π Sco	1	175	N04-Roh	N17-Anu	N04-Roh	N17-Anu	3.04	0.80
810977.75	-2492-04-13	-2492	1	R1-vasanta	19.92	N05-Mrg/γ Ori	N04-Roh/α Tau	3.57	14.43	N05-Mrg/γ Ori	N04-Roh/ε Tau	0	5	N05-Mrg	N05-Mrg	N04-Roh	N04-Roh	13.69	10.65
810993.25	-2492-04-28	-2492	2	R2-grīṣma	34.64	N06-Ard/γ Gem	N06-Ard/γ Gem	-1.57	220.05	N21-UAsh/σ Sgr	N21-UAsh/σ Sgr	1	174	N06-Ard	N21-UAsh	N06-Ard	N21-UAsh	7.60	1.21
811007.75	-2492-05-13	-2492	2	R2-grīṣma	48.43	N07-Pun/α Gem	N07-Pun/β Gem	0.93	46.96	N07-Pun/α Gem	N07-Pun/β Gem	0	1	N07-Pun	N07-Pun	N07-Pun	N07-Pun	7.23	7.27
811022.25	-2492-05-27	-2492	2	R2-grīṣma	62.28	N08-Pus/δ Cnc	N08-Pus/δ Cnc	0.56	243.36	N22-Shr/β Aql	N21-UAsh/τ Sgr	1	178	N08-Pus	N22-Shr	N08-Pus	N21-UAsh	4.13	21.13
811037.75	-2492-06-12	-2492	2	R2-grīṣma	77.16	N10-Mag/ε Leo	N10-Mag/ε Leo	-2.05	80.13	N10-Mag/μ Leo	N10-Mag/α Leo	0	2	N10-Mag	N10-Mag	N10-Mag	N10-Mag	9.40	8.08
811051.25	-2492-06-25	-2492	3	R3-varṣā	90.21	N10-Mag/α Leo	N10-Mag/α Leo	2.55	266.37	N23-Dha/α Αqr	N24-Sha/λ Aqr	1	176	N10-Mag	N23-Dha	N10-Mag	N24-Sha	2.31	13.20
811066.75	-2492-07-11	-2492	3	R3-varṣā	105.32	N12-UPal/* 93 Leo	N11-PPal/θ Leo	-3.63	101.66	N11-PPal/θ Leo	N11-PPal/θ Leo	0	3	N12-UPal	N11-PPal	N11-PPal	N11-PPal	10.45	13.21
811081.25	-2492-07-25	-2492	3	R3-varṣā	119.59	N13-Has/γ Crv	N12-UPal/β Leo	4.64	302.69	N26-UBha/γ Peg	N26-UBha/γ Peg	1	176	N13-Has	N26-UBha	N12-UPal	N26-UBha	15.87	9.03
811096.75	-2492-08-10	-2492	3	R3-varṣā	134.99	N13-Has/β Crv	N14-Chi/α Vir	-4.96	137.32	N13-Has/β Crv	N14-Chi/α Vir	0	2	N13-Has	N13-Has	N14-Chi	N14-Chi	6.89	5.34
811110.25	-2492-08-23	-2492	3	R3-varṣā	148.52	N15-Swa/α Boo	N14-Chi/α Vir	4.98	324.57	N01-Ash/γ Ari	N01-Ash/γ Ari	1	176	N15-Swa	N01-Ash	N14-Chi	N01-Ash	7.11	6.66
811125.75	-2492-09-08	-2492	4	R4-śarat	164.18	N16-Vis/α2 Lib	N16-Vis/α2 Lib	-4.77	160.03	N16-Vis/α1 Lib	N16-Vis/α2 Lib	0	4	N16-Vis	N16-Vis	N16-Vis	N16-Vis	1.50	6.31
811140.25	-2492-09-22	-2492	4	R4-śarat	178.92	N17-Anu/δ Sco	N17-Anu/δ Sco	3.98	358.40	N03-Kri/* 27 Tau	N03-Kri/* 27 Tau	1	179	N17-Anu	N03-Kri	N17-Anu	N03-Kri	2.00	0.57
811155.75	-2492-10-08	-2492	4	R4-śarat	194.75	N19-Mul/ζ2 Sco	N18-Jye/α Sco	-2.68	197.92	N19-Mul/ζ2 Sco	N18-Jye/ε Sco	0	3	N19-Mul	N19-Mul	N18-Jye	N18-Jye	8.24	8.89
811170.25	-2492-10-22	-2492	4	R4-śarat	209.58	N20-PAsh/γ Sgr	N20-PAsh/λ Sgr	1.55	31.10	N05-Mrg/α Ori	N06-Ard/γ Gem	1	178	N20-PAsh	N05-Mrg	N20-PAsh	N06-Ard	4.76	10.52
