jd	date	yr	season	rtu	sun_lon	sun_naks	sun_naks_by_angle	moon_lat	moon_lon	moon_naks	moon_naks_by_angle	moon_phase	moon_sun_diff	sun_न	moon_न	sun_न_by_angle	moon_न_by_angle	sun_naks_angle	moon_naks_angle
1516774.25	-560-09-07	-560	4	R4-śarat	164.19	N13-Has/β Crv	N14-Chi/α Vir	3.50	348.84	N27-Rev/ε Psc	N01-Ash/γ Ari	1	175	N13-Has	N27-Rev	N14-Chi	N01-Ash	8.15	4.83
1516788.75	-560-09-22	-560	4	R4-śarat	178.69	N15-Swa/α Boo	N16-Vis/α2 Lib	-4.08	178.43	N15-Swa/α Boo	N16-Vis/α2 Lib	0	0	N15-Swa	N15-Swa	N16-Vis	N16-Vis	1.36	4.90
1516803.25	-560-10-06	-560	4	R4-śarat	193.29	N16-Vis/α2 Lib	N17-Anu/δ Sco	4.69	12.17	N02-Bha/* 41 Ari	N03-Kri/* 19 Tau	1	178	N16-Vis	N02-Bha	N17-Anu	N03-Kri	2.25	0.56
1516818.75	-560-10-22	-560	4	R4-śarat	209.01	N17-Anu/ω1 Sco	N18-Jye/α Sco	-4.99	211.36	N18-Jye/σ Sco	N18-Jye/ε Sco	0	2	N17-Anu	N18-Jye	N18-Jye	N18-Jye	8.00	6.53
1516833.25	-560-11-05	-560	5	R5-hemanta	223.78	N19-Mul/ζ2 Sco	N20-PAsh/λ Sgr	4.73	50.10	N05-Mrg/λ Ori	N06-Ard/γ Gem	1	173	N19-Mul	N05-Mrg	N20-PAsh	N06-Ard	5.21	11.96
1516848.75	-560-11-21	-560	5	R5-hemanta	239.61	N20-PAsh/ε Sgr	N21-UAsh/τ Sgr	-4.08	245.32	N21-UAsh/φ Sgr	N21-UAsh/τ Sgr	0	5	N20-PAsh	N21-UAsh	N21-UAsh	N21-UAsh	4.96	7.93
1516862.25	-560-12-04	-560	5	R5-hemanta	253.39	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	3.67	72.58	N07-Pun/α Gem	N07-Pun/β Gem	1	179	N21-UAsh	N07-Pun	N21-UAsh	N07-Pun	16.61	6.87
1516877.75	-560-12-20	-560	5	R5-hemanta	269.18	N22-Shr/β Aql	N24-Sha/λ Aqr	-2.65	267.12	N22-Shr/β Aql	N24-Sha/λ Aqr	0	2	N22-Shr	N22-Shr	N24-Sha	N24-Sha	24.72	26.87
1516892.25	-559-01-03	-559	6	R6-śiśira	283.88	N23-Dha/γ2 Del	N24-Sha/λ Aqr	0.89	107.87	N10-Mag/μ Leo	N10-Mag/α Leo	1	176	N23-Dha	N10-Mag	N24-Sha	N10-Mag	10.01	5.40
1516907.75	-559-01-19	-559	6	R6-śiśira	299.50	N23-Dha/α Αqr	N24-Sha/λ Aqr	0.52	303.26	N24-Sha/λ Aqr	N24-Sha/λ Aqr	0	3	N23-Dha	N24-Sha	N24-Sha	N24-Sha	5.61	9.40
1516921.25	-559-02-01	-559	6	R6-śiśira	312.99	N25-PBha/α Peg	N26-UBha/γ Peg	-1.04	129.21	N11-PPal/θ Leo	N12-UPal/β Leo	1	176	N25-PBha	N11-PPal	N26-UBha	N12-UPal	15.22	14.35
1516936.75	-559-02-17	-559	6	R6-śiśira	328.36	N25-PBha/β Peg	N27-Rev/ε Psc	2.52	326.13	N25-PBha/β Peg	N27-Rev/ε Psc	0	2	N25-PBha	N25-PBha	N27-Rev	N27-Rev	1.86	4.16
1516951.25	-559-03-03	-559	1	R1-vasanta	342.60	N27-Rev/ε Psc	N01-Ash/γ Ari	-3.67	162.39	N13-Has/β Crv	N14-Chi/α Vir	1	179	N27-Rev	N13-Has	N01-Ash	N14-Chi	7.63	6.40
1516966.75	-559-03-19	-559	1	R1-vasanta	357.69	N01-Ash/γ Ari	N02-Bha/* 41 Ari	4.76	4.64	N01-Ash/α Ari	N02-Bha/* 41 Ari	0	6	N01-Ash	N01-Ash	N02-Bha	N02-Bha	10.65	6.79
1516981.25	-559-04-02	-559	1	R1-vasanta	11.69	N02-Bha/* 35 Ari	N03-Kri/* 23 Tau	-4.96	195.08	N16-Vis/α2 Lib	N17-Anu/π Sco	1	176	N02-Bha	N16-Vis	N03-Kri	N17-Anu	3.64	0.27
1516995.75	-559-04-17	-559	1	R1-vasanta	25.60	N03-Kri/* 27 Tau	N04-Roh/ε Tau	5.00	28.33	N04-Roh/γ Tau	N04-Roh/ε Tau	0	2	N03-Kri	N04-Roh	N04-Roh	N04-Roh	5.73	11.01
1517010.25	-559-05-01	-559	2	R2-grīṣma	39.45	N04-Roh/α Tau	N06-Ard/γ Gem	-4.86	215.92	N18-Jye/α Sco	N20-PAsh/γ Sgr	1	176	N04-Roh	N18-Jye	N06-Ard	N20-PAsh	13.93	7.94
1517024.75	-559-05-16	-559	2	R2-grīṣma	53.26	N05-Mrg/α Ori	N06-Ard/γ Gem	4.32	51.91	N05-Mrg/α Ori	N06-Ard/γ Gem	0	1	N05-Mrg	N05-Mrg	N06-Ard	N06-Ard	7.38	11.48
1517040.25	-559-05-31	-559	2	R2-grīṣma	68.01	N06-Ard/γ Gem	N07-Pun/β Gem	-3.28	249.20	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	1	178	N06-Ard	N21-UAsh	N07-Pun	N21-UAsh	6.73	11.86
1517053.75	-559-06-14	-559	2	R2-grīṣma	80.87	N07-Pun/β Gem	N08-Pus/δ Cnc	2.88	75.19	N07-Pun/α Gem	N08-Pus/δ Cnc	0	5	N07-Pun	N07-Pun	N08-Pus	N08-Pus	0.17	6.53
1517069.25	-559-06-29	-559	3	R3-varṣā	95.68	N09-Asl/σ Hya	N10-Mag/η Leo	-1.61	270.66	N22-Shr/β Aql	N24-Sha/λ Aqr	1	174	N09-Asl	N22-Shr	N10-Mag	N24-Sha	6.46	23.28
1517083.75	-559-07-14	-559	3	R3-varṣā	109.62	N10-Mag/ζ Leo	N10-Mag/α Leo	-0.26	111.58	N10-Mag/ζ Leo	N10-Mag/α Leo	0	1	N10-Mag	N10-Mag	N10-Mag	N10-Mag	7.11	9.09
1517099.25	-559-07-29	-559	3	R3-varṣā	124.62	N11-PPal/δ Leo	N12-UPal/β Leo	1.56	306.00	N24-Sha/λ Aqr	N24-Sha/λ Aqr	1	178	N11-PPal	N24-Sha	N12-UPal	N24-Sha	12.48	12.24
1517112.75	-559-08-12	-559	3	R3-varṣā	137.79	N12-UPal/β Leo	N13-Has/δ Crv	-2.18	133.42	N12-UPal/* 93 Leo	N13-Has/γ Crv	0	4	N12-UPal	N12-UPal	N13-Has	N13-Has	14.48	15.72
1517128.25	-559-08-27	-559	4	R4-śarat	153.04	N13-Has/γ Crv	N14-Chi/α Vir	3.34	328.60	N25-PBha/β Peg	N27-Rev/ε Psc	1	175	N13-Has	N25-PBha	N14-Chi	N27-Rev	3.70	2.78
1517142.75	-559-09-11	-559	4	R4-śarat	167.44	N14-Chi/α Vir	N16-Vis/α1 Lib	-4.39	167.26	N14-Chi/α Vir	N14-Chi/α Vir	0	0	N14-Chi	N14-Chi	N16-Vis	N14-Chi	10.11	11.28
1517158.25	-559-09-26	-559	4	R4-śarat	182.96	N16-Vis/α1 Lib	N16-Vis/α2 Lib	4.97	6.57	N01-Ash/α Ari	N03-Kri/* 17 Tau	1	176	N16-Vis	N01-Ash	N16-Vis	N03-Kri	5.47	5.32
1517172.75	-559-10-11	-559	4	R4-śarat	197.60	N16-Vis/α2 Lib	N17-Anu/ω1 Sco	-4.98	200.18	N17-Anu/δ Sco	N18-Jye/σ Sco	0	2	N16-Vis	N17-Anu	N17-Anu	N18-Jye	1.70	1.38
1517187.25	-559-10-25	-559	5	R5-hemanta	212.32	N18-Jye/σ Sco	N18-Jye/α Sco	4.82	29.94	N04-Roh/γ Tau	N04-Roh/ε Tau	1	177	N18-Jye	N04-Roh	N18-Jye	N04-Roh	10.97	12.07
1517202.75	-559-11-10	-559	5	R5-hemanta	228.12	N19-Mul/ν Sco	N20-PAsh/λ Sgr	-3.78	232.79	N19-Mul/ι1 Sco	N21-UAsh/φ Sgr	0	4	N19-Mul	N19-Mul	N20-PAsh	N21-UAsh	1.61	0.43
1517217.25	-559-11-24	-559	5	R5-hemanta	242.93	N21-UAsh/φ Sgr	N21-UAsh/τ Sgr	2.70	68.36	N06-Ard/γ Gem	N07-Pun/β Gem	1	174	N21-UAsh	N06-Ard	N21-UAsh	N07-Pun	7.11	4.33
1517231.75	-559-12-09	-559	5	R5-hemanta	257.73	N22-Shr/α Aql	N21-UAsh/τ Sgr	-2.26	253.56	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	0	4	N22-Shr	N21-UAsh	N21-UAsh	N21-UAsh	20.82	16.31
1517246.25	-559-12-23	-559	6	R6-śiśira	272.49	N23-Dha/ε Αqr	N24-Sha/λ Aqr	0.71	91.16	N08-Pus/δ Cnc	N10-Mag/ε Leo	1	178	N23-Dha	N08-Pus	N24-Sha	N10-Mag	21.41	8.91
1517261.75	-558-01-08	-558	6	R6-śiśira	288.18	N23-Dha/β Αqr	N24-Sha/λ Aqr	0.73	286.99	N23-Dha/β Αqr	N24-Sha/λ Aqr	0	1	N23-Dha	N23-Dha	N24-Sha	N24-Sha	5.72	6.98
1517276.25	-558-01-22	-558	6	R6-śiśira	302.76	N24-Sha/λ Aqr	N24-Sha/λ Aqr	-2.51	127.61	N11-PPal/θ Leo	N12-UPal/β Leo	1	175	N24-Sha	N11-PPal	N24-Sha	N12-UPal	8.87	15.33
1517291.75	-558-02-07	-558	6	R6-śiśira	318.22	N25-PBha/α Peg	N27-Rev/ε Psc	3.54	321.98	N25-PBha/β Peg	N27-Rev/ε Psc	0	3	N25-PBha	N25-PBha	N27-Rev	N27-Rev	11.79	8.41
1517305.25	-558-02-20	-558	1	R1-vasanta	331.57	N26-UBha/γ Peg	N27-Rev/ε Psc	-3.98	149.56	N13-Has/γ Crv	N14-Chi/α Vir	1	177	N26-UBha	N13-Has	N27-Rev	N14-Chi	1.84	7.02
1517320.75	-558-03-08	-558	1	R1-vasanta	346.76	N27-Rev/ε Psc	N01-Ash/γ Ari	4.66	344.55	N27-Rev/ε Psc	N01-Ash/γ Ari	0	2	N27-Rev	N27-Rev	N01-Ash	N01-Ash	7.15	2.58
1517335.25	-558-03-22	-558	1	R1-vasanta	0.84	N01-Ash/α Ari	N02-Bha/* 41 Ari	-4.99	183.82	N16-Vis/α1 Lib	N16-Vis/α2 Lib	1	177	N01-Ash	N16-Vis	N02-Bha	N16-Vis	10.25	8.50
1517350.75	-558-04-07	-558	1	R1-vasanta	15.78	N02-Bha/* 39 Ari	N03-Kri/* 27 Tau	4.76	22.52	N03-Kri/* 17 Tau	N04-Roh/ε Tau	0	6	N02-Bha	N03-Kri	N03-Kri	N04-Roh	4.70	7.91
1517364.25	-558-04-20	-558	1	R1-vasanta	28.72	N04-Roh/γ Tau	N04-Roh/ε Tau	-4.67	204.93	N17-Anu/δ Sco	N18-Jye/α Sco	1	176	N04-Roh	N17-Anu	N04-Roh	N18-Jye	8.55	2.83
1517379.75	-558-05-06	-558	2	R2-grīṣma	43.51	N05-Mrg/γ Ori	N06-Ard/γ Gem	3.64	46.18	N05-Mrg/γ Ori	N06-Ard/γ Gem	0	2	N05-Mrg	N05-Mrg	N06-Ard	N06-Ard	10.67	12.00
1517394.25	-558-05-20	-558	2	R2-grīṣma	57.31	N05-Mrg/α Ori	N06-Ard/γ Gem	-2.83	237.62	N20-PAsh/δ Sgr	N21-UAsh/τ Sgr	1	179	N05-Mrg	N20-PAsh	N06-Ard	N21-UAsh	9.24	1.62
1517408.75	-558-06-04	-558	2	R2-grīṣma	71.11	N07-Pun/α Gem	N07-Pun/β Gem	1.84	69.80	N07-Pun/α Gem	N07-Pun/β Gem	0	1	N07-Pun	N07-Pun	N07-Pun	N07-Pun	8.09	5.83
1517424.25	-558-06-19	-558	2	R2-grīṣma	85.89	N08-Pus/δ Cnc	N08-Pus/δ Cnc	0.03	270.21	N22-Shr/β Aql	N24-Sha/λ Aqr	1	175	N08-Pus	N22-Shr	N08-Pus	N24-Sha	4.87	23.69
1517437.75	-558-07-03	-558	3	R3-varṣā	98.81	N09-Asl/ζ Hya	N10-Mag/α Leo	-0.29	93.26	N08-Pus/δ Cnc	N10-Mag/η Leo	0	5	N09-Asl	N08-Pus	N10-Mag	N10-Mag	3.71	8.51
1517453.25	-558-07-18	-558	3	R3-varṣā	113.73	N10-Mag/γ Leo	N11-PPal/θ Leo	1.90	291.20	N23-Dha/β Αqr	N24-Sha/λ Aqr	1	177	N10-Mag	N23-Dha	N11-PPal	N24-Sha	9.81	3.44
1517467.75	-558-08-02	-558	3	R3-varṣā	127.79	N11-PPal/θ Leo	N12-UPal/β Leo	-3.39	130.78	N12-UPal/* 93 Leo	N13-Has/γ Crv	0	2	N11-PPal	N12-UPal	N12-UPal	N13-Has	12.94	16.64
1517483.25	-558-08-17	-558	3	R3-varṣā	142.95	N12-UPal/β Leo	N13-Has/δ Crv	4.24	325.51	N25-PBha/β Peg	N27-Rev/ε Psc	1	177	N12-UPal	N25-PBha	N13-Has	N27-Rev	12.30	5.55
1517496.75	-558-08-31	-558	4	R4-śarat	156.26	N13-Has/ε Crv	N14-Chi/α Vir	-4.56	153.24	N13-Has/γ Crv	N14-Chi/α Vir	0	3	N13-Has	N13-Has	N14-Chi	N14-Chi	1.84	4.05
1517512.25	-558-09-15	-558	4	R4-śarat	171.69	N15-Swa/α Boo	N16-Vis/α1 Lib	4.93	347.68	N27-Rev/ε Psc	N01-Ash/γ Ari	1	175	N15-Swa	N27-Rev	N16-Vis	N01-Ash	5.88	3.00
1517526.75	-558-09-30	-558	4	R4-śarat	186.24	N16-Vis/α1 Lib	N16-Vis/α2 Lib	-4.85	188.27	N16-Vis/α1 Lib	N17-Anu/π Sco	0	2	N16-Vis	N16-Vis	N16-Vis	N17-Anu	8.74	7.04
1517542.25	-558-10-15	-558	4	R4-śarat	201.91	N17-Anu/δ Sco	N18-Jye/σ Sco	4.33	24.65	N03-Kri/η Tau	N04-Roh/ε Tau	1	177	N17-Anu	N03-Kri	N18-Jye	N04-Roh	3.99	8.28
1517556.75	-558-10-30	-558	5	R5-hemanta	216.66	N18-Jye/α Sco	N20-PAsh/γ Sgr	-3.32	221.74	N19-Mul/ζ2 Sco	N20-PAsh/γ Sgr	0	5	N18-Jye	N19-Mul	N20-PAsh	N20-PAsh	9.49	3.60
1517571.25	-558-11-13	-558	5	R5-hemanta	231.45	N19-Mul/κ Sco	N20-PAsh/λ Sgr	2.91	47.64	N05-Mrg/λ Ori	N06-Ard/γ Gem	1	176	N19-Mul	N05-Mrg	N20-PAsh	N06-Ard	3.05	10.76
1517585.75	-558-11-28	-558	5	R5-hemanta	246.26	N21-UAsh/σ Sgr	N21-UAsh/τ Sgr	-1.69	242.44	N20-PAsh/λ Sgr	N21-UAsh/τ Sgr	0	3	N21-UAsh	N20-PAsh	N21-UAsh	N21-UAsh	9.92	5.76
1517601.25	-558-12-13	-558	5	R5-hemanta	262.07	N22-Shr/α Aql	N21-UAsh/τ Sgr	-0.48	85.93	N08-Pus/δ Cnc	N08-Pus/δ Cnc	1	176	N22-Shr	N08-Pus	N21-UAsh	N08-Pus	25.07	4.93
1517615.75	-558-12-28	-558	6	R6-śiśira	276.81	N23-Dha/ε Αqr	N24-Sha/λ Aqr	1.29	274.80	N23-Dha/ε Αqr	N24-Sha/λ Aqr	0	2	N23-Dha	N23-Dha	N24-Sha	N24-Sha	17.09	19.15
1517630.25	-557-01-11	-557	6	R6-śiśira	291.47	N23-Dha/β Αqr	N24-Sha/λ Aqr	-2.52	109.04	N10-Mag/μ Leo	N10-Mag/α Leo	1	177	N23-Dha	N10-Mag	N24-Sha	N10-Mag	2.44	7.09
1517645.75	-557-01-27	-557	6	R6-śiśira	307.02	N24-Sha/λ Aqr	N24-Sha/λ Aqr	3.81	307.61	N24-Sha/λ Aqr	N24-Sha/λ Aqr	0	0	N24-Sha	N24-Sha	N24-Sha	N24-Sha	13.13	14.29
1517660.25	-557-02-10	-557	6	R6-śiśira	321.45	N25-PBha/β Peg	N27-Rev/ε Psc	-4.70	146.78	N13-Has/γ Crv	N13-Has/δ Crv	1	174	N25-PBha	N13-Has	N27-Rev	N13-Has	8.57	7.23
1517675.75	-557-02-26	-557	1	R1-vasanta	336.74	N26-UBha/α And	N27-Rev/ε Psc	4.97	341.72	N27-Rev/ε Psc	N01-Ash/γ Ari	0	4	N26-UBha	N27-Rev	N27-Rev	N01-Ash	6.82	4.33
1517689.25	-557-03-11	-557	1	R1-vasanta	349.93	N27-Rev/ε Psc	N01-Ash/γ Ari	-4.97	169.40	N15-Swa/α Boo	N16-Vis/α2 Lib	1	179	N27-Rev	N15-Swa	N01-Ash	N16-Vis	8.29	9.93
1517704.75	-557-03-27	-557	1	R1-vasanta	4.96	N01-Ash/α Ari	N03-Kri/* 17 Tau	4.72	3.86	N01-Ash/α Ari	N02-Bha/* 41 Ari	0	1	N01-Ash	N01-Ash	N03-Kri	N02-Bha	7.84	6.40
1517719.25	-557-04-10	-557	1	R1-vasanta	18.91	N03-Kri/* 17 Tau	N04-Roh/ε Tau	-3.80	204.79	N17-Anu/δ Sco	N18-Jye/α Sco	1	174	N03-Kri	N17-Anu	N04-Roh	N18-Jye	3.43	2.65
1517733.75	-557-04-25	-557	2	R2-grīṣma	32.79	N04-Roh/ε Tau	N04-Roh/α Tau	3.71	26.36	N03-Kri/* 27 Tau	N04-Roh/ε Tau	0	6	N04-Roh	N03-Kri	N04-Roh	N04-Roh	12.12	8.74
1517748.25	-557-05-09	-557	2	R2-grīṣma	46.61	N05-Mrg/γ Ori	N06-Ard/γ Gem	-2.29	226.16	N19-Mul/ν Sco	N20-PAsh/λ Sgr	1	179	N05-Mrg	N19-Mul	N06-Ard	N20-PAsh	8.62	2.74
1517763.75	-557-05-25	-557	2	R2-grīṣma	61.36	N06-Ard/γ Gem	N07-Pun/β Gem	0.74	63.94	N06-Ard/γ Gem	N07-Pun/β Gem	0	2	N06-Ard	N06-Ard	N07-Pun	N07-Pun	8.17	6.24
1517778.25	-557-06-08	-557	2	R2-grīṣma	75.17	N07-Pun/α Gem	N08-Pus/δ Cnc	0.66	259.13	N22-Shr/α Aql	N21-UAsh/τ Sgr	1	176	N07-Pun	N22-Shr	N08-Pus	N21-UAsh	5.85	22.33
1517792.75	-557-06-23	-557	2	R2-grīṣma	89.00	N08-Pus/δ Cnc	N08-Pus/δ Cnc	-1.41	87.38	N08-Pus/δ Cnc	N08-Pus/δ Cnc	0	1	N08-Pus	N08-Pus	N08-Pus	N08-Pus	7.98	6.50
1517807.25	-557-07-07	-557	3	R3-varṣā	102.90	N10-Mag/ε Leo	N10-Mag/α Leo	2.47	279.76	N23-Dha/β Del	N24-Sha/λ Aqr	1	176	N10-Mag	N23-Dha	N10-Mag	N24-Sha	0.46	14.38
1517821.75	-557-07-22	-557	3	R3-varṣā	116.88	N10-Mag/α Leo	N11-PPal/θ Leo	-3.31	110.92	N10-Mag/ζ Leo	N10-Mag/α Leo	0	5	N10-Mag	N10-Mag	N11-PPal	N10-Mag	9.68	9.13
1517837.25	-557-08-06	-557	3	R3-varṣā	131.94	N12-UPal/* 93 Leo	N12-UPal/β Leo	4.50	312.41	N25-PBha/α Peg	N26-UBha/γ Peg	1	179	N12-UPal	N25-PBha	N12-UPal	N26-UBha	14.57	12.18
1517851.75	-557-08-21	-557	3	R3-varṣā	146.15	N13-Has/γ Crv	N14-Chi/α Vir	-4.96	149.42	N13-Has/γ Crv	N14-Chi/α Vir	0	3	N13-Has	N13-Has	N14-Chi	N14-Chi	10.27	7.50
1517867.25	-557-09-05	-557	4	R4-śarat	161.48	N13-Has/β Crv	N14-Chi/α Vir	4.92	345.95	N27-Rev/ε Psc	N01-Ash/γ Ari	1	175	N13-Has	N27-Rev	N14-Chi	N01-Ash	5.54	2.16
1517880.75	-557-09-19	-557	4	R4-śarat	174.95	N15-Swa/α Boo	N16-Vis/α1 Lib	-4.80	172.40	N15-Swa/α Boo	N16-Vis/α2 Lib	0	2	N15-Swa	N15-Swa	N16-Vis	N16-Vis	2.68	7.55
1517896.25	-557-10-04	-557	4	R4-śarat	190.54	N16-Vis/α2 Lib	N17-Anu/δ Sco	4.23	7.58	N02-Bha/* 35 Ari	N03-Kri/* 17 Tau	1	177	N16-Vis	N02-Bha	N17-Anu	N03-Kri	4.66	4.22
1517910.75	-557-10-19	-557	4	R4-śarat	205.22	N17-Anu/δ Sco	N18-Jye/α Sco	-2.93	208.50	N17-Anu/ω1 Sco	N18-Jye/α Sco	0	3	N17-Anu	N17-Anu	N18-Jye	N18-Jye	5.14	6.45
1517926.25	-557-11-03	-557	5	R5-hemanta	221.00	N18-Jye/ε Sco	N20-PAsh/γ Sgr	1.77	43.16	N05-Mrg/γ Ori	N06-Ard/γ Gem	1	177	N18-Jye	N05-Mrg	N20-PAsh	N06-Ard	6.89	12.17
1517939.75	-557-11-17	-557	5	R5-hemanta	234.78	N20-PAsh/γ Sgr	N21-UAsh/σ Sgr	-1.15	230.12	N19-Mul/θ Sco	N20-PAsh/λ Sgr	0	4	N20-PAsh	N19-Mul	N21-UAsh	N20-PAsh	2.93	1.38
1517955.25	-557-12-02	-557	5	R5-hemanta	250.61	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	-0.26	65.59	N06-Ard/γ Gem	N07-Pun/β Gem	1	174	N21-UAsh	N06-Ard	N21-UAsh	N07-Pun	13.95	6.82
1517969.75	-557-12-17	-557	5	R5-hemanta	265.39	N22-Shr/α Aql	N23-Dha/ε Αqr	1.87	263.63	N22-Shr/α Aql	N23-Dha/ε Αqr	0	1	N22-Shr	N22-Shr	N23-Dha	N23-Dha	27.59	25.68
1517985.25	-556-01-01	-556	6	R6-śiśira	281.12	N23-Dha/β Del	N24-Sha/λ Aqr	-3.44	103.39	N10-Mag/ε Leo	N10-Mag/α Leo	1	177	N23-Dha	N10-Mag	N24-Sha	N10-Mag	12.77	3.79
1517999.75	-556-01-16	-556	6	R6-śiśira	295.75	N23-Dha/α Αqr	N24-Sha/λ Aqr	4.19	296.33	N23-Dha/α Αqr	N24-Sha/λ Aqr	0	0	N23-Dha	N23-Dha	N24-Sha	N24-Sha	1.87	5.05
1518014.25	-556-01-30	-556	6	R6-śiśira	310.28	N24-Sha/λ Aqr	N24-Sha/λ Aqr	-4.67	126.74	N11-PPal/θ Leo	N12-UPal/β Leo	1	176	N24-Sha	N11-PPal	N24-Sha	N12-UPal	16.38	17.31
1518029.75	-556-02-15	-556	6	R6-śiśira	325.66	N25-PBha/β Peg	N27-Rev/ε Psc	5.01	329.00	N26-UBha/γ Peg	N27-Rev/ε Psc	0	3	N25-PBha	N26-UBha	N27-Rev	N27-Rev	4.40	4.20
1518044.25	-556-02-29	-556	1	R1-vasanta	339.93	N26-UBha/α And	N01-Ash/γ Ari	-4.75	165.37	N14-Chi/α Vir	N14-Chi/α Vir	1	174	N26-UBha	N14-Chi	N01-Ash	N14-Chi	9.00	9.55
1518058.75	-556-03-15	-556	1	R1-vasanta	354.07	N01-Ash/γ Ari	N01-Ash/α Ari	4.58	349.97	N01-Ash/γ Ari	N01-Ash/γ Ari	0	4	N01-Ash	N01-Ash	N01-Ash	N01-Ash	10.71	5.05
1518073.25	-556-03-29	-556	1	R1-vasanta	8.10	N02-Bha/* 35 Ari	N03-Kri/* 17 Tau	-3.66	188.48	N16-Vis/α1 Lib	N17-Anu/δ Sco	1	179	N02-Bha	N16-Vis	N03-Kri	N17-Anu	5.33	6.79
1518088.75	-556-04-14	-556	1	R1-vasanta	23.00	N03-Kri/* 17 Tau	N04-Roh/ε Tau	2.55	23.84	N03-Kri/* 17 Tau	N04-Roh/ε Tau	0	0	N03-Kri	N03-Kri	N04-Roh	N04-Roh	3.74	6.33
1518102.25	-556-04-27	-556	2	R2-grīṣma	35.90	N04-Roh/α Tau	N05-Mrg/λ Ori	-1.97	211.27	N18-Jye/σ Sco	N18-Jye/ε Sco	1	175	N04-Roh	N18-Jye	N05-Mrg	N18-Jye	13.83	9.30
1518117.75	-556-05-13	-556	2	R2-grīṣma	50.67	N05-Mrg/λ Ori	N06-Ard/γ Gem	0.70	45.69	N05-Mrg/γ Ori	N06-Ard/γ Gem	0	4	N05-Mrg	N05-Mrg	N06-Ard	N06-Ard	7.19	9.73
1518132.25	-556-05-27	-556	2	R2-grīṣma	64.46	N06-Ard/γ Gem	N07-Pun/β Gem	1.19	246.68	N21-UAsh/σ Sgr	N21-UAsh/τ Sgr	1	177	N06-Ard	N21-UAsh	N07-Pun	N21-UAsh	6.77	10.87
1518147.75	-556-06-12	-556	2	R2-grīṣma	79.22	N07-Pun/β Gem	N08-Pus/δ Cnc	-2.50	82.08	N07-Pun/β Gem	N08-Pus/δ Cnc	0	2	N07-Pun	N07-Pun	N08-Pus	N08-Pus	1.80	2.65
1518161.25	-556-06-25	-556	3	R3-varṣā	92.12	N08-Pus/δ Cnc	N10-Mag/η Leo	2.95	268.15	N22-Shr/β Aql	N23-Dha/ε Αqr	1	176	N08-Pus	N22-Shr	N10-Mag	N23-Dha	9.32	24.92
1518176.75	-556-07-11	-556	3	R3-varṣā	106.99	N10-Mag/μ Leo	N10-Mag/α Leo	-4.07	105.26	N10-Mag/ε Leo	N10-Mag/α Leo	0	1	N10-Mag	N10-Mag	N10-Mag	N10-Mag	4.49	5.12
1518191.25	-556-07-25	-556	3	R3-varṣā	121.00	N11-PPal/δ Leo	N11-PPal/θ Leo	4.74	301.41	N23-Dha/α Αqr	N24-Sha/λ Aqr	1	179	N11-PPal	N23-Dha	N11-PPal	N24-Sha	10.96	9.01
1518205.75	-556-08-09	-556	3	R3-varṣā	135.12	N12-UPal/β Leo	N13-Has/δ Crv	-4.94	128.70	N11-PPal/θ Leo	N13-Has/γ Crv	0	6	N12-UPal	N11-PPal	N13-Has	N13-Has	16.14	17.32
1518221.25	-556-08-24	-556	4	R4-śarat	150.35	N13-Has/γ Crv	N14-Chi/α Vir	4.82	334.12	N26-UBha/γ Peg	N27-Rev/ε Psc	1	176	N13-Has	N26-UBha	N14-Chi	N27-Rev	6.19	5.69
1518235.75	-556-09-08	-556	4	R4-śarat	164.72	N13-Has/β Crv	N14-Chi/α Vir	-4.36	167.50	N14-Chi/α Vir	N16-Vis/α1 Lib	0	2	N13-Has	N14-Chi	N14-Chi	N16-Vis	8.66	11.25
1518250.25	-556-09-22	-556	4	R4-śarat	179.22	N16-Vis/α1 Lib	N16-Vis/α2 Lib	3.95	354.89	N01-Ash/γ Ari	N01-Ash/α Ari	1	175	N16-Vis	N01-Ash	N16-Vis	N01-Ash	1.83	7.72
1518264.75	-556-10-07	-556	4	R4-śarat	193.83	N16-Vis/α2 Lib	N17-Anu/δ Sco	-2.91	190.69	N16-Vis/α2 Lib	N17-Anu/δ Sco	0	3	N16-Vis	N16-Vis	N17-Anu	N17-Anu	1.90	4.46
1518280.25	-556-10-22	-556	4	R4-śarat	209.55	N17-Anu/ω1 Sco	N18-Jye/α Sco	1.46	28.00	N04-Roh/γ Tau	N04-Roh/ε Tau	1	178	N17-Anu	N04-Roh	N18-Jye	N04-Roh	8.46	8.53
1518294.75	-556-11-06	-556	5	R5-hemanta	224.32	N19-Mul/ζ2 Sco	N20-PAsh/λ Sgr	0.33	227.74	N19-Mul/ν Sco	N20-PAsh/λ Sgr	0	3	N19-Mul	N19-Mul	N20-PAsh	N20-PAsh	4.69	2.08
1518310.25	-556-11-21	-556	5	R5-hemanta	240.15	N20-PAsh/ε Sgr	N21-UAsh/τ Sgr	-1.63	62.28	N06-Ard/γ Gem	N07-Pun/β Gem	1	177	N20-PAsh	N06-Ard	N21-UAsh	N07-Pun	5.22	9.08
