m	s	im	is	confidence	edit_dist	i_edit_dist
विहरति?	कहं	viharati?	kaham	0.0714285714285714	6	7
विहरति?	तञ्हि	viharati?	ta~nhi	0.0714285714285714	6	7
विहरति?	गोतमं	viharati?	gotamam	0.0714285714285714	6	7
विहरति?	भवं	viharati?	bhavam	0.0714285714285714	7	6
वीतिसारेत्वा	वीतिसारेत्वा?	vitisaretva	vitisaretva?	0.9166666666666666	1	1
वीतिसारेत्वा	निषीदत्?	vitisaretva	nishidat?	0.29166666666666663	9	8
वीतिसारेत्वा	सारणीयं?	vitisaretva	saraniyam?	0.20833333333333337	9	10
वीतिसारेत्वा	एकान्तं	vitisaretva	ekantam	0.20833333333333337	10	9
वीतिसारेत्वा	कथं	vitisaretva	katham	0.125	12	9
वीरङ्गरूपा	वीरङ्गरूपा	vira~ngarupa	vira~ngarupa	1.0	0	0
वीरङ्गरूपा	सहस्रं	vira~ngarupa	sahasram	0.09999999999999998	8	10
वीरङ्गरूपा	पित्राः	vira~ngarupa	pitrah	0.09999999999999998	8	10
वीरङ्गरूपा	अदण्डेन	vira~ngarupa	adandena	0.09999999999999998	9	9
वीरङ्गरूपा	अशस्त्रेण	vira~ngarupa	ashastrena	0.09999999999999998	9	9
वीरङ्गरूपा	परो?	vira~ngarupa	paro?	0.050000000000000044	9	10
वीरङ्गरूपा	अस्य	vira~ngarupa	asya	0.050000000000000044	9	10
वीरङ्गरूपा	भवन्ति	vira~ngarupa	bhavanti	0.050000000000000044	9	10
वीरङ्गरूपा	सूरा?	vira~ngarupa	sura?	0.050000000000000044	9	10
वुच्चति	उच्यते	vuchchati	uchyate	0.4285714285714286	4	4
वुत्तप्पकारो	उक्तप्रकारः	vuttappakaro	uktaprakarah	0.5833333333333333	5	5
वुत्तप्पकारो	व्यवहारः	vuttappakaro	vyavaharah	0.33333333333333337	8	8
वुत्तप्पकारो	स्वका	vuttappakaro	svaka	0.25	9	9
वुत्तप्पकारो	अत्र	vuttappakaro	atra	0.20833333333333337	9	10
वुत्तप्पकारो	स्वकया	vuttappakaro	svakaya	0.20833333333333337	10	9
वुत्तप्पकारो	सम्यक्	vuttappakaro	samyak	0.20833333333333337	10	9
वुत्तप्पकारो	निरुक्त्या	vuttappakaro	niruktya	0.16666666666666663	9	11
वुत्तप्पकारो	मागधिकः	vuttappakaro	magadhikah	0.16666666666666663	11	9
वुत्तप्पकारो	नाम	vuttappakaro	nama	0.125	11	10
वुत्तप्पकारो	इति	vuttappakaro	iti	0.08333333333333337	11	11
वुत्तप्पकारो	निरुक्तिः	vuttappakaro	niruktih	0.08333333333333337	11	11
वुत्तप्पकारो	सम्बुद्धेन	vuttappakaro	sambuddhena	0.04166666666666663	11	12
वुत्ते	चोक्ते	vutte	chokte	0.41666666666666663	3	4
वुत्ते	तं	vutte	tam	0.25	5	4
वुत्ते	ति	vutte	ti	0.25	5	4
वुत्ते	मे	vutte	me	0.25	5	4
वुत्ते	इति	vutte	iti	0.25	5	4
वुत्ते	तेन	vutte	tena	0.16666666666666663	5	5
वुत्ते	साध्वि	vutte	sadhvi	0.08333333333333337	5	6
वुत्ते	स	vutte	sa	0.08333333333333337	6	5
वुत्ते	हि	vutte	hi	0.08333333333333337	6	5
वुत्ते	एहि	vutte	ehi	0.08333333333333337	6	5
वुसितपुब्बेन	उषितपूर्वेण	vusitapubbena	ushitapurvena	0.5416666666666667	7	4
वुसितपुब्बेन	सप्त	vusitapubbena	sapta	0.25	9	9
वुसितपुब्बेन	वर्षे	vusitapubbena	varshe	0.20833333333333337	9	10
वुसितपुब्बेन	तमे	vusitapubbena	tame	0.16666666666666663	10	10
वुसितपुब्बेन	व्यवहारे	vusitapubbena	vyavahare	0.16666666666666663	10	10
वुसितपुब्बेन	व्याकरणम्	vusitapubbena	vyakaranam	0.16666666666666663	10	10
वुसितपुब्बेन	कृतं	vusitapubbena	krritam	0.125	11	10
वुसितपुब्बेन	अस्माकं	vusitapubbena	asmakam	0.08333333333333337	11	11
वुसितपुब्बेन	नाम	vusitapubbena	nama	0.04166666666666663	12	11
वुसितपुब्बेन	द्वादश	vusitapubbena	dvadasha	0.04166666666666663	12	11
वुसितपुब्बो	उषितपूर्वः	vusitapubbo	ushitapurvah	0.40909090909090906	7	6
वुसितपुब्बो	स	vusitapubbo	sa	0.13636363636363635	10	9
वुसितपुब्बो	स्थाविरः	vusitapubbo	sthavirah	0.13636363636363635	10	9
वुसितपुब्बो	अस्माकं	vusitapubbo	asmakam	0.13636363636363635	10	9
वुसितपुब्बो	राष्ट्रे	vusitapubbo	rashtre	0.13636363636363635	10	9
वुसितपुब्बो	हि	vusitapubbo	hi	0.09090909090909094	10	10
वुसितपुब्बो	यात्रामूले?	vusitapubbo	yatramule?	0.09090909090909094	11	9
वुसितपुब्बो	धर्माराम	vusitapubbo	dharmarama	0.045454545454545414	11	10
वुसितपुब्बो	एकः	vusitapubbo	ekah	0.045454545454545414	11	10
वेदं	वेदं	vedam	vedam	1.0	0	0
वेदानं	वेदानां	vedanam	vedanam	0.9166666666666666	1	0
वेदानं	तेन	vedanam	tena	0.33333333333333337	4	4
वेदानं	पुनः	vedanam	punah	0.16666666666666663	5	5
वेदानं	नाम	vedanam	nama	0.16666666666666663	5	5
वेदानं	त्रयाणां	vedanam	trayanam	0.16666666666666663	6	4
वेदानं	समयेन	vedanam	samayena	0.08333333333333337	5	6
वेदितब्बं	वेदितव्यम्	veditabbam	veditavyam	0.6666666666666667	4	2
वेदितब्बं	पत्रं	veditabbam	patram	0.2777777777777778	6	7
वेदितब्बं	कृतं	veditabbam	krritam	0.2777777777777778	7	6
वेदितब्बं	आदिना	veditabbam	adina	0.2222222222222222	7	7
वेदितब्बं	विषये	veditabbam	vishaye	0.16666666666666663	7	8
वेदितब्बं	एवम्	veditabbam	evam	0.16666666666666663	8	7
वेदितब्बं	पात्रम्	veditabbam	patram	0.16666666666666663	8	7
वेदितब्बं	एकं	veditabbam	ekam	0.16666666666666663	8	7
वेदितब्बं	विशेषदानं	veditabbam	visheshadanam	0.11111111111111116	7	9
वेदितब्बं	इति	veditabbam	iti	0.11111111111111116	8	8
वेदितब्बं	तं?	veditabbam	tam?	0.11111111111111116	8	8
वेदितब्बं	धर्मदानं	veditabbam	dharmadanam	0.11111111111111116	8	8
वेदितब्बं	मम	veditabbam	mama	0.05555555555555558	9	8
वेदितब्बं	पन?	veditabbam	pana?	0.05555555555555558	9	8
वेदिस्सामा	वेदिष्यामः	vedissama	vedishyamah	0.7	3	3
वेदिस्सामा	यदि	vedissama	yadi	0.25	8	7
वेदिस्सामा	वा	vedissama	va	0.25	8	7
वेदिस्सामा	वयं	vedissama	vayam	0.25	9	6
वेदिस्सामा	सः	vedissama	sah	0.19999999999999996	9	7
वेदिस्सामा	गौतमः	vedissama	gautamah	0.19999999999999996	9	7
वेदिस्सामा	तादृशः	vedissama	tadrrishah	0.19999999999999996	9	7
वेदिस्सामा	गौतमं	vedissama	gautamam	0.19999999999999996	9	7
वेदिस्सामा	तथा	vedissama	tatha	0.15000000000000002	9	8
वेदिस्सामा	भवन्तं	vedissama	bhavantam	0.15000000000000002	9	8
वेदिस्सामा	इति	vedissama	iti	0.15000000000000002	9	8
वेदिस्सामा	भवं	vedissama	bhavam	0.15000000000000002	10	7
वेदिस्सामा	तं	vedissama	tam	0.15000000000000002	10	7
वेमज्झे	विमध्ये	vemajjhe	vimadhye	0.5	3	4
वेय्याकरणो	वैय्याकरणः	veyyakarano	vaiyyakaranah	0.7	2	4
वेय्याकरणो	पारगः	veyyakarano	paragah	0.19999999999999996	8	8
वेय्याकरणो	अनवयवः	veyyakarano	anavayavah	0.15000000000000002	9	8
वेय्याकरणो	पदको?	veyyakarano	padako?	0.09999999999999998	9	9
वेळुवने	वेळुवने	veluvane	veluvane	1.0	0	0
वेळुवने	एवं	veluvane	evam	0.2142857142857143	6	5
वेळुवने	श्रुतम्	veluvane	shrutam	0.1428571428571429	6	6
वेळुवने	भगवान्	veluvane	bhagavan	0.1428571428571429	6	6
वेळुवने	विहरति	veluvane	viharati	0.1428571428571429	6	6
वेळुवने	मे	veluvane	me	0.0714285714285714	6	7
वेळुवने	एकं	veluvane	ekam	0.0714285714285714	7	6
वोहरियित्य	नामाऽभूत्	vohariyitya	nama.abhut	0.09999999999999998	8	10
वोहरियित्य	इत्यस्याः	vohariyitya	ityasyah	0.09999999999999998	9	9
वोहरियित्य	इति	vohariyitya	iti	0.09999999999999998	9	9
वोहरियित्य	व्यवाहारि	vohariyitya	vyavahari	0.09999999999999998	9	9
वोहरियित्य	कृशा	vohariyitya	krrisha	0.09999999999999998	10	8
वोहरियित्य	गौतमी	vohariyitya	gautami	0.050000000000000044	9	10
वोहारन्ति	व्यवहरन्ति	voharanti	vyavaharanti	0.5555555555555556	4	4
वोहारन्ति	वेदितव्यम्	voharanti	veditavyam	0.11111111111111116	8	8
वोहारसत्तवस्से	व्यवहारे	voharasattavasse	vyavahare	0.25	10	11
वोहारसत्तवस्से	वर्षे	voharasattavasse	varshe	0.25	10	11
वोहारसत्तवस्से	व्याकरणम्	voharasattavasse	vyakaranam	0.2142857142857143	11	11
वोहारसत्तवस्से	सप्त	voharasattavasse	sapta	0.1785714285714286	11	12
वोहारसत्तवस्से	अस्माकं	voharasattavasse	asmakam	0.1428571428571429	12	12
वोहारसत्तवस्से	द्वादश	voharasattavasse	dvadasha	0.1428571428571429	12	12
वोहारसत्तवस्से	तमे	voharasattavasse	tame	0.1071428571428571	12	13
वोहारसत्तवस्से	उषितपूर्वेण	voharasattavasse	ushitapurvena	0.1071428571428571	12	13
वोहारसत्तवस्से	श्रीलङ्काद्वीपे	voharasattavasse	shrila~nkadvipe	0.1071428571428571	13	12
वोहारसत्तवस्से	कृतं	voharasattavasse	krritam	0.0714285714285714	13	13
वोहारसत्तवस्से	नाम	voharasattavasse	nama	0.0357142857142857	13	14
वोहारो	व्यवहारः	voharo	vyavaharah	0.16666666666666663	4	6
वोहारो	अत्र	voharo	atra	0.16666666666666663	5	5
वोहारो	नाम	voharo	nama	0.16666666666666663	5	5
वोहारो	स्वकया	voharo	svakaya	0.08333333333333337	6	5
वोहारो	स्वका	voharo	svaka	0.08333333333333337	6	5
व्याधि	तथा	vyadhi	tatha	0.25	5	4
व्याधि	व्याधिधर्मो	vyadhi	vyadhidharmo	0.08333333333333337	5	6
शोण्डाय	शुण्डया	shondaya	shundaya	0.7142857142857143	3	1
शोण्डाय	आगम्य	shondaya	agamya	0.2142857142857143	5	6
शोण्डाय	शातः	shondaya	shatah	0.2142857142857143	6	5
शोण्डाय	नदित्वा	shondaya	naditva	0.0714285714285714	6	7
संलिखितं	समलिखम्	samlikhitam	samalikham	0.5625	4	3
संलिखितं	अहं	samlikhitam	aham	0.125	7	7
संलिखितं	समये	samlikhitam	samaye	0.0625	7	8
संवत्तनमारब्भ	संवर्तनम्	samvattanamarabbha	samvartanam	0.5	5	8
संवत्तनमारब्भ	सम्पादितवन्तः	samvattanamarabbha	sampaditavantah	0.15384615384615385	12	10
संवत्तनमारब्भ	माहास्थाविरः	samvattanamarabbha	mahasthavirah	0.11538461538461542	12	11
संवत्तनमारब्भ	आरभ्य	samvattanamarabbha	arabhya	0.07692307692307687	11	13
संवत्तनमारब्भ	तस्मिन्	samvattanamarabbha	tasmin	0.038461538461538436	10	15
संवत्तनमारब्भ	पण्डिताः	samvattanamarabbha	panditah	0.038461538461538436	11	14
