jd,elati_Moon,elong_Moon,elong_Sun,r_Moon,sun_moon_angle,naks_Moon,naks_Sun
1380249.833,3.19,14.182,241.541,61.614,227.359,N03-Kri,N20-PAsh
1380250.0,3.325,16.233,241.71099999999998,61.725,225.47799999999998,N03-Kri,N20-PAsh
1380250.167,3.4560000000000004,18.281,241.88099999999997,61.835,223.6,N03-Kri,N20-PAsh
1380250.333,3.583,20.324,242.05200000000002,61.941,221.72799999999998,N03-Kri,N20-PAsh
1380250.5,3.705,22.364,242.222,62.04600000000001,219.858,N03-Kri,N20-PAsh
1380250.667,3.822,24.4,242.392,62.147,217.99200000000002,N03-Kri,N20-PAsh
1380250.833,3.9339999999999997,26.433000000000003,242.562,62.246,216.12900000000002,N04-Roh,N20-PAsh
1380251.0,4.042,28.462,242.732,62.342,214.27,N04-Roh,N20-PAsh
1380251.167,4.144,30.489,242.903,62.435,212.41400000000002,N04-Roh,N20-PAsh
1380251.333,4.2410000000000005,32.512,243.07299999999998,62.526,210.56099999999998,N04-Roh,N20-PAsh
1380251.5,4.333,34.533,243.243,62.611999999999995,208.71,N04-Roh,N20-PAsh
1380251.667,4.419,36.551,243.41299999999998,62.696000000000005,206.862,N04-Roh,N20-PAsh
1380251.833,4.5,38.566,243.583,62.777,205.017,N04-Roh,N20-PAsh
1380252.0,4.575,40.579,243.75400000000002,62.853,203.175,N04-Roh,N20-PAsh
1380252.167,4.645,42.59,243.924,62.927,201.334,N04-Roh,N20-PAsh
1380252.333,4.708,44.598,244.09400000000002,62.997,199.49599999999998,N04-Roh,N20-PAsh
1380252.5,4.766,46.604,244.264,63.063,197.66,N05-Mrg,N20-PAsh
1380252.667,4.8180000000000005,48.608000000000004,244.43400000000003,63.125,195.826,N05-Mrg,N20-PAsh
1380252.833,4.864,50.61,244.604,63.184,193.99400000000003,N05-Mrg,N20-PAsh
1380253.0,4.9030000000000005,52.61,244.775,63.238,192.165,N05-Mrg,N20-PAsh
1380253.167,4.937,54.608000000000004,244.945,63.288999999999994,190.33700000000002,N05-Mrg,N20-PAsh
1380253.333,4.9639999999999995,56.604,245.115,63.336000000000006,188.511,N05-Mrg,N20-PAsh
1380253.5,4.985,58.598,245.285,63.378,186.687,N06-Ard,N20-PAsh
1380253.667,5.0,60.591,245.455,63.417,184.864,N06-Ard,N20-PAsh
1380253.833,5.0089999999999995,62.583,245.625,63.451,183.042,N06-Ard,N20-PAsh
1380254.0,5.011,64.572,245.796,63.482,181.22400000000002,N07-Pun,N20-PAsh
1380254.167,5.007,66.56,245.96599999999998,63.508,179.40599999999998,N07-Pun,N20-PAsh
1380254.333,4.996,68.547,246.136,63.53,177.58900000000003,N07-Pun,N20-PAsh
1380254.5,4.979,70.533,246.30599999999998,63.547,175.773,N07-Pun,N20-PAsh
1380254.667,4.956,72.517,246.476,63.56100000000001,173.959,N07-Pun,N20-PAsh
1380254.833,4.927,74.5,246.646,63.57,172.146,N07-Pun,N20-PAsh
1380255.0,4.891,76.482,246.81599999999997,63.574,170.334,N07-Pun,N20-PAsh
1380255.167,4.849,78.464,246.986,63.575,168.52200000000002,N07-Pun,N20-PAsh
1380255.333,4.802,80.444,247.157,63.571000000000005,166.713,N07-Pun,N20-PAsh
1380255.5,4.748,82.42299999999999,247.327,63.563,164.90400000000002,N07-Pun,N20-PAsh
1380255.667,4.688,84.402,247.497,63.551,163.095,N08-Pus,N20-PAsh
1380255.833,4.622,86.38,247.667,63.534,161.287,N08-Pus,N20-PAsh
1380256.0,4.551,88.35799999999999,247.83700000000002,63.513000000000005,159.47899999999998,N08-Pus,N20-PAsh
1380256.167,4.474,90.336,248.007,63.488,157.671,N08-Pus,N20-PAsh
1380256.333,4.3919999999999995,92.31299999999999,248.17700000000002,63.458999999999996,155.864,N08-Pus,N20-PAsh
1380256.5,4.303999999999999,94.29,248.347,63.425,154.05700000000002,N08-Pus,N20-PAsh
1380256.667,4.211,96.26799999999999,248.517,63.387,152.249,N08-Pus,N20-PAsh
1380256.833,4.112,98.24600000000001,248.687,63.346000000000004,150.441,N09-Asl,N20-PAsh
1380257.0,4.0089999999999995,100.22399999999999,248.857,63.3,148.63299999999998,N09-Asl,N20-PAsh
1380257.167,3.9010000000000002,102.20299999999999,249.02700000000002,63.25,146.82399999999998,N09-Asl,N21-UAsh
1380257.333,3.7880000000000003,104.182,249.19799999999998,63.196000000000005,145.016,N10-Mag,N21-UAsh
1380257.5,3.6710000000000003,106.163,249.368,63.138999999999996,143.205,N10-Mag,N21-UAsh
1380257.667,3.549,108.145,249.53799999999998,63.077,141.393,N10-Mag,N21-UAsh
1380257.833,3.423,110.12799999999999,249.708,63.012,139.58,N10-Mag,N21-UAsh
1380258.0,3.292,112.113,249.878,62.943000000000005,137.765,N10-Mag,N21-UAsh
1380258.167,3.158,114.1,250.048,62.87,135.94799999999998,N10-Mag,N21-UAsh
1380258.333,3.02,116.089,250.218,62.794,134.129,N10-Mag,N21-UAsh
1380258.5,2.878,118.081,250.388,62.715,132.30700000000002,N11-PPal,N21-UAsh
1380258.667,2.7319999999999998,120.075,250.558,62.632,130.483,N11-PPal,N21-UAsh
1380258.833,2.583,122.073,250.72799999999998,62.54600000000001,128.655,N11-PPal,N21-UAsh
1380259.0,2.431,124.073,250.898,62.456,126.825,N11-PPal,N21-UAsh
1380259.167,2.276,126.07799999999999,251.06799999999998,62.364,124.99,N11-PPal,N21-UAsh
1380259.333,2.1180000000000003,128.086,251.238,62.268,123.152,N11-PPal,N21-UAsh
1380259.5,1.9569999999999999,130.099,251.408,62.17,121.309,N11-PPal,N21-UAsh
1380259.667,1.7930000000000001,132.116,251.578,62.068999999999996,119.462,N12-UPal,N21-UAsh
1380259.833,1.6269999999999998,134.138,251.748,61.965,117.61,N12-UPal,N21-UAsh
1380260.0,1.4580000000000002,136.166,251.918,61.858999999999995,115.75200000000001,N12-UPal,N21-UAsh
1380260.167,1.287,138.19899999999998,252.088,61.75,113.889,N12-UPal,N21-UAsh
1380260.333,1.114,140.238,252.25799999999998,61.64,112.02,N12-UPal,N21-UAsh
1380260.5,0.9390000000000001,142.284,252.428,61.527,110.14399999999999,N12-UPal,N21-UAsh
1380260.667,0.762,144.33700000000002,252.597,61.412,108.26,N12-UPal,N21-UAsh
1380260.833,0.583,146.39700000000002,252.767,61.295,106.37,N12-UPal,N21-UAsh
1380261.0,0.40299999999999997,148.465,252.937,61.177,104.47200000000001,N12-UPal,N21-UAsh
1380261.167,0.222,150.542,253.107,61.056999999999995,102.565,N13-Has,N21-UAsh
1380261.333,0.04,152.626,253.27700000000002,60.93600000000001,100.65100000000001,N13-Has,N21-UAsh
1380261.5,-0.14300000000000002,154.72,253.447,60.81399999999999,98.727,N13-Has,N21-UAsh
1380261.667,-0.327,156.82299999999998,253.61700000000002,60.69,96.794,N13-Has,N21-UAsh
1380261.833,-0.512,158.936,253.787,60.566,94.851,N13-Has,N21-UAsh
1380262.0,-0.6970000000000001,161.059,253.957,60.441,92.898,N13-Has,N21-UAsh
1380262.167,-0.882,163.192,254.127,60.316,90.935,N13-Has,N21-UAsh
1380262.333,-1.067,165.33700000000002,254.297,60.19,88.96,N14-Chi,N21-UAsh
1380262.5,-1.251,167.493,254.46599999999998,60.06399999999999,86.973,N14-Chi,N21-UAsh
1380262.667,-1.435,169.66,254.636,59.938,84.976,N14-Chi,N21-UAsh
1380262.833,-1.618,171.84,254.80599999999998,59.812,82.96600000000001,N14-Chi,N21-UAsh
1380263.0,-1.8,174.032,254.976,59.687,80.944,N14-Chi,N21-UAsh
1380263.167,-1.9809999999999999,176.237,255.146,59.562,78.90899999999999,N14-Chi,N21-UAsh
1380263.333,-2.1590000000000003,178.454,255.31599999999997,59.43899999999999,76.862,N15-Swa,N21-UAsh
1380263.5,-2.336,180.685,255.485,59.316,74.8,N15-Swa,N21-UAsh
1380263.667,-2.51,182.929,255.655,59.193999999999996,72.726,N15-Swa,N21-UAsh
1380263.833,-2.681,185.187,255.825,59.073,70.638,N16-Vis,N21-UAsh
1380264.0,-2.85,187.459,255.995,58.955,68.536,N16-Vis,N21-UAsh
1380264.167,-3.015,189.74400000000003,256.165,58.838,66.421,N16-Vis,N21-UAsh
1380264.333,-3.176,192.044,256.335,58.722,64.291,N16-Vis,N21-UAsh
1380264.5,-3.333,194.357,256.504,58.608999999999995,62.147,N16-Vis,N21-UAsh
1380264.667,-3.485,196.685,256.67400000000004,58.498999999999995,59.989,N16-Vis,N21-UAsh
1380264.833,-3.633,199.02700000000002,256.844,58.39,57.817,N16-Vis,N21-UAsh
1380265.0,-3.775,201.382,257.014,58.285,55.632,N16-Vis,N21-UAsh
1380265.167,-3.912,203.752,257.183,58.181999999999995,53.431000000000004,N17-Anu,N21-UAsh
1380265.333,-4.042,206.135,257.353,58.083,51.218,N17-Anu,N21-UAsh
1380265.5,-4.166,208.532,257.52299999999997,57.986000000000004,48.99100000000001,N17-Anu,N21-UAsh
1380265.667,-4.284,210.94099999999997,257.693,57.893,46.751999999999995,N17-Anu,N21-UAsh
1380265.833,-4.394,213.364,257.862,57.803999999999995,44.498000000000005,N17-Anu,N21-UAsh
1380266.0,-4.497,215.8,258.032,57.718,42.232,N17-Anu,N21-UAsh
1380266.167,-4.591,218.247,258.202,57.636,39.955,N18-Jye,N21-UAsh
1380266.333,-4.678,220.706,258.372,57.559,37.666,N18-Jye,N21-UAsh
1380266.5,-4.756,223.17700000000002,258.541,57.485,35.364000000000004,N19-Mul,N21-UAsh
1380266.667,-4.8260000000000005,225.658,258.711,57.416000000000004,33.053000000000004,N19-Mul,N21-UAsh
1380266.833,-4.887,228.15,258.881,57.351000000000006,30.730999999999998,N19-Mul,N21-UAsh
1380267.0,-4.938,230.65099999999998,259.05,57.291000000000004,28.399,N19-Mul,N21-UAsh
1380267.167,-4.98,233.16,259.22,57.236000000000004,26.06,N19-Mul,N21-UAsh
1380267.333,-5.012,235.678,259.39,57.185,23.712,N19-Mul,N21-UAsh
1380267.5,-5.034,238.204,259.559,57.138999999999996,21.355,N20-PAsh,N21-UAsh
1380267.667,-5.047,240.736,259.72900000000004,57.098,18.993,N20-PAsh,N21-UAsh
1380267.833,-5.0489999999999995,243.275,259.899,57.063,16.624000000000002,N20-PAsh,N21-UAsh
1380268.0,-5.041,245.81799999999998,260.068,57.032,14.25,N20-PAsh,N21-UAsh
1380268.167,-5.023,248.36599999999999,260.238,57.007,11.872,N20-PAsh,N21-UAsh
1380268.333,-4.995,250.917,260.407,56.986999999999995,9.49,N21-UAsh,N21-UAsh
1380268.5,-4.957,253.47099999999998,260.577,56.972,7.106,N21-UAsh,N21-UAsh
1380268.667,-4.908,256.027,260.747,56.961999999999996,4.72,N21-UAsh,N21-UAsh
1380268.833,-4.85,258.58299999999997,260.916,56.958,2.333,N21-UAsh,N21-UAsh
1380269.0,-4.782,261.14,261.086,56.958999999999996,359.94599999999997,N21-UAsh,N21-UAsh
1380269.167,-4.704,263.69599999999997,261.255,56.966,357.559,N21-UAsh,N21-UAsh
1380269.333,-4.6160000000000005,266.25,261.425,56.978,355.175,N21-UAsh,N21-UAsh
1380269.5,-4.52,268.802,261.594,56.995,352.792,N22-Abi,N21-UAsh
1380269.667,-4.414,271.35,261.764,57.016999999999996,350.414,N22-Abi,N21-UAsh
1380269.833,-4.2989999999999995,273.894,261.933,57.045,348.039,N23-Shr,N21-UAsh
1380270.0,-4.176,276.433,262.103,57.078,345.67,N23-Shr,N21-UAsh
1380270.167,-4.045,278.967,262.27299999999997,57.11600000000001,343.306,N23-Shr,N21-UAsh
1380270.333,-3.906,281.493,262.442,57.159,340.949,N23-Shr,N21-UAsh
1380270.5,-3.76,284.013,262.612,57.207,338.599,N23-Shr,N21-UAsh
1380270.667,-3.6069999999999998,286.525,262.781,57.26,336.256,N24-Dha,N21-UAsh
1380270.833,-3.447,289.028,262.95099999999996,57.317,333.923,N24-Dha,N21-UAsh
1380271.0,-3.281,291.52099999999996,263.12,57.38,331.599,N24-Dha,N21-UAsh
1380271.167,-3.11,294.005,263.289,57.446000000000005,329.284,N24-Dha,N21-UAsh
1380271.333,-2.9330000000000003,296.47900000000004,263.459,57.516999999999996,326.98,N24-Dha,N21-UAsh
1380271.5,-2.7510000000000003,298.941,263.628,57.593,324.687,N24-Dha,N21-UAsh
1380271.667,-2.565,301.393,263.798,57.672,322.405,N25-Sha,N21-UAsh
1380271.833,-2.375,303.83299999999997,263.967,57.756,320.134,N25-Sha,N21-UAsh
1380272.0,-2.181,306.26,264.137,57.843,317.877,N26-PBha,N21-UAsh
1380272.167,-1.985,308.675,264.306,57.934,315.631,N26-PBha,N21-UAsh
1380272.333,-1.786,311.078,264.475,58.028999999999996,313.397,N26-PBha,N21-UAsh
1380272.5,-1.585,313.467,264.645,58.126999999999995,311.178,N26-PBha,N21-UAsh
1380272.667,-1.382,315.843,264.814,58.228,308.971,N26-PBha,N21-UAsh
1380272.833,-1.178,318.20599999999996,264.98400000000004,58.332,306.778,N26-PBha,N21-UAsh
1380273.0,-0.973,320.556,265.153,58.438,304.597,N27-UBha,N21-UAsh
1380273.167,-0.768,322.892,265.322,58.548,302.43,N27-UBha,N21-UAsh
1380273.333,-0.563,325.214,265.492,58.659,300.278,N27-UBha,N21-UAsh
1380273.5,-0.358,327.52299999999997,265.661,58.773,298.138,N27-UBha,N21-UAsh
1380273.667,-0.154,329.819,265.83,58.89,296.01099999999997,N27-UBha,N21-UAsh
1380273.833,0.05,332.101,266.0,59.007,293.899,N27-UBha,N21-UAsh
1380274.0,0.251,334.37,266.16900000000004,59.126999999999995,291.79900000000004,N27-UBha,N21-UAsh
1380274.167,0.451,336.626,266.33799999999997,59.248000000000005,289.712,N27-UBha,N21-UAsh
1380274.333,0.649,338.869,266.507,59.37,287.638,N28-Rev,N21-UAsh
1380274.5,0.845,341.099,266.677,59.494,285.578,N28-Rev,N21-UAsh
1380274.667,1.0390000000000001,343.31699999999995,266.846,59.618,283.529,N28-Rev,N21-UAsh
1380274.833,1.229,345.522,267.015,59.743,281.493,N28-Rev,N21-UAsh
1380275.0,1.4169999999999998,347.715,267.185,59.868,279.47,N28-Rev,N21-UAsh
1380275.167,1.601,349.897,267.35400000000004,59.994,277.457,N28-Rev,N21-UAsh
1380275.333,1.7819999999999998,352.06699999999995,267.52299999999997,60.12,275.45599999999996,N01-Ash,N21-UAsh
1380275.5,1.959,354.226,267.692,60.246,273.466,N01-Ash,N21-UAsh
1380275.667,2.133,356.375,267.861,60.372,271.486,N01-Ash,N21-UAsh
1380275.833,2.302,358.51300000000003,268.031,60.497,269.518,N01-Ash,N21-UAsh
1380276.0,2.468,360.64099999999996,268.2,60.621,267.559,N01-Ash,N21-UAsh
1380276.167,2.6289999999999996,2.759,268.369,60.745,265.61,N01-Ash,N21-UAsh
1380276.333,2.786,4.868,268.538,60.868,263.67,N01-Ash,N21-UAsh
1380276.5,2.9389999999999996,6.968,268.707,60.99,261.73900000000003,N02-Bha,N21-UAsh
1380276.667,3.0869999999999997,9.06,268.876,61.111000000000004,259.816,N02-Bha,N22-Abi
1380276.833,3.23,11.142999999999999,269.046,61.23,257.903,N02-Bha,N22-Abi
1380277.0,3.3689999999999998,13.219000000000001,269.215,61.347,255.99599999999998,N03-Kri,N22-Abi
1380277.167,3.503,15.287,269.384,61.463,254.097,N03-Kri,N22-Abi
1380277.333,3.6319999999999997,17.348,269.553,61.577,252.205,N03-Kri,N22-Abi
1380277.5,3.7560000000000002,19.402,269.722,61.68899999999999,250.32,N03-Kri,N22-Abi
1380277.667,3.875,21.45,269.89099999999996,61.799,248.44099999999997,N03-Kri,N22-Abi
1380277.833,3.989,23.491999999999997,270.06,61.907,246.56799999999998,N03-Kri,N22-Abi
1380278.0,4.0969999999999995,25.529,270.22900000000004,62.012,244.7,N04-Roh,N22-Abi
1380278.167,4.2010000000000005,27.56,270.39799999999997,62.114,242.838,N04-Roh,N22-Abi
1380278.333,4.2989999999999995,29.585,270.567,62.214,240.982,N04-Roh,N22-Abi
1380278.5,4.391,31.607,270.736,62.31100000000001,239.12900000000002,N04-Roh,N22-Abi
1380278.667,4.478,33.624,270.905,62.405,237.28099999999998,N04-Roh,N22-Abi
1380278.833,4.56,35.635999999999996,271.074,62.496,235.438,N04-Roh,N22-Abi
1380279.0,4.636,37.645,271.243,62.583999999999996,233.59799999999998,N04-Roh,N22-Abi
1380279.167,4.706,39.650999999999996,271.41200000000003,62.669,231.761,N04-Roh,N22-Abi
1380279.333,4.77,41.653,271.58099999999996,62.751000000000005,229.928,N04-Roh,N22-Abi
1380279.5,4.829,43.652,271.75,62.82899999999999,228.09799999999998,N04-Roh,N22-Abi
1380279.667,4.881,45.648999999999994,271.91900000000004,62.903,226.27,N05-Mrg,N22-Abi
1380279.833,4.928,47.643,272.08799999999997,62.974,224.445,N05-Mrg,N22-Abi
1380280.0,4.968999999999999,49.63399999999999,272.257,63.042,222.623,N05-Mrg,N22-Abi
1380280.167,5.004,51.623999999999995,272.426,63.105,220.80200000000002,N05-Mrg,N22-Abi
1380280.333,5.032,53.611999999999995,272.595,63.165,218.983,N05-Mrg,N22-Abi
1380280.5,5.055,55.598,272.764,63.221000000000004,217.166,N05-Mrg,N22-Abi
1380280.667,5.071000000000001,57.582,272.933,63.273,215.351,N05-Mrg,N23-Shr
1380280.833,5.081,59.566,273.101,63.321000000000005,213.535,N06-Ard,N23-Shr
1380281.0,5.085,61.548,273.27,63.365,211.722,N06-Ard,N23-Shr
1380281.167,5.082,63.528999999999996,273.439,63.405,209.91,N06-Ard,N23-Shr
1380281.333,5.073,65.51,273.608,63.441,208.09799999999998,N07-Pun,N23-Shr
1380281.5,5.058,67.49,273.777,63.472,206.287,N07-Pun,N23-Shr
1380281.667,5.037,69.469,273.94599999999997,63.5,204.477,N07-Pun,N23-Shr
1380281.833,5.0089999999999995,71.44800000000001,274.11400000000003,63.523,202.666,N07-Pun,N23-Shr
1380282.0,4.975,73.42699999999999,274.283,63.542,200.856,N07-Pun,N23-Shr
1380282.167,4.935,75.406,274.452,63.556999999999995,199.046,N07-Pun,N23-Shr
1380282.333,4.888999999999999,77.385,274.621,63.567,197.236,N07-Pun,N23-Shr
1380282.5,4.836,79.36399999999999,274.789,63.573,195.425,N07-Pun,N23-Shr
1380282.667,4.7780000000000005,81.343,274.95799999999997,63.575,193.615,N07-Pun,N23-Shr
1380282.833,4.713,83.323,275.127,63.573,191.804,N07-Pun,N23-Shr
1380283.0,4.6419999999999995,85.304,275.296,63.566,189.99200000000002,N08-Pus,N23-Shr
1380283.167,4.566,87.28399999999999,275.464,63.555,188.18,N08-Pus,N23-Shr
1380283.333,4.484,89.266,275.633,63.54,186.36700000000002,N08-Pus,N23-Shr
1380283.5,4.396,91.249,275.802,63.52,184.553,N08-Pus,N23-Shr
1380283.667,4.302,93.23200000000001,275.97,63.497,182.738,N08-Pus,N23-Shr
1380283.833,4.203,95.21600000000001,276.139,63.468999999999994,180.923,N08-Pus,N23-Shr
1380284.0,4.099,97.20200000000001,276.308,63.437,179.106,N08-Pus,N23-Shr
1380284.167,3.99,99.189,276.476,63.4,177.287,N09-Asl,N23-Shr
1380284.333,3.875,101.177,276.645,63.36,175.468,N09-Asl,N23-Shr
1380284.5,3.7560000000000002,103.166,276.814,63.315,173.648,N09-Asl,N23-Shr
1380284.667,3.6319999999999997,105.15700000000001,276.982,63.266999999999996,171.825,N10-Mag,N23-Shr
1380284.833,3.5039999999999996,107.15,277.151,63.214,170.00099999999998,N10-Mag,N23-Shr
1380285.0,3.3710000000000004,109.14399999999999,277.319,63.158,168.175,N10-Mag,N23-Shr
1380285.167,3.234,111.14,277.488,63.098,166.34799999999998,N10-Mag,N23-Shr
1380285.333,3.093,113.13799999999999,277.656,63.034,164.518,N10-Mag,N23-Shr
1380285.5,2.948,115.13799999999999,277.825,62.966,162.687,N10-Mag,N23-Shr
1380285.667,2.799,117.14,277.993,62.895,160.85299999999998,N10-Mag,N23-Shr
1380285.833,2.647,119.14399999999999,278.16200000000003,62.82,159.018,N11-PPal,N23-Shr
1380286.0,2.492,121.15100000000001,278.33,62.74100000000001,157.179,N11-PPal,N23-Shr
1380286.167,2.333,123.161,278.499,62.659,155.338,N11-PPal,N23-Shr
1380286.333,2.1719999999999997,125.17200000000001,278.66700000000003,62.574,153.495,N11-PPal,N23-Shr
1380286.5,2.008,127.18700000000001,278.836,62.486000000000004,151.649,N11-PPal,N23-Shr
1380286.667,1.841,129.205,279.004,62.394,149.799,N11-PPal,N23-Shr
1380286.833,1.672,131.226,279.173,62.3,147.947,N12-UPal,N23-Shr
1380287.0,1.5,133.25,279.341,62.202,146.091,N12-UPal,N23-Shr
1380287.167,1.327,135.27700000000002,279.51,62.102,144.233,N12-UPal,N23-Shr
1380287.333,1.1520000000000001,137.309,279.678,61.998999999999995,142.369,N12-UPal,N23-Shr
1380287.5,0.975,139.344,279.846,61.894,140.502,N12-UPal,N23-Shr
1380287.667,0.797,141.38299999999998,280.015,61.786,138.632,N12-UPal,N23-Shr
1380287.833,0.617,143.42700000000002,280.183,61.676,136.756,N12-UPal,N23-Shr
1380288.0,0.43700000000000006,145.475,280.351,61.56399999999999,134.876,N12-UPal,N23-Shr
1380288.167,0.255,147.528,280.52,61.45,132.99200000000002,N12-UPal,N23-Shr
1380288.333,0.073,149.586,280.688,61.333999999999996,131.102,N12-UPal,N23-Shr
1380288.5,-0.11,151.65,280.856,61.216,129.20600000000002,N13-Has,N23-Shr
1380288.667,-0.294,153.719,281.025,61.096000000000004,127.306,N13-Has,N23-Shr
1380288.833,-0.47700000000000004,155.79399999999998,281.193,60.976000000000006,125.399,N13-Has,N23-Shr
1380289.0,-0.6609999999999999,157.875,281.361,60.854,123.486,N13-Has,N23-Shr
1380289.167,-0.8440000000000001,159.963,281.529,60.731,121.566,N13-Has,N23-Shr
1380289.333,-1.0270000000000001,162.05700000000002,281.698,60.607,119.641,N13-Has,N23-Shr
1380289.5,-1.209,164.15900000000002,281.866,60.482,117.70700000000001,N14-Chi,N23-Shr
1380289.667,-1.39,166.268,282.034,60.357,115.766,N14-Chi,N23-Shr
1380289.833,-1.571,168.386,282.202,60.231,113.816,N14-Chi,N23-Shr
1380290.0,-1.75,170.511,282.37,60.105,111.859,N14-Chi,N23-Shr
1380290.167,-1.9280000000000002,172.645,282.539,59.979,109.89399999999999,N14-Chi,N23-Shr
1380290.333,-2.104,174.78799999999998,282.707,59.853,107.919,N14-Chi,N23-Shr
1380290.5,-2.278,176.93900000000002,282.875,59.728,105.936,N15-Swa,N23-Shr
1380290.667,-2.45,179.101,283.043,59.603,103.94200000000001,N15-Swa,N23-Shr
1380290.833,-2.6189999999999998,181.27200000000002,283.211,59.479,101.939,N15-Swa,N23-Shr
1380291.0,-2.786,183.453,283.379,59.356,99.926,N16-Vis,N23-Shr
1380291.167,-2.949,185.645,283.547,59.233999999999995,97.902,N16-Vis,N23-Shr
1380291.333,-3.109,187.84799999999998,283.715,59.113,95.867,N16-Vis,N23-Shr
1380291.5,-3.266,190.06099999999998,283.883,58.993,93.822,N16-Vis,N23-Shr
1380291.667,-3.4189999999999996,192.28599999999997,284.052,58.876000000000005,91.766,N16-Vis,N23-Shr
1380291.833,-3.5669999999999997,194.52200000000002,284.22,58.76,89.698,N16-Vis,N23-Shr
1380292.0,-3.7110000000000003,196.77,284.388,58.646,87.618,N16-Vis,N23-Shr
1380292.167,-3.85,199.03,284.556,58.535,85.52600000000001,N16-Vis,N23-Shr
1380292.333,-3.983,201.30200000000002,284.724,58.426,83.42200000000001,N16-Vis,N23-Shr
1380292.5,-4.112,203.58599999999998,284.892,58.318999999999996,81.306,N17-Anu,N23-Shr
1380292.667,-4.234,205.882,285.06,58.215,79.178,N17-Anu,N23-Shr
1380292.833,-4.35,208.19099999999997,285.22700000000003,58.115,77.036,N17-Anu,N23-Shr
1380293.0,-4.46,210.512,285.395,58.016999999999996,74.883,N17-Anu,N23-Shr
1380293.167,-4.562,212.84599999999998,285.563,57.923,72.717,N17-Anu,N23-Shr
1380293.333,-4.658,215.192,285.731,57.833,70.539,N17-Anu,N23-Shr
1380293.5,-4.746,217.55,285.899,57.746,68.34899999999999,N18-Jye,N23-Shr
1380293.667,-4.827,219.92,286.067,57.663000000000004,66.14699999999999,N18-Jye,N23-Shr
1380293.833,-4.899,222.30200000000002,286.235,57.583999999999996,63.933,N18-Jye,N24-Dha
1380294.0,-4.963,224.696,286.403,57.50899999999999,61.707,N19-Mul,N24-Dha
1380294.167,-5.018,227.102,286.57099999999997,57.438,59.468999999999994,N19-Mul,N24-Dha
1380294.333,-5.065,229.518,286.738,57.372,57.22,N19-Mul,N24-Dha
1380294.5,-5.102,231.946,286.906,57.31,54.96,N19-Mul,N24-Dha
1380294.667,-5.13,234.38400000000001,287.074,57.253,52.69,N19-Mul,N24-Dha
1380294.833,-5.149,236.832,287.242,57.201,50.41,N20-PAsh,N24-Dha
1380295.0,-5.1579999999999995,239.29,287.41,57.153999999999996,48.12,N20-PAsh,N24-Dha
1380295.167,-5.1579999999999995,241.757,287.577,57.111000000000004,45.82,N20-PAsh,N24-Dha
1380295.333,-5.147,244.232,287.745,57.074,43.513000000000005,N20-PAsh,N24-Dha
1380295.5,-5.127000000000001,246.71599999999998,287.913,57.042,41.196999999999996,N20-PAsh,N24-Dha
1380295.667,-5.096,249.207,288.08,57.013999999999996,38.873000000000005,N21-UAsh,N24-Dha
1380295.833,-5.056,251.705,288.248,56.993,36.543,N21-UAsh,N24-Dha
1380296.0,-5.006,254.21,288.416,56.976000000000006,34.205999999999996,N21-UAsh,N24-Dha
1380296.167,-4.946000000000001,256.72,288.584,56.965,31.864,N21-UAsh,N24-Dha
1380296.333,-4.876,259.23400000000004,288.751,56.958999999999996,29.517,N21-UAsh,N24-Dha
1380296.5,-4.796,261.753,288.91900000000004,56.958,27.166,N21-UAsh,N24-Dha
1380296.667,-4.707,264.275,289.086,56.963,24.811,N21-UAsh,N24-Dha
1380296.833,-4.6080000000000005,266.8,289.254,56.973,22.454,N21-UAsh,N24-Dha
1380297.0,-4.501,269.32599999999996,289.422,56.989,20.096,N22-Abi,N24-Dha
1380297.167,-4.3839999999999995,271.85400000000004,289.589,57.00899999999999,17.735,N22-Abi,N24-Dha
1380297.333,-4.258,274.382,289.757,57.035,15.375,N23-Shr,N24-Dha
1380297.5,-4.125,276.91,289.92400000000004,57.067,13.014000000000001,N23-Shr,N24-Dha
1380297.667,-3.983,279.436,290.092,57.103,10.655999999999999,N23-Shr,N24-Dha
1380297.833,-3.833,281.961,290.259,57.144,8.298,N23-Shr,N24-Dha
1380298.0,-3.676,284.482,290.427,57.191,5.945,N23-Shr,N24-Dha
1380298.167,-3.512,287.001,290.594,57.242,3.593,N24-Dha,N24-Dha
1380298.333,-3.341,289.515,290.762,57.298,1.247,N24-Dha,N24-Dha
1380298.5,-3.1639999999999997,292.024,290.92900000000003,57.358999999999995,358.905,N24-Dha,N24-Dha
1380298.667,-2.9819999999999998,294.528,291.097,57.424,356.569,N24-Dha,N24-Dha
1380298.833,-2.7939999999999996,297.025,291.264,57.494,354.23900000000003,N24-Dha,N24-Dha
1380299.0,-2.6010000000000004,299.515,291.432,57.568000000000005,351.917,N25-Sha,N24-Dha
1380299.167,-2.404,301.998,291.599,57.646,349.601,N25-Sha,N24-Dha
1380299.333,-2.2030000000000003,304.473,291.76599999999996,57.728,347.293,N25-Sha,N24-Dha
1380299.5,-1.999,306.94,291.934,57.81399999999999,344.994,N26-PBha,N24-Dha
1380299.667,-1.791,309.397,292.101,57.903999999999996,342.704,N26-PBha,N24-Dha
1380299.833,-1.581,311.844,292.269,57.998000000000005,340.425,N26-PBha,N24-Dha
1380300.0,-1.369,314.282,292.436,58.093999999999994,338.154,N26-PBha,N24-Dha
