date	index	jd	lati_Jupiter	lati_Mars	lati_Mercury	lati_Moon	lati_Saturn	lati_Sun	lati_Venus	long_Jupiter	long_Mars	long_Mercury	long_Moon	long_Saturn	long_Sun	long_Venus	long_N01_Ashwini	long_N02_Bharani	long_N03_Krittika	long_N04_Rohini	long_N05_Mrigashirisham	long_N06_Thiruvadarai	long_N07_Punarpasu	long_N08_Pushyam	long_N09_Ayilyam	long_N10_Makam	long_N11_Pooram	long_N12_Uttiram	long_N13_Hastam	long_N14_Chitrai	long_N15_Swati	long_N16_Vishakam	long_N17_Anusham	long_N18_Kettai	long_N19_Moolam	long_N20_Pooradam	long_N21_Uttiradam	long_N22_Thiruvonam	long_N23_Avittam	long_N24_Shatayam	long_N25_Poorattadi	long_N26_Uttiratadi	long_N27_Revati	long_N28_Abhijit
-501-07-05	130418	1538258.5	0.06749708830080657	1.004446355170497	-3.3901091415047486	-3.329951390312856	-1.3020199987737378	0.0	-2.521713448456313	81.89741802252752	137.6638772658055	122.27784945915121	107.29413312802272	62.69877251696431	100.70295344250877	57.040015900985615	2.8641889314546205	13.482205862961141	25.26020021912636	35.01318893145419	48.958194575288516	53.98918893144322	78.87829052048772	93.94618893144145	99.93622279445455	115.2672397259511	126.36014942460504	128.64218893145022	158.87223408213723	169.13020586295852	169.34316071224862	190.36321715062064	207.8352002191132	215.03420021911236	229.8502002191268	240.4042171506329	247.63820021910882	266.63910427388475	282.74321715062064	304.77922279445767	318.8292171506325	339.688228438306	354.5691832876207	250.52617199992963
-501-07-12	130419	1538265.5	0.08019660712989586	0.9392071058194772	-4.4309993363074485	-3.500270834235161	-1.3029298289379885	0.0	-2.1886721333237555	83.40022575373877	142.14484239848818	120.3118629174071	203.88295332629002	63.46793267352723	107.431007576743	64.73942661109169	2.8644543561121543	13.482470712276209	25.26046526022225	35.01345435611172	48.95845980816523	53.98945435610076	78.87855249309047	93.94645435609898	99.93648706842716	115.26750342458124	126.36041619172833	128.64245435610775	158.8724979725482	169.1304707122736	169.34342709581026	190.36348161637406	207.8354652602091	215.03446526020824	229.8504652602227	240.4044816163863	247.63846526020473	266.6393725752546	282.7434816163741	304.7794870684302	318.8294816163859	339.6884925204978	354.5694489040591	250.52643799992964
-501-07-19	130420	1538272.5	0.09319077141959876	0.8731728333746673	-4.35584156168642	4.34629508284283	-1.3050151298032358	0.0	-1.81285899139727	84.87077317623505	146.6717257050181	114.66857620431144	303.8697924039292	64.19118859730708	114.18004327374172	72.58520352127186	2.864719780769689	13.482735561591278	25.26073030131814	35.01371978076926	48.95872504104194	53.98971978075829	78.87881446569321	93.94671978075652	99.93675134239976	115.26776712321137	126.36068295885161	128.6427197807653	158.87276186295915	169.13073556158866	169.34369347937192	190.3637460821275	207.835730301305	215.03473030130414	229.85073030131858	240.40474608213972	247.63873030130063	266.63964087662447	282.7437460821275	304.77975134240285	318.8297460821393	339.6887566026896	354.5697145204974	250.52670399992962
-501-07-26	130421	1538279.5	0.106539671149696	0.8063003810933572	-2.8501197365706155	2.923382443987685	-1.3081975271294228	0.0	-1.4085992814296626	86.30157575158613	151.24470198382528	109.64175615764566	31.38004305931997	64.8622532174993	120.952287751227	80.55973713736478	2.864985205427223	13.483000410906346	25.26099534241403	35.01398520542679	48.95899027391865	53.98998520541583	78.87907643829595	93.94698520541405	99.93701561637236	115.26803082184152	126.3609497259749	128.64298520542283	158.87302575337011	169.13100041090374	169.34395986293356	190.36401054788092	207.83599534240088	215.03499534240004	229.85099534241448	240.40501054789317	247.6389953423965	266.63990917799435	282.7440105478809	304.78001561637547	318.83001054789275	339.6890206848813	354.5699801369358	250.52696999992963
-501-08-02	130422	1538286.5	0.12030435822787006	0.7385569924385843	-0.7563517650031523	-3.9738351269187775	-1.3123842951565754	0.0	-0.9897385145607084	87.68475987284523	155.86400292407563	110.30005302003076	116.04484174261013	65.474862277552	127.74968315976956	88.64895997279366	2.8652506300847573	13.483265260221415	25.26126038350992	35.01425063008433	48.959255506795365	53.99025063007336	78.87933841089868	93.9472506300716	99.93727989034497	115.26829452047166	126.3612164930982	128.64325063008036	158.87328964378108	169.1312652602188	169.3442262464952	190.36427501363434	207.83626038349678	215.0352603834959	229.85126038351038	240.4052750136466	247.6392603834924	266.6401774793642	282.74427501363436	304.7802798903481	318.83027501364614	339.6892847670731	354.57024575337414	250.52723599992964
-501-08-09	130423	1538293.5	0.13454654676111716	0.6699210497673027	0.9038067354234772	-2.709943581388744	-1.3174654599101074	0.0	-0.5695420437051785	89.01201875228527	160.5298820129523	117.57802334203241	213.4763203333893	66.02284691960007	134.5738537162249	96.84127171127636	2.8655160547422915	13.483530109536483	25.26152542460581	35.01451605474186	48.95952073967208	53.9905160547309	78.87960038350143	93.94751605472912	99.93754416431757	115.26855821910179	126.36148326022148	128.6435160547379	158.87355353419204	169.13153010953386	169.34449263005683	190.36453947938776	207.83652542459265	215.0355254245918	229.85152542460625	240.4055394794	247.6395254245883	266.64044578073407	282.74453947938775	304.78054416432064	318.8305394793996	339.6895488492649	354.5705113698125	250.52750199992963
-501-08-16	130424	1538300.5	0.1493280427290442	0.6003829552449116	1.7303919876133975	4.775694260987431	-1.3233107710950287	0.0	-0.16054003186930355	90.2745813468718	165.24258170953962	128.9827617790716	312.91221157246946	66.50023350443428	141.42607475816882	105.12673137516529	2.8657814793998257	13.483794958851552	25.2617904657017	35.014781479399396	48.95978597254879	53.99078147938843	78.87986235610417	93.94778147938666	99.93780843829018	115.26882191773193	126.36175002734477	128.64378147939544	158.873817424603	169.13179495884893	169.3447590136185	190.3648039451412	207.83679046568855	215.0357904656877	229.85179046570215	240.40580394515342	247.63979046568417	266.6407140821039	282.7448039451412	304.78080843829326	318.83080394515304	339.6898129314567	354.57077698625085	250.52776799992964
-501-08-23	130425	1538307.5	0.1647098189441818	0.5299461561838721	1.83058061980652	2.1580499651909744	-1.3297667106326179	0.0	0.2256645574111168	91.46319983751562	170.00230255833318	141.68743199337126	39.708010127838286	66.90137427948379	148.30724447798866	113.49645770457136	2.86604690405736	13.48405980816662	25.26205550679759	35.01504690405693	48.9600512054255	53.991046904045966	78.88012432870691	93.94804690404419	99.93807271226277	115.26908561636206	126.36201679446806	128.64404690405297	158.87408131501394	169.132059808164	169.34502539718014	190.36506841089462	207.83705550678445	215.03605550678358	229.85205550679805	240.40606841090687	247.64005550678007	266.6409823834738	282.7450684108946	304.7810727122659	318.8310684109064	339.6900770136485	354.5710426026892	250.52803399992965
-501-08-30	130426	1538314.5	0.18075063382472686	0.4586283122971132	1.4651342608963944	-4.49412007147601	-1.3366537807703542	0.0	0.5786079915755565	92.56816295770477	174.80917402070259	154.23657757030094	124.8696580490112	67.22111161998282	155.21785920164282	121.94219854029993	2.866312328714894	13.48432465748169	25.262320547893484	35.015312328714465	48.960316438302215	53.99131232870349	78.88038630130964	93.94831232870172	99.93833698623537	115.2693493149922	126.36228356159134	128.6443123287105	158.8743452054249	169.13232465747907	169.34529178074177	190.36533287664804	207.83732054788032	215.03632054787948	229.85232054789392	240.4063328766603	247.64032054787594	266.64125068484367	282.74533287664804	304.78133698623844	318.83133287665987	339.69034109584027	354.57130821912756	250.52829999992963
-501-09-06	130427	1538321.5	0.1975050763446956	0.3864625964442904	0.8411414287335112	-1.8177680506998728	-1.3437644011167202	0.0	0.8891810014605109	93.57934456881948	179.6632268981822	166.22119982623258	223.0683884374532	67.45497690433461	162.15799316305834	130.4560415766419	2.866577753372429	13.484589506796757	25.262585588989374	35.015577753372	48.96058167117893	53.99157775336103	78.88064827391239	93.94857775335926	99.93860126020797	115.26961301362233	126.36255032871463	128.64457775336803	158.87460909583586	169.13258950679415	169.3455581643034	190.36559734240146	207.83758558897622	215.03658558897538	229.85258558898983	240.4065973424137	247.64058558897185	266.6415189862135	282.7455973424015	304.78160126021106	318.8315973424133	339.690605178032	354.5715738355659	250.52856599992964
-501-09-13	130428	1538328.5	0.2150209087602573	0.3134991132347333	0.09185094716119876	5.043787853225928	-1.3508618334032318	0.0	1.1498306385456818	94.48629921703389	184.56436730445333	177.63132244407487	321.89931758199725	67.59942242786053	169.1272837780648	139.0302447815663	2.8668431780299626	13.484854356111827	25.262850630085264	35.015843178029534	48.960846904055636	53.99184317801856	78.88091024651513	93.94884317801679	99.93886553418058	115.26987671225247	126.36281709583791	128.64484317802555	158.87487298624683	169.13285435610922	169.34582454786508	190.3658618081549	207.83785063007213	215.03685063007126	229.85285063008573	240.40686180816712	247.64085063006775	266.6417872875834	282.74586180815487	304.7818655341837	318.8318618081667	339.6908692602238	354.57183945200427	250.52883199992965
-501-09-20	130429	1538335.5	0.2333355801555789	0.2398064110961132	-0.6936955682153487	1.3302135949501663	-1.3576806298587742	0.0	1.3547330721785396	95.27841876037034	189.51235221494747	188.5517093310575	48.02011344652294	67.65208095177263	176.124923420737	147.65716688784244	2.8671086026874972	13.485119205426894	25.263115671181154	35.01610860268706	48.96111213693235	53.9921086026761	78.88117221911787	93.94910860267433	99.93912980815318	115.2701404108826	126.3630838629612	128.6451086026831	158.8751368766578	169.13311920542426	169.34609093142672	190.36612627390832	207.838115671168	215.03711567116716	229.8531156711816	240.40712627392057	247.64111567116362	266.6420555889532	282.7461262739083	304.7821298081563	318.83212627392015	339.6911333424156	354.5721050684426	250.52909799992963
-501-09-27	130430	1538342.5	0.2524718078832365	0.16547305315812028	-1.4443738720934989	-4.871553409820772	-1.3639291424487294	0.0	1.4999235218379283	95.94516610037032	194.5067666857512	199.04719588979333	133.76941599674214	67.61204251410425	183.14965864883857	156.3292781883066	2.867374027345031	13.485384054741964	25.263380712277044	35.0163740273446	48.961377369809064	53.99237402733363	78.8814341917206	93.94937402733186	99.93939408212579	115.27040410951275	126.3633506300845	128.64537402734064	158.87540076706875	169.13338405473934	169.34635731498835	190.36639073966174	207.8383807122639	215.03738071226306	229.8533807122775	240.40739073967399	247.64138071225952	266.6423238903231	282.74639073966176	304.78239408212886	318.83239073967354	339.6913974246074	354.572370684881	250.52936399992964
-501-10-04	130431	1538349.5	0.2724321849644515	0.09060920070246643	-2.0851169355272376	-0.8575222616762598	-1.3692946055021584	0.0	1.5833724831263267	96.47640286857569	199.5470028878818	209.08665966998524	232.65457559973808	67.48013223753094	190.19979770714008	165.0392307607116	2.8676394520025656	13.485648904057031	25.263645753372934	35.01663945200213	48.96164260268578	53.99263945199117	78.88169616432334	93.9496394519894	99.93965835609839	115.27066780814289	126.36361739720778	128.64563945199816	158.87566465747972	169.1336489040544	169.34662369855	190.36665520541516	207.8386457533598	215.03764575335893	229.8536457533734	240.4076552054274	247.64164575335542	266.642592191693	282.74665520541515	304.7826583561015	318.832655205427	339.69166150679916	354.57263630131933	250.52962999992963
-501-10-11	130432	1538356.5	0.2931928869727325	0.015348150265413816	-2.5096005533675236	5.1445817696080045	-1.3734511803186973	0.0	1.605001290405004	96.86282649652183	204.6322411460398	218.4072770265443	330.8275736140228	67.25916666573511	197.27322693894868	173.77996632706632	2.8679048766601	13.4859137533721	25.263910794468824	35.016904876659666	48.961907835562485	53.9929048766487	78.88195813692609	93.94990487664693	99.939922630071	115.27093150677302	126.36388416433107	128.6459048766557	158.87592854789065	169.13391375336948	169.34689008211163	190.3669196711686	207.83891079445567	215.03791079445483	229.85391079446927	240.40791967118082	247.6419107944513	266.6428604930628	282.7469196711686	304.7829226300741	318.83291967118043	339.6919255889909	354.5729019177577	250.52989599992964
-501-10-18	130433	1538363.5	0.3146967395093484	-0.060152247529792036	-2.530999470529112	0.4636925237912531	-1.3760711005577055	0.0	1.5666344811665531	97.09652693117836	209.7614332077699	226.1724368863048	56.32490657671213	66.95416069210131	204.36743648235586	182.54484008234718	2.868170301317634	13.486178602687168	25.264175835564714	35.0171703013172	48.9621730684392	53.993170301306236	78.88222010952883	93.95017030130447	99.9401869040436	115.27119520540316	126.36415093145436	128.64617030131325	158.87619243830162	169.13417860268456	169.3471564656733	190.36718413692202	207.83917583555157	215.0381758355507	229.85417583556517	240.40818413693427	247.6421758355472	266.6431287944327	282.747184136922	304.7831869040467	318.8331841369338	339.6921896711827	354.57316753419605	250.53016199992965
-501-10-25	130434	1538370.5	0.3368461774181574	-0.13570837195760851	-1.8000632523006603	-5.090909014339837	-1.3768386746261263	0.0	1.471890872008054	97.17166255690347	214.9332879949322	230.19852277325046	142.74269022941587	66.57245385766049	211.4795553028196	191.32774047394128	2.8684357259751683	13.486443452002238	25.264440876660608	35.017435725974735	48.96243830131591	53.99343572596377	78.88248208213156	93.950435725962	99.9404511780162	115.2714589040333	126.36441769857764	128.64643572597078	158.87645632871258	169.13444345199963	169.34742284923493	190.36744860267544	207.83944087664744	215.0384408766466	229.85444087666104	240.40844860268768	247.6424408766431	266.6433970958025	282.74744860267543	304.7834511780193	318.83344860268727	339.6924537533745	354.5734331506344	250.53042799992963
-501-11-01	130435	1538377.5	0.35949697001346764	-0.2111099145826591	0.0736180485673299	0.13431343559860007	-1.3754664137290111	0.0	1.3260191929580627	97.08523700618866	220.14626010778343	226.766721667946	242.23188434930626	66.1237253160948	218.6063952471877	200.1231881649403	2.8687011506327025	13.486708301317305	25.264705917756498	35.01770115063227	48.96270353419263	53.993701150621305	78.8827440547343	93.95070115061954	99.9407154519888	115.27172260266343	126.36468446570093	128.6467011506283	158.87672021912354	169.13470830131467	169.34768923279657	190.36771306842886	207.83970591774334	215.0387059177425	229.85470591775695	240.4087130684411	247.64270591773897	266.6436653971724	282.7477130684289	304.7837154519919	318.8337130684407	339.69271783556627	354.57369876707276	250.53069399992964
-501-11-08	130436	1538384.5	0.3824539564044165	-0.2861193637564548	2.2274868343552767	5.077776106764476	-1.3717120343114593	0.0	1.1356871266009307	96.83793280639169	225.3985413628156	217.72463414426457	339.693454554563	65.61987247622216	225.7445034174356	208.9264019710135	2.8689665752902367	13.486973150632373	25.264970958852388	35.017966575289805	48.962968767069334	53.99396657527884	78.88300602733705	93.95096657527706	99.9409797259614	115.27198630129357	126.36495123282423	128.64696657528583	158.8769841095345	169.13497315062975	169.3479556163582	190.3679775341823	207.83997095883925	215.03897095883838	229.85497095885285	240.40897753419452	247.64297095883487	266.6439336985423	282.74797753418227	304.7839797259645	318.8339775341941	339.69298191775806	354.5739643835111	250.53095999992965
-501-11-15	130437	1538391.5	0.4054703321489346	-0.3604719986726088	2.9057857332781483	-0.4167174397024386	-1.3653946454264838	0.0	0.908734416845904	96.43492577690466	230.68805564507144	214.0087515553896	64.63169476539179	65.07473981273819	232.89022176632054	217.7333248720157	2.869231999947771	13.487237999947443	25.265235999948278	35.01823199994734	48.96323399994605	53.994231999936375	78.88326799993979	93.9512319999346	99.941243999934	115.2722499999237	126.3652179999475	128.6472319999434	158.87724799994547	169.13523799994482	169.34822199991987	190.36824199993572	207.84023599993512	215.03923599993428	229.85523599994872	240.40924199994797	247.64323599993077	266.6442019999121	282.7482419999357	304.7842439999371	318.83424199994755	339.69324599994985	354.57422999994947	250.53122599992963
-501-11-22	130438	1538398.5	0.4282520982836204	-0.43387649816105256	2.4323595855400035	-5.141770335278919	-1.3564082080348547	0.0	0.6539013245669058	95.88657093974706	236.01245734794944	217.62380453941026	151.78609532011637	64.50370081062476	240.0397524647766	226.5406086043573	2.8694974246053055	13.48750284926251	25.265501041044168	35.018497424604874	48.96349923282276	53.99449742459391	78.88352997254252	93.95149742459213	99.9415082739066	115.27251369855384	126.3654847670708	128.6474974246009	158.8775118903564	169.1355028492599	169.3484883834815	190.36850646568914	207.84050104103102	215.03950104103018	229.85550104104462	240.40950646570138	247.64350104102664	266.644470301282	282.74850646568916	304.7845082739097	318.83450646570094	339.6935100821416	354.5744956163878	250.53149199992964
-501-11-29	130439	1538405.5	0.4504689462108334	-0.5060162598555324	1.5606590914291039	1.120115725058887	-1.3447304545856908	0.0	0.3805432850156832	95.20882599960531	241.3691336518004	225.046300053491	251.79820357149242	63.9231151300301	247.18922728693317	235.3455602063459	2.8697628492628393	13.48776769857758	25.265766082140058	35.01876284926241	48.96376446569948	53.994762849251444	78.88379194514526	93.95176284924968	99.94177254787921	115.27277739718399	126.36575153419409	128.64776284925844	158.87777578076737	169.13576769857497	169.34875476704315	190.36877093144255	207.84076608212692	215.03976608212605	229.85576608214052	240.4097709314548	247.64376608212254	266.64473860265184	282.74877093144255	304.7847725478823	318.8347709314544	339.6937741643334	354.5747612328262	250.53175799992962
-501-12-06	130440	1538412.5	0.4717719770972973	-0.5765515074110572	0.6173019248002671	4.848506120194485	-1.3304259240581542	0.0	0.09834146987766358	94.42327501157644	246.75521085788188	234.16095351324947	348.49409605718927	63.34970121992257	254.33477904355667	244.14605774410703	2.870028273920374	13.488032547892647	25.266031123235948	35.01902827391994	48.964029698576184	53.99502827390898	78.884053917748	93.9520282739072	99.94203682185181	115.27304109581412	126.36601830131737	128.64802827391597	158.87803967117833	169.13603254789004	169.34902115060478	190.369035397196	207.8410311232228	215.04003112322195	229.8560311232364	240.41003539720822	247.6440311232184	266.6450069040217	282.749035397196	304.78503682185493	318.83503539720783	339.69403824652517	354.57502684926453	250.53202399992963
-501-12-13	130441	1538419.5	0.4918172725385918	-0.6451222366021496	-0.2687924251297467	-1.2858093342321193	-1.313642539447888	0.0	-0.18298256936703933	93.55664477430513	252.1675649431853	244.134703446278	72.95005085962083	62.799877760896216	261.47261298623056	252.94044501370902	2.8702936985779077	13.488297397207717	25.266296164331838	35.01929369857748	48.9642949314529	53.99529369856651	78.88431589035075	93.95229369856474	99.94230109582442	115.27330479444426	126.36628506844066	128.64829369857353	158.8783035615893	169.1362973972051	169.34928753416642	190.36929986294942	207.8412961643187	215.04029616431785	229.8562961643323	240.41029986296166	247.6442961643143	266.6452752053916	282.7492998629494	304.7853010958275	318.8352998629612	339.69430232871696	354.5752924657029	250.53228999992965
-501-12-20	130442	1538426.5	0.5102927244423212	-0.7113520157678871	-1.0304764211606725	-5.019193863061675	-1.294602074183864	0.0	-0.4539415721483526	92.63977455267107	257.6028364305563	254.69277260112446	160.89480172377853	62.28913231121294	268.59907610298364	261.72741621122134	2.8705591232354424	13.488562246522784	25.266561205427728	35.01955912323501	48.96456016432961	53.99555912322405	78.88457786295348	93.95255912322227	99.94256536979702	115.2735684930744	126.36655183556394	128.64855912323105	158.87856745200025	169.13656224652016	169.3495539177281	190.36956432870284	207.8415612054146	215.04056120541372	229.8565612054282	240.41056432871508	247.6445612054102	266.64554350676144	282.74956432870283	304.7855653698001	318.83556432871467	339.69456641090875	354.57555808214124	250.53255599992963
-501-12-27	130443	1538433.5	0.5269442108495387	-0.7748526132572179	-1.6143419502654797	2.0627047285764744	-1.2735857117758689	0.0	-0.7055413226054896	91.70609707622872	263.05744957435263	265.79117696993944	261.3514884584089	61.831471112668225	275.71072234090286	270.50590147778325	2.870824547892976	13.488827095837854	25.26682624652362	35.01982454789255	48.964825397206326	53.99582454788158	78.88483983555622	93.9528245478798	99.94282964376963	115.27383219170453	126.36681860268723	128.64882454788858	158.87883134241122	169.13682709583523	169.34982030128972	190.36982879445625	207.84182624651046	215.04082624650962	229.85682624652407	240.4108287944685	247.64482624650608	266.6458118081313	282.7498287944563	304.78582964377273	318.83582879446806	339.69483049310054	354.57582369857965	250.53282199992964
-500-01-03	130444	1538440.5	0.5415967415845128	-0.8352293766109703	-1.960841882812824	4.466901612590289	-1.2509165063956462	0.0	-0.9295192972844708	90.78979137131898	268.5276357493342	277.48355702865695	357.2278893725547	61.4389912971165	282.8043720134086	279.2749630431612	2.871089972550511	13.489091945152921	25.26709128761951	35.02008997255008	48.96509063008303	53.99608997253911	78.88510180815896	93.95308997253734	99.94309391774223	115.27409589033466	126.36708536981052	128.6490899725461	158.87909523282218	169.1370919451503	169.35008668485136	190.3700932602097	207.84209128760637	215.0410912876055	229.85709128761997	240.41109326022192	247.64509128760199	266.64608010950116	282.75009326020967	304.78609391774535	318.8360932602215	339.6950945752923	354.576089315018	250.53308799992965
-500-01-10	130445	1538447.5	0.5541669296998539	-0.8920872382150807	-1.9925879336908328	-2.118535397334776	-1.2269407876265068	0.0	-1.118559705556426	89.92384360456232	274.0094607919569	289.84371443685365	81.28930079593289	61.12159880114075	289.87716394509	288.0337096610387	2.871355397208045	13.48935679446799	25.2673563287154	35.02035539720762	48.96535586295975	53.996355397196645	78.88536378076171	93.95335539719487	99.94335819171482	115.2743595889648	126.3673521369338	128.64935539720364	158.87935912323312	169.13735679446538	169.350353068413	190.37035772596312	207.84235632870227	215.0413563287014	229.85735632871584	240.41135772597536	247.6453563286979	266.64634841087104	282.7503577259631	304.7863581917179	318.83635772597495	339.69535865748406	354.57635493145636	250.53335399992963
-500-01-17	130446	1538454.5	0.5646649415581957	-0.9450371739450084	-1.6086990586703505	-4.724196100131652	-1.2020104148360844	0.0	-1.2664818204194168	89.13827394181328	279.49885589270474	302.84467440550463	170.06320498062655	60.88687613716286	296.9265992738883	296.78123442931536	2.871620821865579	13.489621643783059	25.26762136981129	35.02062082186515	48.96562109583646	53.99662082185418	78.88562575336444	93.95362082185241	99.94362246568743	115.27462328759493	126.3676189040571	128.6496208218612	158.87962301364408	169.13762164378045	169.35061945197467	190.37062219171654	207.84262136979814	215.0416213697973	229.85762136981174	240.41162219172878	247.64562136979376	266.6466167122409	282.75062219171656	304.7866224656905	318.83662219172834	339.69562273967585	354.5766205478947	250.53361999992964
-500-01-24	130447	1538461.5	0.5731863500454605	-0.9937028991469024	-0.7058721181168637	2.926890405573416	-1.1764673646874373	0.0	-1.3683987257745014	88.45874735822686	284.9916514758732	316.0416659180306	270.8889665731627	60.74008746363921	303.95057621611517	305.516578195942	2.8718862465231134	13.489886493098128	25.26788641090718	35.02088624652268	48.965886328713175	53.996886246511714	78.88588772596718	93.95388624650994	99.94388673966003	115.27488698622507	126.36788567118039	128.64988624651872	158.87988690405504	169.13788649309552	169.3508858355363	190.37088665746995	207.84288641089404	215.04188641089317	229.85788641090764	240.4118866574822	247.64588641088966	266.64688501361076	282.75088665746995	304.78688673966315	318.8368866574818	339.69588682186765	354.5768861643331	250.53388599992962
-500-01-31	130448	1538468.5	0.5798962883170626	-1.037727554213637	0.7111177641401029	3.9475036232037537	-1.1506315689558189	0.0	-1.4208437973751988	87.90569918523659	290.4836133400925	327.9584627879789	5.894940851737374	60.6842965838049	310.9474154905014	314.2387178505069	2.8721516711806476	13.490151342413196	25.26815145200307	35.02115167118021	48.96615156158988	53.99715167116925	78.88614969856992	93.95415167116748	99.94415101363263	115.27515068485522	126.36815243830367	128.65015167117625	158.880150794466	169.13815134241057	169.35115221909794	190.3711511232234	207.8431514519899	215.04215145198907	229.8581514520035	240.41215112323562	247.64615145198556	266.64715331498064	282.7511511232234	304.7871510136357	318.83715112323523	339.69615090405944	354.57715178077143	250.53415199992963
-500-02-07	130449	1538475.5	0.5850093925032531	-1.0767801136783912	2.331785479417833	-2.8905877645752454	-1.124792348782071	0.0	-1.4218625037034534	87.49400202661201	295.97048018547974	335.961891457776	89.65802444335043	60.720567446102	317.91587646703863	322.9465761619037	2.872417095838182	13.490416191728265	25.26841649309896	35.02141709583775	48.966416794466596	53.99741709582678	78.88641167117267	93.95441709582501	99.94441528760524	115.27541438348536	126.36841920542696	128.65041709583377	158.88041468487697	169.13841619172564	169.35141860265958	190.37141558897682	207.8434164930858	215.04241649308497	229.8584164930994	240.41241558898906	247.64641649308143	266.6474216163505	282.7514155889768	304.7874152876083	318.8374155889886	339.69641498625117	354.5774173972098	250.53441799992964
-500-02-14	130450	1538482.5	0.5887690708461977	-1.1105612505405154	3.5105401209466502	-4.264015647798812	-1.0992033185413923	0.0	-1.3710675345784038	87.23311048699509	301.4480015246745	337.85022793622124	179.28565253385491	60.848215913824156	324.85516441904565	331.6390476739893	2.872682520495716	13.490681041043333	25.26868153419485	35.02168252049528	48.96668202734331	53.99768252048432	78.8866736437754	93.95468252048255	99.94467956157784	115.27567808211549	126.36868597255025	128.65068252049133	158.88067857528793	169.1386810410407	169.35168498622122	190.37168005473023	207.8436815341817	215.04268153418084	229.8586815341953	240.41268005474248	247.64668153417733	266.64768991772036	282.75168005473023	304.78767956158094	318.83768005474207	339.69667906844296	354.57768301364814	250.53468399992963
-500-02-21	130451	1538489.5	0.5914288837707589	-1.1388084025481031	3.5253784083845696	3.6809152742866633	-1.0740803087702	0.0	-1.2696558640322924	87.12756361077362	306.9119748862052	334.03941412312844	280.40651071417284	61.06508466382945	331.76492952183145	340.3150337180031	2.8729479451532507	13.490945890358402	25.268946575290745	35.02194794515282	48.966947260220024	53.99794794514185	78.88693561637814	93.95494794514008	99.94494383555045	115.27594178074563	126.36895273967353	128.65094794514886	158.8809424656989	169.13894589035579	169.35195136978288	190.37194452048365	207.84394657527758	215.04294657527674	229.85894657529118	240.4129445204959	247.6469465752732	266.64795821909024	282.7519445204837	304.78794383555356	318.83794452049545	339.69694315063475	354.5779486300865	250.53494999992964
-500-02-28	130452	1538496.5	0.5932376984944173	-1.1612998187023738	2.2409019785304647	3.3085835635213523	-1.0496016879499888	0.0	-1.1203871086987351	87.17770623441857	312.35828117191295	328.5455284432553	14.49734207590484	61.36781844096424	338.64525842709554	348.97347895207304	2.8732133698107845	13.49121073967347	25.269211616386634	35.02221336981035	48.96721249309673	53.99821336979939	78.88719758898088	93.95521336979762	99.94520810952305	115.27620547937576	126.36921950679682	128.65121336980638	158.88120635610983	169.13921073967086	169.35221775334452	190.3722089862371	207.84421161637349	215.04321161637264	229.85921161638709	240.41320898624932	247.6472116163691	266.64822652046007	282.75220898623706	304.7882081095261	318.8382089862489	339.69720723282654	354.57821424652485	250.53521599992965
-500-03-07	130453	1538503.5	0.5944291953281277	-1.1778574100001291	0.4344961909837193	-3.57899333949014	-1.0259104215292931	0.0	-0.9275234010746534	87.38050182250225	317.7829170316898	325.85560087156824	98.06361777647476	61.752123072371646	345.49665936242667	357.6134020249637	2.873478794468319	13.49147558898854	25.269476657482524	35.02247879446789	48.967477725973446	53.99847879445692	78.88745956158363	93.95547879445515	99.94547238349566	115.2764691780059	126.3694862739201	128.6514787944639	158.8814702465208	169.13947558898593	169.35248413690616	190.37247345199052	207.8444766574694	215.04347665746852	229.859476657483	240.41347345200276	247.647476657465	266.64849482182996	282.7524734519905	304.78847238349874	318.83847345200235	339.69747131501833	354.5784798629632	250.53548199992963
-500-03-14	130454	1538510.5	0.5952154926954674	-1.1883482847024849	-1.1326604636015258	-3.6521175701348096	-1.0031172542664335	0.0	-0.6967318937487421	87.73033786641639	323.18202317383947	327.32881882621194	188.55711473209686	62.21299756207344	352.32004176261995	6.233913928647156	2.873744219125853	13.491740438303607	25.269741698578414	35.02274421912542	48.96774295885016	53.99874421911446	78.88772153418635	93.95574421911269	99.94573665746826	115.27673287663603	126.3697530410434	128.65174421912147	158.88173413693175	169.13974043830098	169.3527505204678	190.37273791774393	207.84474169856526	215.04374169856442	229.85974169857886	240.41373791775618	247.64774169856088	266.64876312319984	282.75273791774396	304.78873665747136	318.83873791775574	339.6977353972101	354.57874547940156	250.53574799992964
-500-03-21	130455	1538517.5	0.5957841929092234	-1.1926849104177994	-2.187615908024892	4.297730250768565	-0.9813044997301632	0.0	-0.43495188809918217	88.21975847622555	328.5519076263206	332.28807281853864	289.8982911616007	62.74493360776522	359.11669143273764	14.834219180507946	2.8740096437833875	13.492005287618674	25.270006739674304	35.023009643782956	48.968008191726874	53.99900964377199	78.8879835067891	93.95600964377022	99.94600093144085	115.27699657526617	126.37001980816669	128.652009643779	158.88199802734272	169.14000528761605	169.35301690402946	190.37300238349735	207.84500673966116	215.04400673966032	229.86000673967476	240.4140023835096	247.64800673965678	266.64903142456967	282.75300238349735	304.7890009314439	318.8390023835092	339.69799947940186	354.5790110958399	250.53601399992965
