iter	fits	jd	sun_ra	sun_dec	sun_lon	sun_lat	moon_ra	moon_dec	moon_lon	moon_lat	phase	jd_diff	sun_lat_lon	moon_lat_lon	yr	stel_jd	sun_naks	moon_naks	sun_न	moon_न	moon_phase	season	eqnx_1_tol	eqnx_2_tol	eqnx_3_tol	eqnx_4_tol
4	-00145-09-28T02:10:43.661	1668369.591	211.570	-12.957	184.056	-0.001	211.003	-14.064	183.919	-1.229	359.863	29.635	(-0.0011864181011119479, 184.0558959142576)	(-1.229321038531823, 183.9190149208504)	-144	1668366.591	N15-Swa/α Boo	N15-Swa/α Boo	N15-Swa	N15-Swa	0	4	False	False	False	False
3	-00145-10-27T17:24:41.616	1668399.225	241.724	-21.158	213.967	-0.001	241.479	-19.629	213.449	1.456	359.482	29.634	(-0.001332358737207321, 213.96736037988484)	(1.4555500076798136, 213.44899103677434)	-144	1668396.225	N17-Anu/ω1 Sco	N17-Anu/β1 Sco	N17-Anu	N17-Anu	0	5	False	False	False	False
3	-00145-11-26T08:37:07.018	1668428.859	274.346	-23.664	244.165	-0.001	274.153	-19.878	244.098	3.788	359.934	29.469	(-0.0010992386880162184, 244.1645234480357)	(3.788068595860188, 244.0983291579808)	-144	1668425.859	N20-PAsh/δ Sgr	N20-PAsh/δ Sgr	N20-PAsh	N20-PAsh	0	5	False	False	False	False
2	-00145-12-25T19:52:53.082	1668458.328	306.413	-19.477	274.217	-0.001	304.528	-14.839	273.549	4.930	359.332	29.477	(-0.0005565389804601923, 274.2169584850249)	(4.929876212872941, 273.54932607055196)	-144	1668455.328	N22-Shr/β Aql	N22-Shr/β Aql	N22-Shr	N22-Shr	0	0	False	False	False	False
3	-00144-01-24T07:19:16.890	1668487.805	335.788	-10.216	304.031	0.000	333.932	-5.959	303.872	4.634	359.841	29.380	(0.0001703358983796535, 304.03107354004)	(4.634438645130571, 303.872204345317)	-143	1668484.805	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
3	-00144-02-22T16:26:14.660	1668517.185	2.854	1.254	333.310	0.001	1.387	3.906	333.036	3.019	359.726	29.367	(0.0008916336977331315, 333.31003667784074)	(3.0187765044354227, 333.0356429696583)	-143	1668514.185	N25-PBha/β Peg	N25-PBha/β Peg	N25-PBha	N25-PBha	0	1	False	False	False	False
3	-00144-03-23T01:14:11.746	1668546.552	29.652	12.267	2.071	0.001	29.275	12.741	1.893	0.575	359.821	29.367	(0.0014111188713101031, 2.071186351336077)	(0.5748593078449501, 1.8926238740799113)	-143	1668543.552	N01-Ash/γ Ari	N01-Ash/γ Ari	N01-Ash	N01-Ash	0	1	False	False	True	True
3	-00144-04-21T10:02:42.499	1668575.919	57.959	20.432	30.388	0.002	58.380	18.475	30.361	-1.995	359.973	29.355	(0.0016046248824937374, 30.38806274642707)	(-1.995046608384878, 30.360773982268544)	-143	1668572.919	N03-Kri/η Tau	N03-Kri/η Tau	N03-Kri	N03-Kri	0	2	False	False	False	False
2	-00144-05-20T18:33:23.612	1668605.273	88.041	23.712	58.409	0.001	87.730	19.726	58.060	-3.980	359.652	29.446	(0.0014500972490352358, 58.40869250697816)	(-3.9797998712564118, 58.06049483194547)	-143	1668602.273	N05-Mrg/α Ori	N05-Mrg/α Ori	N05-Mrg	N05-Mrg	0	2	False	False	False	False
3	-00144-06-19T05:16:05.684	1668634.720	118.307	21.153	86.450	0.001	117.099	16.321	86.232	-4.959	359.781	29.492	(0.0009885916490422174, 86.45048835921286)	(-4.959370058644335, 86.23197979775844)	-143	1668631.720	N07-Pun/β Gem	N07-Pun/β Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
3	-00144-07-18T17:04:07.505	1668664.211	146.854	13.512	114.702	0.000	144.670	9.326	114.077	-4.658	359.375	29.677	(0.00031808093477775763, 114.70186184168614)	(-4.658319973360688, 114.0768468778232)	-143	1668661.211	N10-Mag/μ Leo	N10-Mag/μ Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
4	-00144-08-17T09:18:42.398	1668693.888	173.861	2.691	143.501	-0.000	172.464	-0.046	143.314	-3.067	359.813	29.729	(-0.0004082329639448322, 143.50100162060875)	(-3.066905534547626, 143.31438659705336)	-143	1668690.888	N12-UPal/β Leo	N12-UPal/β Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
4	-00144-09-16T02:48:31.269	1668723.617	200.905	-8.913	172.847	-0.001	200.431	-9.370	172.585	-0.601	359.738	29.782	(-0.0010045234898687758, 172.84695189792464)	(-0.6012785009129286, 172.58529030127886)	-143	1668720.617	N14-Chi/α Vir	N14-Chi/α Vir	N14-Chi	N14-Chi	0	4	False	False	False	False
4	-00144-10-15T21:34:37.998	1668753.399	230.082	-18.627	202.747	-0.001	230.408	-16.544	202.512	2.091	359.764	29.685	(-0.0013128791278328403, 202.7470479667639)	(2.0912801487573884, 202.51152975811218)	-143	1668750.399	N16-Vis/α2 Lib	N16-Vis/α2 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
3	-00144-11-14T14:01:41.984	1668783.085	262.058	-23.522	232.918	-0.001	261.259	-19.337	231.931	4.133	359.013	29.719	(-0.0012574760301409754, 232.9181939679045)	(4.132690028665151, 231.93099218185174)	-143	1668780.085	N19-Mul/ν Sco	N19-Mul/ν Sco	N19-Mul	N19-Mul	0	5	False	False	False	False
3	-00144-12-14T07:17:20.066	1668812.804	294.930	-21.728	263.250	-0.001	293.624	-16.865	262.839	5.000	359.589	29.598	(-0.0008516340218010558, 263.2500751039116)	(4.999653380521749, 262.8391497463757)	-143	1668809.804	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	N21-UAsh	N21-UAsh	0	5	False	False	False	False
3	-00143-01-12T21:38:02.285	1668842.401	325.500	-13.978	293.304	-0.000	324.015	-9.904	293.273	4.325	359.969	29.446	(-0.0001943565647775474, 293.3040420881289)	(4.324652090200618, 293.27258257034777)	-142	1668839.401	N23-Dha/γ2 Del	N23-Dha/γ2 Del	N23-Dha	N23-Dha	0	0	False	False	False	False
2	-00143-02-11T08:20:22.933	1668871.847	353.235	-2.963	322.822	0.001	351.908	-0.889	322.433	2.431	359.611	29.410	(0.0005517956931394033, 322.8221228546704)	(2.431297277811978, 322.43316657223096)	-142	1668868.847	N25-PBha/α Peg	N25-PBha/α Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
3	-00143-03-12T18:11:13.572	1668901.258	19.923	8.518	351.807	0.001	19.863	8.316	351.676	-0.163	359.869	29.322	(0.0011822749032028715, 351.8073173953725)	(-0.163232669003038, 351.6760617636697)	-142	1668898.258	N27-Rev/ε Psc	N27-Rev/ε Psc	N27-Rev	N27-Rev	0	1	False	False	False	False
3	-00143-04-11T01:54:13.831	1668930.579	47.508	17.955	20.226	0.002	48.003	15.346	19.977	-2.639	359.751	29.301	(0.00153332754229733, 20.225622266514847)	(-2.6388341871484684, 19.976602709884688)	-142	1668927.579	N02-Bha/* 39 Ari	N02-Bha/* 39 Ari	N02-Bha	N02-Bha	0	1	False	False	False	False
3	-00143-05-10T09:07:24.647	1668959.880	76.994	23.181	48.274	0.002	77.202	18.780	48.071	-4.399	359.798	29.319	(0.0015317825447510181, 48.27350502328708)	(-4.398829533727227, 48.07129552052912)	-142	1668956.880	N05-Mrg/γ Ori	N05-Mrg/γ Ori	N05-Mrg	N05-Mrg	0	2	False	False	False	False
3	-00143-06-08T16:46:55.956	1668989.199	107.365	22.755	76.190	0.001	106.684	17.785	76.142	-5.010	359.952	29.369	(0.0012058948516264142, 76.19038561043868)	(-5.009923820369499, 76.1422223611816)	-142	1668986.199	N07-Pun/α Gem	N07-Pun/α Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
2	-00143-07-08T01:37:52.381	1669018.568	136.550	16.817	104.237	0.001	135.200	12.692	104.180	-4.325	359.943	29.462	(0.0006355738417425944, 104.2372861673233)	(-4.325219965813284, 104.18023608168811)	-142	1669015.568	N09-Asl/ζ Hya	N09-Asl/ζ Hya	N09-Asl	N09-Asl	0	3	False	False	False	False
3	-00143-08-06T12:43:41.673	1669048.030	163.861	6.965	132.673	-0.000	162.666	4.747	132.431	-2.504	359.758	29.568	(-6.1092111811433e-05, 132.67334303170148)	(-2.5040085823866707, 132.431079160513)	-142	1669045.030	N11-PPal/θ Leo	N11-PPal/θ Leo	N11-PPal	N11-PPal	0	3	False	False	False	False
3	-00143-09-05T02:20:55.024	1669077.598	190.510	-4.583	161.668	-0.001	189.837	-4.290	160.936	0.003	359.268	29.778	(-0.0007173963959037368, 161.66836659397825)	(0.0033414152794722417, 160.93610046169727)	-142	1669074.598	N13-Has/γ Crv	N13-Has/γ Crv	N13-Has	N13-Has	0	4	False	False	False	False
4	-00143-10-04T21:01:06.788	1669107.376	218.685	-15.360	191.385	-0.001	219.330	-12.780	191.171	2.645	359.787	29.796	(-0.0011591412184414303, 191.38454792624975)	(2.644553176545075, 191.17146930786535)	-142	1669104.376	N16-Vis/α1 Lib	N16-Vis/α1 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
4	-00143-11-03T16:07:49.242	1669137.172	249.757	-22.408	221.554	-0.001	250.141	-17.939	221.293	4.474	359.740	29.805	(-0.0012687129448741591, 221.5537361762961)	(4.474152481227809, 221.29343307734715)	-142	1669134.172	N18-Jye/α Sco	N18-Jye/α Sco	N18-Jye	N18-Jye	0	5	False	False	False	False
4	-00143-12-03T11:27:29.683	1669166.977	282.799	-23.198	251.958	-0.001	282.113	-18.273	251.747	4.961	359.789	29.681	(-0.0010365783203426958, 251.95841151626271)	(4.960777666279741, 251.74681676050483)	-142	1669163.977	N21-UAsh/σ Sgr	N21-UAsh/σ Sgr	N21-UAsh	N21-UAsh	0	5	False	False	False	False
3	-00142-01-02T03:47:35.230	1669196.658	314.495	-17.405	282.184	-0.000	312.442	-13.824	281.274	3.988	359.091	29.685	(-0.000463717080200293, 282.18351745083277)	(3.9879619787929657, 281.27426061843994)	-141	1669193.658	N23-Dha/β Del	N23-Dha/β Del	N23-Dha	N23-Dha	0	0	False	False	False	False
3	-00142-01-31T20:13:28.235	1669226.343	343.328	-7.186	312.101	0.000	342.266	-5.690	311.702	1.787	359.601	29.548	(0.0002587349749728538, 312.10081309196664)	(1.7866356457136847, 311.701576968016)	-141	1669223.343	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
3	-00142-03-02T09:22:33.734	1669255.891	10.263	4.477	341.406	0.001	10.589	3.636	341.373	-0.901	359.966	29.379	(0.0009462783558739043, 341.406429847452)	(-0.9005889502734219, 341.37261212173405)	-141	1669252.891	N26-UBha/γ Peg	N26-UBha/γ Peg	N26-UBha	N26-UBha	0	1	False	False	False	False
2	-00142-03-31T18:28:05.621	1669285.270	37.355	14.931	10.043	0.001	38.071	11.753	9.691	-3.233	359.648	29.327	(0.0014109214302439226, 10.043368286124862)	(-3.2331473587873, 9.690966968583522)	-141	1669282.270	N01-Ash/α Ari	N01-Ash/α Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
3	-00142-04-30T02:19:01.281	1669314.597	66.185	21.903	38.223	0.002	66.805	17.228	38.049	-4.706	359.826	29.262	(0.0015561465427641836, 38.22265274653785)	(-4.706384344004098, 38.048909492971134)	-141	1669311.597	N04-Roh/θ2 Tau	N04-Roh/θ2 Tau	N04-Roh	N04-Roh	0	2	False	False	False	False
3	-00142-05-29T08:35:46.129	1669343.858	96.425	23.592	66.113	0.001	95.865	18.668	65.803	-4.940	359.690	29.288	(0.001371537000280638, 66.11284440365593)	(-4.939884665971605, 65.80335295634504)	-141	1669340.858	N06-Ard/γ Gem	N06-Ard/γ Gem	N06-Ard	N06-Ard	0	2	False	False	False	False
3	-00142-06-27T15:29:50.698	1669373.146	126.174	19.532	94.026	0.001	124.997	15.786	93.813	-3.903	359.787	29.355	(0.0009017086538188168, 94.02597395087662)	(-3.9034394421241205, 93.81345403844743)	-141	1669370.146	N08-Pus/δ Cnc	N08-Pus/δ Cnc	N08-Pus	N08-Pus	0	3	False	False	False	False
3	-00142-07-27T00:00:50.830	1669402.501	154.044	10.888	122.227	0.000	153.351	9.200	122.200	-1.820	359.972	29.400	(0.00024657492681599824, 122.22718177881345)	(-1.8198448474076534, 122.19957686053114)	-141	1669399.501	N10-Mag/α Leo	N10-Mag/α Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
2	-00142-08-25T09:37:21.472	1669431.901	180.597	-0.263	150.878	-0.000	180.389	0.623	150.332	0.727	359.453	29.579	(-0.0004458800650972373, 150.8783678393705)	(0.7267789320042926, 150.33179040960906)	-141	1669428.901	N12-UPal/β Leo	N12-UPal/β Leo	N12-UPal	N12-UPal	0	4	False	False	False	False
3	-00142-09-23T23:31:33.394	1669461.480	207.844	-11.600	180.208	-0.001	208.701	-8.517	179.904	3.180	359.696	29.638	(-0.001000441636245233, 180.20811372799213)	(3.18000958081725, 179.90423184240504)	-141	1669458.480	N15-Swa/α Boo	N15-Swa/α Boo	N15-Swa	N15-Swa	0	4	True	True	True	True
3	-00142-10-23T14:49:37.042	1669491.118	237.607	-20.359	210.072	-0.001	237.883	-15.600	209.304	4.703	359.232	29.823	(-0.001266902141147007, 210.07219416574193)	(4.702991872921778, 209.3044417533292)	-141	1669488.118	N17-Anu/δ Sco	N17-Anu/δ Sco	N17-Anu	N17-Anu	0	5	False	False	False	False
4	-00142-11-22T10:34:03.372	1669520.940	270.238	-23.724	240.439	-0.001	270.009	-18.866	240.230	4.857	359.791	29.813	(-0.001169485890208417, 240.43947446154257)	(4.8565093938002715, 240.2304634462129)	-141	1669517.940	N20-PAsh/γ Sgr	N20-PAsh/γ Sgr	N20-PAsh	N20-PAsh	0	5	False	False	False	False
4	-00142-12-22T06:05:19.401	1669550.754	302.893	-20.255	270.853	-0.001	301.824	-16.872	270.592	3.521	359.739	29.797	(-0.0007364370523318401, 270.8532791528976)	(3.520523516824712, 270.59185452121875)	-141	1669547.754	N22-Shr/α Aql	N22-Shr/α Aql	N22-Shr	N22-Shr	0	0	False	False	False	False
4	-00141-01-21T01:12:55.274	1669580.551	332.904	-11.319	301.027	-0.000	332.289	-10.351	300.809	1.120	359.782	29.638	(-9.388742866694044e-05, 301.0270717488765)	(1.119860050865792, 300.8091634042494)	-140	1669577.551	N24-Sha/λ Aqr	N23-Dha/γ2 Del	N24-Sha	N23-Dha	0	0	False	False	False	False
3	-00141-02-19T16:31:46.966	1669610.189	0.348	0.153	330.611	0.001	0.136	-1.589	329.715	-1.510	359.104	29.609	(0.0006049509897333668, 330.6109297473903)	(-1.5095891284717247, 329.7152324530767)	-140	1669607.189	N25-PBha/β Peg	N25-PBha/β Peg	N25-PBha	N25-PBha	0	1	False	False	False	False
3	-00141-03-21T07:08:15.915	1669639.797	27.307	11.399	359.655	0.001	28.349	7.762	359.319	-3.763	359.664	29.455	(0.00117208678320036, 359.65504729590293)	(-3.763260485102205, 359.31938229175927)	-140	1669636.797	N27-Rev/ε Psc	N27-Rev/ε Psc	N27-Rev	N27-Rev	0	1	True	True	True	True
3	-00141-04-19T18:02:47.069	1669669.252	55.533	19.917	28.091	0.001	56.693	15.126	28.092	-4.916	0.002	29.343	(0.001471877298964419, 28.090732282307986)	(-4.915993496124673, 28.09239347346306)	-140	1669666.252	N03-Kri/* 17 Tau	N03-Kri/* 17 Tau	N03-Kri	N03-Kri	0	1	False	False	False	False
2	-00141-05-19T02:17:19.959	1669698.595	85.500	23.659	56.118	0.001	85.791	18.912	56.244	-4.751	0.126	29.271	(0.0014496574762042189, 56.11807655627772)	(-4.751431024247798, 56.24391637973213)	-140	1669695.595	N05-Mrg/λ Ori	N05-Mrg/λ Ori	N05-Mrg	N05-Mrg	0	2	False	False	False	False
3	-00141-06-17T08:47:06.381	1669727.866	115.669	21.608	83.990	0.001	114.867	18.303	83.815	-3.385	359.825	29.291	(0.0011169237857036017, 83.98953149199802)	(-3.3847839894501965, 83.814733898337)	-140	1669724.866	N07-Pun/β Gem	N07-Pun/β Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
3	-00141-07-16T15:46:40.352	1669757.157	144.214	14.412	112.024	0.001	143.591	13.430	111.771	-1.125	359.747	29.345	(0.0005443189993497962, 112.02407895803287)	(-1.1252443870565527, 111.77116704651654)	-140	1669754.157	N10-Mag/μ Leo	N10-Mag/μ Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
3	-00141-08-15T00:03:28.163	1669786.502	171.029	3.920	140.456	-0.000	171.469	5.342	140.292	1.479	359.836	29.419	(-0.00014170287993136945, 140.45616779384054)	(1.4787311977455673, 140.29244514315874)	-140	1669783.502	N12-UPal/* 93 Leo	N12-UPal/* 93 Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
3	-00141-09-13T10:06:58.309	1669815.922	197.684	-7.604	169.438	-0.001	199.090	-4.162	169.416	3.714	359.977	29.453	(-0.0007702218620194995, 169.43834476180209)	(3.7140262530512493, 169.41572534332235)	-140	1669812.922	N13-Has/β Crv	N13-Has/β Crv	N13-Has	N13-Has	0	4	False	False	False	False
2	-00141-10-12T20:58:49.907	1669845.374	226.197	-17.598	198.952	-0.001	226.962	-12.712	198.307	4.898	359.355	29.637	(-0.0011724482456718546, 198.9517846685025)	(4.897872051546277, 198.306877662378)	-140	1669842.374	N16-Vis/α2 Lib	N16-Vis/α2 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
3	-00141-11-11T12:16:04.748	1669875.011	257.801	-23.246	229.039	-0.001	257.897	-18.545	228.730	4.690	359.691	29.674	(-0.0012456640031019523, 229.03862327211706)	(4.690274367892831, 228.7298602544167)	-140	1669872.011	N19-Mul/ζ2 Sco	N19-Mul/ζ2 Sco	N19-Mul	N19-Mul	0	5	False	False	False	False
3	-00141-12-11T04:26:17.165	1669904.685	290.706	-22.346	259.324	-0.001	289.375	-19.384	258.500	3.105	359.176	29.844	(-0.0009708825481546488, 259.3236491489906)	(3.10507810195935, 258.4998279980754)	-140	1669901.685	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	N21-UAsh	N21-UAsh	0	5	False	False	False	False
4	-00140-01-10T00:42:07.538	1669934.529	321.903	-15.171	289.662	-0.000	321.508	-14.771	289.426	0.500	359.765	29.787	(-0.0004007538290800604, 289.6616795075671)	(0.4997006191324561, 289.42644225795294)	-139	1669931.529	N23-Dha/γ2 Del	N23-Dha/γ2 Del	N23-Dha	N23-Dha	0	0	False	False	False	False
4	-00140-02-08T19:35:26.388	1669964.316	350.216	-4.271	319.575	0.000	350.839	-6.377	319.308	-2.179	359.733	29.720	(0.00032610499265712, 319.5747593958747)	(-2.1793553035097744, 319.308057942774)	-139	1669961.316	N25-PBha/α Peg	N25-PBha/α Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
4	-00140-03-09T12:51:36.775	1669994.036	17.193	7.402	348.920	0.001	18.628	3.461	348.729	-4.187	359.809	29.548	(0.0010058419702568234, 348.9201345494788)	(-4.1871438035162605, 348.7288182637532)	-139	1669991.036	N27-Rev/ε Psc	N27-Rev/ε Psc	N27-Rev	N27-Rev	0	1	False	False	False	False
3	-00140-04-08T02:00:34.452	1670023.584	44.827	17.214	17.603	0.001	45.538	12.209	16.839	-4.993	359.237	29.525	(0.0014580727822867856, 17.602737452297568)	(-4.992587877699046, 16.839449600540846)	-139	1670020.584	N02-Bha/* 35 Ari	N02-Bha/* 35 Ari	N02-Bha	N02-Bha	0	1	False	False	False	False
3	-00140-05-07T14:36:40.393	1670053.109	74.378	22.940	45.892	0.002	74.588	18.457	45.605	-4.476	359.713	29.421	(0.0015866637528585566, 45.89226061810291)	(-4.476089603739765, 45.60504101949083)	-139	1670050.109	N05-Mrg/γ Ori	N04-Roh/α Tau	N05-Mrg	N04-Roh	0	2	False	False	False	False
3	-00140-06-06T00:43:30.793	1670082.530	104.866	23.014	73.912	0.001	104.547	20.252	73.899	-2.776	359.987	29.338	(0.001370020916301485, 73.91191434939299)	(-2.7762183708787296, 73.89938503534117)	-139	1670079.530	N06-Ard/γ Gem	N06-Ard/γ Gem	N06-Ard	N06-Ard	0	2	False	False	False	False
2	-00140-07-05T08:49:54.471	1670111.868	134.181	17.493	101.913	0.001	133.882	17.182	101.726	-0.377	359.813	29.337	(0.0008532341642493369, 101.91279919113904)	(-0.37743341631007654, 101.72629374952757)	-139	1670108.868	N09-Asl/σ Hya	N09-Asl/σ Hya	N09-Asl	N09-Asl	0	3	False	False	False	False
3	-00140-08-03T16:55:51.808	1670141.205	161.515	7.932	130.193	0.000	162.219	9.985	130.051	2.163	359.858	29.338	(0.0001726533855224022, 130.19252327003323)	(2.1631658993029514, 130.05061020372932)	-139	1670138.205	N11-PPal/δ Leo	N11-PPal/δ Leo	N11-PPal	N11-PPal	0	3	False	False	False	False
3	-00140-09-02T01:03:14.626	1670170.544	187.940	-3.474	158.914	-0.001	189.343	0.428	158.647	4.137	359.732	29.395	(-0.0005015776710666761, 158.91411242132062)	(4.136946834141523, 158.64653187412313)	-139	1670167.544	N13-Has/γ Crv	N13-Has/γ Crv	N13-Has	N13-Has	0	4	False	False	False	False
3	-00140-10-01T10:32:04.523	1670199.939	215.523	-14.324	188.196	-0.001	216.991	-9.537	187.999	4.992	359.803	29.476	(-0.0010203397733912142, 188.19614486387155)	(4.992058719579325, 187.99871900343052)	-139	1670196.939	N16-Vis/α1 Lib	N16-Vis/α1 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
3	-00140-10-30T21:57:30.813	1670229.415	245.925	-21.862	218.001	-0.001	246.661	-17.512	217.981	4.403	359.979	29.490	(-0.0012538999616300854, 218.00132524098504)	(4.403494303784935, 217.98059672520915)	-139	1670226.415	N18-Jye/σ Sco	N18-Jye/σ Sco	N18-Jye	N18-Jye	0	5	False	False	False	False
2	-00140-11-29T09:43:34.613	1670258.905	278.538	-23.489	248.074	-0.001	277.450	-20.970	247.209	2.571	359.135	29.686	(-0.0011465415572876564, 248.07385223987185)	(2.570886059338187, 247.20894206247095)	-139	1670255.905	N20-PAsh/λ Sgr	N20-PAsh/λ Sgr	N20-PAsh	N20-PAsh	0	5	False	False	False	False
3	-00140-12-29T02:10:51.596	1670288.591	310.559	-18.463	278.330	-0.001	310.184	-18.690	277.928	-0.127	359.598	29.666	(-0.0006986496882191033, 278.3301787532918)	(-0.12722918200017663, 277.92785496044945)	-139	1670285.591	N22-Shr/β Aql	N22-Shr/β Aql	N22-Shr	N22-Shr	0	0	False	False	False	False
3	-00139-01-27T18:09:38.155	1670318.257	339.729	-8.657	308.283	-0.000	339.910	-11.484	307.380	-2.685	359.096	29.785	(-2.009945757608053e-05, 308.2833963877951)	(-2.6853543397507513, 307.3796353338883)	-138	1670315.257	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
4	-00139-02-26T13:00:21.818	1670348.042	6.994	3.064	337.890	0.001	8.590	-1.152	337.671	-4.502	359.781	29.690	(0.0007107385412441265, 337.89039100249437)	(-4.501932038902739, 337.67114838798864)	-138	1670345.042	N26-UBha/γ Peg	N26-UBha/γ Peg	N26-UBha	N26-UBha	0	1	False	False	False	False
4	-00139-03-28T05:34:12.836	1670377.732	34.238	13.888	6.888	0.001	35.690	9.121	6.656	-4.969	359.768	29.636	(0.0012888247046976315, 6.887816852082192)	(-4.969053485013954, 6.656190352875968)	-138	1670374.732	N01-Ash/α Ari	N01-Ash/α Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
4	-00139-04-26T20:50:36.477	1670407.368	63.152	21.410	35.401	0.002	63.748	17.359	35.225	-4.085	359.824	29.508	(0.0015729400015223696, 35.40097485242868)	(-4.084668064781955, 35.224658129943364)	-138	1670404.368	N04-Roh/γ Tau	N04-Roh/γ Tau	N04-Roh	N04-Roh	0	2	False	False	False	False
3	-00139-05-26T09:01:47.680	1670436.876	93.573	23.683	63.538	0.002	92.673	21.515	62.755	-2.184	359.217	29.527	(0.0015122238467797572, 63.538471904487196)	(-2.183996524939954, 62.75508827210769)	-138	1670433.876	N05-Mrg/α Ori	N05-Mrg/α Ori	N05-Mrg	N05-Mrg	0	2	False	False	False	False
3	-00139-06-24T21:40:17.305	1670466.403	123.696	20.084	91.670	0.001	123.438	20.515	91.339	0.368	359.669	29.450	(0.001128098516495623, 91.6697321695059)	(0.36751748736465406, 91.33873254671265)	-138	1670463.403	N08-Pus/δ Cnc	N07-Pun/β Gem	N08-Pus	N07-Pun	0	3	False	False	False	False
3	-00139-07-24T08:28:31.933	1670495.853	151.823	11.723	119.934	0.000	152.845	14.363	119.923	2.822	359.989	29.379	(0.0004933079028157444, 119.93418139454228)	(2.821631194391941, 119.92322537032145)	-138	1670492.853	N10-Mag/γ Leo	N10-Mag/γ Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
2	-00139-08-22T17:34:55.532	1670525.233	178.405	0.701	148.524	-0.000	180.140	4.864	148.433	4.508	359.909	29.372	(-0.00024965031203428727, 148.52381401444302)	(4.507828693991672, 148.4326900265079)	-138	1670522.233	N12-UPal/β Leo	N12-UPal/β Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
3	-00139-09-21T02:30:31.640	1670554.605	205.327	-10.647	177.601	-0.001	206.965	-5.932	177.407	4.981	359.805	29.400	(-0.0009131240822615453, 177.60128330033874)	(4.980860530291343, 177.40671565451657)	-138	1670551.605	N15-Swa/α Boo	N15-Swa/α Boo	N15-Swa	N15-Swa	0	4	False	False	True	True
3	-00139-10-20T12:06:14.234	1670584.004	234.571	-19.702	207.185	-0.001	235.260	-15.696	206.897	4.048	359.712	29.466	(-0.001326102843905711, 207.18515949519414)	(4.047621586089592, 206.89668374815184)	-138	1670581.004	N17-Anu/δ Sco	N17-Anu/δ Sco	N17-Anu	N17-Anu	0	4	False	False	False	False
3	-00139-11-18T23:17:45.244	1670613.471	266.623	-23.687	237.169	-0.001	266.512	-21.791	237.021	1.892	359.852	29.523	(-0.0013823082696114086, 237.16929066321052)	(1.891968557744071, 237.02100189882614)	-138	1670610.471	N19-Mul/κ Sco	N19-Mul/κ Sco	N19-Mul	N19-Mul	0	5	False	False	False	False
3	-00139-12-18T11:51:23.111	1670642.994	299.135	-21.000	267.298	-0.001	299.315	-21.831	267.299	-0.849	0.001	29.553	(-0.001054854594321749, 267.29832862943016)	(-0.8491717197204921, 267.2991682436407)	-138	1670639.994	N22-Shr/α Aql	N22-Shr/α Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
3	-00138-01-17T01:07:53.060	1670672.547	329.269	-12.657	297.269	-0.000	330.380	-15.775	297.193	-3.299	359.924	29.568	(-0.00040818682739708514, 297.2685809116651)	(-3.298894561314905, 297.19271372957274)	-137	1670669.547	N23-Dha/γ2 Del	N23-Dha/γ2 Del	N23-Dha	N23-Dha	0	0	False	False	False	False
3	-00138-02-15T14:45:13.497	1670702.115	356.864	-1.377	326.846	0.000	358.419	-5.886	326.451	-4.753	359.606	29.584	(0.00038161014892491575, 326.8455962552438)	(-4.752538797065329, 326.45118384434784)	-137	1670699.115	N25-PBha/α Peg	N25-PBha/α Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
3	-00138-03-17T04:46:34.740	1670731.699	23.738	10.032	355.931	0.001	24.771	5.188	355.104	-4.881	359.173	29.700	(0.0010602836866432897, 355.9311415095476)	(-4.881373792624295, 355.1038727016239)	-137	1670728.699	N27-Rev/ε Psc	N27-Rev/ε Psc	N27-Rev	N27-Rev	0	1	False	False	False	False
4	-00138-04-15T21:34:42.754	1670761.399	51.950	19.089	24.654	0.001	52.679	15.500	24.445	-3.649	359.791	29.645	(0.0014746831100266597, 24.654132411094505)	(-3.6486162111444567, 24.445245704857967)	-137	1670758.399	N03-Kri/* 17 Tau	N03-Kri/* 17 Tau	N03-Kri	N03-Kri	0	1	False	False	False	False
