jd	date	yr	season	rtu	eqnx	sun_lon	sun_naks	moon_lon	moon_naks	moon_phase	moon_sun_diff	sun_न	moon_न	kv_pair
1478945.27	-663-02-10	-663	6	R6-śiśira	False	322.15	N25-PBha/β Peg	142.16	N12-UPal/β Leo	1	-179	N25-PBha	N12-UPal	False
1478974.70	-663-03-12	-663	1	R1-vasanta	False	351.00	N01-Ash/γ Ari	170.91	N15-Swa/α Boo	1	-180	N01-Ash	N15-Swa	False
1479004.17	-663-04-10	-663	1	R1-vasanta	False	19.44	N03-Kri/* 17 Tau	199.51	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False
1479033.61	-663-05-10	-663	2	R2-grīṣma	False	47.54	N05-Mrg/λ Ori	226.98	N19-Mul/ν Sco	1	179	N05-Mrg	N19-Mul	False
1479063.23	-663-06-08	-663	2	R2-grīṣma	False	75.72	N07-Pun/β Gem	255.76	N21-UAsh/τ Sgr	1	180	N07-Pun	N21-UAsh	False
1479092.93	-663-07-08	-663	3	R3-varṣā	False	104.15	N10-Mag/ε Leo	284.90	N23-Dha/γ2 Del	1	180	N10-Mag	N23-Dha	False
1479122.50	-663-08-06	-663	3	R3-varṣā	False	132.82	N12-UPal/* 93 Leo	312.25	N25-PBha/α Peg	1	179	N12-UPal	N25-PBha	False
1479152.25	-663-09-05	-663	4	R4-śarat	False	162.16	N13-Has/β Crv	342.16	N27-Rev/ε Psc	1	180	N13-Has	N27-Rev	False
1479181.94	-663-10-05	-663	4	R4-śarat	False	191.95	N16-Vis/α2 Lib	12.30	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False
1479211.50	-663-11-04	-663	5	R5-hemanta	False	222.00	N19-Mul/ζ2 Sco	41.90	N05-Mrg/γ Ori	1	-180	N19-Mul	N05-Mrg	False
1479241.04	-663-12-03	-663	5	R5-hemanta	False	252.16	N21-UAsh/τ Sgr	72.07	N07-Pun/α Gem	1	-180	N21-UAsh	N07-Pun	False
1479270.53	-662-01-02	-662	6	R6-śiśira	False	282.14	N23-Dha/δ Del	102.38	N10-Mag/ε Leo	1	-179	N23-Dha	N10-Mag	False
1479299.91	-662-01-31	-662	6	R6-śiśira	False	311.63	N25-PBha/α Peg	131.27	N12-UPal/* 93 Leo	1	-180	N25-PBha	N12-UPal	False
1479329.31	-662-03-01	-662	1	R1-vasanta	False	340.64	N27-Rev/ε Psc	160.69	N13-Has/β Crv	1	-179	N27-Rev	N13-Has	False
1479358.67	-662-03-31	-662	1	R1-vasanta	False	9.12	N02-Bha/* 35 Ari	189.34	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False
1479388.02	-662-04-29	-662	2	R2-grīṣma	False	37.22	N04-Roh/α Tau	217.27	N18-Jye/ε Sco	1	180	N04-Roh	N18-Jye	False
1479417.42	-662-05-28	-662	2	R2-grīṣma	False	65.20	N06-Ard/γ Gem	245.05	N21-UAsh/σ Sgr	1	179	N06-Ard	N21-UAsh	False
1479446.98	-662-06-27	-662	3	R3-varṣā	False	93.41	N09-Asl/δ Hya	273.86	N23-Dha/β Del	1	180	N09-Asl	N23-Dha	False
1479476.51	-662-07-27	-662	3	R3-varṣā	False	121.87	N11-PPal/δ Leo	301.32	N24-Sha/λ Aqr	1	179	N11-PPal	N24-Sha	False
1479506.27	-662-08-25	-662	4	R4-śarat	False	151.03	N13-Has/γ Crv	330.98	N26-UBha/γ Peg	1	179	N13-Has	N26-UBha	False
1479536.06	-662-09-24	-662	4	R4-śarat	True	180.74	N16-Vis/α1 Lib	1.15	N01-Ash/α Ari	1	-179	N16-Vis	N01-Ash	False
1479565.83	-662-10-24	-662	5	R5-hemanta	False	210.88	N18-Jye/σ Sco	31.59	N04-Roh/ε Tau	1	-179	N18-Jye	N04-Roh	False
1479595.44	-662-11-22	-662	5	R5-hemanta	False	241.10	N20-PAsh/λ Sgr	60.88	N06-Ard/γ Gem	1	-180	N20-PAsh	N06-Ard	False
1479625.08	-662-12-22	-662	6	R6-śiśira	False	271.30	N22-Shr/β Aql	91.37	N08-Pus/δ Cnc	1	-179	N22-Shr	N08-Pus	False
1479654.60	-661-01-21	-661	6	R6-śiśira	False	301.09	N24-Sha/λ Aqr	121.20	N11-PPal/δ Leo	1	-179	N24-Sha	N11-PPal	False
1479683.99	-661-02-19	-661	1	R1-vasanta	False	330.27	N26-UBha/γ Peg	150.02	N13-Has/γ Crv	1	-180	N26-UBha	N13-Has	False
1479713.35	-661-03-20	-661	1	R1-vasanta	True	358.92	N01-Ash/β Ari	179.04	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False
1479742.66	-661-04-19	-661	1	R1-vasanta	False	27.10	N04-Roh/γ Tau	207.52	N17-Anu/ω1 Sco	1	180	N04-Roh	N17-Anu	False
1479771.93	-661-05-18	-661	2	R2-grīṣma	False	54.99	N05-Mrg/α Ori	234.87	N20-PAsh/γ Sgr	1	179	N05-Mrg	N20-PAsh	False
1479801.30	-661-06-16	-661	2	R2-grīṣma	False	82.96	N07-Pun/β Gem	262.94	N22-Shr/α Aql	1	179	N07-Pun	N22-Shr	False
1479830.79	-661-07-16	-661	3	R3-varṣā	False	111.26	N10-Mag/η Leo	291.77	N23-Dha/γ2 Del	1	180	N10-Mag	N23-Dha	False
1479860.31	-661-08-14	-661	3	R3-varṣā	False	140.00	N12-UPal/β Leo	319.90	N25-PBha/β Peg	1	179	N12-UPal	N25-PBha	False
1479890.04	-661-09-13	-661	4	R4-śarat	False	169.45	N15-Swa/α Boo	349.90	N01-Ash/γ Ari	1	180	N15-Swa	N01-Ash	False
1479919.86	-661-10-13	-661	4	R4-śarat	False	199.48	N17-Anu/δ Sco	20.39	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False
1479949.52	-661-11-12	-661	5	R5-hemanta	False	229.70	N19-Mul/κ Sco	49.09	N05-Mrg/λ Ori	1	-180	N19-Mul	N05-Mrg	False
1479979.34	-661-12-11	-661	5	R5-hemanta	False	260.14	N22-Shr/α Aql	79.97	N07-Pun/β Gem	1	-180	N22-Shr	N07-Pun	False
1480009.06	-660-01-10	-660	6	R6-śiśira	False	290.26	N23-Dha/γ2 Del	110.46	N10-Mag/ζ Leo	1	-179	N23-Dha	N10-Mag	False
1480038.59	-660-02-09	-660	6	R6-śiśira	False	319.77	N25-PBha/β Peg	139.66	N12-UPal/β Leo	1	-180	N25-PBha	N12-UPal	False
1480068.01	-660-03-09	-660	1	R1-vasanta	False	348.65	N01-Ash/γ Ari	168.53	N15-Swa/α Boo	1	-180	N01-Ash	N15-Swa	False
1480097.36	-660-04-07	-660	1	R1-vasanta	False	17.00	N02-Bha/* 39 Ari	197.11	N17-Anu/δ Sco	1	180	N02-Bha	N17-Anu	False
1480126.67	-660-05-07	-660	2	R2-grīṣma	False	45.00	N05-Mrg/γ Ori	225.46	N19-Mul/ν Sco	1	180	N05-Mrg	N19-Mul	False
1480155.90	-660-06-05	-660	2	R2-grīṣma	False	72.81	N07-Pun/α Gem	252.52	N21-UAsh/τ Sgr	1	179	N07-Pun	N21-UAsh	False
1480185.25	-660-07-04	-660	3	R3-varṣā	False	100.87	N10-Mag/ε Leo	280.88	N23-Dha/α Del	1	180	N10-Mag	N23-Dha	False
1480214.64	-660-08-03	-660	3	R3-varṣā	False	129.32	N12-UPal/* 93 Leo	309.24	N24-Sha/λ Aqr	1	179	N12-UPal	N24-Sha	False
1480244.16	-660-09-01	-660	4	R4-śarat	False	158.37	N13-Has/δ Crv	338.46	N26-UBha/α And	1	180	N13-Has	N26-UBha	False
1480273.85	-660-10-01	-660	4	R4-śarat	False	188.10	N16-Vis/α1 Lib	8.80	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False
1480303.49	-660-10-30	-660	5	R5-hemanta	False	218.19	N18-Jye/ε Sco	37.66	N04-Roh/α Tau	1	-180	N18-Jye	N04-Roh	False
1480333.35	-660-11-29	-660	5	R5-hemanta	False	248.68	N21-UAsh/τ Sgr	68.43	N07-Pun/α Gem	1	-180	N21-UAsh	N07-Pun	False
1480363.20	-660-12-29	-660	6	R6-śiśira	False	279.05	N23-Dha/β Del	99.16	N09-Asl/ζ Hya	1	-179	N23-Dha	N09-Asl	False
1480392.96	-659-01-28	-659	6	R6-śiśira	False	308.96	N24-Sha/λ Aqr	129.42	N12-UPal/* 93 Leo	1	-179	N24-Sha	N12-UPal	False
1480422.49	-659-02-26	-659	1	R1-vasanta	False	338.14	N26-UBha/α And	157.91	N13-Has/δ Crv	1	-180	N26-UBha	N13-Has	False
1480451.97	-659-03-28	-659	1	R1-vasanta	False	6.78	N02-Bha/* 35 Ari	186.82	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False
1480481.34	-659-04-26	-659	2	R2-grīṣma	False	34.92	N04-Roh/α Tau	214.97	N18-Jye/α Sco	1	180	N04-Roh	N18-Jye	False
1480510.67	-659-05-26	-659	2	R2-grīṣma	False	62.85	N06-Ard/γ Gem	243.22	N21-UAsh/φ Sgr	1	180	N06-Ard	N21-UAsh	False
1480539.91	-659-06-24	-659	3	R3-varṣā	False	90.73	N08-Pus/δ Cnc	270.36	N22-Shr/β Aql	1	179	N08-Pus	N22-Shr	False
1480569.25	-659-07-23	-659	3	R3-varṣā	False	118.98	N11-PPal/δ Leo	298.98	N24-Sha/λ Aqr	1	180	N11-PPal	N24-Sha	False
1480598.63	-659-08-22	-659	3	R3-varṣā	False	147.70	N13-Has/γ Crv	327.89	N26-UBha/γ Peg	1	180	N13-Has	N26-UBha	False
1480628.08	-659-09-20	-659	4	R4-śarat	True	177.01	N15-Swa/α Boo	357.07	N01-Ash/β Ari	1	180	N15-Swa	N01-Ash	False
1480657.63	-659-10-20	-659	4	R4-śarat	False	206.88	N17-Anu/ω1 Sco	26.46	N04-Roh/γ Tau	1	-180	N17-Anu	N04-Roh	False
1480687.36	-659-11-18	-659	5	R5-hemanta	False	237.20	N20-PAsh/δ Sgr	57.00	N05-Mrg/α Ori	1	-180	N20-PAsh	N05-Mrg	False
1480717.18	-659-12-18	-659	5	R5-hemanta	False	267.62	N22-Shr/β Aql	87.78	N08-Pus/δ Cnc	1	-179	N22-Shr	N08-Pus	False
1480747.01	-658-01-17	-658	6	R6-śiśira	False	297.76	N24-Sha/λ Aqr	118.33	N10-Mag/α Leo	1	-179	N24-Sha	N10-Mag	False
1480776.62	-658-02-16	-658	6	R6-śiśira	False	327.22	N25-PBha/β Peg	146.45	N13-Has/γ Crv	1	-180	N25-PBha	N13-Has	False
1480806.31	-658-03-17	-658	1	R1-vasanta	False	356.25	N01-Ash/γ Ari	176.15	N15-Swa/α Boo	1	-180	N01-Ash	N15-Swa	False
1480835.88	-658-04-16	-658	1	R1-vasanta	False	24.70	N03-Kri/* 27 Tau	205.04	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False
1480865.28	-658-05-15	-658	2	R2-grīṣma	False	52.73	N05-Mrg/α Ori	232.72	N20-PAsh/γ Sgr	1	179	N05-Mrg	N20-PAsh	False
1480894.65	-658-06-14	-658	2	R2-grīṣma	False	80.70	N07-Pun/β Gem	260.86	N22-Shr/α Aql	1	180	N07-Pun	N22-Shr	False
1480923.93	-658-07-13	-658	3	R3-varṣā	False	108.77	N10-Mag/ζ Leo	288.44	N23-Dha/γ2 Del	1	179	N10-Mag	N23-Dha	False
1480953.28	-658-08-11	-658	3	R3-varṣā	False	137.29	N12-UPal/β Leo	317.33	N25-PBha/α Peg	1	180	N12-UPal	N25-PBha	False
1480982.67	-658-09-10	-658	4	R4-śarat	False	166.36	N14-Chi/α Vir	346.75	N27-Rev/ε Psc	1	180	N14-Chi	N27-Rev	False
1481012.09	-658-10-09	-658	4	R4-śarat	False	195.94	N16-Vis/α2 Lib	15.89	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False
1481041.62	-658-11-08	-658	5	R5-hemanta	False	225.99	N19-Mul/ν Sco	45.83	N05-Mrg/λ Ori	1	-180	N19-Mul	N05-Mrg	False
1481071.27	-658-12-07	-658	5	R5-hemanta	False	256.26	N22-Shr/α Aql	76.24	N07-Pun/β Gem	1	-180	N22-Shr	N07-Pun	False
1481101.00	-657-01-06	-657	6	R6-śiśira	False	286.44	N23-Dha/γ2 Del	106.90	N10-Mag/μ Leo	1	-179	N23-Dha	N10-Mag	False
1481130.61	-657-02-05	-657	6	R6-śiśira	False	316.09	N25-PBha/α Peg	135.31	N12-UPal/β Leo	1	-180	N25-PBha	N12-UPal	False
1481160.37	-657-03-06	-657	1	R1-vasanta	False	345.37	N27-Rev/ε Psc	165.10	N14-Chi/α Vir	1	-180	N27-Rev	N14-Chi	False
1481190.09	-657-04-05	-657	1	R1-vasanta	False	14.13	N02-Bha/* 39 Ari	194.46	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False
1481219.60	-657-05-05	-657	2	R2-grīṣma	False	42.34	N05-Mrg/γ Ori	221.74	N19-Mul/ζ2 Sco	1	179	N05-Mrg	N19-Mul	False
1481249.16	-657-06-03	-657	2	R2-grīṣma	False	70.47	N07-Pun/α Gem	250.55	N21-UAsh/τ Sgr	1	180	N07-Pun	N21-UAsh	False
1481278.57	-657-07-03	-657	3	R3-varṣā	False	98.57	N09-Asl/ζ Hya	278.50	N23-Dha/β Del	1	179	N09-Asl	N23-Dha	False
1481307.94	-657-08-01	-657	3	R3-varṣā	False	126.95	N11-PPal/θ Leo	306.76	N24-Sha/λ Aqr	1	179	N11-PPal	N24-Sha	False
1481337.33	-657-08-30	-657	4	R4-śarat	False	155.83	N13-Has/α Crv	335.91	N26-UBha/α And	1	180	N13-Has	N26-UBha	False
1481366.77	-657-09-29	-657	4	R4-śarat	False	185.26	N16-Vis/α1 Lib	5.80	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False
1481396.17	-657-10-28	-657	5	R5-hemanta	False	215.08	N18-Jye/α Sco	35.02	N04-Roh/α Tau	1	-180	N18-Jye	N04-Roh	False
1481425.68	-657-11-27	-657	5	R5-hemanta	False	245.20	N21-UAsh/σ Sgr	65.34	N06-Ard/γ Gem	1	-179	N21-UAsh	N06-Ard	False
1481455.21	-657-12-26	-657	6	R6-śiśira	False	275.27	N23-Dha/β Del	95.30	N09-Asl/η Hya	1	-179	N23-Dha	N09-Asl	False
1481484.83	-656-01-25	-656	6	R6-śiśira	False	305.11	N24-Sha/λ Aqr	125.65	N11-PPal/θ Leo	1	-179	N24-Sha	N11-PPal	False
1481514.40	-656-02-23	-656	1	R1-vasanta	False	334.40	N26-UBha/γ Peg	154.13	N13-Has/γ Crv	1	-180	N26-UBha	N13-Has	False
1481544.11	-656-03-24	-656	1	R1-vasanta	False	3.33	N01-Ash/α Ari	183.64	N16-Vis/α1 Lib	1	180	N01-Ash	N16-Vis	False
1481573.84	-656-04-23	-656	2	R2-grīṣma	False	31.85	N04-Roh/ε Tau	212.80	N18-Jye/α Sco	1	180	N04-Roh	N18-Jye	False
1481603.35	-656-05-22	-656	2	R2-grīṣma	False	59.95	N06-Ard/γ Gem	239.74	N20-PAsh/λ Sgr	1	179	N06-Ard	N20-PAsh	False
1481632.97	-656-06-21	-656	2	R2-grīṣma	False	88.18	N08-Pus/δ Cnc	268.60	N22-Shr/β Aql	1	180	N08-Pus	N22-Shr	False
1481662.43	-656-07-20	-656	3	R3-varṣā	False	116.51	N10-Mag/α Leo	296.35	N24-Sha/λ Aqr	1	179	N10-Mag	N24-Sha	False
1481691.93	-656-08-19	-656	3	R3-varṣā	False	145.31	N13-Has/γ Crv	325.36	N25-PBha/β Peg	1	180	N13-Has	N25-PBha	False
1481721.39	-656-09-17	-656	4	R4-śarat	False	174.59	N15-Swa/α Boo	354.65	N01-Ash/γ Ari	1	180	N15-Swa	N01-Ash	False
1481750.81	-656-10-17	-656	4	R4-śarat	False	204.29	N17-Anu/δ Sco	23.86	N03-Kri/* 27 Tau	1	-180	N17-Anu	N03-Kri	False
1481780.29	-656-11-15	-656	5	R5-hemanta	False	234.34	N20-PAsh/γ Sgr	54.38	N05-Mrg/α Ori	1	-179	N20-PAsh	N05-Mrg	False
1481809.76	-656-12-15	-656	5	R5-hemanta	False	264.42	N22-Shr/γ Aql	84.88	N08-Pus/δ Cnc	1	-179	N22-Shr	N08-Pus	False
1481839.19	-655-01-13	-655	6	R6-śiśira	False	294.20	N24-Sha/λ Aqr	114.19	N10-Mag/α Leo	1	-180	N24-Sha	N10-Mag	False
1481868.67	-655-02-12	-655	6	R6-śiśira	False	323.60	N25-PBha/β Peg	143.38	N12-UPal/β Leo	1	-180	N25-PBha	N12-UPal	False
1481898.23	-655-03-13	-655	1	R1-vasanta	False	352.55	N01-Ash/γ Ari	172.58	N15-Swa/α Boo	1	-179	N01-Ash	N15-Swa	False
1481927.86	-655-04-12	-655	1	R1-vasanta	False	21.12	N03-Kri/* 17 Tau	201.87	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False
1481957.38	-655-05-11	-655	2	R2-grīṣma	False	49.28	N05-Mrg/λ Ori	229.00	N19-Mul/θ Sco	1	179	N05-Mrg	N19-Mul	False
1481987.06	-655-06-10	-655	2	R2-grīṣma	False	77.54	N07-Pun/β Gem	257.96	N22-Shr/α Aql	1	180	N07-Pun	N22-Shr	False
1482016.59	-655-07-10	-655	3	R3-varṣā	False	105.81	N10-Mag/μ Leo	285.11	N23-Dha/γ2 Del	1	179	N10-Mag	N23-Dha	False
1482046.27	-655-08-08	-655	3	R3-varṣā	False	134.61	N12-UPal/β Leo	314.58	N25-PBha/α Peg	1	179	N12-UPal	N25-PBha	False
1482075.89	-655-09-07	-655	4	R4-śarat	False	163.85	N13-Has/β Crv	344.17	N27-Rev/ε Psc	1	180	N13-Has	N27-Rev	False
1482105.42	-655-10-06	-655	4	R4-śarat	False	193.51	N16-Vis/α2 Lib	13.48	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False
1482134.91	-655-11-05	-655	5	R5-hemanta	False	223.50	N19-Mul/ζ2 Sco	43.28	N05-Mrg/γ Ori	1	-180	N19-Mul	N05-Mrg	False
1482164.39	-655-12-04	-655	5	R5-hemanta	False	253.61	N21-UAsh/τ Sgr	73.76	N07-Pun/α Gem	1	-179	N21-UAsh	N07-Pun	False
1482193.78	-654-01-03	-654	6	R6-śiśira	False	283.46	N23-Dha/γ2 Del	102.96	N10-Mag/ε Leo	1	-180	N23-Dha	N10-Mag	False
1482223.23	-654-02-01	-654	6	R6-śiśira	False	313.00	N25-PBha/α Peg	132.99	N12-UPal/* 93 Leo	1	-180	N25-PBha	N12-UPal	False
1482252.65	-654-03-03	-654	1	R1-vasanta	False	342.01	N27-Rev/ε Psc	162.08	N13-Has/β Crv	1	-179	N27-Rev	N13-Has	False
1482282.09	-654-04-01	-654	1	R1-vasanta	False	10.55	N02-Bha/* 35 Ari	190.64	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False
1482311.52	-654-05-01	-654	2	R2-grīṣma	False	38.71	N05-Mrg/γ Ori	218.38	N18-Jye/ε Sco	1	179	N05-Mrg	N18-Jye	False
1482341.10	-654-05-30	-654	2	R2-grīṣma	False	66.86	N06-Ard/γ Gem	247.15	N21-UAsh/ζ Sgr	1	180	N06-Ard	N21-UAsh	False
1482370.60	-654-06-29	-654	3	R3-varṣā	False	95.02	N09-Asl/σ Hya	274.26	N23-Dha/β Del	1	179	N09-Asl	N23-Dha	False
1482400.33	-654-07-28	-654	3	R3-varṣā	False	123.70	N11-PPal/δ Leo	303.52	N24-Sha/λ Aqr	1	179	N11-PPal	N24-Sha	False
1482430.08	-654-08-27	-654	4	R4-śarat	False	152.89	N13-Has/γ Crv	333.24	N26-UBha/γ Peg	1	180	N13-Has	N26-UBha	False
1482459.81	-654-09-26	-654	4	R4-śarat	True	182.56	N16-Vis/α1 Lib	3.22	N01-Ash/α Ari	1	-179	N16-Vis	N01-Ash	False
1482489.39	-654-10-25	-654	5	R5-hemanta	False	212.52	N18-Jye/α Sco	32.41	N04-Roh/α Tau	1	-180	N18-Jye	N04-Roh	False
1482518.97	-654-11-24	-654	5	R5-hemanta	False	242.71	N21-UAsh/φ Sgr	62.70	N06-Ard/γ Gem	1	-180	N21-UAsh	N06-Ard	False
1482548.48	-654-12-23	-654	6	R6-śiśira	False	272.78	N23-Dha/β Del	92.92	N09-Asl/δ Hya	1	-179	N23-Dha	N09-Asl	False
1482577.88	-653-01-22	-653	6	R6-śiśira	False	302.43	N24-Sha/λ Aqr	122.06	N11-PPal/δ Leo	1	-180	N24-Sha	N11-PPal	False
1482607.30	-653-02-20	-653	1	R1-vasanta	False	331.62	N26-UBha/γ Peg	151.67	N13-Has/γ Crv	1	-179	N26-UBha	N13-Has	False
1482636.67	-653-03-22	-653	1	R1-vasanta	True	0.26	N01-Ash/α Ari	180.60	N16-Vis/α1 Lib	1	180	N01-Ash	N16-Vis	False
1482665.98	-653-04-20	-653	1	R1-vasanta	False	28.43	N04-Roh/γ Tau	208.38	N17-Anu/ω1 Sco	1	179	N04-Roh	N17-Anu	False
1482695.36	-653-05-19	-653	2	R2-grīṣma	False	56.41	N05-Mrg/α Ori	236.35	N20-PAsh/δ Sgr	1	179	N05-Mrg	N20-PAsh	False
1482724.86	-653-06-18	-653	2	R2-grīṣma	False	84.51	N07-Pun/β Gem	265.05	N22-Shr/γ Aql	1	180	N07-Pun	N22-Shr	False
1482754.36	-653-07-17	-653	3	R3-varṣā	False	112.84	N10-Mag/γ Leo	292.63	N23-Dha/γ2 Del	1	179	N10-Mag	N23-Dha	False
1482784.09	-653-08-16	-653	3	R3-varṣā	False	141.80	N12-UPal/β Leo	322.18	N25-PBha/β Peg	1	180	N12-UPal	N25-PBha	False
1482813.88	-653-09-15	-653	4	R4-śarat	False	171.35	N15-Swa/α Boo	352.20	N01-Ash/γ Ari	1	180	N15-Swa	N01-Ash	False
1482843.52	-653-10-15	-653	4	R4-śarat	False	201.23	N17-Anu/δ Sco	20.67	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False
1482873.29	-653-11-13	-653	5	R5-hemanta	False	231.56	N19-Mul/ι1 Sco	51.50	N05-Mrg/α Ori	1	-180	N19-Mul	N05-Mrg	False
1482902.97	-653-12-13	-653	5	R5-hemanta	False	261.85	N22-Shr/α Aql	82.07	N07-Pun/β Gem	1	-179	N22-Shr	N07-Pun	False
1482932.52	-652-01-12	-652	6	R6-śiśira	False	291.79	N23-Dha/γ2 Del	111.78	N10-Mag/γ Leo	1	-180	N23-Dha	N10-Mag	False
1482961.96	-652-02-10	-652	6	R6-śiśira	False	321.19	N25-PBha/β Peg	140.99	N12-UPal/β Leo	1	-180	N25-PBha	N12-UPal	False
1482991.35	-652-03-10	-652	1	R1-vasanta	False	350.02	N01-Ash/γ Ari	170.12	N15-Swa/α Boo	1	-179	N01-Ash	N15-Swa	False
1483020.68	-652-04-09	-652	1	R1-vasanta	False	18.34	N03-Kri/* 17 Tau	198.83	N17-Anu/δ Sco	1	180	N03-Kri	N17-Anu	False
1483049.92	-652-05-08	-652	2	R2-grīṣma	False	46.25	N05-Mrg/λ Ori	226.01	N19-Mul/ν Sco	1	179	N05-Mrg	N19-Mul	False
1483079.26	-652-06-06	-652	2	R2-grīṣma	False	74.17	N07-Pun/α Gem	254.16	N21-UAsh/τ Sgr	1	179	N07-Pun	N21-UAsh	False
1483108.64	-652-07-06	-652	3	R3-varṣā	False	102.28	N10-Mag/ε Leo	282.06	N23-Dha/δ Del	1	179	N10-Mag	N23-Dha	False
1483138.18	-652-08-04	-652	3	R3-varṣā	False	130.88	N12-UPal/* 93 Leo	310.98	N25-PBha/α Peg	1	180	N12-UPal	N25-PBha	False
1483167.87	-652-09-03	-652	4	R4-śarat	False	160.13	N13-Has/β Crv	340.86	N27-Rev/ε Psc	1	180	N13-Has	N27-Rev	False
1483197.49	-652-10-02	-652	4	R4-śarat	False	189.82	N16-Vis/α2 Lib	9.27	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False
1483227.33	-652-11-01	-652	5	R5-hemanta	False	220.12	N19-Mul/ζ2 Sco	39.94	N05-Mrg/γ Ori	1	-180	N19-Mul	N05-Mrg	False
1483257.16	-652-12-01	-652	5	R5-hemanta	False	250.59	N21-UAsh/τ Sgr	70.76	N07-Pun/α Gem	1	-179	N21-UAsh	N07-Pun	False
1483286.93	-652-12-31	-652	6	R6-śiśira	False	280.85	N23-Dha/α Del	101.32	N10-Mag/ε Leo	1	-179	N23-Dha	N10-Mag	False
1483316.49	-651-01-29	-651	6	R6-śiśira	False	310.55	N24-Sha/λ Aqr	130.37	N12-UPal/* 93 Leo	1	-180	N24-Sha	N12-UPal	False
1483345.98	-651-02-28	-651	1	R1-vasanta	False	339.67	N27-Rev/ε Psc	159.63	N13-Has/β Crv	1	-180	N27-Rev	N13-Has	False
1483375.36	-651-03-29	-651	1	R1-vasanta	False	8.18	N02-Bha/* 35 Ari	188.27	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False
1483404.69	-651-04-28	-651	2	R2-grīṣma	False	36.27	N04-Roh/α Tau	216.75	N18-Jye/ε Sco	1	180	N04-Roh	N18-Jye	False
1483433.90	-651-05-27	-651	2	R2-grīṣma	False	64.09	N06-Ard/γ Gem	243.73	N21-UAsh/φ Sgr	1	179	N06-Ard	N21-UAsh	False
1483463.23	-651-06-25	-651	3	R3-varṣā	False	92.06	N08-Pus/δ Cnc	272.06	N22-Shr/β Aql	1	180	N08-Pus	N22-Shr	False
1483492.60	-651-07-25	-651	3	R3-varṣā	False	120.35	N11-PPal/δ Leo	300.40	N24-Sha/λ Aqr	1	180	N11-PPal	N24-Sha	False
1483522.06	-651-08-23	-651	3	R3-varṣā	False	149.18	N13-Has/γ Crv	329.30	N26-UBha/γ Peg	1	180	N13-Has	N26-UBha	False
1483551.58	-651-09-22	-651	4	R4-śarat	True	178.58	N16-Vis/α1 Lib	358.16	N01-Ash/β Ari	1	179	N16-Vis	N01-Ash	False
1483581.31	-651-10-21	-651	4	R4-śarat	False	208.65	N17-Anu/ω1 Sco	28.53	N04-Roh/γ Tau	1	-180	N17-Anu	N04-Roh	False
1483611.14	-651-11-20	-651	5	R5-hemanta	False	239.08	N20-PAsh/λ Sgr	59.33	N06-Ard/γ Gem	1	-179	N20-PAsh	N06-Ard	False
1483641.01	-651-12-20	-651	5	R5-hemanta	False	269.54	N22-Shr/β Aql	90.10	N08-Pus/δ Cnc	1	-179	N22-Shr	N08-Pus	False
1483670.81	-650-01-19	-650	6	R6-śiśira	False	299.63	N24-Sha/λ Aqr	120.48	N11-PPal/δ Leo	1	-179	N24-Sha	N11-PPal	False
1483700.37	-650-02-17	-650	6	R6-śiśira	False	329.01	N26-UBha/γ Peg	148.84	N13-Has/γ Crv	1	-180	N26-UBha	N13-Has	False
1483729.92	-650-03-19	-650	1	R1-vasanta	True	357.87	N01-Ash/β Ari	178.04	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False
1483759.32	-650-04-17	-650	1	R1-vasanta	False	26.14	N03-Kri/* 27 Tau	206.14	N17-Anu/π Sco	1	180	N03-Kri	N17-Anu	False
1483788.67	-650-05-17	-650	2	R2-grīṣma	False	54.12	N05-Mrg/α Ori	234.39	N20-PAsh/γ Sgr	1	180	N05-Mrg	N20-PAsh	False
1483817.93	-650-06-15	-650	2	R2-grīṣma	False	81.98	N07-Pun/β Gem	261.65	N22-Shr/α Aql	1	179	N07-Pun	N22-Shr	False
1483847.25	-650-07-14	-650	3	R3-varṣā	False	110.10	N10-Mag/ζ Leo	290.10	N23-Dha/γ2 Del	1	180	N10-Mag	N23-Dha	False
