date	index	jd	lati_Jupiter	lati_Mars	lati_Mercury	lati_Moon	lati_Saturn	lati_Sun	lati_Venus	long_Jupiter	long_Mars	long_Mercury	long_Moon	long_Saturn	long_Sun	long_Venus	long_jyeshta
-512-08-29	129852	1534296.5	0.6880147739028828	-0.8695281817040013	-1.7113667890792457	0.7342337920260291	-0.2991367390599996	0.0	1.3119364947884518	114.65597057601332	209.7816132350192	178.01080350959202	105.0267825573982	272.92186290178313	154.88574494088243	138.50196484993558	213.83590082191782
-512-09-05	129853	1534303.5	0.7072657615525716	-0.9382876347194276	-2.495736866147096	4.8380939626514605	-0.305974108630351	0.0	1.4118807688089248	115.9587003063732	214.8594028854077	186.41137398990315	206.42544718733475	272.8559155258285	161.82528322476662	147.2402873350039	213.83593863013698
-512-09-12	129854	1534310.5	0.7278883072372703	-1.0002822066986787	-3.0473730341273524	-1.7162929733048875	-0.3124908410873417	0.0	1.4571408866102904	117.19568635685086	220.00107803075772	192.94813069208809	295.5396953491845	272.8727555771037	168.7939978175232	156.0030142683976	213.83597643835617
-512-09-19	129855	1534317.5	0.7499312370812138	-1.05543291932564	-3.0652491451985213	-4.994183766330181	-0.3187420965800783	0.0	1.4473599549966405	118.35736842373129	225.2016952272543	195.89486595014512	19.6936790446062	272.97305397636467	175.79109014290566	164.78567791111368	213.83601424657533
-512-09-26	129856	1534324.5	0.7734315335666702	-1.1036652460170848	-1.9847701665612	1.6926311367266769	-0.32478581556091163	0.0	1.3839589436460351	119.43377375266779	230.45623198528546	192.4634808968253	114.51967922864843	273.15610552163525	182.8153156160447	173.58391840118156	213.83605205479452
-512-10-03	129857	1534331.5	0.7984089701281077	-1.1449171777610694	0.2712050257147268	4.429715382155459	-0.3306811735566741	0.0	1.2700642261241708	120.41458843126259	235.75956287086154	183.79643830163002	215.64013953940352	273.41998672844636	189.8649909666292	182.3936172789184	213.8360898630137
-512-10-10	129858	1534338.5	0.8248594459720184	-1.1791465457754653	1.9979804708437672	-2.5215496401006257	-0.336487321587954	0.0	1.1103805187293272	121.28927841164943	241.10644920700167	179.91161689758746	303.8991401997723	273.76172036845514	196.938010464598	191.2110079139269	213.83612767123287
-512-10-17	129859	1534345.5	0.8527469320446311	-1.206337459309673	2.3883497180697297	-4.697591394130121	-0.3422624125431015	0.0	0.911016157664412	122.0472736325309	246.49154133806167	184.2138070811916	28.38841961092107	274.1774377268915	204.0318714270656	200.032752773358	213.83616547945206
-512-10-24	129860	1534352.5	0.8819940608093356	-1.2265057170386116	2.000292621182219	2.591754827451174	-0.3480628923541332	0.0	0.6792695152647779	122.67822986593784	251.90939230973626	192.77019018132813	124.05740842319813	274.66253214446203	211.14370906960445	208.8559814560181	213.83620328767122
-512-10-31	129861	1534359.5	0.9124715995741052	-1.2397030642975917	1.2925312294745572	3.872051722962483	-0.3539430218253771	0.0	0.42338623294181377	123.1723827717417	257.35448165106743	202.8514185513202	224.7752282433334	275.211799701401	218.27034039252572	217.67828777866558	213.83624109589041
-512-11-07	129862	1534366.5	0.9439873625549468	-1.2460201952936176	0.4856153523117353	-3.2513053394350497	-0.3599545888856071	0.0	0.15229692258678185	123.52100599881908	262.82124776417925	213.4326823503555	312.2516964036712	275.81956479357723	225.4083164083781	226.49768841572129	213.83627890410958
-512-11-14	129863	1534373.5	0.9762755514189266	-1.2455884376340898	-0.3105384085316106	-4.25119679514058	-0.3661467699878999	0.0	-0.12465572774277775	123.71697861082815	268.30412724815733	224.21866357541583	37.127308733079296	276.4797897971136	232.55398162269245	235.31254918711872	213.83631671232877
-512-11-21	129864	1534380.5	1.0089880485059723	-1.2385801030052526	-1.027255155101102	3.397103317029773	-0.37256610158057857	0.0	-0.3979926295169503	123.75545511665658	273.7975993367033	235.1794676973872	133.6367626261577	277.1861690438759	239.70353931986995	244.12148775397333	213.83635452054796
-512-11-28	129865	1534387.5	1.0416897478005265	-1.2252075388633523	-1.6052496840258943	3.187053929463432	-0.3792565265115891	0.0	-0.6583701733009045	123.63461280160192	279.2962335400266	246.37848596439738	233.82856314196687	277.9322079991888	246.85312090891807	252.923263053722	213.83639232876712
-512-12-05	129866	1534394.5	1.0738604450991749	-1.2057209672786358	-1.9758708542429573	-3.8847681881616563	-0.3862594847933475	0.0	-0.8968428467996606	123.35642596336949	284.79473855446065	257.8954748436877	320.6039715536832	278.7112889235081	253.99885735984168	261.71666224483465	213.8364301369863
-512-12-12	129867	1534401.5	1.1049058867135422	-1.1804052442690545	-2.044289712510184	-3.666867383423332	-0.3936140225905629	0.0	-1.1051119605143314	122.92738748602012	290.288010561835	269.7463188084397	45.910663462524674	279.51672449271274	261.1369506540319	270.50039532299616	213.83646794520547
-512-12-19	129868	1534408.5	1.134180015620554	-1.1495757123478143	-1.6723075223263202	4.077341253995755	-0.4013568971381252	0.0	-1.2757563545262458	122.35907076669793	295.77117917280236	281.6903504829998	143.2518674469899	280.341800915453	268.26374316707887	279.27300603163576	213.83650575342466
-512-12-26	129869	1534415.5	1.1610190330391563	-1.1135733475968892	-0.6835865755673383	2.400208862680537	-0.4095226583384007	0.0	-1.4024411764934572	121.66840872391808	301.23964947300635	292.71759351946565	242.80088311691964	281.179812078944	275.3757830151821	288.03280542479735	213.83654356164385
-511-01-02	129870	1534422.5	1.1847856110170485	-1.0727594186327851	1.0007222189715703	-4.4038399393928405	-0.4181436899563	0.0	-1.4801008608121804	120.87757266888457	306.6891388979244	300.18783880298406	328.9610947085116	282.02408621957125	282.46988361665365	296.77783165645354	213.836581369863
-511-01-09	129871	1534429.5	1.2049188275464264	-1.0275098779285752	2.9319287818728577	-2.9611507965133517	-0.42725019468324654	0.0	-1.5050924512345565	120.01337106925524	312.1157079619614	300.43621812740787	54.74003208432026	282.86800658050583	289.5431760139321	305.5058365160138	213.8366191780822
-511-01-16	129872	1534436.5	1.2209829428136465	-0.9782096967649699	3.863158975827088	4.605775063198778	-0.4368701079866283	0.0	-1.4753155432563945	119.10615745937936	317.51578419402364	293.9282857938516	152.89393922059082	283.70502750636916	296.593152867698	314.21429618699824	213.83665698630136
-511-01-23	129873	1534443.5	1.2327069861413482	-0.9252473354623072	3.1554421491670603	1.5394412108991378	-0.4470289257868428	0.0	-1.3902954968014607	118.18832627131678	322.8861789518222	287.8155534383082	251.69556428981466	284.5286874436932	303.6177034202929	322.9004409396742	213.83669479452055
-511-01-30	129874	1534450.5	1.2400080240169469	-0.8690095129285057	1.6797306082462549	-4.7935727298071305	-0.4577494308039819	0.0	-1.2512272494514145	117.2925617457494	328.22409708764195	286.82335416537	337.32668543216283	285.33262037062036	310.6151391169431	331.56129624304316	213.83673260273972
-511-02-06	129875	1534457.5	1.2429939634422067	-0.8098764067594203	0.22184562164424795	-2.154932123408094	-0.4690513021770217	0.0	-1.0609780493234595	116.4500608620715	333.5271397064472	290.395674709075	63.618343949221924	286.1105672695124	317.5842099428432	340.1937262987832	213.8367704109589
-511-02-13	129876	1534464.5	1.2419459714750416	-0.7482173800842424	-0.9551143555696848	4.961669120044949	-0.4809505929978531	0.0	-0.8240486722296916	115.68895687006187	338.7933004731626	296.96492700827	162.55145490694832	286.8563893758605	324.52411185139124	348.7944703526679	213.8368082191781
-511-02-20	129877	1534471.5	1.2372846731276568	-0.6843872965614981	-1.7865358088199073	0.6340542161563045	-0.4934590611374886	0.0	-0.5464940974428937	115.03312348801956	344.02095609266814	305.5242325711385	260.51813021829435	287.56408507809164	331.4344859186696	357.3601623344336	213.83684602739726
-511-02-27	129878	1534478.5	1.2295269415546133	-0.618723452563871	-2.2475091047070967	-5.042571015494153	-0.5065833407096509	0.0	-0.2358060807339167	114.50145766656193	349.20885169939925	315.57733853077787	345.7029925715531	288.22781249194577	338.3154100547713	5.887325269376332	213.83688383561645
-511-03-06	129879	1534485.5	1.2192407081048455	-0.55154312723027	-2.3128158627289213	-1.2729492858912406	-0.5203239453443357	0.0	0.09923852257991712	114.10764785890328	354.3560819501353	326.93430163735667	72.54982679939549	288.8419198685385	345.1673842176302	14.37233324886256	213.8369216438356
-511-03-13	129880	1534492.5	1.2070040180508996	-0.4831417275595402	-1.954633964291384	5.131294221947628	-0.5346741009395166	0.0	0.4487585520318961	113.86036006973524	359.4620686313808	339.5747149865471	172.2107458150747	289.40098609084134	351.99131013692937	22.811335227716146	213.8369594520548
-511-03-20	129881	1534499.5	1.1933723188205678	-0.4137914876241512	-1.1647402792532722	-0.2862543669091314	-0.5496184155930404	0.0	0.8019722306379692	113.76372994329945	4.526535564946017	353.5013751138958	269.2756046528647	289.8998735281117	358.78846654897245	31.20013614942127	213.83699726027396
-511-03-27	129882	1534506.5	1.1788555702984107	-0.3437406681059512	-0.024142279720737136	-5.143321209474436	-0.5651314089207861	0.0	1.1474166488824762	113.81803731226164	9.549481541075581	8.416818651799531	354.0911892490604	290.3337954013889	5.5604808932350815	39.53403150353478	213.83703506849315
-511-04-03	129883	1534513.5	1.163904841503136	-0.27321319437124764	1.1970055994915405	-0.3431738983677419	-0.5811759427804991	0.0	1.4731752854707554	114.0204522774888	14.531151933318881	23.27457568285212	81.53968403093694	290.6983995004568	12.309298339122734	47.80759099367232	213.83707287671234
-511-04-10	129884	1534520.5	1.1489068677773728	-0.20240866759206386	2.1121629557044166	5.108610033843818	-0.5977016209928546	0.0	1.767105345269324	114.36576788660594	19.472009555602824	36.60631936650867	181.85694791373626	290.98986950589057	19.03714889455182	56.01438510889461	213.8371106849315
-511-04-17	129885	1534527.5	1.1341845518528353	-0.13150268314090793	2.4609971362852345	-1.1922839182230935	-0.6146432568050918	0.0	2.017056400698069	114.8470638504224	24.372705228591947	47.51817588444476	277.97579353913954	291.20504422763463	25.746513230035987	64.14664456127252	213.8371484931507
-511-04-24	129886	1534534.5	1.120001409528998	-0.060647393001266675	2.145503730001291	-5.0924311509574585	-0.6319195421645587	0.0	2.2110716578927256	115.45627189973816	29.23404842136847	55.666743791876456	2.4917925558046936	291.3415536963903	32.440087719421804	72.19483613618627	213.83718630136985
-511-05-01	129887	1534541.5	1.106568264656299	0.010027746644731477	1.1434558055952546	0.6039384036177828	-0.6494320893016989	0.0	2.337563097143816	116.1846332855664	34.05697824055983	60.71680315111024	90.59355252482314	291.3979691869668	39.12074907345834	80.14712860173336	213.83722410958904
-511-05-08	129888	1534548.5	1.094050909075628	0.08041509575160358	-0.4753811242521745	4.895513090907783	-0.6670650474066097	0.0	2.3854517560160486	117.02305211209463	38.84253495215944	62.235917400841124	191.47516913661408	291.37396191874245	45.7915188297825	87.98870762785725	213.83726191780823
-511-05-15	129889	1534555.5	1.0825778459521909	0.1504278652772423	-2.3881267090657583	-2.0561271075278493	-0.6846855176962313	0.0	2.344264629194904	117.96235564590029	43.59183213990463	60.24741381790062	286.62657818635626	291.27046246463664	52.45552785812289	95.70087719589873	213.8372997260274
-511-05-22	129890	1534562.5	1.0722475719581988	0.2199991064823019	-3.9046444562103657	-4.890764564726465	-0.7021449892703631	0.0	2.2041803997103275	118.99347597101395	48.30602953541666	56.29132940614147	10.905160495960901	291.089810029752	59.115980954799106	103.25985381735659	213.8373375342466
-511-05-29	129891	1534569.5	1.0631351073006243	0.2890806878447347	-4.378101809468896	1.5363276852444203	-0.7192819855119442	0.0	1.9560184363593496	120.10756782251474	52.986306495700255	53.39463239565816	99.71678914041962	290.83587810859353	65.77612153909092	110.63511481599977	213.83737534246575
-511-06-05	129892	1534576.5	1.0552976575118114	0.3576422864245365	-3.768785008328752	4.501627815551181	-0.7359260377032882	0.0	1.5911715110379778	121.29607630902686	57.633836051356965	54.02435553146671	201.05168830379185	290.5141611164994	72.43919641293441	117.78709734428878	213.83741315068494
-511-06-12	129893	1534583.5	1.048779401698877	0.4256704146126733	-2.4615499682566964	-2.8518750330883864	-0.7519029854563192	0.0	1.1014979628832735	122.55076636508758	62.24975940940283	58.959167731443024	295.2352902628133	290.1318060292152	79.10842052791338	124.66395473831786	213.8374509589041
-511-06-19	129894	1534590.5	1.043615465173063	0.4931674978322415	-0.8847940417217001	-4.543461560712461	-0.7670414477346479	0.0	0.4792261530572805	123.86372368862028	66.83516075783166	67.99960206408507	19.332007801677094	289.69757445052375	85.78694169749848	131.19695988243234	213.8374887671233
-511-06-26	129895	1534597.5	1.0398351647918065	0.5601510140369301	0.5497999800505782	2.421339590784413	-0.78118013050759	0.0	-0.28298837604948224	125.22733492457256	71.39104219148345	80.38817702144144	108.91365932378949	289.2217242700407	92.47780521202536	137.2940220169565	213.83752657534248
-511-07-03	129896	1534604.5	1.0374646245318004	0.6266527016414366	1.4837893914824345	3.9436699893164047	-0.794175465880256	0.0	-1.1915112072279224	126.63425310280589	75.91829855435583	94.55541892377855	210.5749950497739	288.71580620973594	99.1839183587332	142.83074971959303	213.83756438356164
-511-07-10	129897	1534611.5	1.036528855203778	0.6927178388942996	1.7972893010024087	-3.5562373107989176	-0.8059089488567941	0.0	-2.249893432372849	128.0773528804292	80.41769196883808	108.746959778207	303.80822462250137	288.19237861061583	105.908014904565	147.63887195939753	213.83760219178083
-511-07-17	129898	1534618.5	1.037053381408695	0.7584045945470574	1.5983988224173842	-4.059843665094336	-0.8162934869536596	0.0	-3.4540337958912093	129.5496789778689	84.88982580112635	122.05424211666671	27.77387856790068	287.66465275111244	112.65261968670471	151.4935677941715	213.83764
-511-07-24	129899	1534625.5	1.0390654844303815	0.8237834468894628	1.045324742556682	3.226860183742544	-0.8252781283893164	0.0	-4.780988619705262	131.0443903048297	89.33511778279228	134.28985252421106	118.18652296081859	287.14608938076805	119.42001355052605	154.1067671569159	213.83767780821918
-511-07-31	129900	1534632.5	1.0425951138144258	0.8889366657821215	0.2659473273577175	3.2444578384944824	-0.8328506893590246	0.0	-6.166504272881758	132.55470161374114	93.75377197546136	145.50221171845197	220.03651655245704	286.64997345203625	126.21219898788023	155.14747979921802	213.83771561643835
-511-08-07	129901	1534639.5	1.0476755039293488	0.9539578500173932	-0.6438070760824128	-4.1490800778153965	-0.8390380378107181	0.0	-7.470209935186614	134.0738240570837	98.14574922048826	155.73046031656554	312.35032936072474	286.18899698423945	133.03086695633706	154.33535888493384	213.83775342465754
-511-08-14	129902	1534646.5	1.0543435152462084	1.0189515100884352	-1.6029388757799772	-3.453209112419008	-0.8439040671781741	0.0	-8.45168386299088	135.5949057293666	102.5107356522139	164.89096378112762	36.233518057544714	285.774878988316	139.87736548213155	151.66279672631495	213.83779123287673
-511-08-21	129903	1534653.5	1.0626397033239834	1.0840326840460348	-2.5206843040627027	3.922557456456404	-0.8475456560713229	0.0	-8.826880490189074	137.11097312315522	106.84810877151631	172.6501501077044	127.53512756933674	285.41804663029035	146.7526707815765	147.68779566542906	213.8378290410959
-511-08-28	129904	1534660.5	1.072608101290265	1.1493265712481973	-3.2482350531274	2.431675103566969	-0.8500871113681779	0.0	-8.444001555282574	138.6148744043836	111.15690046026344	178.17484346304005	229.43094315289486	285.1273942924827	153.65736174572328	143.5651918284683	213.83786684931508
-511-09-04	129905	1534667.5	1.0842956835101336	1.2149681651437891	-3.4656665684119283	-4.613879582809044	-0.8516737022892416	0.0	-7.417778622940602	140.0992255095602	115.43575616560936	179.72632175904968	320.8650942675712	284.91012835334203	160.5915987248993	140.54121837059756	213.83790465753424
-511-09-11	129906	1534674.5	1.097751458742481	1.2811018611675742	-2.554724550817084	-2.740529452235592	-0.8524649048808961	0.0	-6.0335039698328075	141.55636028987897	119.68288928054665	175.0969525845353	44.71509757743628	284.77169688202457	167.5551076109233	139.3494545114023	213.83794246575343
-511-09-18	129907	1534681.5	1.1130251200589298	1.3478810085558008	-0.3584300793414638	4.4811904427018625	-0.8526279043671681	0.0	-4.555534810200852	142.9782862826809	123.8960294819517	166.83347925989403	136.95612220977938	284.71579628652563	174.5471702242803	140.10410081512418	213.8379802739726
-511-09-25	129908	1534688.5	1.1301651561343795	1.4154673642042848	1.54098814382074	1.536498679071174	-0.8523317752448624	0.0	-3.144363216744292	144.35664820067944	128.07236344533345	164.3552609525119	238.75614115846955	284.7444420126952	181.56662196977103	142.56619839947734	213.83801808219178
-511-10-02	129909	1534695.5	1.149216304706162	1.4840303908589945	2.2025782479533667	-4.938083767271702	-0.8517426080996388	0.0	-1.8738061508947743	145.68270191783805	132.20846591917402	169.8420480494708	329.3546390937875	284.85808786574364	188.61185761992118	146.39996030893425	213.83805589041097
-511-10-09	129910	1534702.5	1.1702162054062957	1.5537463182039777	2.016955962440371	-1.9420607402176624	-0.8510197061317885	0.0	-0.7694180991975299	146.94730262371482	136.3002185890845	179.28567490862133	53.22426277886302	285.05577816485334	195.68084590104218	151.29644814594832	213.83809369863013
-511-10-16	129911	1534709.5	1.19319108865225	1.6247968500909735	1.4288587598918003	4.879921317288118	-0.8503128525504492	0.0	0.16514266711988146	148.14091194442898	140.3427134731976	189.98875692814656	146.44289110683565	285.3353182165108	202.77115331620644	157.00782914834738	213.83813150684932
-511-10-23	129912	1534716.5	1.2181503247381555	1.6973673483195908	0.6809788989354912	0.5921927460938649	-0.8497605617097477	0.0	0.9348998578856992	149.25363019342217	144.3301367380446	200.96348910694448	248.012708291253	285.6934508838945	209.879977325538	163.34510662983843	213.83816931506848
-511-10-30	129913	1534723.5	1.2450796607477546	1.7716442445951093	-0.10027388297480168	-5.113370981797199	-0.8494891730157789	0.0	1.5479794427800515	150.27526149864568	148.25562778702815	211.95199565288576	337.81998260369124	286.12602976395266	217.0041886452145	170.1661589767729	213.83820712328767
-511-11-06	129914	1534730.5	1.2739330045104844	1.847811314976992	-0.8378465360735539	-1.0808813359880038	-0.8496126225952163	0.0	2.0136082016515053	151.1954212659233	152.11110723325496	222.9492914287054	61.76799433211914	286.62818221677514	224.1403820425146	177.36379812862427	213.83824493150686
-511-11-13	129915	1534737.5	1.3046226915345331	1.9260442762216183	-1.4698088166356191	5.101541319665858	-0.8502327261766355	0.0	2.3415860530415316	152.00369708874427	155.88706592458357	234.02897140435414	155.9857695383599	287.1944579328114	231.2849346053956	184.8563326195607	213.83828273972603
-511-11-20	129916	1534744.5	1.337008314775814	2.0065029034555657	-1.9286912003018355	-0.3672513673397666	-0.8514398198231888	0.0	2.5422765321413814	152.68987545032155	159.57230558331239	245.26733069157487	257.2032731939996	287.8189607248233	238.43407010404118	192.5806988740197	213.83832054794522
-511-11-27	129917	1534751.5	1.3708844334700276	2.0893194822366588	-2.122524522002413	-5.135794989126637	-0.853313626310139	0.0	2.6267146446575516	153.24424680649304	163.15361998274415	256.66549969347386	346.2614539415152	288.49546275340924	245.5839277436436	200.4876167800888	213.83835835616438
-511-12-04	129918	1534758.5	1.4059678294616016	2.174581836100932	-1.911285799202751	-0.1823641788325053	-0.8559242388799473	0.0	2.6066793616920534	153.6580000429883	166.61540420908682	267.96538698058424	70.35428830107475	289.2175014712581	252.7306333737627	208.5381984176944	213.83839616438357
-511-12-11	129919	1534765.5	1.44188545817071	2.2623083294771584	-1.0885886189258438	5.135505412089159	-0.8593331373260814	0.0	2.494684707134296	153.92371274728248	169.93917908028857	278.14952208030104	165.572646912094	289.9784602741033	259.87037108918685	216.7015564857567	213.83843397260273
-511-12-18	129920	1534772.5	1.478164826648831	2.352411022784441	0.5335864322901777	-1.3083766928867786	-0.8635941718163921	0.0	2.3038875793940403	154.03593495283553	173.1030194682006	284.4850566704772	266.33166188471245	290.7716342608769	266.99945313254545	224.95308587179497	213.83847178082192
-511-12-25	129921	1534779.5	1.5142291484498855	2.4446414162308883	2.6221703798035683	-5.005808994233903	-0.8687544666203517	0.0	2.0479272672336832	153.9918498908537	176.0808814757238	283.01949878462744	354.67919225379984	291.59028271610146	274.11438610159837	233.27319418462963	213.8385095890411
-510-01-01	129922	1534786.5	1.5494001204173211	2.5385108351093577	3.743761585620205	0.7264143028760885	-0.8748552087411297	0.0	1.7407164041891399	153.79197546654143	178.8418385407109	275.24725391807794	78.99168032767511	292.4276700062295	281.2119316670017	241.646332191328	213.83854739726027
-510-01-08	129923	1534793.5	1.5829112974320785	2.633174470185851	3.1741409335133928	4.97867043673279	-0.8819322956575766	0.0	1.3962026312134237	153.44084591863898	181.34926833573115	269.896723640334	175.1898918938665	293.2770965849253	288.289160286787	250.06022785575402	213.83858520547946
-510-01-15	129924	1534800.5	1.6139345071618039	2.7272647667870893	1.8609131507627803	-2.1993935735013856	-0.8900168224222752	0.0	1.0281176116283235	152.94758820581993	183.5600939394641	270.4761464210069	275.40205441362747	294.1319217743664	295.34349676139266	258.5052636631645	213.83862301369862
-510-01-22	129925	1534807.5	1.6416202841376561	2.8186576342137952	0.5248439012726958	-4.7281678865877526	-0.8991353918537217	0.0	0.6497267701057371	152.3262888773836	185.42429478773042	275.33490172126085	3.0736712977146112	294.98557995809534	302.37275685540436	266.97396070633204	213.8386608219178
-510-01-29	129926	1534814.5	1.6651508473222014	2.904157464562025	-0.6049533736313056	1.6173319337649836	-0.9093102330979604	0.0	0.2735899587789412	151.5960435694367	186.8850935948016	282.75626576217024	87.68865257790253	295.8315918057612	309.3751746051262	275.46054809957656	213.83869863013697
-510-02-05	129927	1534821.5	1.6838010142777755	2.979102252836897	-1.4616636800218006	4.635650923278447	-0.9205591140334172	0.0	-0.0886594600680625	150.78060152880334	187.88052206918582	291.82801047461777	184.82346819597882	296.6635721626047	316.3494203077725	283.96060525746867	213.83873643835616
-510-02-12	129928	1534828.5	1.696999417993439	3.0369331206870767	-2.009720882354778	-3.0111697880894615	-0.9328950324228632	0.0	-0.4265117713602542	149.9075657833113	188.34746438957583	302.14733663525965	284.41824030609496	297.47523628019746	323.29460951153624	292.4707693406955	213.83877424657535
-510-02-19	129929	1534835.5	1.7043805635148686	3.068864179288596	-2.2112023437903185	-4.311715669096498	-0.9463256700040976	0.0	-0.7307505680277954	149.00718082724933	188.22964829986302	313.58225395531673	11.446184854817774	298.2604061432708	330.21030360385	300.98850215584764	213.83881205479452
-510-02-26	129930	1534842.5	1.7058186149003765	3.063940379097969	-2.0205506381469482	2.4619516349106663	-0.96085259351007	0.0	-0.9935923530979544	148.11081847749858	187.49100234934613	326.1410509034164	96.45297549193803	299.01301875528617	337.09650279502307	309.5119110370485	213.8388498630137
-510-03-05	129931	1534849.5	1.701436672805957	3.009935802910328	-1.3968899576865927	4.1187437116612085	-0.976470187692188	0.0	-1.2087943933684722	147.24933644466313	186.13452112747711	339.84991722297747	194.46006605803376	299.72713837754736	343.9536324284001	318.0396175170514	213.83888767123287
-510-03-12	129932	1534856.5	1.6915900455898225	2.895538020961056	-0.3562399187596605	-3.718071145231807	-0.9931643087304352	0.0	-1.3717298231919404	146.4515123344395	184.22335229112667	354.4835215670918	293.3830573186996	300.39697486173174	350.78252361912485	326.5706664876081	213.83892547945206
-510-03-19	129933	1534863.5	1.6768271781517992	2.7137695449445705	0.9157833138199892	-3.769072296406096	-1.010910653037245	0.0	-1.479429583257707	145.74273848849555	181.89556526571425	9.094472491909473	19.799236258515293	301.0169103540813	357.58438922434686	335.10446746747664	213.83896328767125
-510-03-26	129934	1534870.5	1.6578358536164657	2.4655153866932125	2.0381015139181984	3.2323309016047936	-1.0296728477512331	0.0	-1.5305913038493868	145.144106330993	179.36068378507682	22.08553036176687	105.29104773959213	301.5815367561326	4.360796111623813	343.640758857491	213.8390010958904
-510-04-02	129935	1534877.5	1.6353839547768985	2.1610909359157344	2.6539202079410624	3.4474195047801035	-1.0494002866129477	0.0	-1.5255557082945452	144.67193160235982	176.87086947416446	32.247589601467496	204.08806763125244	302.08570636071966	11.113634607615607	352.17958585268997	213.8390389041096
-510-04-09	129936	1534884.5	1.6102633504093415	1.8183492639292231	2.5607102267807	-4.298647105544681	-1.0700257599291725	0.0	-1.4662515020594566	144.3376969909885	174.67390789091343	39.03908372822639	302.2980684685292	302.5245979909876	17.845085902288588	0.7212831045657142	213.83907671232876
-510-04-16	129937	1534891.5	1.5832430673746618	1.4580352485479022	1.6591559870558648	-3.1162391475290385	-1.0914629612540945	0.0	-1.3561100056300246	144.14833397766012	172.96817385814882	42.10847679807579	28.13678958671187	302.89380068526964	24.55758806441316	9.266454303926821	213.83911452054795
-510-04-23	129938	1534898.5	1.555034884285641	1.0989132745593737	0.008216524887100741	3.901909195704112	-1.1136039968415772	0.0	-1.1999509794070249	144.10673873213125	171.8782488131335	41.39186382569346	114.20730618108101	303.1894164074804	31.253801192681014	17.81594250088335	213.8391523287671
-510-04-30	129939	1534905.5	1.526271759095206	0.7548401527841351	-1.9560068739453744	2.647425379521968	-1.1363170762439334	0.0	-1.0038411989836924	144.2124154211921	171.4554647903319	37.99398416483336	213.69819739972888	303.40818232946015	37.936572100475416	26.370787073006912	213.8391901369863
-510-05-07	129940	1534912.5	1.4974975995955746	0.4342082632033895	-3.4626079080143173	-4.73615413060111	-1.1594446209241869	0.0	-0.7749274231750548	144.4621562914979	171.69461712849105	34.59423170481182	311.16349967584165	303.54761183803936	44.608898818564064	34.93216561555414	213.8392279452055
-510-05-14	129941	1534919.5	1.46916590717014	0.14090291947377356	-4.007310902606021	-2.3721440465745167	-1.1828020866776086	0.0	-0.5212455340480797	144.85069209533248	172.5551051833588	33.849510869431874	36.46435817350232	303.60615149987154	51.273895089275705	43.50132145089565	213.83926575342466
-510-05-21	129942	1534926.5	1.4416446029169472	-0.12426090424007533	-3.6305779270703638	4.446460701272203	-1.206177845570705	0.0	-0.2515079070444038	145.37127135639685	173.9789128275191	36.835168961639	123.20378078986236	303.5833487608587	57.9347549440555	52.079479746288136	213.83930356164385
-510-05-28	129943	1534933.5	1.4152246106920308	-0.3622517813233469	-2.605912986240796	1.7495769965870944	-1.2293345004136444	0.0	0.025128432581202672	146.01614811510888	175.90292305157138	43.48718645164792	223.28377198843623	303.48002224885016	64.5947173833282	60.66775718658823	213.839341369863
-510-06-04	129944	1534940.5	1.3901302686979051	-0.5748980276522171	-1.2231928830229433	-5.018907880790707	-1.252011992661779	0.0	0.2993095494604463	146.77697334456732	178.26606898610066	53.480375520070645	319.97842692971983	303.2984234095878	71.25703112893427	69.26707159959153	213.8393791780822
-510-06-11	129945	1534947.5	1.366530186097644	-0.7643111810951873	0.19365478570087089	-1.5581449269795424	-1.273932795417315	0.0	0.5617439025738848	147.64509523763064	181.012810153647	66.32134586201153	44.78892483157893	303.04237522663465	77.92491939578883	77.87805874559342	213.83941698630136
-510-06-18	129946	1534954.5	1.3445476480452592	-0.9325658427507361	1.2724472646830547	4.845083560838057	-1.2948093427207097	0.0	0.803467689821683	148.61177902135	184.09435319947428	80.84139981920066	132.27986356722005	302.7173715171018	84.60154461725881	86.50100353476705	213.83945479452055
-510-06-25	129947	1534961.5	1.3242700569781929	-1.0815448394382603	1.7799519549888985	0.7883370519144592	-1.3143536302730539	0.0	1.0161094711734615	149.66835913236054	187.46864244740345	95.41344407270736	232.84053971938468	302.33061943524825	91.2899730805993	95.1357921934885	213.83949260273974
-510-07-02	129948	1534968.5	1.3057571744875818	-1.2128817914468475	1.7364458770631566	-5.140456733302973	-1.3322886430951335	0.0	1.19214620921981	150.8063366596227	191.099763167054	109.0279425160894	328.7411706552588	301.8910090381429	97.9931394619365	103.78189035910792	213.8395304109589
-510-07-09	129949	1534975.5	1.2890481106233171	-1.3279568288059411	1.2743480051200715	-0.6975065554410054	-1.3483609553679543	0.0	1.3251421018297187	152.017433852265	194.95712390560882	121.4310594464884	53.118704959096476	301.40899756907163	104.71381130831112	112.43834984355408	213.8395682191781
-510-07-16	129950	1534982.5	1.2741671171343671	-1.4279188428984146	0.521256536905627	5.081178548432769	-1.362353560068477	0.0	1.409961332615643	153.2936158431189	199.0146098531937	132.64777888609242	141.4323421587265	300.8964025967544	111.4545535950234	121.1038440506152	213.83960602739725
